state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Haryana,Jhajjar,2018,0,2018-10-01,2018-10-06,0.2586861670262327,0.2430591526163097,0.2802883497070088,0.1359316364198518,2,0.0,valid
Haryana,Jhajjar,2018,1,2018-10-06,2018-10-11,0.2446549152754083,0.2337773382978038,0.2660230716655719,0.1454707985691368,2,0.0,valid
Haryana,Jhajjar,2018,2,2018-10-11,2018-10-16,0.2466522749024326,0.2374023822598343,0.2677402366791964,0.1555158099803578,2,0.0,valid
Haryana,Jhajjar,2018,3,2018-10-16,2018-10-21,0.243634624791922,0.2376712319450225,0.2659556003008754,0.1674308919217676,2,0.0,valid
Haryana,Jhajjar,2018,4,2018-10-21,2018-10-26,0.2287077296298312,0.2225242374096739,0.2489503098698433,0.1697979444291962,2,0.0,valid
Haryana,Jhajjar,2018,5,2018-10-26,2018-10-31,0.2211420898703009,0.2112422486539033,0.2392260987541873,0.1698232486625366,2,0.0,valid
Haryana,Jhajjar,2018,6,2018-10-31,2018-11-05,0.2174316329284185,0.2064731553177133,0.2331432684031361,0.1719884188568314,2,10.31055,valid
Haryana,Jhajjar,2018,7,2018-11-05,2018-11-10,0.2145110042014548,0.2160761907153916,0.2332271810762673,0.1943249537859552,2,0.0,valid
Haryana,Jhajjar,2018,8,2018-11-10,2018-11-15,0.2101737457091193,0.2017621538625665,0.2272159843730241,0.185259841406216,2,7.12975,valid
Haryana,Jhajjar,2018,9,2018-11-15,2018-11-20,0.2068575712181283,0.2014118835622086,0.2226656714864292,0.1798672329523087,1,0.0,valid
Haryana,Jhajjar,2018,10,2018-11-20,2018-11-25,0.2149610488199017,0.2078137046209056,0.2278370626698928,0.1820950809870468,2,0.0,valid
Haryana,Jhajjar,2018,11,2018-11-25,2018-11-30,0.2166796318745268,0.2108988979778011,0.2307094703556814,0.1791271607958784,2,0.0,valid
Haryana,Jhajjar,2018,12,2018-11-30,2018-12-05,0.2185609191750444,0.2114110878043524,0.2307321749144624,0.1672838232312012,2,0.0,valid
