split,season_year,district_id,district_name,state_name,actual_yield,predicted_yield,mape_percent,accuracy_category
t,2017,IND034072,Sonbhadra,Uttar Pradesh,2360.0,3870.705322265625,64.01293738413665,inaccurate
t,2017,IND034056,Mirzapur,Uttar Pradesh,2950.0,3857.978271484375,30.778924457097457,inaccurate
t,2017,IND034020,Chandauli,Uttar Pradesh,3370.0,3870.42333984375,14.849357265393175,inaccurate
t,2017,IND034003,Allahabad,Uttar Pradesh,3760.0,3869.60498046875,2.9150260762965425,somewhat_accurate
t,2017,IND034066,Sant Ravi Das Nagar,Uttar Pradesh,3810.0,3858.829345703125,1.281610123441601,accurate
t,2017,IND034075,Varanasi,Uttar Pradesh,3380.0,3864.58154296875,14.336732040495562,inaccurate
t,2017,IND034045,Kaushambi,Uttar Pradesh,3170.0,3901.53369140625,23.076772599566244,inaccurate
t,2017,IND034031,Ghazipur,Uttar Pradesh,2970.0,3873.73876953125,30.428914799031986,inaccurate
t,2017,IND034039,Jaunpur,Uttar Pradesh,3540.0,3879.739013671875,9.597147278866526,somewhat_inaccurate
t,2017,IND034012,Ballia,Uttar Pradesh,3620.0,3873.441650390625,7.0011505632769335,somewhat_inaccurate
t,2017,IND034048,Lalitpur,Uttar Pradesh,2780.0,3904.1044921875,40.43541338803957,inaccurate
t,2017,IND034021,Chitrakoot,Uttar Pradesh,2640.0,3900.795654296875,47.757411147608906,inaccurate
t,2017,IND034051,Mahoba,Uttar Pradesh,1790.0,3898.701416015625,117.80454838076118,inaccurate
t,2017,IND034014,Banda,Uttar Pradesh,2290.0,3902.7861328125,70.42734204421397,inaccurate
t,2017,IND034040,Jhansi,Uttar Pradesh,2630.0,3906.268310546875,48.52731218809411,inaccurate
t,2017,IND034034,Hamirpur,Uttar Pradesh,3130.0,3909.658935546875,24.90923116763179,inaccurate
t,2017,IND034027,Fatehpur,Uttar Pradesh,3480.0,3907.07861328125,12.272373944863507,inaccurate
t,2017,IND034038,Jalaun,Uttar Pradesh,3620.0,3967.6572265625,9.603790789019337,somewhat_inaccurate
t,2017,IND034061,Rae Bareli,Uttar Pradesh,3360.0,3889.670166015625,15.763993036179317,inaccurate
t,2017,IND034042,Kanpur,Uttar Pradesh,3850.0,3941.908203125,2.3872260551948052,somewhat_accurate
t,2017,IND034060,Pratapgarh,Uttar Pradesh,3170.0,3885.530029296875,22.57192521441246,inaccurate
t,2017,IND034008,Azamgarh,Uttar Pradesh,3440.0,3893.533447265625,13.184111839117005,inaccurate
t,2017,IND034054,Maunathbhanjan,Uttar Pradesh,3700.0,3878.615966796875,4.827458562077703,somewhat_accurate
t,2017,IND034073,Sultanpur,Uttar Pradesh,4030.0,3896.46923828125,3.3134184049317614,somewhat_accurate
t,2017,IND034005,Amethi,Uttar Pradesh,3880.0,3871.366943359375,0.22250145980992267,accurate
t,2017,IND034004,Ambedkar Nagar,Uttar Pradesh,4110.0,3975.55859375,3.2710804440389296,somewhat_accurate
t,2017,IND034022,Deoria,Uttar Pradesh,3140.0,3891.6455078125,23.937755025875795,inaccurate
t,2017,IND034025,Faizabad,Uttar Pradesh,3780.0,3901.3134765625,3.2093512318121693,somewhat_accurate
