max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
19.91,5.21,1.39,2.09,0.0,46.76,10.84,2020-01-11,Ambala,2019
19.62,7.86,1.16,1.73,0.06,56.24,12.6,2020-01-12,Ambala,2019
17.39,8.67,2.57,5.17,13.71,71.35,11.53,2020-01-13,Ambala,2019
16.37,7.52,1.09,2.01,0.04,82.33,10.81,2020-01-14,Ambala,2019
17.0,7.53,1.36,3.1,0.02,76.48,11.21,2020-01-15,Ambala,2019
17.89,7.87,1.17,2.41,2.89,75.64,11.52,2020-01-16,Ambala,2019
16.8,7.45,1.03,2.14,1.74,74.42,11.05,2020-01-17,Ambala,2019
16.99,6.69,1.1,1.56,0.51,71.5,10.97,2020-01-18,Ambala,2019
18.22,5.41,1.54,2.72,0.0,59.63,10.2,2020-01-19,Ambala,2019
18.19,5.61,1.13,1.69,0.0,55.91,10.73,2020-01-20,Ambala,2019
16.34,6.16,1.97,3.9,0.02,64.43,10.55,2020-01-21,Ambala,2019
19.0,7.39,1.64,2.86,0.0,63.74,11.48,2020-01-22,Ambala,2019
17.58,5.1,3.26,5.55,0.0,61.28,10.21,2020-01-23,Ambala,2019
19.74,4.98,3.06,5.3,0.0,54.32,10.77,2020-01-24,Ambala,2019
17.95,7.79,1.07,1.86,0.0,49.83,11.5,2020-01-25,Ambala,2019
19.79,8.26,2.0,3.98,0.0,61.17,12.53,2020-01-26,Ambala,2019
20.43,8.51,1.63,2.41,0.77,63.06,13.01,2020-01-27,Ambala,2019
15.89,8.13,3.58,5.07,13.5,82.84,11.07,2020-01-28,Ambala,2019
17.2,6.63,1.63,3.13,5.48,76.74,11.04,2020-01-29,Ambala,2019
17.59,4.82,2.22,3.83,0.0,70.62,10.07,2020-01-30,Ambala,2019
17.43,4.78,1.45,2.48,0.0,62.7,10.3,2020-01-31,Ambala,2019
16.94,5.55,1.33,2.68,0.3,62.77,10.08,2020-02-01,Ambala,2019
18.78,4.04,2.26,4.25,0.0,64.1,9.98,2020-02-02,Ambala,2019
19.28,5.41,1.33,1.96,0.0,52.43,11.24,2020-02-03,Ambala,2019
17.67,4.12,1.65,2.94,0.0,57.33,10.54,2020-02-04,Ambala,2019
18.4,5.64,1.63,3.02,0.0,58.82,10.88,2020-02-05,Ambala,2019
17.54,4.27,1.39,2.36,0.0,61.7,10.5,2020-02-06,Ambala,2019
17.78,6.29,1.1,1.52,0.0,58.63,10.63,2020-02-07,Ambala,2019
18.64,6.13,2.07,4.43,0.0,58.04,11.01,2020-02-08,Ambala,2019
20.41,6.63,1.4,2.7,0.0,52.3,12.01,2020-02-09,Ambala,2019
20.73,6.1,1.71,3.09,0.0,53.85,12.53,2020-02-10,Ambala,2019
21.66,9.42,1.39,2.82,0.0,51.98,13.59,2020-02-11,Ambala,2019
23.94,8.6,3.07,5.58,0.0,54.8,15.68,2020-02-12,Ambala,2019
27.49,12.86,3.58,5.39,0.0,58.03,18.9,2020-02-13,Ambala,2019
23.74,10.93,3.85,6.15,0.0,62.7,16.56,2020-02-14,Ambala,2019
24.57,9.23,3.07,5.58,0.0,51.1,15.41,2020-02-15,Ambala,2019
25.64,9.15,2.03,3.79,0.0,42.5,15.83,2020-02-16,Ambala,2019
24.71,8.99,2.62,5.02,0.0,40.1,15.57,2020-02-17,Ambala,2019
24.85,8.44,2.25,4.58,0.0,43.22,15.65,2020-02-18,Ambala,2019
24.23,9.68,3.09,5.06,0.0,39.62,16.94,2020-02-19,Ambala,2019
26.49,12.99,3.03,5.55,7.35,45.69,18.21,2020-02-20,Ambala,2019
15.68,10.92,2.91,5.27,8.32,75.51,13.19,2020-02-21,Ambala,2019
23.18,10.17,1.24,1.98,0.09,64.48,15.83,2020-02-22,Ambala,2019
23.77,11.43,1.15,1.57,4.66,61.98,16.88,2020-02-23,Ambala,2019
25.11,11.57,1.55,2.73,0.57,57.13,17.24,2020-02-24,Ambala,2019
24.38,12.08,1.4,2.69,1.31,57.8,17.16,2020-02-25,Ambala,2019
24.88,11.42,1.75,3.76,0.12,58.64,17.32,2020-02-26,Ambala,2019
22.22,12.26,1.43,2.19,0.0,66.34,16.24,2020-02-27,Ambala,2019
25.12,11.75,2.68,4.36,0.36,63.1,17.59,2020-02-28,Ambala,2019
24.71,14.57,2.8,3.97,6.02,62.53,18.58,2020-02-29,Ambala,2019
24.7,13.32,1.29,2.1,0.11,60.67,18.06,2020-03-01,Ambala,2019
25.77,12.4,1.55,2.58,0.0,54.86,18.3,2020-03-02,Ambala,2019
25.88,13.64,1.47,2.44,0.0,52.29,18.45,2020-03-03,Ambala,2019
26.05,13.61,1.44,2.31,1.65,50.83,18.82,2020-03-04,Ambala,2019
23.01,12.64,2.52,4.55,3.76,68.05,17.15,2020-03-05,Ambala,2019
19.95,12.81,4.3,8.02,26.16,75.88,15.64,2020-03-06,Ambala,2019
18.7,9.89,3.13,4.5,6.88,79.38,13.75,2020-03-07,Ambala,2019
23.78,10.36,1.58,2.43,0.17,68.45,16.11,2020-03-08,Ambala,2019
24.49,10.2,2.85,4.93,0.0,58.26,16.3,2020-03-09,Ambala,2019
24.49,10.46,1.33,2.6,0.0,48.64,17.48,2020-03-10,Ambala,2019
19.69,12.0,3.49,5.9,13.57,69.07,15.82,2020-03-11,Ambala,2019
23.01,14.16,2.96,5.45,13.83,83.68,17.48,2020-03-12,Ambala,2019
22.9,10.32,2.26,3.74,12.15,73.8,16.76,2020-03-13,Ambala,2019
22.18,9.19,1.35,2.08,11.12,61.18,15.7,2020-03-14,Ambala,2019
22.45,10.71,1.26,1.89,0.71,65.79,15.98,2020-03-15,Ambala,2019
25.0,10.36,1.87,3.12,0.0,66.08,17.15,2020-03-16,Ambala,2019
25.77,11.89,2.32,4.23,0.0,67.59,18.28,2020-03-17,Ambala,2019
26.18,12.83,2.4,4.27,0.07,66.6,18.91,2020-03-18,Ambala,2019
26.2,14.73,1.42,2.21,0.08,60.59,19.9,2020-03-19,Ambala,2019
28.06,14.85,0.97,1.31,0.0,49.53,21.62,2020-03-20,Ambala,2019
27.59,16.72,1.42,2.28,3.82,56.48,21.04,2020-03-21,Ambala,2019
27.49,15.71,1.69,3.49,0.09,56.74,20.81,2020-03-22,Ambala,2019
27.69,15.9,1.33,1.83,0.0,53.52,20.9,2020-03-23,Ambala,2019
29.28,17.36,1.3,2.63,4.04,55.37,22.76,2020-03-24,Ambala,2019
28.7,16.53,2.07,3.68,0.0,55.74,22.23,2020-03-25,Ambala,2019
26.7,15.39,2.83,5.9,0.07,61.88,20.04,2020-03-26,Ambala,2019
21.0,16.49,1.3,2.79,15.04,80.62,18.33,2020-03-27,Ambala,2019
27.04,14.23,2.02,4.13,0.88,68.1,19.78,2020-03-28,Ambala,2019
27.4,13.72,3.24,5.42,0.0,58.17,20.01,2020-03-29,Ambala,2019
25.53,13.06,2.17,4.49,0.0,59.61,19.0,2020-03-30,Ambala,2019
28.58,14.22,3.24,5.19,1.67,61.63,20.23,2020-03-31,Ambala,2019
30.12,16.17,2.28,3.32,0.12,53.03,22.67,2020-04-01,Ambala,2019
27.69,14.67,2.93,5.02,0.0,56.84,20.72,2020-04-02,Ambala,2019
28.59,12.05,2.55,4.69,0.0,53.15,19.88,2020-04-03,Ambala,2019
29.98,13.88,2.5,4.38,0.0,50.48,21.5,2020-04-04,Ambala,2019
28.68,15.78,1.93,4.34,0.0,46.85,22.01,2020-04-05,Ambala,2019
31.11,17.36,2.57,4.47,0.02,43.07,23.52,2020-04-06,Ambala,2019
28.74,16.9,2.95,6.32,0.36,49.84,22.48,2020-04-07,Ambala,2019
29.56,17.16,1.89,3.35,0.09,47.97,22.63,2020-04-08,Ambala,2019
32.53,16.08,1.91,3.23,0.0,45.53,23.87,2020-04-09,Ambala,2019
33.4,19.16,2.31,4.2,0.0,44.26,25.59,2020-04-10,Ambala,2019
34.68,19.37,2.54,4.46,0.0,41.92,26.48,2020-04-11,Ambala,2019
34.7,19.25,3.37,5.67,0.0,49.39,26.55,2020-04-12,Ambala,2019
36.73,20.31,2.59,5.44,0.0,47.14,28.23,2020-04-13,Ambala,2019
35.82,23.38,1.3,2.63,0.01,44.07,29.25,2020-04-14,Ambala,2019
37.49,22.92,1.78,3.07,0.18,37.77,29.14,2020-04-15,Ambala,2019
36.56,22.12,2.36,4.24,0.0,34.47,28.54,2020-04-16,Ambala,2019
29.06,21.14,1.94,3.87,8.71,46.18,24.52,2020-04-17,Ambala,2019
33.48,21.36,2.01,3.27,6.29,46.33,26.78,2020-04-18,Ambala,2019
32.77,19.63,1.91,3.42,4.22,48.91,25.92,2020-04-19,Ambala,2019
28.32,20.35,1.44,3.04,5.42,54.34,23.84,2020-04-20,Ambala,2019
31.28,19.22,2.0,3.77,0.77,50.19,24.7,2020-04-21,Ambala,2019
32.99,19.61,1.87,3.57,0.0,43.49,26.0,2020-04-22,Ambala,2019
35.14,20.98,2.25,4.37,0.0,42.13,27.83,2020-04-23,Ambala,2019
35.14,20.22,1.49,2.4,0.01,37.71,27.98,2020-04-24,Ambala,2019
33.4,22.17,1.38,2.45,7.17,46.31,27.6,2020-04-25,Ambala,2019
30.36,22.06,2.65,4.08,7.09,57.38,25.44,2020-04-26,Ambala,2019
27.65,19.67,3.6,6.82,19.23,64.92,23.16,2020-04-27,Ambala,2019
31.7,18.82,1.44,2.55,0.0,54.16,25.34,2020-04-28,Ambala,2019
33.56,20.78,1.39,2.51,0.0,49.88,27.31,2020-04-29,Ambala,2019
34.21,21.86,1.43,2.63,1.11,51.27,28.21,2020-04-30,Ambala,2019
