max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
34.79,20.71,1.83,3.52,0.01,30.47,27.01,2024-04-11,Ambala,2023
36.77,20.42,1.77,3.06,0.0,29.2,28.14,2024-04-12,Ambala,2023
36.59,22.73,2.03,3.39,0.09,31.99,29.01,2024-04-13,Ambala,2023
29.26,21.27,1.8,3.13,1.06,47.7,25.24,2024-04-14,Ambala,2023
33.95,22.13,1.5,3.61,0.56,43.54,27.62,2024-04-15,Ambala,2023
34.38,21.96,2.84,5.08,0.0,41.56,27.45,2024-04-16,Ambala,2023
33.89,18.29,3.6,5.38,0.0,36.54,25.91,2024-04-17,Ambala,2023
35.82,19.9,2.58,4.62,0.18,31.14,27.7,2024-04-18,Ambala,2023
37.59,21.83,2.33,4.68,6.55,34.23,28.91,2024-04-19,Ambala,2023
33.99,20.43,2.32,4.31,1.4,40.77,26.72,2024-04-20,Ambala,2023
35.48,20.98,2.25,4.3,0.07,35.63,27.75,2024-04-21,Ambala,2023
35.87,21.15,1.99,3.73,0.02,31.84,27.91,2024-04-22,Ambala,2023
36.26,21.61,2.17,3.9,0.36,28.54,28.41,2024-04-23,Ambala,2023
35.06,21.01,1.68,3.19,0.68,32.68,27.64,2024-04-24,Ambala,2023
37.28,22.11,2.58,5.08,0.0,29.2,29.35,2024-04-25,Ambala,2023
38.45,22.84,1.4,2.27,0.53,26.41,30.58,2024-04-26,Ambala,2023
36.49,23.31,2.97,5.73,6.15,35.84,29.37,2024-04-27,Ambala,2023
35.18,21.58,1.6,2.82,1.34,37.17,28.34,2024-04-28,Ambala,2023
36.55,22.41,2.97,6.09,1.57,39.06,27.71,2024-04-29,Ambala,2023
35.45,20.45,2.68,4.48,0.0,33.11,27.22,2024-04-30,Ambala,2023
