max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
14.07,4.24,1.26,2.81,3.9,71.48,8.23,2019-01-25,Ambala,2018
17.18,2.84,1.41,2.1,0.11,60.09,8.64,2019-01-26,Ambala,2018
16.52,4.58,1.66,2.94,0.31,54.55,9.38,2019-01-27,Ambala,2018
17.82,3.38,2.26,3.95,0.02,54.99,9.25,2019-01-28,Ambala,2018
19.24,3.17,2.14,3.8,0.0,47.51,9.89,2019-01-29,Ambala,2018
16.21,5.91,1.53,2.48,0.47,57.68,10.81,2019-01-30,Ambala,2018
18.8,8.88,2.12,3.39,1.62,62.51,12.88,2019-01-31,Ambala,2018
18.44,7.73,1.68,3.47,0.73,63.48,12.11,2019-02-01,Ambala,2018
20.65,8.28,1.12,1.69,0.0,59.55,12.87,2019-02-02,Ambala,2018
21.16,8.66,1.22,1.73,0.0,54.93,13.39,2019-02-03,Ambala,2018
22.54,8.88,1.04,2.02,0.0,48.17,14.85,2019-02-04,Ambala,2018
23.06,10.11,1.18,1.76,0.0,49.5,16.07,2019-02-05,Ambala,2018
21.83,11.8,2.81,4.67,0.44,64.06,15.89,2019-02-06,Ambala,2018
18.96,10.7,4.41,8.61,28.59,87.0,14.31,2019-02-07,Ambala,2018
17.34,5.98,2.32,3.17,4.55,67.56,10.93,2019-02-08,Ambala,2018
18.76,5.22,2.37,3.57,0.0,61.31,10.92,2019-02-09,Ambala,2018
17.08,5.92,1.66,2.83,0.0,60.19,11.05,2019-02-10,Ambala,2018
20.86,8.45,1.05,1.82,0.0,54.12,13.85,2019-02-11,Ambala,2018
20.74,11.67,0.91,1.49,0.0,54.57,15.0,2019-02-12,Ambala,2018
21.89,12.59,0.86,1.24,0.04,55.04,16.29,2019-02-13,Ambala,2018
20.7,12.13,2.78,5.55,7.58,72.26,15.72,2019-02-14,Ambala,2018
16.15,10.0,1.37,2.32,7.18,86.84,13.21,2019-02-15,Ambala,2018
19.42,8.9,1.29,2.02,0.02,76.63,13.04,2019-02-16,Ambala,2018
20.07,7.29,2.11,4.41,0.05,67.51,12.55,2019-02-17,Ambala,2018
22.25,9.07,1.49,2.54,8.12,60.83,14.81,2019-02-18,Ambala,2018
20.77,8.74,2.05,3.42,1.47,65.89,14.42,2019-02-19,Ambala,2018
21.06,12.7,3.02,5.76,2.47,65.74,15.42,2019-02-20,Ambala,2018
22.95,14.44,2.72,4.28,5.74,67.66,18.1,2019-02-21,Ambala,2018
22.92,11.05,1.76,2.97,0.63,71.62,16.82,2019-02-22,Ambala,2018
21.59,8.63,2.26,4.33,0.0,66.02,13.94,2019-02-23,Ambala,2018
21.8,9.97,1.44,2.78,0.0,55.42,14.9,2019-02-24,Ambala,2018
20.29,9.54,1.14,1.74,0.0,51.45,13.96,2019-02-25,Ambala,2018
21.25,9.22,2.27,4.67,1.76,51.36,14.18,2019-02-26,Ambala,2018
15.8,7.01,1.65,3.33,9.52,74.67,10.43,2019-02-27,Ambala,2018
18.76,5.5,1.83,3.46,0.0,62.23,11.25,2019-02-28,Ambala,2018
21.28,5.88,2.01,3.79,0.0,59.68,12.95,2019-03-01,Ambala,2018
19.8,10.26,1.93,3.32,8.29,65.54,13.95,2019-03-02,Ambala,2018
21.94,10.1,1.41,2.82,3.47,71.1,15.2,2019-03-03,Ambala,2018
21.21,11.27,1.43,2.38,4.68,70.41,15.67,2019-03-04,Ambala,2018
21.79,10.13,1.74,3.09,0.2,68.5,14.92,2019-03-05,Ambala,2018
22.31,8.61,1.84,3.44,0.0,65.04,14.84,2019-03-06,Ambala,2018
23.42,10.83,1.76,3.68,0.0,56.32,15.98,2019-03-07,Ambala,2018
20.65,10.72,1.42,3.08,0.12,55.49,14.93,2019-03-08,Ambala,2018
23.82,10.7,2.02,3.63,0.0,56.97,16.26,2019-03-09,Ambala,2018
24.87,10.51,1.29,1.89,0.0,55.23,17.14,2019-03-10,Ambala,2018
25.01,11.29,2.74,5.59,6.79,56.13,17.57,2019-03-11,Ambala,2018
24.46,11.86,1.49,2.19,0.27,58.98,17.37,2019-03-12,Ambala,2018
21.71,12.95,1.05,2.1,0.08,57.74,16.2,2019-03-13,Ambala,2018
23.95,12.06,1.52,3.11,4.42,58.45,17.33,2019-03-14,Ambala,2018
24.31,10.9,1.8,3.13,0.49,59.07,16.84,2019-03-15,Ambala,2018
27.38,10.98,1.41,2.0,0.08,53.36,18.71,2019-03-16,Ambala,2018
27.55,13.41,1.32,2.4,0.15,52.51,19.57,2019-03-17,Ambala,2018
27.45,13.25,1.44,2.76,0.0,52.48,20.15,2019-03-18,Ambala,2018
27.47,14.94,1.82,3.51,0.0,48.97,20.39,2019-03-19,Ambala,2018
29.3,15.25,2.36,4.73,1.11,47.49,21.64,2019-03-20,Ambala,2018
28.08,15.16,1.29,2.01,0.2,49.17,20.85,2019-03-21,Ambala,2018
27.76,13.0,2.68,4.92,0.02,46.69,19.65,2019-03-22,Ambala,2018
26.6,13.09,3.58,6.25,0.0,49.01,19.19,2019-03-23,Ambala,2018
28.55,15.47,2.75,4.97,0.0,52.22,20.76,2019-03-24,Ambala,2018
26.78,15.83,1.27,2.15,2.05,54.95,20.45,2019-03-25,Ambala,2018
29.65,13.83,2.87,5.87,0.01,48.6,21.18,2019-03-26,Ambala,2018
31.79,14.66,2.5,4.58,0.0,43.7,22.53,2019-03-27,Ambala,2018
32.11,18.15,2.08,3.99,0.0,46.82,24.0,2019-03-28,Ambala,2018
34.5,19.21,2.19,4.96,0.0,44.31,26.19,2019-03-29,Ambala,2018
35.75,20.18,1.52,2.74,0.0,36.53,26.89,2019-03-30,Ambala,2018
33.58,18.04,2.56,4.63,0.0,31.42,24.87,2019-03-31,Ambala,2018
33.07,16.09,2.8,4.85,0.0,33.21,23.73,2019-04-01,Ambala,2018
34.38,16.98,1.97,3.81,0.0,32.49,24.73,2019-04-02,Ambala,2018
35.4,16.89,2.54,5.43,0.0,33.85,26.0,2019-04-03,Ambala,2018
36.36,21.11,2.1,4.31,0.0,36.58,28.05,2019-04-04,Ambala,2018
36.18,21.3,1.66,3.31,0.0,40.01,28.23,2019-04-05,Ambala,2018
36.96,21.52,1.75,2.92,0.04,39.62,28.74,2019-04-06,Ambala,2018
35.98,22.04,1.58,3.04,0.0,33.81,28.66,2019-04-07,Ambala,2018
32.37,20.58,1.4,2.87,7.8,38.11,26.41,2019-04-08,Ambala,2018
35.47,18.01,1.88,4.09,0.44,36.63,26.8,2019-04-09,Ambala,2018
37.82,20.81,2.43,4.86,0.0,36.65,28.74,2019-04-10,Ambala,2018
36.95,21.31,2.45,4.59,0.0,34.84,28.5,2019-04-11,Ambala,2018
36.67,21.92,2.23,3.93,0.0,36.59,28.41,2019-04-12,Ambala,2018
35.94,21.45,2.85,5.89,0.0,38.78,28.21,2019-04-13,Ambala,2018
36.98,21.09,3.12,4.97,0.0,36.18,28.86,2019-04-14,Ambala,2018
38.2,23.2,2.86,4.91,0.0,33.79,29.99,2019-04-15,Ambala,2018
30.05,21.63,2.41,4.51,1.36,52.54,24.85,2019-04-16,Ambala,2018
23.54,18.38,2.2,5.41,16.2,73.14,20.77,2019-04-17,Ambala,2018
28.49,15.61,1.47,2.18,5.79,58.88,21.87,2019-04-18,Ambala,2018
32.1,16.98,1.75,3.27,0.0,46.98,24.25,2019-04-19,Ambala,2018
33.55,18.43,1.82,3.04,0.0,42.27,25.81,2019-04-20,Ambala,2018
35.87,20.2,2.48,4.61,0.0,38.78,27.79,2019-04-21,Ambala,2018
37.02,21.78,2.82,5.62,0.0,37.03,29.34,2019-04-22,Ambala,2018
39.75,23.44,2.67,5.6,0.0,34.74,31.27,2019-04-23,Ambala,2018
39.74,24.14,1.99,3.34,0.15,32.33,31.77,2019-04-24,Ambala,2018
39.47,23.84,1.56,2.47,0.27,32.17,31.44,2019-04-25,Ambala,2018
39.12,24.22,2.95,5.69,0.12,31.18,31.35,2019-04-26,Ambala,2018
38.93,24.11,4.7,7.74,0.0,25.75,30.82,2019-04-27,Ambala,2018
39.21,22.0,4.11,6.79,0.0,24.8,30.18,2019-04-28,Ambala,2018
40.19,21.94,2.66,4.75,0.0,21.82,30.78,2019-04-29,Ambala,2018
40.83,23.34,1.93,3.9,0.67,20.72,32.6,2019-04-30,Ambala,2018
