max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
30.46,23.22,1.28,2.67,0.52,85.29,26.36,2021-10-01,Ambala,2021
29.81,23.06,1.59,3.04,0.83,85.27,26.15,2021-10-02,Ambala,2021
30.45,22.41,1.92,3.48,0.01,86.38,26.01,2021-10-03,Ambala,2021
30.65,23.12,1.11,1.85,4.26,79.48,26.48,2021-10-04,Ambala,2021
30.04,21.67,1.09,1.85,2.85,78.66,25.71,2021-10-05,Ambala,2021
30.13,21.84,1.61,3.01,0.0,80.71,25.31,2021-10-06,Ambala,2021
30.01,21.24,1.61,3.24,0.0,80.91,24.78,2021-10-07,Ambala,2021
30.11,20.65,1.55,2.94,0.0,79.38,24.58,2021-10-08,Ambala,2021
30.55,19.92,1.92,3.27,0.0,76.25,24.49,2021-10-09,Ambala,2021
31.87,20.43,1.35,2.29,0.0,63.37,25.96,2021-10-10,Ambala,2021
31.74,20.25,1.06,1.64,0.0,60.15,25.73,2021-10-11,Ambala,2021
32.04,20.91,1.3,2.11,0.0,61.91,25.58,2021-10-12,Ambala,2021
30.74,19.2,1.72,2.59,0.0,65.38,23.96,2021-10-13,Ambala,2021
32.26,18.37,1.48,1.95,0.0,67.49,24.55,2021-10-14,Ambala,2021
33.36,20.47,1.05,1.55,0.0,57.69,26.68,2021-10-15,Ambala,2021
30.3,19.2,1.53,2.92,0.0,63.57,24.88,2021-10-16,Ambala,2021
26.65,20.37,1.26,2.05,5.24,71.6,23.17,2021-10-17,Ambala,2021
24.5,19.24,1.69,2.8,20.41,86.32,21.7,2021-10-18,Ambala,2021
28.14,18.19,2.14,4.44,0.0,81.41,22.28,2021-10-19,Ambala,2021
29.49,18.62,1.91,3.92,0.04,69.6,23.22,2021-10-20,Ambala,2021
29.0,16.77,2.05,4.15,0.0,66.29,21.68,2021-10-21,Ambala,2021
29.2,17.53,1.14,2.16,0.0,55.57,23.08,2021-10-22,Ambala,2021
26.47,16.42,2.6,4.17,0.91,75.59,21.04,2021-10-23,Ambala,2021
24.8,17.38,2.04,3.46,11.7,80.59,20.8,2021-10-24,Ambala,2021
25.81,16.08,1.18,1.94,0.0,71.47,20.34,2021-10-25,Ambala,2021
25.82,15.83,1.24,1.88,0.07,65.79,20.09,2021-10-26,Ambala,2021
26.18,15.7,1.3,1.95,0.65,65.5,20.04,2021-10-27,Ambala,2021
27.13,15.77,1.09,1.35,0.1,62.85,20.58,2021-10-28,Ambala,2021
27.52,15.79,1.49,2.61,0.0,60.98,20.51,2021-10-29,Ambala,2021
26.91,14.77,2.32,4.15,0.0,61.7,19.44,2021-10-30,Ambala,2021
26.62,14.85,1.72,3.33,0.0,55.33,19.88,2021-10-31,Ambala,2021
27.11,13.84,1.05,2.36,0.0,48.79,20.26,2021-11-01,Ambala,2021
25.0,14.07,1.88,2.83,0.29,58.37,18.42,2021-11-02,Ambala,2021
26.17,14.35,1.25,1.75,0.04,56.09,19.49,2021-11-03,Ambala,2021
25.1,13.9,1.07,1.67,0.0,55.21,19.03,2021-11-04,Ambala,2021
26.74,14.79,1.3,2.3,0.0,56.52,19.15,2021-11-05,Ambala,2021
26.62,13.73,2.12,4.43,0.0,57.39,18.7,2021-11-06,Ambala,2021
26.74,14.46,1.9,3.33,0.0,53.91,18.88,2021-11-07,Ambala,2021
27.1,13.65,2.19,4.02,0.0,53.71,18.91,2021-11-08,Ambala,2021
26.68,14.22,2.22,4.85,0.0,54.5,18.96,2021-11-09,Ambala,2021
27.67,14.4,1.73,3.28,0.0,52.11,19.11,2021-11-10,Ambala,2021
27.51,14.13,1.73,3.11,0.0,50.09,18.89,2021-11-11,Ambala,2021
26.71,13.24,1.54,2.8,0.0,51.67,18.43,2021-11-12,Ambala,2021
26.5,12.96,1.87,3.57,0.0,50.92,18.23,2021-11-13,Ambala,2021
25.76,12.87,1.35,1.95,0.0,47.58,17.97,2021-11-14,Ambala,2021
25.03,11.42,2.05,3.42,0.0,49.8,16.47,2021-11-15,Ambala,2021
25.67,11.34,1.74,2.79,0.0,48.99,16.72,2021-11-16,Ambala,2021
24.16,11.89,1.27,2.53,0.0,47.45,16.92,2021-11-17,Ambala,2021
25.35,12.61,1.17,1.94,0.0,43.01,17.88,2021-11-18,Ambala,2021
26.44,12.44,1.35,1.95,0.0,46.85,18.1,2021-11-19,Ambala,2021
26.84,14.07,1.2,1.89,0.0,45.83,18.82,2021-11-20,Ambala,2021
26.48,12.94,1.82,2.78,0.0,47.33,18.03,2021-11-21,Ambala,2021
25.1,11.1,3.24,5.83,0.0,49.26,16.57,2021-11-22,Ambala,2021
25.23,10.32,2.03,3.57,0.0,49.82,16.57,2021-11-23,Ambala,2021
25.39,12.03,1.11,1.62,0.0,48.77,16.9,2021-11-24,Ambala,2021
24.19,12.09,1.29,2.22,0.0,49.44,16.34,2021-11-25,Ambala,2021
24.69,12.15,1.33,2.64,0.0,46.1,16.99,2021-11-26,Ambala,2021
22.4,11.33,1.3,2.21,0.0,53.58,15.76,2021-11-27,Ambala,2021
24.89,12.47,1.15,2.02,0.0,51.74,16.84,2021-11-28,Ambala,2021
25.15,12.08,2.08,3.59,0.0,51.09,16.92,2021-11-29,Ambala,2021
24.18,10.5,1.84,3.46,0.0,51.23,16.03,2021-11-30,Ambala,2021
20.59,13.04,1.06,1.85,0.0,51.55,15.74,2021-12-01,Ambala,2021
23.29,13.44,0.78,1.12,0.02,41.5,17.25,2021-12-02,Ambala,2021
23.71,13.3,1.52,3.17,2.59,58.4,17.74,2021-12-03,Ambala,2021
25.52,14.16,1.18,2.2,0.0,56.91,18.57,2021-12-04,Ambala,2021
23.06,13.07,1.53,2.84,0.18,65.61,17.21,2021-12-05,Ambala,2021
21.66,11.51,1.42,2.91,2.22,68.43,16.04,2021-12-06,Ambala,2021
23.63,10.14,1.86,3.12,0.0,55.79,15.01,2021-12-07,Ambala,2021
23.75,10.65,1.29,2.27,0.0,46.83,15.69,2021-12-08,Ambala,2021
23.04,10.93,1.25,1.91,0.0,50.55,15.4,2021-12-09,Ambala,2021
23.02,9.8,1.68,2.9,0.0,50.51,15.0,2021-12-10,Ambala,2021
22.19,9.02,1.4,2.68,0.0,45.1,14.05,2021-12-11,Ambala,2021
19.29,9.08,1.11,1.85,0.0,48.72,13.97,2021-12-12,Ambala,2021
18.92,8.05,1.53,2.68,0.0,64.95,12.62,2021-12-13,Ambala,2021
19.06,7.5,1.47,2.55,0.0,68.29,12.24,2021-12-14,Ambala,2021
20.48,9.18,1.2,1.99,0.0,52.08,12.92,2021-12-15,Ambala,2021
18.78,6.47,1.47,2.22,0.0,50.92,11.22,2021-12-16,Ambala,2021
17.64,5.27,2.7,5.0,0.0,51.77,9.81,2021-12-17,Ambala,2021
17.06,4.59,2.92,5.29,0.0,49.42,9.19,2021-12-18,Ambala,2021
19.0,3.6,2.14,3.77,0.0,43.77,9.3,2021-12-19,Ambala,2021
20.67,4.2,1.87,3.32,0.0,42.29,10.76,2021-12-20,Ambala,2021
20.7,8.55,1.52,3.35,0.0,39.25,12.43,2021-12-21,Ambala,2021
20.84,9.82,1.16,2.37,0.0,41.28,13.49,2021-12-22,Ambala,2021
20.68,10.25,1.06,1.58,0.0,44.37,14.33,2021-12-23,Ambala,2021
20.35,9.16,1.19,1.49,0.0,50.16,13.7,2021-12-24,Ambala,2021
20.82,9.59,1.13,1.71,0.0,54.87,13.87,2021-12-25,Ambala,2021
17.22,9.79,1.46,2.68,0.08,62.8,12.78,2021-12-26,Ambala,2021
20.26,8.35,1.18,1.81,0.09,61.04,12.58,2021-12-27,Ambala,2021
21.08,9.32,1.13,1.86,0.0,51.55,13.65,2021-12-28,Ambala,2021
20.1,7.34,1.88,3.53,0.0,50.41,12.73,2021-12-29,Ambala,2021
18.94,7.37,1.1,1.67,0.0,51.73,11.54,2021-12-30,Ambala,2021
20.62,8.15,1.4,2.58,0.0,48.75,12.47,2021-12-31,Ambala,2021
20.82,8.55,1.23,2.66,0.0,46.12,13.12,2022-01-01,Ambala,2021
20.67,9.0,1.38,2.48,0.0,45.96,13.17,2022-01-02,Ambala,2021
23.55,10.65,1.45,3.04,0.0,44.83,14.55,2022-01-03,Ambala,2021
21.93,11.26,1.48,3.0,0.66,49.35,15.36,2022-01-04,Ambala,2021
14.31,11.0,2.78,4.65,24.82,83.31,12.62,2022-01-05,Ambala,2021
18.69,9.81,2.84,4.75,1.58,82.76,13.06,2022-01-06,Ambala,2021
15.63,10.21,3.6,4.76,4.78,91.74,12.98,2022-01-07,Ambala,2021
16.26,11.8,4.37,6.11,25.8,90.31,13.67,2022-01-08,Ambala,2021
16.66,10.48,1.64,2.91,29.89,89.42,12.66,2022-01-09,Ambala,2021
15.82,7.36,1.22,2.21,8.63,80.81,10.85,2022-01-10,Ambala,2021
18.3,8.11,0.98,1.43,2.31,74.51,11.95,2022-01-11,Ambala,2021
17.78,7.32,1.07,1.82,1.0,73.43,11.71,2022-01-12,Ambala,2021
18.08,8.64,1.03,1.97,0.0,71.23,11.97,2022-01-13,Ambala,2021
17.98,6.89,1.32,2.3,0.0,71.94,11.26,2022-01-14,Ambala,2021
19.42,6.61,1.44,2.93,0.0,60.97,11.3,2022-01-15,Ambala,2021
18.35,5.78,1.47,3.06,0.0,61.82,11.41,2022-01-16,Ambala,2021
14.19,7.38,0.84,2.08,0.0,67.09,10.12,2022-01-17,Ambala,2021
20.09,5.95,2.15,4.21,0.0,69.27,11.54,2022-01-18,Ambala,2021
16.63,7.03,1.02,1.83,0.82,73.96,11.05,2022-01-19,Ambala,2021
16.7,8.66,1.0,1.54,0.79,77.43,12.02,2022-01-20,Ambala,2021
17.58,8.83,1.1,2.01,0.48,77.86,12.57,2022-01-21,Ambala,2021
14.27,8.14,4.22,6.7,15.57,84.28,10.71,2022-01-22,Ambala,2021
11.47,7.37,2.39,4.21,26.79,90.32,9.51,2022-01-23,Ambala,2021
12.35,6.46,0.81,1.13,2.55,85.39,8.93,2022-01-24,Ambala,2021
14.95,5.89,1.1,1.96,1.85,83.98,9.85,2022-01-25,Ambala,2021
14.69,6.56,1.54,2.51,1.0,85.91,9.7,2022-01-26,Ambala,2021
16.75,5.47,2.86,5.52,0.0,77.0,9.91,2022-01-27,Ambala,2021
17.08,4.6,3.14,6.07,0.0,70.51,9.65,2022-01-28,Ambala,2021
18.92,5.71,2.31,4.4,0.0,66.01,11.04,2022-01-29,Ambala,2021
19.9,7.54,2.83,5.17,0.0,65.93,12.29,2022-01-30,Ambala,2021
21.11,9.22,1.21,2.04,0.0,55.67,14.11,2022-01-31,Ambala,2021
19.68,8.28,2.32,4.51,0.0,62.75,13.01,2022-02-01,Ambala,2021
20.52,6.94,1.6,2.42,0.07,65.7,13.12,2022-02-02,Ambala,2021
13.27,7.73,3.13,5.98,19.93,83.24,10.76,2022-02-03,Ambala,2021
14.81,6.6,0.85,1.43,9.32,81.9,10.14,2022-02-04,Ambala,2021
16.78,4.54,1.94,3.69,0.0,81.11,9.89,2022-02-05,Ambala,2021
18.86,7.56,1.33,2.51,0.0,65.57,12.23,2022-02-06,Ambala,2021
20.13,8.84,1.41,2.67,0.0,69.18,13.32,2022-02-07,Ambala,2021
20.88,9.75,1.34,2.21,0.07,67.09,14.1,2022-02-08,Ambala,2021
16.93,8.02,1.17,1.77,1.5,74.59,11.82,2022-02-09,Ambala,2021
19.15,7.24,2.65,4.68,0.0,66.35,12.06,2022-02-10,Ambala,2021
18.87,5.83,3.01,5.56,0.0,66.56,11.25,2022-02-11,Ambala,2021
20.16,6.31,2.39,4.61,0.0,65.45,12.09,2022-02-12,Ambala,2021
20.96,9.01,1.36,2.36,0.0,56.07,14.0,2022-02-13,Ambala,2021
20.76,9.51,1.22,1.79,0.0,57.87,14.44,2022-02-14,Ambala,2021
21.65,8.95,1.32,2.2,0.0,64.2,14.37,2022-02-15,Ambala,2021
21.48,10.3,2.08,4.15,0.0,66.99,14.8,2022-02-16,Ambala,2021
22.91,9.78,2.08,4.02,0.0,62.11,14.95,2022-02-17,Ambala,2021
23.24,9.38,2.17,4.16,0.0,55.47,14.92,2022-02-18,Ambala,2021
22.03,9.19,2.62,4.67,0.0,57.38,14.56,2022-02-19,Ambala,2021
21.41,8.57,3.11,5.83,0.0,62.55,13.92,2022-02-20,Ambala,2021
22.86,8.14,1.85,3.51,0.0,55.82,14.53,2022-02-21,Ambala,2021
23.24,10.33,4.25,6.36,0.62,51.93,16.33,2022-02-22,Ambala,2021
22.42,12.3,3.78,6.55,1.34,64.45,16.58,2022-02-23,Ambala,2021
22.03,11.91,0.98,1.6,2.84,63.48,16.87,2022-02-24,Ambala,2021
23.31,10.81,1.74,3.46,0.62,65.46,16.41,2022-02-25,Ambala,2021
19.57,10.16,3.0,5.31,7.34,70.72,14.72,2022-02-26,Ambala,2021
22.98,9.73,1.88,3.4,0.05,64.57,15.29,2022-02-27,Ambala,2021
24.36,8.13,1.82,3.02,0.0,56.59,15.51,2022-02-28,Ambala,2021
25.61,12.29,1.27,2.38,0.0,51.03,18.14,2022-03-01,Ambala,2021
25.37,13.44,1.38,2.41,0.0,51.86,18.72,2022-03-02,Ambala,2021
25.73,14.04,1.41,2.64,0.38,58.54,18.73,2022-03-03,Ambala,2021
24.46,12.5,1.96,2.97,0.04,63.12,18.11,2022-03-04,Ambala,2021
27.17,10.61,2.3,4.09,0.0,60.27,18.24,2022-03-05,Ambala,2021
25.76,14.44,1.07,1.43,0.0,49.83,20.06,2022-03-06,Ambala,2021
27.35,14.82,1.17,1.43,0.0,54.27,20.06,2022-03-07,Ambala,2021
29.24,15.32,2.03,3.64,0.0,48.75,20.76,2022-03-08,Ambala,2021
27.1,13.9,2.73,5.42,0.0,50.3,19.76,2022-03-09,Ambala,2021
28.82,14.0,2.51,4.18,0.0,50.97,20.62,2022-03-10,Ambala,2021
