max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
18.87,7.74,0.96,1.33,0.61,79.58,12.67,2022-01-20,Bhiwani,2021
20.1,8.11,1.24,2.86,0.11,78.44,12.98,2022-01-21,Bhiwani,2021
13.51,8.99,4.5,6.04,22.41,91.85,11.23,2022-01-22,Bhiwani,2021
16.42,8.92,1.65,2.9,3.44,80.76,11.77,2022-01-23,Bhiwani,2021
15.97,5.48,1.29,2.08,0.2,78.58,10.49,2022-01-24,Bhiwani,2021
15.83,5.02,1.41,2.38,0.0,82.79,9.82,2022-01-25,Bhiwani,2021
17.14,3.84,1.59,2.75,0.0,75.05,9.9,2022-01-26,Bhiwani,2021
19.32,3.77,1.93,3.52,0.0,63.52,10.45,2022-01-27,Bhiwani,2021
20.27,2.94,2.12,4.29,0.0,56.99,10.77,2022-01-28,Bhiwani,2021
21.65,6.2,1.44,2.72,0.0,52.59,12.57,2022-01-29,Bhiwani,2021
22.49,5.45,2.06,4.15,0.0,62.31,12.68,2022-01-30,Bhiwani,2021
24.39,8.15,1.02,1.7,0.0,55.73,15.13,2022-01-31,Bhiwani,2021
23.23,8.48,1.45,2.71,0.0,60.59,13.93,2022-02-01,Bhiwani,2021
22.31,6.74,1.52,3.64,0.0,58.92,13.47,2022-02-02,Bhiwani,2021
16.41,8.68,3.0,5.38,6.22,77.08,11.79,2022-02-03,Bhiwani,2021
18.35,6.71,1.38,2.1,0.53,79.41,11.67,2022-02-04,Bhiwani,2021
19.91,5.93,1.02,1.74,0.0,64.14,12.3,2022-02-05,Bhiwani,2021
22.44,5.06,1.19,2.18,0.0,56.04,12.91,2022-02-06,Bhiwani,2021
24.37,6.41,1.37,2.34,0.0,62.16,14.37,2022-02-07,Bhiwani,2021
23.47,10.02,0.9,1.26,0.07,65.66,15.57,2022-02-08,Bhiwani,2021
17.54,8.75,1.68,3.7,8.18,73.18,12.98,2022-02-09,Bhiwani,2021
22.01,6.35,1.83,3.25,0.0,66.62,13.16,2022-02-10,Bhiwani,2021
21.76,5.51,2.18,4.2,0.0,59.27,12.59,2022-02-11,Bhiwani,2021
23.7,5.4,1.76,3.49,0.0,49.49,14.46,2022-02-12,Bhiwani,2021
24.43,7.09,1.05,2.06,0.0,48.93,15.28,2022-02-13,Bhiwani,2021
24.98,7.04,1.25,2.02,0.0,55.74,15.12,2022-02-14,Bhiwani,2021
25.68,8.15,1.22,1.98,0.0,58.71,16.07,2022-02-15,Bhiwani,2021
25.39,9.85,1.47,2.92,0.0,52.54,16.82,2022-02-16,Bhiwani,2021
25.99,9.51,1.29,2.11,0.0,55.18,16.45,2022-02-17,Bhiwani,2021
26.76,9.46,1.18,1.87,0.03,53.11,16.42,2022-02-18,Bhiwani,2021
25.26,9.59,1.72,3.17,0.01,54.94,16.08,2022-02-19,Bhiwani,2021
24.89,8.46,2.26,4.35,0.0,52.3,15.43,2022-02-20,Bhiwani,2021
26.9,7.7,1.48,2.47,0.0,43.18,17.23,2022-02-21,Bhiwani,2021
27.8,9.21,4.24,6.72,0.0,50.52,17.55,2022-02-22,Bhiwani,2021
25.27,10.31,1.74,4.08,0.0,63.6,16.89,2022-02-23,Bhiwani,2021
26.21,11.13,1.22,1.84,0.0,61.54,17.62,2022-02-24,Bhiwani,2021
27.09,11.0,2.27,4.25,2.52,58.69,18.34,2022-02-25,Bhiwani,2021
24.07,10.74,3.9,6.0,1.77,67.45,16.79,2022-02-26,Bhiwani,2021
25.12,10.52,1.94,3.06,0.0,63.33,16.41,2022-02-27,Bhiwani,2021
25.14,7.26,1.75,2.84,0.0,56.88,15.47,2022-02-28,Bhiwani,2021
27.28,10.16,1.46,2.64,0.0,51.9,17.48,2022-03-01,Bhiwani,2021
27.57,11.32,0.99,1.23,0.06,53.74,18.83,2022-03-02,Bhiwani,2021
28.55,12.55,1.42,2.21,0.01,54.96,19.72,2022-03-03,Bhiwani,2021
26.52,11.89,2.47,4.05,0.0,65.2,18.01,2022-03-04,Bhiwani,2021
28.23,9.64,2.01,3.32,0.0,56.52,18.15,2022-03-05,Bhiwani,2021
28.68,14.27,1.09,1.44,0.0,49.11,20.72,2022-03-06,Bhiwani,2021
30.34,14.58,1.52,2.71,0.0,49.37,21.01,2022-03-07,Bhiwani,2021
31.08,13.58,1.56,2.57,0.0,51.93,20.96,2022-03-08,Bhiwani,2021
31.21,13.45,1.68,2.89,0.0,47.56,21.24,2022-03-09,Bhiwani,2021
30.53,13.63,2.01,3.69,0.0,50.27,21.32,2022-03-10,Bhiwani,2021
31.55,14.52,1.97,3.54,0.0,49.01,21.73,2022-03-11,Bhiwani,2021
32.52,12.94,1.82,3.37,0.0,44.99,22.14,2022-03-12,Bhiwani,2021
34.37,17.44,1.69,3.57,0.0,40.58,25.47,2022-03-13,Bhiwani,2021
35.53,18.87,1.4,2.96,0.0,43.47,26.22,2022-03-14,Bhiwani,2021
37.1,20.35,1.66,3.52,0.0,43.01,27.11,2022-03-15,Bhiwani,2021
38.24,16.9,2.61,5.65,0.0,43.69,26.47,2022-03-16,Bhiwani,2021
37.82,17.84,1.68,3.17,0.0,44.35,26.63,2022-03-17,Bhiwani,2021
37.45,18.64,1.98,3.73,0.0,50.72,27.16,2022-03-18,Bhiwani,2021
38.07,19.12,1.54,2.82,0.0,45.64,27.97,2022-03-19,Bhiwani,2021
38.98,19.46,1.08,1.84,0.0,35.66,29.24,2022-03-20,Bhiwani,2021
37.48,22.32,1.33,2.65,0.0,32.97,28.77,2022-03-21,Bhiwani,2021
37.45,18.28,2.56,5.04,0.0,36.44,26.84,2022-03-22,Bhiwani,2021
37.3,19.01,1.05,1.74,0.0,31.04,27.8,2022-03-23,Bhiwani,2021
36.59,19.32,1.6,2.71,0.0,32.93,27.35,2022-03-24,Bhiwani,2021
37.37,18.7,2.1,4.01,0.0,30.04,26.72,2022-03-25,Bhiwani,2021
37.83,17.2,2.78,5.71,0.0,27.37,26.79,2022-03-26,Bhiwani,2021
40.01,17.67,1.93,4.63,0.0,19.09,28.95,2022-03-27,Bhiwani,2021
40.29,20.87,1.2,2.24,0.0,15.18,30.8,2022-03-28,Bhiwani,2021
41.41,20.44,1.43,3.07,0.0,19.31,30.79,2022-03-29,Bhiwani,2021
41.43,21.74,1.13,1.73,0.0,19.46,30.82,2022-03-30,Bhiwani,2021
41.48,20.06,1.48,2.24,0.0,22.11,30.04,2022-03-31,Bhiwani,2021
39.91,19.17,2.35,4.29,0.0,19.44,29.33,2022-04-01,Bhiwani,2021
41.09,23.56,0.97,1.88,0.0,12.53,31.55,2022-04-02,Bhiwani,2021
42.07,18.91,1.79,3.79,0.0,14.57,29.87,2022-04-03,Bhiwani,2021
40.75,19.47,2.06,4.25,0.0,13.24,29.97,2022-04-04,Bhiwani,2021
41.31,22.36,1.62,3.23,0.0,14.15,30.9,2022-04-05,Bhiwani,2021
41.83,21.48,1.57,2.96,0.0,14.46,31.18,2022-04-06,Bhiwani,2021
42.53,22.89,1.63,3.16,0.0,15.0,32.1,2022-04-07,Bhiwani,2021
43.57,25.77,1.49,3.09,0.0,12.65,33.33,2022-04-08,Bhiwani,2021
43.83,24.59,1.86,3.75,0.0,14.5,33.5,2022-04-09,Bhiwani,2021
43.87,23.75,2.34,4.51,0.0,13.74,33.34,2022-04-10,Bhiwani,2021
44.19,26.07,1.68,3.27,0.0,12.69,34.57,2022-04-11,Bhiwani,2021
41.9,25.95,1.88,3.52,0.0,13.93,33.87,2022-04-12,Bhiwani,2021
41.56,24.77,1.94,4.27,0.0,14.79,32.53,2022-04-13,Bhiwani,2021
41.83,23.39,2.13,3.77,0.02,15.93,32.75,2022-04-14,Bhiwani,2021
40.55,21.61,1.91,3.58,0.06,17.39,31.18,2022-04-15,Bhiwani,2021
41.49,22.28,2.01,3.78,0.0,15.15,31.67,2022-04-16,Bhiwani,2021
42.42,22.35,1.5,2.59,0.0,16.2,32.71,2022-04-17,Bhiwani,2021
43.58,24.01,1.89,4.17,0.0,14.43,33.37,2022-04-18,Bhiwani,2021
43.49,26.12,2.59,4.63,0.0,17.35,34.53,2022-04-19,Bhiwani,2021
42.29,25.58,2.87,5.57,0.0,18.96,34.15,2022-04-20,Bhiwani,2021
37.26,25.6,2.63,4.86,0.42,26.1,31.68,2022-04-21,Bhiwani,2021
40.17,23.25,1.46,2.45,0.63,28.04,31.41,2022-04-22,Bhiwani,2021
40.79,23.74,1.75,3.05,0.0,17.66,32.0,2022-04-23,Bhiwani,2021
41.5,22.86,2.98,6.4,0.0,18.97,32.37,2022-04-24,Bhiwani,2021
42.39,24.95,1.8,4.04,0.0,18.34,33.8,2022-04-25,Bhiwani,2021
42.55,26.5,2.37,4.37,0.0,16.04,34.23,2022-04-26,Bhiwani,2021
43.98,25.73,2.24,4.74,0.0,12.94,34.44,2022-04-27,Bhiwani,2021
45.72,26.97,1.71,3.29,0.0,12.51,35.91,2022-04-28,Bhiwani,2021
45.86,27.01,2.63,4.92,0.0,14.38,36.13,2022-04-29,Bhiwani,2021
45.52,25.95,1.82,3.41,0.0,11.55,36.24,2022-04-30,Bhiwani,2021
