max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
33.18,18.26,1.14,1.83,0.0,43.25,24.84,2024-11-04,Bhiwani,2024
32.87,16.76,1.47,3.02,0.0,57.3,23.67,2024-11-05,Bhiwani,2024
32.76,17.71,1.17,1.58,0.0,55.84,24.19,2024-11-06,Bhiwani,2024
32.56,18.41,1.22,1.72,0.0,57.88,24.28,2024-11-07,Bhiwani,2024
32.94,18.42,1.25,2.03,0.0,59.38,24.42,2024-11-08,Bhiwani,2024
33.46,18.13,1.45,2.35,0.0,60.02,24.61,2024-11-09,Bhiwani,2024
32.33,18.38,1.23,1.86,0.0,59.9,24.49,2024-11-10,Bhiwani,2024
32.71,18.75,0.8,1.55,0.0,53.74,25.11,2024-11-11,Bhiwani,2024
32.79,18.8,1.25,3.09,0.0,41.01,24.5,2024-11-12,Bhiwani,2024
31.04,16.57,1.47,2.98,0.0,47.32,22.47,2024-11-13,Bhiwani,2024
30.58,16.84,1.14,1.95,0.0,42.99,22.41,2024-11-14,Bhiwani,2024
29.86,17.72,1.58,3.55,0.0,42.15,22.17,2024-11-15,Bhiwani,2024
29.95,16.05,1.39,2.73,0.0,45.15,21.79,2024-11-16,Bhiwani,2024
28.1,16.37,1.38,2.22,0.0,47.36,20.95,2024-11-17,Bhiwani,2024
28.15,13.1,1.59,2.84,0.0,41.92,20.01,2024-11-18,Bhiwani,2024
28.09,13.29,1.73,3.06,0.0,36.54,19.5,2024-11-19,Bhiwani,2024
27.61,13.54,1.38,2.46,0.0,34.07,19.62,2024-11-20,Bhiwani,2024
27.7,13.68,1.25,2.27,0.0,30.49,20.1,2024-11-21,Bhiwani,2024
28.84,12.67,1.48,2.68,0.0,32.14,20.31,2024-11-22,Bhiwani,2024
29.7,13.09,1.5,2.76,0.0,37.06,20.4,2024-11-23,Bhiwani,2024
29.84,13.1,2.02,3.36,0.0,40.17,20.19,2024-11-24,Bhiwani,2024
27.47,13.19,1.9,3.68,0.0,41.56,18.92,2024-11-25,Bhiwani,2024
28.04,12.33,1.77,3.17,0.0,36.66,18.9,2024-11-26,Bhiwani,2024
27.48,13.96,1.35,2.33,0.0,36.57,19.77,2024-11-27,Bhiwani,2024
27.91,13.86,0.85,1.59,0.0,33.08,19.75,2024-11-28,Bhiwani,2024
27.41,13.4,0.98,1.79,0.0,33.56,19.43,2024-11-29,Bhiwani,2024
26.39,13.25,1.59,3.48,0.0,37.09,18.68,2024-11-30,Bhiwani,2024
27.47,12.58,1.25,2.12,0.0,38.22,18.6,2024-12-01,Bhiwani,2024
28.5,13.7,1.27,2.38,0.0,42.31,19.47,2024-12-02,Bhiwani,2024
28.9,13.37,1.31,2.28,0.0,45.09,19.72,2024-12-03,Bhiwani,2024
27.77,12.96,2.48,4.68,0.0,44.9,18.89,2024-12-04,Bhiwani,2024
25.94,10.28,2.06,4.03,0.0,36.6,17.11,2024-12-05,Bhiwani,2024
25.98,10.62,1.88,3.54,0.0,35.18,17.56,2024-12-06,Bhiwani,2024
24.28,10.5,1.27,2.22,0.0,27.7,16.54,2024-12-07,Bhiwani,2024
24.44,7.95,2.64,4.88,1.11,45.62,14.98,2024-12-08,Bhiwani,2024
21.47,7.91,1.72,3.64,0.5,52.84,13.55,2024-12-09,Bhiwani,2024
22.47,6.23,2.22,4.0,0.0,36.87,12.9,2024-12-10,Bhiwani,2024
23.24,5.03,1.78,3.12,0.0,20.14,12.75,2024-12-11,Bhiwani,2024
22.0,7.01,1.86,3.48,0.0,23.57,12.74,2024-12-12,Bhiwani,2024
22.86,4.62,3.22,5.99,0.0,29.01,12.63,2024-12-13,Bhiwani,2024
23.55,4.72,2.52,4.49,0.0,25.29,12.61,2024-12-14,Bhiwani,2024
23.34,6.37,1.11,1.71,0.0,21.44,14.08,2024-12-15,Bhiwani,2024
23.71,7.72,0.93,1.87,0.0,20.37,15.56,2024-12-16,Bhiwani,2024
24.58,8.06,1.17,1.83,0.0,27.89,14.62,2024-12-17,Bhiwani,2024
23.04,7.69,1.07,1.38,0.0,28.13,13.41,2024-12-18,Bhiwani,2024
22.22,6.81,1.63,3.21,0.0,36.95,13.31,2024-12-19,Bhiwani,2024
22.88,7.64,1.27,1.73,0.0,44.44,13.69,2024-12-20,Bhiwani,2024
23.46,6.54,1.4,2.24,0.0,44.37,13.32,2024-12-21,Bhiwani,2024
24.8,9.6,1.57,2.46,0.0,42.73,15.33,2024-12-22,Bhiwani,2024
15.65,10.96,2.38,4.11,3.0,68.98,12.77,2024-12-23,Bhiwani,2024
21.41,9.53,1.16,1.65,0.5,71.42,14.26,2024-12-24,Bhiwani,2024
23.09,8.32,1.59,2.53,0.01,60.39,14.3,2024-12-25,Bhiwani,2024
23.67,8.33,1.02,1.68,0.31,49.65,15.4,2024-12-26,Bhiwani,2024
17.95,12.69,1.77,3.93,31.22,81.95,14.65,2024-12-27,Bhiwani,2024
20.14,10.06,1.37,2.51,1.08,85.12,14.53,2024-12-28,Bhiwani,2024
21.58,8.15,2.24,3.84,0.21,73.93,13.06,2024-12-29,Bhiwani,2024
19.94,4.79,1.98,3.53,0.0,57.47,11.58,2024-12-30,Bhiwani,2024
20.15,6.39,0.87,1.32,0.0,47.71,12.02,2024-12-31,Bhiwani,2024
22.29,4.76,1.77,3.3,0.0,47.0,12.13,2025-01-01,Bhiwani,2024
20.6,8.13,1.75,3.31,0.0,48.55,13.57,2025-01-02,Bhiwani,2024
22.97,11.01,0.89,1.38,0.0,46.87,15.59,2025-01-03,Bhiwani,2024
26.96,9.93,1.43,2.36,0.0,51.06,16.13,2025-01-04,Bhiwani,2024
25.08,7.42,2.12,3.93,0.0,61.56,15.1,2025-01-05,Bhiwani,2024
22.34,9.61,1.44,2.07,0.13,64.96,14.36,2025-01-06,Bhiwani,2024
20.57,6.16,2.34,4.13,0.0,54.83,11.79,2025-01-07,Bhiwani,2024
22.17,4.0,2.37,4.75,0.0,39.97,11.85,2025-01-08,Bhiwani,2024
23.25,7.34,0.98,1.43,0.0,33.59,14.07,2025-01-09,Bhiwani,2024
22.22,4.71,1.49,2.5,0.0,42.34,12.31,2025-01-10,Bhiwani,2024
14.73,5.27,1.7,3.87,7.74,64.69,9.54,2025-01-11,Bhiwani,2024
18.51,5.54,1.35,2.6,0.37,77.52,10.85,2025-01-12,Bhiwani,2024
21.74,5.6,2.06,3.58,0.0,72.91,12.25,2025-01-13,Bhiwani,2024
21.89,4.57,1.43,2.37,0.0,53.59,12.6,2025-01-14,Bhiwani,2024
21.43,7.77,1.13,2.4,0.04,46.99,13.31,2025-01-15,Bhiwani,2024
19.72,7.71,1.2,2.04,2.35,76.95,12.69,2025-01-16,Bhiwani,2024
20.49,5.29,1.72,3.81,0.0,62.26,11.88,2025-01-17,Bhiwani,2024
19.89,5.89,0.97,1.8,0.0,45.91,12.6,2025-01-18,Bhiwani,2024
25.18,8.44,1.12,1.67,0.0,50.7,15.18,2025-01-19,Bhiwani,2024
24.02,8.29,1.88,3.48,0.0,50.11,14.63,2025-01-20,Bhiwani,2024
25.06,7.09,1.92,3.46,0.0,51.9,14.52,2025-01-21,Bhiwani,2024
24.83,8.33,1.25,2.11,0.05,54.44,15.51,2025-01-22,Bhiwani,2024
24.48,10.11,1.83,3.67,0.0,48.39,15.8,2025-01-23,Bhiwani,2024
23.93,5.86,2.31,4.47,0.0,46.83,13.45,2025-01-24,Bhiwani,2024
24.39,4.48,2.19,4.06,0.0,36.28,12.67,2025-01-25,Bhiwani,2024
24.25,3.19,1.93,3.38,0.0,32.2,12.68,2025-01-26,Bhiwani,2024
24.23,4.31,1.87,3.29,0.0,32.48,12.93,2025-01-27,Bhiwani,2024
25.18,4.46,1.4,2.51,0.0,31.29,14.44,2025-01-28,Bhiwani,2024
26.73,5.74,2.06,3.82,0.0,41.46,14.49,2025-01-29,Bhiwani,2024
25.74,5.88,1.25,2.49,0.0,47.26,15.5,2025-01-30,Bhiwani,2024
25.09,9.81,1.12,1.84,0.0,42.73,16.55,2025-01-31,Bhiwani,2024
25.17,8.65,1.42,2.93,0.0,50.35,16.27,2025-02-01,Bhiwani,2024
25.17,9.85,1.39,1.82,0.0,51.48,15.86,2025-02-02,Bhiwani,2024
25.81,8.49,1.26,2.5,0.0,43.74,16.06,2025-02-03,Bhiwani,2024
21.96,11.36,1.08,1.96,0.06,49.85,16.16,2025-02-04,Bhiwani,2024
23.58,6.22,2.21,4.37,0.0,40.53,14.0,2025-02-05,Bhiwani,2024
23.25,6.57,2.11,3.98,0.0,39.35,13.48,2025-02-06,Bhiwani,2024
24.0,5.4,2.5,4.49,0.0,37.6,13.59,2025-02-07,Bhiwani,2024
26.7,7.52,2.08,3.95,0.0,30.62,15.89,2025-02-08,Bhiwani,2024
27.7,11.23,1.03,1.37,0.0,28.06,18.1,2025-02-09,Bhiwani,2024
29.06,11.32,1.24,1.79,0.0,30.28,18.95,2025-02-10,Bhiwani,2024
29.57,10.8,1.36,2.24,0.0,35.64,18.48,2025-02-11,Bhiwani,2024
26.89,10.89,2.37,4.67,0.0,38.83,17.46,2025-02-12,Bhiwani,2024
27.46,8.23,2.61,5.12,0.0,29.76,16.55,2025-02-13,Bhiwani,2024
29.0,8.29,2.18,4.99,0.0,27.97,17.46,2025-02-14,Bhiwani,2024
26.13,13.61,1.77,4.15,0.0,35.66,18.48,2025-02-15,Bhiwani,2024
28.12,10.56,1.13,1.97,0.0,39.97,18.86,2025-02-16,Bhiwani,2024
30.21,13.66,1.13,1.83,0.0,33.3,20.61,2025-02-17,Bhiwani,2024
30.22,13.84,1.38,2.59,0.0,32.5,20.74,2025-02-18,Bhiwani,2024
29.59,12.69,1.2,2.07,1.48,33.25,20.48,2025-02-19,Bhiwani,2024
29.25,13.91,2.69,6.0,1.19,51.26,20.68,2025-02-20,Bhiwani,2024
27.12,11.5,1.49,2.87,0.0,54.6,18.47,2025-02-21,Bhiwani,2024
26.25,10.82,2.18,3.96,0.0,46.64,17.81,2025-02-22,Bhiwani,2024
28.01,11.36,1.35,2.11,0.0,41.66,18.79,2025-02-23,Bhiwani,2024
28.86,12.54,1.55,2.96,0.0,38.93,19.91,2025-02-24,Bhiwani,2024
30.86,14.9,1.16,2.13,0.0,36.97,21.86,2025-02-25,Bhiwani,2024
29.73,16.79,1.09,2.32,0.03,39.87,21.65,2025-02-26,Bhiwani,2024
28.19,17.37,2.29,3.52,0.35,49.78,21.21,2025-02-27,Bhiwani,2024
24.69,16.48,2.6,5.25,6.61,66.81,19.31,2025-02-28,Bhiwani,2024
27.02,15.24,1.72,3.4,0.07,63.12,19.97,2025-03-01,Bhiwani,2024
28.34,12.61,2.1,4.1,0.0,44.98,19.0,2025-03-02,Bhiwani,2024
30.75,11.23,1.27,2.64,0.02,34.28,20.91,2025-03-03,Bhiwani,2024
27.1,12.23,3.27,4.99,0.0,39.01,19.15,2025-03-04,Bhiwani,2024
26.97,8.3,4.06,6.49,0.0,31.74,16.76,2025-03-05,Bhiwani,2024
30.55,7.99,2.57,4.92,0.0,24.38,18.72,2025-03-06,Bhiwani,2024
31.43,12.96,1.69,3.7,0.0,24.29,20.8,2025-03-07,Bhiwani,2024
32.55,12.1,2.02,4.22,0.0,27.87,21.95,2025-03-08,Bhiwani,2024
34.63,13.2,1.75,3.17,0.0,26.66,23.68,2025-03-09,Bhiwani,2024
35.29,14.37,1.96,4.24,0.0,29.96,23.95,2025-03-10,Bhiwani,2024
35.75,17.31,1.45,3.13,0.0,29.6,25.26,2025-03-11,Bhiwani,2024
34.49,17.29,1.9,3.5,0.0,36.85,25.37,2025-03-12,Bhiwani,2024
35.76,19.05,1.2,2.52,0.0,36.46,27.1,2025-03-13,Bhiwani,2024
35.93,20.76,1.68,3.04,2.08,29.39,26.96,2025-03-14,Bhiwani,2024
33.76,16.6,2.72,3.3,0.11,40.67,24.33,2025-03-15,Bhiwani,2024
32.15,17.02,2.23,3.66,0.0,36.95,23.51,2025-03-16,Bhiwani,2024
30.91,15.96,1.68,3.3,0.0,38.23,23.08,2025-03-17,Bhiwani,2024
32.86,15.87,1.58,2.74,0.0,29.34,23.46,2025-03-18,Bhiwani,2024
35.02,18.3,1.46,2.67,0.0,24.94,25.36,2025-03-19,Bhiwani,2024
35.48,15.81,1.62,3.43,0.0,25.87,24.97,2025-03-20,Bhiwani,2024
34.77,15.81,2.08,4.44,0.0,27.38,24.78,2025-03-21,Bhiwani,2024
34.02,18.09,1.57,3.1,0.0,22.68,25.03,2025-03-22,Bhiwani,2024
36.15,14.96,1.21,2.12,0.0,19.29,25.39,2025-03-23,Bhiwani,2024
37.59,15.62,1.4,2.75,0.0,18.03,26.22,2025-03-24,Bhiwani,2024
38.8,17.08,1.48,2.97,0.0,20.66,27.54,2025-03-25,Bhiwani,2024
39.9,18.68,1.64,2.91,0.0,21.61,29.46,2025-03-26,Bhiwani,2024
38.28,20.15,2.47,4.19,0.0,19.94,28.37,2025-03-27,Bhiwani,2024
34.57,16.03,2.85,4.26,0.0,13.04,24.27,2025-03-28,Bhiwani,2024
31.11,11.88,2.89,4.82,0.0,12.01,21.29,2025-03-29,Bhiwani,2024
34.76,12.33,2.28,3.67,0.0,12.99,23.36,2025-03-30,Bhiwani,2024
36.52,14.49,2.06,3.8,0.0,13.07,25.17,2025-03-31,Bhiwani,2024
36.4,15.9,1.86,3.29,0.0,15.92,26.09,2025-04-01,Bhiwani,2024
38.46,18.99,1.0,1.35,0.0,12.55,28.26,2025-04-02,Bhiwani,2024
39.46,17.7,1.54,2.55,0.0,13.34,28.73,2025-04-03,Bhiwani,2024
39.11,20.03,1.7,3.76,0.0,17.15,28.67,2025-04-04,Bhiwani,2024
38.33,19.03,2.03,3.57,0.0,19.48,28.38,2025-04-05,Bhiwani,2024
41.02,21.5,1.56,2.56,0.0,16.72,31.22,2025-04-06,Bhiwani,2024
42.41,22.51,1.93,3.86,0.0,17.54,32.1,2025-04-07,Bhiwani,2024
42.45,23.34,2.72,4.96,0.0,16.77,32.3,2025-04-08,Bhiwani,2024
42.84,23.28,2.29,4.7,0.0,19.5,32.94,2025-04-09,Bhiwani,2024
41.71,25.87,1.24,2.54,0.0,21.9,33.87,2025-04-10,Bhiwani,2024
40.28,24.37,2.72,5.76,2.64,30.23,31.71,2025-04-11,Bhiwani,2024
36.96,21.26,1.89,3.59,0.51,34.82,29.32,2025-04-12,Bhiwani,2024
38.86,22.13,1.51,2.8,0.0,29.82,30.78,2025-04-13,Bhiwani,2024
39.66,22.74,2.08,3.32,0.0,24.55,31.31,2025-04-14,Bhiwani,2024
39.26,23.68,2.43,4.4,0.0,28.07,31.6,2025-04-15,Bhiwani,2024
40.84,24.91,2.02,3.5,0.0,26.15,32.93,2025-04-16,Bhiwani,2024
42.49,24.71,2.08,3.75,0.02,24.65,33.55,2025-04-17,Bhiwani,2024
43.82,24.6,2.02,3.55,0.23,24.54,34.33,2025-04-18,Bhiwani,2024
42.82,25.28,3.83,5.88,0.51,24.11,33.33,2025-04-19,Bhiwani,2024
42.36,23.4,2.07,3.41,0.0,21.57,32.62,2025-04-20,Bhiwani,2024
41.54,22.85,1.97,4.08,0.0,10.4,31.88,2025-04-21,Bhiwani,2024
41.96,20.68,2.24,4.17,0.0,8.37,31.25,2025-04-22,Bhiwani,2024
41.4,22.72,2.02,3.89,0.0,13.23,31.61,2025-04-23,Bhiwani,2024
42.81,23.72,1.69,3.66,0.0,7.25,33.45,2025-04-24,Bhiwani,2024
43.69,25.35,1.84,4.0,0.0,9.18,34.08,2025-04-25,Bhiwani,2024
43.51,23.5,0.96,1.87,0.0,10.12,33.78,2025-04-26,Bhiwani,2024
43.02,27.12,1.19,2.71,0.0,11.85,34.68,2025-04-27,Bhiwani,2024
43.34,25.01,1.89,3.63,0.0,13.48,33.75,2025-04-28,Bhiwani,2024
40.39,23.31,3.42,5.9,0.0,19.12,31.84,2025-04-29,Bhiwani,2024
40.22,23.9,3.54,6.13,0.0,25.38,32.31,2025-04-30,Bhiwani,2024
