split,district_id,district_name,state_name,year_from,year_to,actual_yield_from,actual_yield_to,actual_change_pct,actual_direction,predicted_yield_from,predicted_yield_to,predicted_change_pct,predicted_direction,direction_match
train,IND013014,Mewat,Haryana,2017,2018,4320.0,4540.0,5.092592716217041,increase,4650.6416015625,4698.67822265625,1.0329031944274902,increase,True
train,IND013015,Palwal,Haryana,2017,2018,4550.0,4230.0,-7.032967567443848,decrease,4740.2841796875,4749.74853515625,0.19965797662734985,stable,False
train,IND013018,Rewari,Haryana,2017,2018,4900.0,4950.0,1.0204081535339355,increase,4780.1162109375,4780.1162109375,0.0,stable,False
train,IND013004,Faridabad,Haryana,2017,2018,4450.0,5140.0,15.50561809539795,increase,4636.5009765625,4646.44384765625,0.2144477367401123,stable,False
train,IND013006,Gurgaon,Haryana,2017,2018,4910.0,4950.0,0.8146640062332153,increase,4873.61279296875,4873.61279296875,0.0,stable,False
train,IND013008,Jhajjar,Haryana,2017,2018,4650.0,4760.0,2.365591287612915,increase,4741.798828125,4741.798828125,0.0,stable,False
train,IND013021,Sonepat,Haryana,2017,2018,5070.0,4480.0,-11.637081146240234,decrease,4862.10546875,4862.10546875,0.0,stable,False
train,IND013017,Panipat,Haryana,2017,2018,5190.0,5220.0,0.5780346393585205,increase,4911.50244140625,4921.25390625,0.19854341447353363,stable,False
train,IND013013,Mahendragarh,Haryana,2017,2018,4270.0,4740.0,11.007025718688965,increase,4719.7705078125,4713.85302734375,-0.12537644803524017,stable,False
train,IND013003,Charkhi Dadri,Haryana,2017,2018,4120.0,5000.0,21.359222412109375,increase,4741.798828125,4770.09912109375,0.5968260765075684,increase,True
train,IND013002,Bhiwani,Haryana,2017,2018,4320.0,4420.0,2.314814805984497,increase,4629.083984375,4655.4072265625,0.5686490535736084,increase,True
train,IND013019,Rohtak,Haryana,2017,2018,4630.0,4570.0,-1.295896291732788,decrease,4709.75341796875,4749.74853515625,0.8491976857185364,increase,False
train,IND013007,Hissar,Haryana,2017,2018,4910.0,4960.0,1.0183298587799072,increase,4848.01123046875,4840.2333984375,-0.16043345630168915,stable,False
train,IND013009,Jind,Haryana,2017,2018,5050.0,5240.0,3.762376308441162,increase,4921.25390625,4983.72216796875,1.269356608390808,increase,True
train,IND013005,Fatehabad,Haryana,2017,2018,5380.0,5380.0,0.0,stable,5064.87841796875,5089.04248046875,0.47709065675735474,stable,True
train,IND013020,Sirsa,Haryana,2017,2018,5060.0,5060.0,0.0,stable,4853.24853515625,4866.3388671875,0.2697230875492096,stable,True
train,IND013010,Kaithal,Haryana,2017,2018,4830.0,4920.0,1.8633540868759155,increase,4883.46728515625,4883.46728515625,0.0,stable,False
train,IND028013,Mansa,Punjab,2017,2018,5170.0,5450.0,5.415860652923584,increase,4934.8798828125,5089.04248046875,3.1239380836486816,increase,True
train,IND013011,Karnal,Haryana,2017,2018,4920.0,5640.0,14.634145736694336,increase,4911.3232421875,5047.095703125,2.7644782066345215,increase,True
train,IND013012,Kurukshetra,Haryana,2017,2018,4820.0,4960.0,2.904564380645752,increase,4877.353515625,4870.59423828125,-0.1385849416255951,stable,False
train,IND013022,Yamuna Nagar,Haryana,2017,2018,4780.0,4300.0,-10.041841506958008,decrease,4796.9296875,4780.71728515625,-0.33797457814216614,stable,False
train,IND013001,Ambala,Haryana,2017,2018,4650.0,4750.0,2.1505377292633057,increase,4726.6455078125,4726.6455078125,0.0,stable,False
train,IND028015,Mohali,Punjab,2017,2018,4960.0,4640.0,-6.45161247253418,decrease,4740.19921875,4715.68896484375,-0.5170722603797913,decrease,True
train,IND013016,Panchkula,Haryana,2017,2018,3740.0,3940.0,5.347593307495117,increase,4496.05126953125,4496.05126953125,0.0,stable,False
train,IND028003,Bathinda,Punjab,2017,2018,5300.0,5600.0,5.660377502441406,increase,4984.42822265625,5089.04248046875,2.0988216400146484,increase,True
train,IND028019,Patiala,Punjab,2017,2018,5270.0,5470.0,3.7950663566589355,increase,5001.77099609375,5010.5205078125,0.17492827773094177,stable,False
train,IND028021,Sangrur,Punjab,2017,2018,5550.0,5800.0,4.504504203796387,increase,5089.04248046875,5089.04248046875,0.0,stable,False
train,IND028016,Muktsar,Punjab,2017,2018,5250.0,5570.0,6.095238208770752,increase,5022.90234375,5089.04248046875,1.3167712688446045,increase,True
train,IND028006,Fazilka,Punjab,2017,2018,4800.0,5060.0,5.416666507720947,increase,4878.92529296875,4870.93896484375,-0.16369031369686127,stable,False
train,IND028002,Barnala,Punjab,2017,2018,5340.0,5570.0,4.3071160316467285,increase,5071.7021484375,5083.35986328125,0.22985802590847015,stable,False
train,IND028004,Faridkot,Punjab,2017,2018,5340.0,5340.0,0.0,stable,5076.5361328125,5089.04248046875,0.24635593593120575,stable,True
train,IND028005,Fatehgarh Sahib,Punjab,2017,2018,5340.0,5180.0,-2.9962546825408936,decrease,4997.83642578125,4916.19287109375,-1.6335779428482056,decrease,True
train,IND028014,Moga,Punjab,2017,2018,5190.0,5380.0,3.660886287689209,increase,5042.20654296875,5066.37060546875,0.4792358875274658,stable,False
train,IND028012,Ludhiana,Punjab,2017,2018,5140.0,5130.0,-0.19455252587795258,stable,5000.57861328125,5000.57861328125,0.0,stable,True
train,IND028007,Firozpur,Punjab,2017,2018,5220.0,5400.0,3.4482758045196533,increase,4984.42822265625,5082.21875,1.9619206190109253,increase,True
train,IND028020,Rupnagar,Punjab,2017,2018,4870.0,4570.0,-6.1601643562316895,decrease,4763.27197265625,4709.75341796875,-1.12356698513031,decrease,True
train,IND028017,Nawan Shehar,Punjab,2017,2018,5000.0,5000.0,0.0,stable,4943.9072265625,4884.52001953125,-1.201220154762268,decrease,False
train,IND028010,Jalandhar,Punjab,2017,2018,5060.0,4970.0,-1.778656005859375,decrease,4887.2236328125,4883.521484375,-0.07575156539678574,stable,False
train,IND028022,Tarn Taran,Punjab,2017,2018,4680.0,4900.0,4.700854778289795,increase,4781.7939453125,4781.7939453125,0.0,stable,False
train,IND028011,Kapurthala,Punjab,2017,2018,4840.0,4730.0,-2.2727272510528564,decrease,4795.3173828125,4781.7939453125,-0.2820133864879608,stable,False
train,IND028009,Hoshiarpur,Punjab,2017,2018,4340.0,4240.0,-2.304147481918335,decrease,4513.6357421875,4513.6357421875,0.0,stable,False
train,IND028001,Amritsar,Punjab,2017,2018,4870.0,4810.0,-1.2320328950881958,decrease,4781.7939453125,4781.7939453125,0.0,stable,False
train,IND028008,Gurdaspur,Punjab,2017,2018,4740.0,4720.0,-0.4219409227371216,stable,4709.75341796875,4734.9716796875,0.5354475975036621,increase,False
train,IND028018,Pathankot,Punjab,2017,2018,4020.0,3980.0,-0.9950248599052429,decrease,4496.05126953125,4506.04345703125,0.22224362194538116,stable,False
train,IND013014,Mewat,Haryana,2018,2019,4540.0,4600.0,1.3215858936309814,increase,4698.67822265625,4678.955078125,-0.4197594225406647,stable,False
train,IND013015,Palwal,Haryana,2018,2019,4230.0,4840.0,14.420804023742676,increase,4749.74853515625,4749.74853515625,0.0,stable,False
train,IND013018,Rewari,Haryana,2018,2019,4950.0,4410.0,-10.909090995788574,decrease,4780.1162109375,4756.57568359375,-0.4924676716327667,stable,False
train,IND013004,Faridabad,Haryana,2018,2019,5140.0,4200.0,-18.28793716430664,decrease,4646.44384765625,4570.40380859375,-1.6365211009979248,decrease,True
train,IND013006,Gurgaon,Haryana,2018,2019,4950.0,5060.0,2.222222328186035,increase,4873.61279296875,4873.61279296875,0.0,stable,False
train,IND013008,Jhajjar,Haryana,2018,2019,4760.0,4810.0,1.0504201650619507,increase,4741.798828125,4741.798828125,0.0,stable,False
train,IND013021,Sonepat,Haryana,2018,2019,4480.0,4890.0,9.151785850524902,increase,4862.10546875,4853.0908203125,-0.18540626764297485,stable,False
train,IND013017,Panipat,Haryana,2018,2019,5220.0,4750.0,-9.00383186340332,decrease,4921.25390625,4868.4111328125,-1.0737663507461548,decrease,True
train,IND013013,Mahendragarh,Haryana,2018,2019,4740.0,4480.0,-5.485232353210449,decrease,4713.85302734375,4709.75341796875,-0.08696939051151276,stable,False
train,IND013003,Charkhi Dadri,Haryana,2018,2019,5000.0,4570.0,-8.600000381469727,decrease,4770.09912109375,4741.798828125,-0.5932852029800415,decrease,True
train,IND013002,Bhiwani,Haryana,2018,2019,4420.0,4190.0,-5.203619956970215,decrease,4655.4072265625,4633.71435546875,-0.4659714996814728,stable,False
train,IND013019,Rohtak,Haryana,2018,2019,4570.0,4320.0,-5.470459461212158,decrease,4749.74853515625,4709.75341796875,-0.8420470356941223,decrease,True
train,IND013007,Hissar,Haryana,2018,2019,4960.0,4560.0,-8.064516067504883,decrease,4840.2333984375,4836.53125,-0.0764869824051857,stable,False
train,IND013009,Jind,Haryana,2018,2019,5240.0,4810.0,-8.206107139587402,decrease,4983.72216796875,4868.4111328125,-2.313753128051758,decrease,True
train,IND013005,Fatehabad,Haryana,2018,2019,5380.0,4850.0,-9.851301193237305,decrease,5089.04248046875,4873.66064453125,-4.232266426086426,decrease,True
train,IND013020,Sirsa,Haryana,2018,2019,5060.0,4860.0,-3.9525692462921143,decrease,4866.3388671875,4849.54638671875,-0.34507423639297485,stable,False
train,IND013010,Kaithal,Haryana,2018,2019,4920.0,4600.0,-6.504064559936523,decrease,4883.46728515625,4834.64599609375,-0.9997259974479675,decrease,True
train,IND028013,Mansa,Punjab,2018,2019,5450.0,5390.0,-1.1009174585342407,decrease,5089.04248046875,4984.42822265625,-2.0556766986846924,decrease,True
train,IND013011,Karnal,Haryana,2018,2019,5640.0,4850.0,-14.007091522216797,decrease,5047.095703125,4874.09814453125,-3.4276657104492188,decrease,True
train,IND013012,Kurukshetra,Haryana,2018,2019,4960.0,4710.0,-5.040322780609131,decrease,4870.59423828125,4843.0849609375,-0.5648033022880554,decrease,True
train,IND013022,Yamuna Nagar,Haryana,2018,2019,4300.0,4890.0,13.720930099487305,increase,4780.71728515625,4780.044921875,-0.014064067043364048,stable,False
train,IND013001,Ambala,Haryana,2018,2019,4750.0,4180.0,-12.0,decrease,4726.6455078125,4726.6455078125,0.0,stable,False
train,IND028015,Mohali,Punjab,2018,2019,4640.0,4520.0,-2.5862069129943848,decrease,4715.68896484375,4711.58935546875,-0.08693553507328033,stable,False
train,IND013016,Panchkula,Haryana,2018,2019,3940.0,4170.0,5.837563514709473,increase,4496.05126953125,4496.05126953125,0.0,stable,False
train,IND028003,Bathinda,Punjab,2018,2019,5600.0,5420.0,-3.2142858505249023,decrease,5089.04248046875,5082.21875,-0.1340867280960083,stable,False
train,IND028019,Patiala,Punjab,2018,2019,5470.0,4770.0,-12.797075271606445,decrease,5010.5205078125,4884.79248046875,-2.5092809200286865,decrease,True
train,IND028021,Sangrur,Punjab,2018,2019,5800.0,5770.0,-0.517241358757019,decrease,5089.04248046875,5089.04248046875,0.0,stable,False
train,IND028016,Muktsar,Punjab,2018,2019,5570.0,5460.0,-1.974865436553955,decrease,5089.04248046875,5089.04248046875,0.0,stable,False
train,IND028006,Fazilka,Punjab,2018,2019,5060.0,4930.0,-2.5691699981689453,decrease,4870.93896484375,4875.22314453125,0.08795388042926788,stable,False
train,IND028002,Barnala,Punjab,2018,2019,5570.0,5250.0,-5.745062828063965,decrease,5083.35986328125,5064.87841796875,-0.3635675311088562,stable,False
train,IND028004,Faridkot,Punjab,2018,2019,5340.0,5570.0,4.3071160316467285,increase,5089.04248046875,5089.04248046875,0.0,stable,False
train,IND028005,Fatehgarh Sahib,Punjab,2018,2019,5180.0,4400.0,-15.057915687561035,decrease,4916.19287109375,4834.765625,-1.6563068628311157,decrease,True
train,IND028014,Moga,Punjab,2018,2019,5380.0,5350.0,-0.5576208233833313,decrease,5066.37060546875,5066.37060546875,0.0,stable,False
train,IND028012,Ludhiana,Punjab,2018,2019,5130.0,5100.0,-0.584795355796814,decrease,5000.57861328125,4943.41650390625,-1.143109917640686,decrease,True
train,IND028007,Firozpur,Punjab,2018,2019,5400.0,5120.0,-5.185184955596924,decrease,5082.21875,4975.412109375,-2.1015751361846924,decrease,True
train,IND028020,Rupnagar,Punjab,2018,2019,4570.0,4330.0,-5.251641273498535,decrease,4709.75341796875,4709.75341796875,0.0,stable,False
train,IND028017,Nawan Shehar,Punjab,2018,2019,5000.0,5080.0,1.600000023841858,increase,4884.52001953125,4881.2822265625,-0.06628681719303131,stable,False
train,IND028010,Jalandhar,Punjab,2018,2019,4970.0,5030.0,1.2072434425354004,increase,4883.521484375,4864.25244140625,-0.3945726752281189,stable,False
train,IND028022,Tarn Taran,Punjab,2018,2019,4900.0,4550.0,-7.142857551574707,decrease,4781.7939453125,4781.7939453125,0.0,stable,False
train,IND028011,Kapurthala,Punjab,2018,2019,4730.0,4650.0,-1.6913318634033203,decrease,4781.7939453125,4741.798828125,-0.836404025554657,decrease,True
train,IND028009,Hoshiarpur,Punjab,2018,2019,4240.0,4290.0,1.1792453527450562,increase,4513.6357421875,4513.6357421875,0.0,stable,False
train,IND028001,Amritsar,Punjab,2018,2019,4810.0,4530.0,-5.8212056159973145,decrease,4781.7939453125,4767.01708984375,-0.30902326107025146,stable,False
train,IND028008,Gurdaspur,Punjab,2018,2019,4720.0,4170.0,-11.652543067932129,decrease,4734.9716796875,4709.75341796875,-0.5325958132743835,decrease,True
train,IND028018,Pathankot,Punjab,2018,2019,3980.0,3950.0,-0.7537688612937927,decrease,4506.04345703125,4496.05126953125,-0.22175079584121704,stable,False
train,IND013014,Mewat,Haryana,2019,2020,4600.0,4220.0,-8.260869026184082,decrease,4678.955078125,4630.91845703125,-1.0266528129577637,decrease,True
train,IND013015,Palwal,Haryana,2019,2020,4840.0,4450.0,-8.057851791381836,decrease,4749.74853515625,4734.9716796875,-0.31110817193984985,stable,False
train,IND013018,Rewari,Haryana,2019,2020,4410.0,4700.0,6.575963497161865,increase,4756.57568359375,4780.1162109375,0.49490490555763245,stable,False
train,IND013004,Faridabad,Haryana,2019,2020,4200.0,3370.0,-19.761905670166016,decrease,4570.40380859375,4522.3671875,-1.0510367155075073,decrease,True
train,IND013006,Gurgaon,Haryana,2019,2020,5060.0,4740.0,-6.324110984802246,decrease,4873.61279296875,4873.61279296875,0.0,stable,False
train,IND013008,Jhajjar,Haryana,2019,2020,4810.0,4530.0,-5.8212056159973145,decrease,4741.798828125,4741.798828125,0.0,stable,False
train,IND013021,Sonepat,Haryana,2019,2020,4890.0,5020.0,2.658486843109131,increase,4853.0908203125,4856.79296875,0.07628434151411057,stable,False
train,IND013017,Panipat,Haryana,2019,2020,4750.0,4940.0,4.0,increase,4868.4111328125,4902.13671875,0.692743182182312,increase,True
train,IND013013,Mahendragarh,Haryana,2019,2020,4480.0,4840.0,8.035714149475098,increase,4709.75341796875,4719.7705078125,0.21268820762634277,stable,False
train,IND013003,Charkhi Dadri,Haryana,2019,2020,4570.0,4990.0,9.1903715133667,increase,4741.798828125,4751.81591796875,0.21125082671642303,stable,False
train,IND013002,Bhiwani,Haryana,2019,2020,4190.0,4240.0,1.1933174133300781,increase,4633.71435546875,4590.04833984375,-0.9423544406890869,decrease,False
train,IND013019,Rohtak,Haryana,2019,2020,4320.0,4790.0,10.879630088806152,increase,4709.75341796875,4734.9716796875,0.5354475975036621,increase,True
train,IND013007,Hissar,Haryana,2019,2020,4560.0,4970.0,8.991228103637695,increase,4836.53125,4840.2333984375,0.07654552906751633,stable,False
train,IND013009,Jind,Haryana,2019,2020,4810.0,5010.0,4.158003807067871,increase,4868.4111328125,4893.8056640625,0.5216184258460999,increase,True
