state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Allahabad,2020,0,2020-10-01,2020-10-06,0.3153590492282392,0.28540283031798513,0.34433095213942316,0.09993108412817134,5,10.687360000000002,valid
Uttar_Pradesh,Allahabad,2020,1,2020-10-06,2020-10-11,0.27897946916968364,0.2653936178954918,0.3097018585508679,0.09918129318882099,7,3.185628571428571,valid
Uttar_Pradesh,Allahabad,2020,2,2020-10-11,2020-10-16,0.2710465435325031,0.24921922913407407,0.30364909147858404,0.1067962296989304,7,2.4776285714285713,valid
Uttar_Pradesh,Allahabad,2020,3,2020-10-16,2020-10-21,0.24977517403277855,0.23986235667431624,0.2814368592514712,0.1268093332825359,7,3.7287285714285714,valid
Uttar_Pradesh,Allahabad,2020,4,2020-10-21,2020-10-26,0.241824372770736,0.23546470331461516,0.2719231811715292,0.14583703582786936,7,0.8418857142857143,valid
Uttar_Pradesh,Allahabad,2020,5,2020-10-26,2020-10-31,0.23197089434170415,0.23214429311105272,0.26421549274668565,0.1644250641974123,9,0.0,valid
Uttar_Pradesh,Allahabad,2020,6,2020-10-31,2020-11-05,0.23403823693319292,0.23465879148184032,0.2623217213254888,0.17711674460138047,7,0.07275714285714285,valid
Uttar_Pradesh,Allahabad,2020,7,2020-11-05,2020-11-10,0.2249329482151612,0.22083134602169055,0.24642822810940027,0.16857545348834962,9,0.4536444444444444,valid
Uttar_Pradesh,Allahabad,2020,8,2020-11-10,2020-11-15,0.22369723549090223,0.2100213974076963,0.24526810928448226,0.159010369330519,7,1.6137714285714284,valid
Uttar_Pradesh,Allahabad,2020,9,2020-11-15,2020-11-20,0.21486837669751307,0.19813331429006803,0.2327013775295313,0.13903685252742087,6,14.484800000000002,valid
Uttar_Pradesh,Allahabad,2020,10,2020-11-20,2020-11-25,0.21002466369473713,0.20708114580153697,0.2283643195458637,0.17174139226555146,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,11,2020-11-25,2020-11-30,0.20346414184491735,0.20002359397888053,0.22266491551280035,0.17542386096451168,4,0.0,valid
Uttar_Pradesh,Allahabad,2020,12,2020-11-30,2020-12-05,0.21175562286345712,0.2029853480425725,0.2266524300305071,0.16929342181732743,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,13,2020-12-05,2020-12-10,0.2068842961891655,0.19983776131958722,0.22316725828468384,0.16769188433612453,7,1.5703714285714285,valid
Uttar_Pradesh,Allahabad,2020,14,2020-12-10,2020-12-15,0.2389855679228866,0.2205009366510873,0.2508312424474759,0.15486364844997916,2,15.741,valid
Uttar_Pradesh,Allahabad,2020,15,2020-12-15,2020-12-20,0.20928382552213234,0.20745360940088303,0.22505557892126898,0.14883800583967707,4,0.0,valid
Uttar_Pradesh,Allahabad,2020,16,2020-12-20,2020-12-25,0.22323636212237097,0.2145414472833007,0.2357068801967481,0.1366872618965224,6,5.787633333333333,valid
Uttar_Pradesh,Allahabad,2020,17,2020-12-25,2020-12-30,0.23595602187887732,0.2242273974464713,0.24685712561042011,0.12838995073549467,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,18,2020-12-30,2021-01-04,0.248163825316858,0.22971841638509294,0.2615081238216354,0.12266493446574948,5,7.65934,valid
Uttar_Pradesh,Allahabad,2020,19,2021-01-04,2021-01-09,0.2730087009826067,0.2573687747828878,0.2868107563766575,0.12259655207277032,3,15.827933333333334,valid
Uttar_Pradesh,Allahabad,2020,20,2021-01-09,2021-01-14,0.26882805397171905,0.2592004481117657,0.28227955661179166,0.1132871304640796,7,4.170357142857143,valid
Uttar_Pradesh,Allahabad,2020,21,2021-01-14,2021-01-19,,,,,0,,missing_bands
Uttar_Pradesh,Allahabad,2020,22,2021-01-19,2021-01-24,0.2744035564740124,0.2622083361577212,0.2883548547627657,0.11696103383641432,5,2.5164,valid
Uttar_Pradesh,Allahabad,2020,23,2021-01-24,2021-01-29,0.2874252561409259,0.27488369986660577,0.2998998915206824,0.11177679166114154,4,18.932299999999998,valid
Uttar_Pradesh,Allahabad,2020,24,2021-01-29,2021-02-03,0.2739886139142836,0.2655718574426865,0.2893543257793325,0.10239780412014239,6,0.06725,valid
Uttar_Pradesh,Allahabad,2020,25,2021-02-03,2021-02-08,0.27666231584312745,0.27016037894452216,0.2949210548208605,0.09617558243194127,7,0.0009571428571428571,valid
Uttar_Pradesh,Allahabad,2020,26,2021-02-08,2021-02-13,0.2930773669290116,0.28224711107338457,0.30996230192688135,0.09426136805645725,5,1.44712,valid
Uttar_Pradesh,Allahabad,2020,27,2021-02-13,2021-02-18,0.2816548668602727,0.26982375249206625,0.3022523384000374,0.0936769719132562,8,0.0,valid
Uttar_Pradesh,Allahabad,2020,28,2021-02-18,2021-02-23,0.28144097777351545,0.2705047981987526,0.30045324677853974,0.09701737543368806,7,8.015542857142858,valid
Uttar_Pradesh,Allahabad,2020,29,2021-02-23,2021-02-28,0.2830560101984841,0.27239252550184273,0.3063604510114316,0.1023797854918598,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,30,2021-02-28,2021-03-05,0.27815623287126834,0.27065842817558194,0.3000335005141204,0.10778481713459022,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,31,2021-03-05,2021-03-10,0.2593161593097893,0.24896228506318907,0.28355561073344177,0.11354398398207499,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,32,2021-03-10,2021-03-15,0.23910809743177608,0.23090130869362196,0.2636261519760279,0.11989396058047995,7,0.12654285714285715,valid
Uttar_Pradesh,Allahabad,2020,33,2021-03-15,2021-03-20,0.2579573551591683,0.25043922851279,0.2844041333824659,0.1473368022172115,3,0.18653333333333333,valid
Uttar_Pradesh,Allahabad,2020,34,2021-03-20,2021-03-25,0.2163644596856063,0.20951962616155442,0.24206231958144478,0.149348346981217,4,9.2701,valid
Uttar_Pradesh,Allahabad,2020,35,2021-03-25,2021-03-30,0.2242870914446429,0.22067942341428307,0.25165328472367005,0.17431702884641853,7,0.015742857142857145,valid
Uttar_Pradesh,Allahabad,2020,36,2021-03-30,2021-04-04,0.2366218500446867,0.23865908142417128,0.2634160615627241,0.20836679770600844,7,0.0,valid
Uttar_Pradesh,Allahabad,2020,37,2021-04-04,2021-04-09,0.2336270937578628,0.22740682994860406,0.2603263802748179,0.21607304883030512,7,0.016057142857142857,valid
Uttar_Pradesh,Allahabad,2020,38,2021-04-09,2021-04-14,0.2512102919606108,0.2472173115060879,0.2762544377221821,0.2404433202792436,7,1.1919,valid
Uttar_Pradesh,Allahabad,2020,39,2021-04-14,2021-04-19,0.2571918003673463,0.25272321493689864,0.28520973980244824,0.24855246804701142,4,0.031125,valid
Uttar_Pradesh,Allahabad,2020,40,2021-04-19,2021-04-24,0.2820519301182453,0.27637947021290477,0.30780041875176883,0.26885519300789823,5,2.23486,valid
Uttar_Pradesh,Allahabad,2020,41,2021-04-24,2021-04-29,0.2608278270413444,0.2583441776991528,0.28736142020912225,0.258535114677038,7,5.0650571428571425,valid
Uttar_Pradesh,Allahabad,2020,42,2021-04-29,2021-05-04,,,,,0,,missing_bands
