state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Punjab,Moga,2020,0,2020-10-01,2020-10-06,0.3303218038547665,0.3227312864329161,0.36281720643009924,0.07409255460600968,4,0.0,valid
Punjab,Moga,2020,1,2020-10-06,2020-10-11,0.3079171966101155,0.30127410903506835,0.34363471036040893,0.07940928032196806,4,0.0,valid
Punjab,Moga,2020,2,2020-10-11,2020-10-16,0.28279691778321564,0.27786373466110365,0.31495488031119023,0.08640707634327505,4,0.0,valid
Punjab,Moga,2020,3,2020-10-16,2020-10-21,0.25855510270630827,0.261913997469843,0.2926824090869708,0.09992567614244531,4,0.0,valid
Punjab,Moga,2020,4,2020-10-21,2020-10-26,0.24318958506196692,0.23855422573436233,0.2732979096088693,0.1158540954221178,4,0.0,valid
Punjab,Moga,2020,5,2020-10-26,2020-10-31,0.26786517132333476,0.26455494780357436,0.2968546473549148,0.16792816495402965,1,12.5485,valid
Punjab,Moga,2020,6,2020-10-31,2020-11-05,0.2407675658368244,0.23847489999675592,0.2672207259497912,0.17826891073580792,4,0.0,valid
Punjab,Moga,2020,7,2020-11-05,2020-11-10,0.18893445808526982,0.18909451918078904,0.20879579053898148,0.17871530686564074,4,0.002475,valid
Punjab,Moga,2020,8,2020-11-10,2020-11-15,0.17751886360011915,0.16750882367441686,0.18391258161286433,0.16524176131156879,4,5.478775,valid
Punjab,Moga,2020,9,2020-11-15,2020-11-20,,,,,0,,missing_bands
Punjab,Moga,2020,10,2020-11-20,2020-11-25,,,,,0,,missing_bands
Punjab,Moga,2020,11,2020-11-25,2020-11-30,0.1825534037938127,0.18052337669004334,0.1952886950568367,0.19596391954008333,4,0.1189,valid
Punjab,Moga,2020,12,2020-11-30,2020-12-05,0.1871753143094619,0.17764064861700393,0.1970351420555502,0.16676329036894486,4,0.0,valid
Punjab,Moga,2020,13,2020-12-05,2020-12-10,0.18473601452907812,0.17211553412759256,0.19427476326715146,0.13557153516057177,4,4.3130749999999995,valid
Punjab,Moga,2020,14,2020-12-10,2020-12-15,,,,,0,,missing_bands
Punjab,Moga,2020,15,2020-12-15,2020-12-20,0.1986409640909023,0.19363037823887622,0.20731344183117875,0.10964724171543155,4,5.9613249999999995,valid
Punjab,Moga,2020,16,2020-12-20,2020-12-25,0.22127526744131035,0.21001763136506021,0.22791999619511574,0.093896115292124,4,0.0,valid
Punjab,Moga,2020,17,2020-12-25,2020-12-30,0.28168809454910976,0.26656451885208343,0.28877648514044324,0.1123172698314029,2,10.3004,valid
Punjab,Moga,2020,18,2020-12-30,2021-01-04,,,,,0,,missing_bands
Punjab,Moga,2020,19,2021-01-04,2021-01-09,,,,,0,,missing_bands
Punjab,Moga,2020,20,2021-01-09,2021-01-14,,,,,0,,missing_bands
Punjab,Moga,2020,21,2021-01-14,2021-01-19,,,,,0,,missing_bands
Punjab,Moga,2020,22,2021-01-19,2021-01-24,0.315573129952984,0.2979263034483713,0.324715057451241,0.06757053831747414,1,2.6929,valid
Punjab,Moga,2020,23,2021-01-24,2021-01-29,0.3221542389393943,0.31570370248438107,0.3350624423624241,0.0679719408644286,4,0.0,valid
Punjab,Moga,2020,24,2021-01-29,2021-02-03,0.3400702109859945,0.3236350992861303,0.35270675194628526,0.07485099057565126,4,0.0,valid
Punjab,Moga,2020,25,2021-02-03,2021-02-08,0.35291588028556137,0.33898747563003334,0.369151516158039,0.06669119263331151,4,0.0,valid
Punjab,Moga,2020,26,2021-02-08,2021-02-13,0.3709228684893059,0.35284649999926304,0.3859264258892549,0.06705905445985692,3,16.09266666666667,valid
Punjab,Moga,2020,27,2021-02-13,2021-02-18,0.42068573843130064,0.3985595558410512,0.43715936712622333,0.16768758965791417,1,26.3489,valid
Punjab,Moga,2020,28,2021-02-18,2021-02-23,0.34210510790471205,0.32276438117691586,0.35809283997549324,0.06318955105117983,4,14.986,valid
