state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Rae Bareli,2020,0,2020-10-01,2020-10-06,0.2671597731231029,0.2466147836345421,0.2945708635003912,0.09457634382097187,4,3.2004499999999996,valid
Uttar_Pradesh,Rae Bareli,2020,1,2020-10-06,2020-10-11,0.25648341427602567,0.24628268495912367,0.28505580128580577,0.10595180438472457,4,0.10915,valid
Uttar_Pradesh,Rae Bareli,2020,2,2020-10-11,2020-10-16,0.2764434619724862,0.2549458603212636,0.30530817815294076,0.12003988302117051,3,13.389000000000001,valid
Uttar_Pradesh,Rae Bareli,2020,3,2020-10-16,2020-10-21,0.23821102864472035,0.23325848052820589,0.26867786932585225,0.1348986103961197,4,0.875325,valid
Uttar_Pradesh,Rae Bareli,2020,4,2020-10-21,2020-10-26,0.23711170149050811,0.23240762302181764,0.2660736802628457,0.15544289909809555,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,5,2020-10-26,2020-10-31,0.23200943822171555,0.2331497044598577,0.2634340379157713,0.17712903831518878,5,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,6,2020-10-31,2020-11-05,0.23896582513018438,0.24030357346113368,0.2665578053454889,0.1917713067243229,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,7,2020-11-05,2020-11-10,0.23943463980368476,0.23400561367067482,0.2570720964255361,0.18137130846013622,7,7.447871428571429,valid
Uttar_Pradesh,Rae Bareli,2020,8,2020-11-10,2020-11-15,0.22282098535379266,0.2117642271028378,0.2439167275921912,0.17318236117751548,4,3.4020249999999996,valid
Uttar_Pradesh,Rae Bareli,2020,9,2020-11-15,2020-11-20,0.21896931745821557,0.20283120598079482,0.2376169570972553,0.15083962738354764,3,12.467566666666668,valid
Uttar_Pradesh,Rae Bareli,2020,10,2020-11-20,2020-11-25,0.22344936533947676,0.21818607245107968,0.2403221048078997,0.18285790173383185,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,11,2020-11-25,2020-11-30,0.21518360148398255,0.21177968923343646,0.23358459638451556,0.18962854782699276,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,12,2020-11-30,2020-12-05,0.21973767259063273,0.20787851322445727,0.23294079635095857,0.1741841287097029,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,13,2020-12-05,2020-12-10,0.22202054176786704,0.21248360285399728,0.23671917172589568,0.17920965970049046,3,2.244333333333333,valid
Uttar_Pradesh,Rae Bareli,2020,14,2020-12-10,2020-12-15,0.21228322914723827,0.19867942228448643,0.22551529944962265,0.1498206859601922,2,12.2532,valid
Uttar_Pradesh,Rae Bareli,2020,15,2020-12-15,2020-12-20,0.22160712171972996,0.21930813975550686,0.23669075115639845,0.16526180080741998,3,0.20746666666666666,valid
Uttar_Pradesh,Rae Bareli,2020,16,2020-12-20,2020-12-25,0.22424578992364985,0.21617213853441672,0.23608367243172448,0.1396810877273202,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,17,2020-12-25,2020-12-30,0.22741097767308077,0.21973363376300284,0.23965606089148173,0.12538822589106152,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,18,2020-12-30,2021-01-04,0.2339205359937627,0.21555296976671975,0.24741030980080017,0.12294534870737732,4,11.955675000000001,valid
Uttar_Pradesh,Rae Bareli,2020,19,2021-01-04,2021-01-09,,,,,0,,missing_bands
Uttar_Pradesh,Rae Bareli,2020,20,2021-01-09,2021-01-14,0.3231336182506869,0.3102165226378744,0.3317384627157113,0.12858219021063308,1,21.7186,valid
Uttar_Pradesh,Rae Bareli,2020,21,2021-01-14,2021-01-19,,,,,0,,missing_bands
Uttar_Pradesh,Rae Bareli,2020,22,2021-01-19,2021-01-24,,,,,0,,missing_bands
Uttar_Pradesh,Rae Bareli,2020,23,2021-01-24,2021-01-29,,,,,0,,missing_bands
Uttar_Pradesh,Rae Bareli,2020,24,2021-01-29,2021-02-03,0.27220053982004294,0.26236851846924514,0.28631611972076854,0.0925074664885521,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,25,2021-02-03,2021-02-08,0.27523657139115776,0.26925448198607155,0.29139358450094416,0.0847407000386922,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,26,2021-02-08,2021-02-13,0.28360784687900753,0.27098156818271957,0.29945083608004264,0.08773295494415867,4,1.86345,valid
Uttar_Pradesh,Rae Bareli,2020,27,2021-02-13,2021-02-18,0.2846275325725194,0.27224150298405503,0.30353792660709056,0.08647530202223759,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,28,2021-02-18,2021-02-23,0.28484263283789507,0.2721837986187296,0.30304235600500484,0.09070384203152922,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,29,2021-02-23,2021-02-28,0.2926992123158276,0.279502699667201,0.31451926949725423,0.09401108484596747,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,30,2021-02-28,2021-03-05,0.29069629223140825,0.28152688819494875,0.31172707875223227,0.09878382959657835,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,31,2021-03-05,2021-03-10,0.27423805043323785,0.2577015115910321,0.2972693459260617,0.1065938912177433,4,0.02245,valid
Uttar_Pradesh,Rae Bareli,2020,32,2021-03-10,2021-03-15,0.2501013850705402,0.24136453737246782,0.27438092480781245,0.1097058489268455,4,4.956799999999999,valid
Uttar_Pradesh,Rae Bareli,2020,33,2021-03-15,2021-03-20,,,,,0,,missing_bands
Uttar_Pradesh,Rae Bareli,2020,34,2021-03-20,2021-03-25,0.22232811646216138,0.2182629310886345,0.2479837792921853,0.14465330217125938,4,1.81815,valid
Uttar_Pradesh,Rae Bareli,2020,35,2021-03-25,2021-03-30,0.22073506497005602,0.21541749920803951,0.24619504981689647,0.15981005333977652,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,36,2021-03-30,2021-04-04,0.23644084351794634,0.23978142723758972,0.2632384958376651,0.19404685829552926,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,37,2021-04-04,2021-04-09,0.24227622609447388,0.23687602942005995,0.2697158068910964,0.20109528132315194,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,38,2021-04-09,2021-04-14,0.2615713440214484,0.256802354677754,0.2883493961423044,0.22999218349956546,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,39,2021-04-14,2021-04-19,0.27529153869099354,0.2715032446591454,0.30549107424884536,0.24873169094041928,4,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,40,2021-04-19,2021-04-24,0.29329239034373294,0.28635473360737684,0.3223232704587306,0.261571183435623,4,0.4547,valid
Uttar_Pradesh,Rae Bareli,2020,41,2021-04-24,2021-04-29,0.27692197766863547,0.2723797219692315,0.30518703594207797,0.2596883497771228,6,0.0,valid
Uttar_Pradesh,Rae Bareli,2020,42,2021-04-29,2021-05-04,,,,,0,,missing_bands
