operational_date,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,train_seconds,model_total_params,model_trainable_params,embedding_file,prediction_file,season_issue_dates,seed
02-15,"[2017, 2018, 2019, 2020]",[2021],[2022],598.497314453125,484.5483093261719,11.848313361406326,0.2757179935899231,372.78582763671875,296.85150146484375,7.806534320116043,0.3469639966156719,474.9138488769531,387.99151611328125,9.924151748418808,0.3610090023720125,120,79,629.8878359160008,10100993,10100993,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/embeddings/informer_gat_embeddings_opdate_02-15.npz,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/predictions/predictions_opdate_02-15.csv,"[{'season_year': 2017, 'target_date': '2018-02-15', 'issue_date': '2018-02-15', 'harvest_date': '2018-04-29', 'horizon_days': 25}, {'season_year': 2018, 'target_date': '2019-02-15', 'issue_date': '2019-02-15', 'harvest_date': '2019-04-29', 'horizon_days': 25}, {'season_year': 2019, 'target_date': '2020-02-15', 'issue_date': '2020-02-15', 'harvest_date': '2020-04-29', 'horizon_days': 25}, {'season_year': 2020, 'target_date': '2021-02-15', 'issue_date': '2021-02-15', 'harvest_date': '2021-04-29', 'horizon_days': 25}, {'season_year': 2021, 'target_date': '2022-02-15', 'issue_date': '2022-02-15', 'harvest_date': '2022-04-29', 'horizon_days': 25}, {'season_year': 2022, 'target_date': '2023-02-15', 'issue_date': '2023-02-15', 'harvest_date': '2023-04-29', 'horizon_days': 25}]",42
02-25,"[2017, 2018, 2019, 2020]",[2021],[2022],734.4623413085938,595.2900390625,14.533939957618713,-0.09074277017653132,461.3039245605469,379.1916809082031,9.936979413032532,1.705906060023299e-05,604.8563232421875,484.3663024902344,12.376788258552551,-0.036500498819707516,120,116,376.44057341699954,10100993,10100993,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/embeddings/informer_gat_embeddings_opdate_02-25.npz,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/predictions/predictions_opdate_02-25.csv,"[{'season_year': 2017, 'target_date': '2018-02-25', 'issue_date': '2018-02-25', 'harvest_date': '2018-04-29', 'horizon_days': 25}, {'season_year': 2018, 'target_date': '2019-02-25', 'issue_date': '2019-02-25', 'harvest_date': '2019-04-29', 'horizon_days': 25}, {'season_year': 2019, 'target_date': '2020-02-25', 'issue_date': '2020-02-25', 'harvest_date': '2020-04-29', 'horizon_days': 25}, {'season_year': 2020, 'target_date': '2021-02-25', 'issue_date': '2021-02-25', 'harvest_date': '2021-04-29', 'horizon_days': 25}, {'season_year': 2021, 'target_date': '2022-02-25', 'issue_date': '2022-02-25', 'harvest_date': '2022-04-29', 'horizon_days': 25}, {'season_year': 2022, 'target_date': '2023-02-25', 'issue_date': '2023-02-25', 'harvest_date': '2023-04-29', 'horizon_days': 25}]",42
03-05,"[2017, 2018, 2019, 2020]",[2021],[2022],734.6879272460938,595.4669189453125,14.535589516162872,-0.09141292199514384,461.3037109375,379.185791015625,9.934842586517334,1.7848831924238695e-05,605.0046997070312,484.570068359375,12.379509955644608,-0.03700903208406836,120,87,378.20861262500694,10100993,10100993,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/embeddings/informer_gat_embeddings_opdate_03-05.npz,experiments/opdate_sweep_0215_0225_0305_h25_10m_120ep_2026-02-16/predictions/predictions_opdate_03-05.csv,"[{'season_year': 2017, 'target_date': '2018-03-05', 'issue_date': '2018-03-05', 'harvest_date': '2018-04-29', 'horizon_days': 25}, {'season_year': 2018, 'target_date': '2019-03-05', 'issue_date': '2019-03-05', 'harvest_date': '2019-04-29', 'horizon_days': 25}, {'season_year': 2019, 'target_date': '2020-03-05', 'issue_date': '2020-03-05', 'harvest_date': '2020-04-29', 'horizon_days': 25}, {'season_year': 2020, 'target_date': '2021-03-05', 'issue_date': '2021-03-05', 'harvest_date': '2021-04-29', 'horizon_days': 25}, {'season_year': 2021, 'target_date': '2022-03-05', 'issue_date': '2022-03-05', 'harvest_date': '2022-04-29', 'horizon_days': 25}, {'season_year': 2022, 'target_date': '2023-03-05', 'issue_date': '2023-03-05', 'harvest_date': '2023-04-29', 'horizon_days': 25}]",42
