clock,variant,view,c_value,v13_weight,development_auc,development_brier,selection_score
feb15,crop_only,response,0.1,0.25,0.6334342560553633,0.24154754986684165,0.5851247460819949
feb15,crop_only,response,0.1,0.30000000000000004,0.6082756632064591,0.2446982424312394,0.5593360147202112
feb15,crop_only,response,0.1,0.35000000000000003,0.5852797001153403,0.2480188356507166,0.5356759329851969
feb15,crop_only,response,0.1,0.4,0.5646626297577855,0.2515093295252734,0.5143607638527308
feb15,crop_only,response,0.1,0.45,0.5455594002306805,0.25516972405490956,0.4945254554196986
feb15,crop_only,response,0.1,0.5,0.5309256055363322,0.25900001923962523,0.4791256016884071
feb15,crop_only,response,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,crop_only,response,0.5,0.05,0.719434832756632,0.23138176186829823,0.6731584803829723
feb15,crop_only,response,0.5,0.1,0.6913927335640138,0.2346837684628661,0.6444559798714405
feb15,crop_only,response,0.5,0.15000000000000002,0.6585928489042676,0.2382486166547484,0.610943125573318
feb15,crop_only,response,0.5,0.2,0.6227652825836217,0.2420763064439453,0.5743500212948327
feb15,crop_only,response,0.5,0.25,0.5857122260668974,0.24616683783045673,0.5364788585008061
feb15,crop_only,response,0.5,0.30000000000000004,0.5599769319492502,0.2505202108142828,0.5098728897863937
feb15,crop_only,response,0.5,0.35000000000000003,0.5369809688581315,0.2551364253954233,0.48595368377904685
feb15,crop_only,response,0.5,0.4,0.5174452133794695,0.26001548157387844,0.4654421170646938
feb15,crop_only,response,0.5,0.45,0.4996395617070357,0.26515737934964817,0.4466080858371061
feb15,crop_only,response,0.5,0.5,0.4871683967704729,0.2705621187227324,0.4330559730259264
feb15,crop_only,response_tabular,0.005,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,crop_only,response_tabular,0.005,0.05,0.7277970011534025,0.23019850656958832,0.6817572998394849
feb15,crop_only,response_tabular,0.005,0.1,0.7087658592848904,0.23215776927306686,0.662334305430277
feb15,crop_only,response_tabular,0.005,0.15000000000000002,0.6885092272202998,0.23422038498148076,0.6416651502240037
feb15,crop_only,response_tabular,0.005,0.2,0.6653690888119954,0.2363863536948299,0.6180918180730295
feb15,crop_only,response_tabular,0.005,0.25,0.6394175317185699,0.23865567541311442,0.5916863966359469
feb15,crop_only,response_tabular,0.005,0.30000000000000004,0.6143310265282584,0.24102835013633425,0.5661253565009916
feb15,crop_only,response_tabular,0.005,0.35000000000000003,0.5897491349480969,0.24350437786448934,0.5410482593751991
feb15,crop_only,response_tabular,0.005,0.4,0.5670415224913494,0.24608375859757978,0.5178247707718334
feb15,crop_only,response_tabular,0.005,0.45,0.5529123414071511,0.2487664923356055,0.50315904294003
feb15,crop_only,response_tabular,0.005,0.5,0.5371251441753172,0.2515525790785665,0.4868146283596039
feb15,crop_only,response_tabular,0.02,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,crop_only,response_tabular,0.02,0.05,0.7221741637831602,0.2307698956667001,0.6760201846498202
feb15,crop_only,response_tabular,0.02,0.1,0.6972318339100346,0.2334436684828098,0.6505431002134726
feb15,crop_only,response_tabular,0.02,0.15000000000000002,0.6723615916955017,0.2363639153193741,0.6250888086316269
feb15,crop_only,response_tabular,0.02,0.2,0.6454728950403691,0.23953063617639303,0.5975667678050904
feb15,crop_only,response_tabular,0.02,0.25,0.6175028835063437,0.24294383105386652,0.5689141172955704
feb15,crop_only,response_tabular,0.02,0.30000000000000004,0.5931372549019608,0.24660349995179473,0.5438165549116019
feb15,crop_only,response_tabular,0.02,0.35000000000000003,0.5726643598615917,0.25050964287017746,0.5225624312875562
feb15,crop_only,response_tabular,0.02,0.4,0.5597606689734718,0.2546622598090148,0.5088282170116688
feb15,crop_only,response_tabular,0.02,0.45,0.5485149942329873,0.25906135076830683,0.496702724079326
feb15,crop_only,response_tabular,0.02,0.5,0.5397202998846597,0.26370691574805344,0.48697891673504906
feb15,crop_only,response_tabular,0.1,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,crop_only,response_tabular,0.1,0.05,0.7215974625144175,0.2307495873053091,0.6754475450533557
feb15,crop_only,response_tabular,0.1,0.1,0.6976643598615918,0.23359625226025793,0.6509451094095402
feb15,crop_only,response_tabular,0.1,0.15000000000000002,0.6793540945790081,0.23688259173589146,0.6319775762318298
feb15,crop_only,response_tabular,0.1,0.2,0.6595299884659747,0.2406086057322097,0.6114082673195327
feb15,crop_only,response_tabular,0.1,0.25,0.641219723183391,0.24477429424921276,0.5922648643335485
feb15,crop_only,response_tabular,0.1,0.30000000000000004,0.6265138408304498,0.2493796572869005,0.5766379093730697
feb15,crop_only,response_tabular,0.1,0.35000000000000003,0.6140426758938871,0.254424694845273,0.5631577369248324
feb15,crop_only,response_tabular,0.1,0.4,0.6023644752018454,0.2599094069243303,0.5503825938169794
feb15,crop_only,response_tabular,0.1,0.45,0.5955882352941176,0.2658337935240723,0.5424214765893032
feb15,crop_only,response_tabular,0.1,0.5,0.5881632064590542,0.272197854644499,0.5337236355301543
feb15,crop_only,response_tabular,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,crop_only,response_tabular,0.5,0.05,0.716623414071511,0.23120820665319908,0.6703817727408712
feb15,crop_only,response_tabular,0.5,0.1,0.6911764705882353,0.23470097793811195,0.6442362750006129
feb15,crop_only,response_tabular,0.5,0.15000000000000002,0.6718569780853517,0.23882091072578374,0.624092795940195
feb15,crop_only,response_tabular,0.5,0.2,0.6570069204152249,0.24356800501621434,0.6082933194119821
feb15,crop_only,response_tabular,0.5,0.25,0.6428777393310265,0.24894226080940382,0.5930892871691458
feb15,crop_only,response_tabular,0.5,0.30000000000000004,0.6304786620530565,0.2549436781053522,0.579489926431986
feb15,crop_only,response_tabular,0.5,0.35000000000000003,0.6214677047289504,0.2615722569040594,0.5691532533481385
feb15,crop_only,response_tabular,0.5,0.4,0.6124567474048443,0.26882799720552547,0.5586911479637393
feb15,crop_only,response_tabular,0.5,0.45,0.6049596309111881,0.27671089900975043,0.549617451109238
feb15,crop_only,response_tabular,0.5,0.5,0.5972462514417533,0.28522096231673433,0.5402020589784063
feb15,full,response,0.005,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response,0.005,0.05,0.7165513264129181,0.23165166066207799,0.6702209942805025
feb15,full,response,0.005,0.1,0.6807237600922721,0.23515227183111165,0.6336933057260498
feb15,full,response,0.005,0.15000000000000002,0.6442474048442907,0.2388444303781461,0.5964785187686614
feb15,full,response,0.005,0.2,0.6053921568627451,0.2427281363031813,0.5568465296021088
feb15,full,response,0.005,0.25,0.566320645905421,0.24680338960621717,0.5169599679841775
feb15,full,response,0.005,0.30000000000000004,0.5312860438292963,0.25107019028725386,0.48107200577184556
feb15,full,response,0.005,0.35000000000000003,0.5034602076124568,0.2555285383462913,0.45235449994319854
feb15,full,response,0.005,0.4,0.48219434832756636,0.2601784337833295,0.43015866157090044
feb15,full,response,0.005,0.45,0.4645328719723184,0.26501987659836845,0.4115288966526447
feb15,full,response,0.005,0.5,0.44874567474048443,0.27005286679140816,0.3947351013822028
feb15,full,response,0.02,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response,0.02,0.05,0.6989619377162629,0.23323505541688,0.6523149266328869
feb15,full,response,0.02,0.1,0.6459775086505191,0.23851521558947877,0.5982744655326233
feb15,full,response,0.02,0.15000000000000002,0.5907583621683967,0.24418307738884132,0.5419217466906284
feb15,full,response,0.02,0.2,0.540080738177624,0.2502386408149677,0.4900330100146305
feb15,full,response,0.02,0.25,0.5072087658592849,0.25668190586785783,0.4558723846857133
feb15,full,response,0.02,0.30000000000000004,0.4784457900807382,0.2635128725475118,0.4257432155712358
feb15,full,response,0.02,0.35000000000000003,0.45963091118800464,0.27073154085392964,0.4054846030172187
feb15,full,response,0.02,0.4,0.44427623990772774,0.2783379107871112,0.3886086577503055
feb15,full,response,0.02,0.45,0.43158881199538635,0.2863319823470566,0.374322415525975
feb15,full,response,0.02,0.5,0.4207035755478662,0.2947137555337658,0.361760824441113
feb15,full,response,0.1,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response,0.1,0.05,0.6901672433679354,0.23408837794926737,0.6433495677780819
feb15,full,response,0.1,0.1,0.6228373702422145,0.24039060130220863,0.5747592499817729
feb15,full,response,0.1,0.15000000000000002,0.5627883506343714,0.24724926692986895,0.5133384972483976
feb15,full,response,0.1,0.2,0.5202566320645905,0.2546643748322482,0.46932375709814084
feb15,full,response,0.1,0.25,0.49019607843137253,0.26263592500934635,0.43766889342950327
feb15,full,response,0.1,0.30000000000000004,0.4666955017301038,0.2711639174611636,0.4124627182378711
feb15,full,response,0.1,0.35000000000000003,0.44629469434832764,0.2802483521876997,0.3902450239107877
feb15,full,response,0.1,0.4,0.43216551326412916,0.2898892291889549,0.3741876674263382
feb15,full,response,0.1,0.45,0.41933391003460213,0.300086548464929,0.35931660034161633
feb15,full,response,0.1,0.5,0.40880911188004615,0.31084031001562207,0.34664104987692174
feb15,full,response,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response,0.5,0.05,0.6828863898500577,0.23414038362167086,0.6360583131257235
feb15,full,response,0.5,0.1,0.6153402537485583,0.2405484335958975,0.5672305670293788
feb15,full,response,0.5,0.15000000000000002,0.5606257208765859,0.2475667467937249,0.511112371517841
feb15,full,response,0.5,0.2,0.5169405997693195,0.2551953232151531,0.46590153512628885
feb15,full,response,0.5,0.25,0.4821943483275663,0.2634341628601821,0.42950751575552987
feb15,full,response,0.5,0.30000000000000004,0.4610726643598616,0.27228326572881195,0.4066160112140992
feb15,full,response,0.5,0.35000000000000003,0.4422577854671281,0.2817426318210426,0.38590925910291957
feb15,full,response,0.5,0.4,0.42755190311418684,0.29181226113687403,0.36918945088681204
feb15,full,response,0.5,0.45,0.41486447520184544,0.3024921536763063,0.35436604446658415
feb15,full,response,0.5,0.5,0.40477220299884653,0.31378230943933927,0.34201574111097865
feb15,full,response_tabular,0.005,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response_tabular,0.005,0.05,0.7088379469434832,0.23187638480397724,0.6624626699826878
feb15,full,response_tabular,0.005,0.1,0.6680363321799309,0.23566073404976876,0.620904185369977
feb15,full,response_tabular,0.005,0.15000000000000002,0.6234861591695501,0.2396956446084195,0.5755470302478661
feb15,full,response_tabular,0.005,0.2,0.5788638985005767,0.2439811164799296,0.5300676752045909
feb15,full,response_tabular,0.005,0.25,0.5420271049596309,0.2485171496642989,0.4923236750267711
feb15,full,response_tabular,0.005,0.30000000000000004,0.5133362168396771,0.25330374416152757,0.4626754680073716
feb15,full,response_tabular,0.005,0.35000000000000003,0.4936562860438293,0.25834089997161547,0.44198810604950617
feb15,full,response_tabular,0.005,0.4,0.4793829296424453,0.2636286170945626,0.42665720622353276
feb15,full,response_tabular,0.005,0.45,0.4656141868512111,0.26916689553036904,0.41178080774513726
feb15,full,response_tabular,0.005,0.5,0.45472895040369093,0.2749557352790348,0.399737803347884
feb15,full,response_tabular,0.02,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response_tabular,0.02,0.05,0.7001153402537484,0.2322827932351289,0.6536587816067226
feb15,full,response_tabular,0.02,0.1,0.6468425605536332,0.2366325486990679,0.5995160508138196
feb15,full,response_tabular,0.02,0.15000000000000002,0.5952998846597464,0.24139186326286188,0.547021512007174
feb15,full,response_tabular,0.02,0.2,0.5563725490196079,0.246560736926511,0.5070604016343057
feb15,full,response_tabular,0.02,0.25,0.5313581314878894,0.2521391696900152,0.4809302975498863
feb15,full,response_tabular,0.02,0.30000000000000004,0.5144175317185697,0.25812716155337445,0.46279209940789484
feb15,full,response_tabular,0.02,0.35000000000000003,0.5030997693194925,0.2645247125165888,0.45019482681617473
feb15,full,response_tabular,0.02,0.4,0.49423298731257204,0.2713318225796582,0.4399666227966404
feb15,full,response_tabular,0.02,0.45,0.4864475201845444,0.2785484917425827,0.4307378218360278
feb15,full,response_tabular,0.02,0.5,0.4781574394463668,0.2861747200053623,0.4209224954452943
feb15,full,response_tabular,0.1,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response_tabular,0.1,0.05,0.707540369088812,0.23053129692935426,0.6614341097029411
feb15,full,response_tabular,0.1,0.1,0.6625576701268743,0.23318756691878667,0.615920156743117
feb15,full,response_tabular,0.1,0.15000000000000002,0.6228373702422145,0.2363114068393425,0.575575088874346
feb15,full,response_tabular,0.1,0.2,0.5960207612456747,0.23990281669102162,0.5480401979074704
feb15,full,response_tabular,0.1,0.25,0.5774942329873125,0.24396179647382402,0.5287018736925477
feb15,full,response_tabular,0.1,0.30000000000000004,0.5645184544405997,0.2484883461877497,0.5148207852030497
feb15,full,response_tabular,0.1,0.35000000000000003,0.5540657439446367,0.25348246583279876,0.5033692507780769
feb15,full,response_tabular,0.1,0.4,0.5467128027681661,0.25894415540897114,0.4949239716863719
feb15,full,response_tabular,0.1,0.45,0.5418108419838523,0.26487341491626687,0.48883615900059896
feb15,full,response_tabular,0.1,0.5,0.5376297577854672,0.27127024435468583,0.48337570891453
feb15,full,response_tabular,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,full,response_tabular,0.5,0.05,0.7143166089965398,0.22871128764395848,0.6685743514677481
feb15,full,response_tabular,0.5,0.1,0.6783448673587081,0.22969013349742018,0.6324068406592241
feb15,full,response_tabular,0.5,0.15000000000000002,0.6486447520184544,0.2312791344314302,0.6023889251321684
feb15,full,response_tabular,0.5,0.2,0.6286043829296424,0.23347829044598853,0.5819087248404446
feb15,full,response_tabular,0.5,0.25,0.6164936562860439,0.23628760154109502,0.5692361359778249
feb15,full,response_tabular,0.5,0.30000000000000004,0.6086361014994233,0.23970706771674988,0.5606946879560732
feb15,full,response_tabular,0.5,0.35000000000000003,0.6012831603229527,0.24373668897295306,0.5525358225283621
feb15,full,response_tabular,0.5,0.4,0.5939302191464821,0.24837646530970442,0.5442549260845413
feb15,full,response_tabular,0.5,0.45,0.5873702422145328,0.2536263967270041,0.536644962869132
feb15,full,response_tabular,0.5,0.5,0.5808823529411764,0.25948648322485207,0.528985056296206
feb15,no_future,response,0.005,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response,0.005,0.05,0.7473327566320647,0.22805735921272405,0.7017212847895199
feb15,no_future,response,0.005,0.1,0.7561274509803921,0.22784348272116298,0.7105587544361596
feb15,no_future,response,0.005,0.15000000000000002,0.7595155709342561,0.22770096739636173,0.7139753774549837
feb15,no_future,response,0.005,0.2,0.7616782006920414,0.22762981323832035,0.7161522380443773
feb15,no_future,response,0.005,0.25,0.7642733564013842,0.22763002024703885,0.7187473523519764
feb15,no_future,response,0.005,0.30000000000000004,0.7622549019607843,0.22770158842251723,0.7167145842762808
feb15,no_future,response,0.005,0.35000000000000003,0.7603806228373703,0.22784451776475548,0.7148117192844192
feb15,no_future,response,0.005,0.4,0.7590109573241062,0.2280588082737536,0.7133991956693555
feb15,no_future,response,0.005,0.45,0.7516580161476356,0.22834445994951155,0.7059891241577333
feb15,no_future,response,0.005,0.5,0.7444492502883505,0.22870147279202946,0.6987089557299446
feb15,no_future,response,0.02,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response,0.02,0.05,0.7459630911188004,0.22841095577872847,0.7002808999630548
feb15,no_future,response,0.02,0.1,0.7496395617070357,0.22861930362028593,0.7039157009829785
feb15,no_future,response,0.02,0.15000000000000002,0.7477652825836216,0.22896764039571743,0.7019717545044781
feb15,no_future,response,0.02,0.2,0.7438725490196079,0.22945596610502286,0.6979813557986033
feb15,no_future,response,0.02,0.25,0.7388985005767013,0.23008428074820242,0.6928816444270608
feb15,no_future,response,0.02,0.30000000000000004,0.7334919261822376,0.23085258432525602,0.6873214093171863
feb15,no_future,response,0.02,0.35000000000000003,0.7245530565167244,0.23176087683618357,0.6782008811494877
feb15,no_future,response,0.02,0.4,0.7156141868512111,0.2328091582809852,0.669052355195014
feb15,no_future,response,0.02,0.45,0.7035034602076125,0.2339974286596608,0.6567039744756803
feb15,no_future,response,0.02,0.5,0.6952133794694348,0.2353256879722104,0.6481482418749928
feb15,no_future,response,0.1,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response,0.1,0.05,0.7277249134948096,0.23064345689861762,0.6815962221150861
feb15,no_future,response,0.1,0.1,0.7100634371395617,0.23323560178141875,0.663416316783278
feb15,no_future,response,0.1,0.15000000000000002,0.6878604382929643,0.23611903151944844,0.6406366319890746
feb15,no_future,response,0.1,0.2,0.6681805074971165,0.23929374611270665,0.6203217582745753
feb15,no_future,response,0.1,0.25,0.6506632064590542,0.24275974556119334,0.6021112573468155
feb15,no_future,response,0.1,0.30000000000000004,0.6352364475201845,0.24651702986490862,0.5859330415472027
feb15,no_future,response,0.1,0.35000000000000003,0.6187283737024221,0.2505655990238524,0.5686152538976516
feb15,no_future,response,0.1,0.4,0.6041666666666666,0.2549054530380248,0.5531855760590617
feb15,no_future,response,0.1,0.45,0.5893886966551326,0.25953659190742573,0.5374813782736475
feb15,no_future,response,0.1,0.5,0.5776384083044982,0.26445901563205515,0.5247466051780871
feb15,no_future,response,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response,0.5,0.05,0.707540369088812,0.23330072028195467,0.660880225032421
feb15,no_future,response,0.5,0.1,0.6670271049596309,0.23883261471005884,0.6192605820176191
feb15,no_future,response,0.5,0.15000000000000002,0.6301903114186852,0.2449382801553576,0.5812026553876137
feb15,no_future,response,0.5,0.2,0.6004181084198383,0.2516177166178509,0.5500945650962682
feb15,no_future,response,0.5,0.25,0.5738898500576701,0.2588709240975387,0.5221156652381624
feb15,no_future,response,0.5,0.30000000000000004,0.5482987312572088,0.2666979025944211,0.49495915073832464
feb15,no_future,response,0.5,0.35000000000000003,0.5263840830449826,0.27509865210849804,0.471364352623283
feb15,no_future,response,0.5,0.4,0.5084342560553634,0.2840731726397696,0.4516196215274095
feb15,no_future,response,0.5,0.45,0.4967560553633218,0.29362146418823565,0.43803176252567466
feb15,no_future,response,0.5,0.5,0.484284890426759,0.30374352675389626,0.42353618507597973
feb15,no_future,response_tabular,0.005,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response_tabular,0.005,0.05,0.7345011534025375,0.22979326498688651,0.6885425004051602
feb15,no_future,response_tabular,0.005,0.1,0.72520184544406,0.2313562955712309,0.6789305863298137
feb15,no_future,response_tabular,0.005,0.15000000000000002,0.7137399077277969,0.23303168862407816,0.6671335700029813
feb15,no_future,response_tabular,0.005,0.2,0.698457324106113,0.23481944414542835,0.6514934352770274
feb15,no_future,response_tabular,0.005,0.25,0.6820934256055364,0.23671956213528136,0.6347495131784802
feb15,no_future,response_tabular,0.005,0.30000000000000004,0.6658737024221454,0.2387320425936373,0.6181272939034179
feb15,no_future,response_tabular,0.005,0.35000000000000003,0.6533304498269896,0.24085688552049608,0.6051590727228904
feb15,no_future,response_tabular,0.005,0.4,0.6423010380622838,0.24309409091585776,0.5936822198791122
feb15,no_future,response_tabular,0.005,0.45,0.6316320645905421,0.24544365877972238,0.5825433328345976
feb15,no_future,response_tabular,0.005,0.5,0.6193771626297577,0.24790558911208982,0.5697960448073398
feb15,no_future,response_tabular,0.02,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response_tabular,0.02,0.05,0.7329873125720876,0.22989157519293588,0.6870089975335004
feb15,no_future,response_tabular,0.02,0.1,0.7233275663206459,0.23172342222546902,0.6769828818755521
feb15,no_future,response_tabular,0.02,0.15000000000000002,0.7112168396770473,0.2338381379686444,0.6644492120833184
feb15,no_future,response_tabular,0.02,0.2,0.697520184544406,0.23623572242246207,0.6502730400599136
feb15,no_future,response_tabular,0.02,0.25,0.6825980392156863,0.238916175586922,0.6348148040983019
feb15,no_future,response_tabular,0.02,0.30000000000000004,0.6714244521337948,0.24187949746202417,0.6230485526413899
feb15,no_future,response_tabular,0.02,0.35000000000000003,0.6615484429065742,0.24512568804776863,0.6125233052970205
feb15,no_future,response_tabular,0.02,0.4,0.6533304498269897,0.24865474734415535,0.6035995003581587
feb15,no_future,response_tabular,0.02,0.45,0.6452566320645905,0.25246667535118433,0.5947632969943536
feb15,no_future,response_tabular,0.02,0.5,0.6392012687427912,0.2565614720688556,0.58788897432902
feb15,no_future,response_tabular,0.1,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response_tabular,0.1,0.05,0.737528835063437,0.22910302222858347,0.6917082306177204
feb15,no_future,response_tabular,0.1,0.1,0.730896770472895,0.2303076485017837,0.6848352407725383
feb15,no_future,response_tabular,0.1,0.15000000000000002,0.7220299884659748,0.23195647569064567,0.6756386933278457
feb15,no_future,response_tabular,0.1,0.2,0.7127306805074972,0.23404950379516945,0.6659207797484633
feb15,no_future,response_tabular,0.1,0.25,0.7057381776239908,0.23658673281535497,0.6584208310609199
feb15,no_future,response_tabular,0.1,0.30000000000000004,0.696150519031142,0.2395681627512023,0.6482368864809015
feb15,no_future,response_tabular,0.1,0.35000000000000003,0.6879325259515571,0.24299379360271128,0.6393337672310149
feb15,no_future,response_tabular,0.1,0.4,0.6834630911188004,0.24686362536988218,0.634090366044824
feb15,no_future,response_tabular,0.1,0.45,0.6776960784313726,0.25117765805271486,0.6274605468208296
feb15,no_future,response_tabular,0.1,0.5,0.6767589388696655,0.25593589165120917,0.6255717605394238
feb15,no_future,response_tabular,0.5,0.0,0.7407727797001155,0.22834259687104505,0.6951042603259064
feb15,no_future,response_tabular,0.5,0.05,0.7345732410611303,0.22836456151021342,0.6889003287590876
feb15,no_future,response_tabular,0.5,0.1,0.7245530565167243,0.22895161104587208,0.6787627343075499
feb15,no_future,response_tabular,0.5,0.15000000000000002,0.7149653979238755,0.2301037454780211,0.6689446488282713
feb15,no_future,response_tabular,0.5,0.2,0.7072520184544407,0.23182096480666037,0.6608878254931086
feb15,no_future,response_tabular,0.5,0.25,0.6981689734717417,0.23410326903179,0.6513483196653836
feb15,no_future,response_tabular,0.5,0.30000000000000004,0.6912485582468282,0.2369506581534099,0.6438584266161462
feb15,no_future,response_tabular,0.5,0.35000000000000003,0.6857698961937716,0.24036313217152006,0.6376972697594676
feb15,no_future,response_tabular,0.5,0.4,0.6830305651672435,0.24434069108612064,0.6341624269500193
feb15,no_future,response_tabular,0.5,0.45,0.6787773933102653,0.2488833348972115,0.629000726330823
feb15,no_future,response_tabular,0.5,0.5,0.6759659746251442,0.2539910636047926,0.6251677619041857
mar05,crop_only,response,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response,0.005,0.05,0.8053633217993078,0.20512233551264922,0.764338854696778
mar05,crop_only,response,0.005,0.1,0.8038494809688581,0.2070648648978856,0.762436507989281
mar05,crop_only,response,0.005,0.15000000000000002,0.8006055363321799,0.20909191970547134,0.7587871523910856
mar05,crop_only,response,0.005,0.2,0.7951989619377162,0.2112034999354064,0.752958261950635
mar05,crop_only,response,0.005,0.25,0.7910178777393312,0.21339960558769072,0.748337956621793
mar05,crop_only,response,0.005,0.30000000000000004,0.7835207612456747,0.2156802366623243,0.7403847139132098
mar05,crop_only,response,0.005,0.35000000000000003,0.7759515570934256,0.2180453931593072,0.7323424784615641
mar05,crop_only,response,0.005,0.4,0.7679498269896194,0.22049507507863936,0.7238508119738916
mar05,crop_only,response,0.005,0.45,0.7567041522491349,0.22302928242032086,0.7120982957650708
mar05,crop_only,response,0.005,0.5,0.7401239907727797,0.2256480151843516,0.6949943877359094
mar05,crop_only,response,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response,0.02,0.05,0.8039936562860437,0.20549733270243364,0.762894189745557
mar05,crop_only,response,0.02,0.1,0.7979382929642445,0.20786328163173023,0.7563656366378984
mar05,crop_only,response,0.02,0.15000000000000002,0.7916666666666666,0.21036217833765183,0.7495942309991362
mar05,crop_only,response,0.02,0.2,0.7810697808535179,0.21299402282019836,0.7384709762894782
mar05,crop_only,response,0.02,0.25,0.7683823529411765,0.21575881507936986,0.7252305899253025
mar05,crop_only,response,0.02,0.30000000000000004,0.7559111880046137,0.21865655511516632,0.7121798769815804
mar05,crop_only,response,0.02,0.35000000000000003,0.7378892733564014,0.2216872429275878,0.6935518247708838
mar05,crop_only,response,0.02,0.4,0.7172722029988466,0.22485087851663418,0.6723020272955198
mar05,crop_only,response,0.02,0.45,0.6971597462514417,0.2281474618823056,0.6515302538749806
mar05,crop_only,response,0.02,0.5,0.6723615916955018,0.23157699302460194,0.6260461930905814
mar05,crop_only,response,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response,0.1,0.05,0.7990916955017301,0.20601943874816372,0.7578878077520973
mar05,crop_only,response,0.1,0.1,0.7877739331026529,0.20899847638814217,0.7459742378250245
mar05,crop_only,response,0.1,0.15000000000000002,0.7711937716262975,0.21220144446969721,0.7287534827323581
mar05,crop_only,response,0.1,0.2,0.7542531718569782,0.215628342992829,0.7111275032584123
mar05,crop_only,response,0.1,0.25,0.7329873125720877,0.2192791719575374,0.6891314781805802
mar05,crop_only,response,0.1,0.30000000000000004,0.7089821222606688,0.22315393136382247,0.6643513359879043
mar05,crop_only,response,0.1,0.35000000000000003,0.682309688581315,0.2272526212116842,0.6368591643389782
mar05,crop_only,response,0.1,0.4,0.6547001153402537,0.2315752415011226,0.6083850670400293
mar05,crop_only,response,0.1,0.45,0.6268021914648213,0.23612179223213767,0.5795778330183937
mar05,crop_only,response,0.1,0.5,0.6012831603229528,0.24089227340472943,0.5531047056420069
mar05,crop_only,response,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response,0.5,0.05,0.7933967704728949,0.20659684111152457,0.75207740225059
mar05,crop_only,response,0.5,0.1,0.7703287197231833,0.2102555259362743,0.7282776145359284
mar05,crop_only,response,0.5,0.15000000000000002,0.7499279123414072,0.21424038602401121,0.707079835136605
mar05,crop_only,response,0.5,0.2,0.7210928489042675,0.2185514213747353,0.6773825646293204
mar05,crop_only,response,0.5,0.25,0.6925461361014994,0.2231886319884466,0.64790840970381
mar05,crop_only,response,0.5,0.30000000000000004,0.6643598615916956,0.22815201786514502,0.6187294580186665
mar05,crop_only,response,0.5,0.35000000000000003,0.6355968858131488,0.2334415790048306,0.5889085700121827
mar05,crop_only,response,0.5,0.4,0.6100057670126875,0.23905731540750338,0.5621943039311869
mar05,crop_only,response,0.5,0.45,0.5873702422145329,0.24499922707316335,0.5383703967999003
mar05,crop_only,response,0.5,0.5,0.5635092272203,0.2512673140018105,0.5132557644199378
mar05,crop_only,response_tabular,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response_tabular,0.005,0.05,0.8023356401384083,0.2055346801737266,0.761228704103663
mar05,crop_only,response_tabular,0.005,0.1,0.7949106113033448,0.2079863775642666,0.7533133357904915
mar05,crop_only,response_tabular,0.005,0.15000000000000002,0.7839532871972317,0.21061942372138204,0.7418294024529553
mar05,crop_only,response_tabular,0.005,0.2,0.7679498269896194,0.21343381864507283,0.7252630632606049
mar05,crop_only,response_tabular,0.005,0.25,0.74949538638985,0.21642956233533908,0.7062094739227822
mar05,crop_only,response_tabular,0.005,0.30000000000000004,0.7303921568627451,0.2196066547921807,0.6864708259043089
mar05,crop_only,response_tabular,0.005,0.35000000000000003,0.7086937716262975,0.22296509601559772,0.664100752423178
mar05,crop_only,response_tabular,0.005,0.4,0.6800749711649365,0.22650488600559018,0.6347739939638185
mar05,crop_only,response_tabular,0.005,0.45,0.6538350634371396,0.23022602476215803,0.607789858484708
