split,district_id,district_name,state_name,year_from,year_to,actual_yield_from,actual_yield_to,actual_change_pct,actual_direction,predicted_yield_from,predicted_yield_to,predicted_change_pct,predicted_direction,direction_match
train,IND013021,Sonepat,Haryana,2018,2019,4480.0,4890.0,9.151785850524902,increase,4480.04638671875,4889.94970703125,9.149532318115234,increase,True
train,IND013017,Panipat,Haryana,2018,2019,5220.0,4750.0,-9.00383186340332,decrease,5219.9697265625,4750.044921875,-9.002443313598633,decrease,True
train,IND013013,Mahendragarh,Haryana,2018,2019,4740.0,4480.0,-5.485232353210449,decrease,4739.94775390625,4479.94580078125,-5.4853339195251465,decrease,True
train,IND013003,Charkhi Dadri,Haryana,2018,2019,5000.0,4570.0,-8.600000381469727,decrease,4999.9677734375,4570.015625,-8.599098205566406,decrease,True
train,IND013002,Bhiwani,Haryana,2018,2019,4420.0,4190.0,-5.203619956970215,decrease,4420.0732421875,4190.02734375,-5.2045722007751465,decrease,True
train,IND013019,Rohtak,Haryana,2018,2019,4570.0,4320.0,-5.470459461212158,decrease,4570.0302734375,4320.1533203125,-5.467730522155762,decrease,True
train,IND013007,Hissar,Haryana,2018,2019,4960.0,4560.0,-8.064516067504883,decrease,4959.96826171875,4560.04833984375,-8.06295394897461,decrease,True
train,IND013009,Jind,Haryana,2018,2019,5240.0,4810.0,-8.206107139587402,decrease,5240.0361328125,4809.9990234375,-8.206758499145508,decrease,True
train,IND013005,Fatehabad,Haryana,2018,2019,5380.0,4850.0,-9.851301193237305,decrease,5379.98193359375,4850.01611328125,-9.850698471069336,decrease,True
train,IND013020,Sirsa,Haryana,2018,2019,5060.0,4860.0,-3.9525692462921143,decrease,5059.95654296875,4860.0087890625,-3.951570510864258,decrease,True
train,IND013010,Kaithal,Haryana,2018,2019,4920.0,4600.0,-6.504064559936523,decrease,4920.080078125,4600.03857421875,-6.504802227020264,decrease,True
train,IND028013,Mansa,Punjab,2018,2019,5450.0,5390.0,-1.1009174585342407,decrease,5450.0283203125,5389.92333984375,-1.1028379201889038,decrease,True
train,IND013011,Karnal,Haryana,2018,2019,5640.0,4850.0,-14.007091522216797,decrease,5639.89111328125,4849.94873046875,-14.006340026855469,decrease,True
train,IND013012,Kurukshetra,Haryana,2018,2019,4960.0,4710.0,-5.040322780609131,decrease,4960.12109375,4709.9658203125,-5.043330192565918,decrease,True
train,IND013022,Yamuna Nagar,Haryana,2018,2019,4300.0,4890.0,13.720930099487305,increase,4300.05517578125,4889.98583984375,13.719141006469727,increase,True
train,IND013001,Ambala,Haryana,2018,2019,4750.0,4180.0,-12.0,decrease,4749.9521484375,4180.1015625,-11.996975898742676,decrease,True
train,IND028015,Mohali,Punjab,2018,2019,4640.0,4520.0,-2.5862069129943848,decrease,4640.00927734375,4519.98193359375,-2.5867910385131836,decrease,True
train,IND013016,Panchkula,Haryana,2018,2019,3940.0,4170.0,5.837563514709473,increase,3939.97802734375,4169.955078125,5.8370137214660645,increase,True
train,IND028003,Bathinda,Punjab,2018,2019,5600.0,5420.0,-3.2142858505249023,decrease,5599.970703125,5420.00048828125,-3.213770627975464,decrease,True
train,IND028019,Patiala,Punjab,2018,2019,5470.0,4770.0,-12.797075271606445,decrease,5470.01123046875,4769.96484375,-12.797896385192871,decrease,True
train,IND028021,Sangrur,Punjab,2018,2019,5800.0,5770.0,-0.517241358757019,decrease,5799.98681640625,5769.8857421875,-0.5189852118492126,decrease,True
train,IND028016,Muktsar,Punjab,2018,2019,5570.0,5460.0,-1.974865436553955,decrease,5569.94921875,5460.01025390625,-1.973787546157837,decrease,True
train,IND028006,Fazilka,Punjab,2018,2019,5060.0,4930.0,-2.5691699981689453,decrease,5059.96923828125,4930.0146484375,-2.5682880878448486,decrease,True
train,IND028002,Barnala,Punjab,2018,2019,5570.0,5250.0,-5.745062828063965,decrease,5570.00830078125,5250.021484375,-5.74481725692749,decrease,True
train,IND028004,Faridkot,Punjab,2018,2019,5340.0,5570.0,4.3071160316467285,increase,5340.103515625,5569.96142578125,4.3043718338012695,increase,True
train,IND028005,Fatehgarh Sahib,Punjab,2018,2019,5180.0,4400.0,-15.057915687561035,decrease,5179.99609375,4400.06689453125,-15.056559562683105,decrease,True
train,IND028014,Moga,Punjab,2018,2019,5380.0,5350.0,-0.5576208233833313,decrease,5380.0,5350.05078125,-0.5566769242286682,decrease,True
train,IND028012,Ludhiana,Punjab,2018,2019,5130.0,5100.0,-0.584795355796814,decrease,5130.009765625,5099.96337890625,-0.5856984257698059,decrease,True
train,IND028007,Firozpur,Punjab,2018,2019,5400.0,5120.0,-5.185184955596924,decrease,5399.98779296875,5120.03076171875,-5.184401035308838,decrease,True
train,IND028020,Rupnagar,Punjab,2018,2019,4570.0,4330.0,-5.251641273498535,decrease,4570.01806640625,4330.03125,-5.251331806182861,decrease,True
train,IND028017,Nawan Shehar,Punjab,2018,2019,5000.0,5080.0,1.600000023841858,increase,4999.98388671875,5079.97412109375,1.5998098850250244,increase,True
train,IND028010,Jalandhar,Punjab,2018,2019,4970.0,5030.0,1.2072434425354004,increase,4969.87841796875,5029.9013671875,1.2077347040176392,increase,True
train,IND028022,Tarn Taran,Punjab,2018,2019,4900.0,4550.0,-7.142857551574707,decrease,4899.9580078125,4550.04638671875,-7.141114711761475,decrease,True
train,IND028011,Kapurthala,Punjab,2018,2019,4730.0,4650.0,-1.6913318634033203,decrease,4730.0419921875,4650.02880859375,-1.6915956735610962,decrease,True
train,IND028009,Hoshiarpur,Punjab,2018,2019,4240.0,4290.0,1.1792453527450562,increase,4239.9619140625,4290.0439453125,1.1811906099319458,increase,True
train,IND028001,Amritsar,Punjab,2018,2019,4810.0,4530.0,-5.8212056159973145,decrease,4810.01611328125,4529.99169921875,-5.8216938972473145,decrease,True
train,IND028008,Gurdaspur,Punjab,2018,2019,4720.0,4170.0,-11.652543067932129,decrease,4719.95654296875,4169.98583984375,-11.652029037475586,decrease,True
train,IND028018,Pathankot,Punjab,2018,2019,3980.0,3950.0,-0.7537688612937927,decrease,3979.967529296875,3950.078125,-0.7509961724281311,decrease,True
train,IND013014,Mewat,Haryana,2019,2020,4600.0,4220.0,-8.260869026184082,decrease,4599.99462890625,4220.01904296875,-8.260348320007324,decrease,True
train,IND013015,Palwal,Haryana,2019,2020,4840.0,4450.0,-8.057851791381836,decrease,4839.9990234375,4449.9609375,-8.058639526367188,decrease,True
train,IND013018,Rewari,Haryana,2019,2020,4410.0,4700.0,6.575963497161865,increase,4410.01953125,4699.99267578125,6.575325965881348,increase,True
train,IND013004,Faridabad,Haryana,2019,2020,4200.0,3370.0,-19.761905670166016,decrease,4200.01708984375,3370.08544921875,-19.760196685791016,decrease,True
train,IND013006,Gurgaon,Haryana,2019,2020,5060.0,4740.0,-6.324110984802246,decrease,5059.89111328125,4740.0439453125,-6.321226119995117,decrease,True
train,IND013008,Jhajjar,Haryana,2019,2020,4810.0,4530.0,-5.8212056159973145,decrease,4809.98095703125,4530.044921875,-5.819899082183838,decrease,True
train,IND013021,Sonepat,Haryana,2019,2020,4890.0,5020.0,2.658486843109131,increase,4889.94970703125,5019.92138671875,2.6579349040985107,increase,True
train,IND013017,Panipat,Haryana,2019,2020,4750.0,4940.0,4.0,increase,4750.044921875,4940.0458984375,3.9999828338623047,increase,True
train,IND013013,Mahendragarh,Haryana,2019,2020,4480.0,4840.0,8.035714149475098,increase,4479.94580078125,4839.9912109375,8.036825180053711,increase,True
train,IND013003,Charkhi Dadri,Haryana,2019,2020,4570.0,4990.0,9.1903715133667,increase,4570.015625,4989.94921875,9.188887596130371,increase,True
train,IND013002,Bhiwani,Haryana,2019,2020,4190.0,4240.0,1.1933174133300781,increase,4190.02734375,4240.03955078125,1.1936010122299194,increase,True
train,IND013019,Rohtak,Haryana,2019,2020,4320.0,4790.0,10.879630088806152,increase,4320.1533203125,4789.96875,10.874971389770508,increase,True
train,IND013007,Hissar,Haryana,2019,2020,4560.0,4970.0,8.991228103637695,increase,4560.04833984375,4969.9921875,8.989901542663574,increase,True
train,IND013009,Jind,Haryana,2019,2020,4810.0,5010.0,4.158003807067871,increase,4809.9990234375,5010.07763671875,4.159639358520508,increase,True
train,IND013005,Fatehabad,Haryana,2019,2020,4850.0,5040.0,3.9175257682800293,increase,4850.01611328125,5039.90869140625,3.9152979850769043,increase,True
train,IND013020,Sirsa,Haryana,2019,2020,4860.0,4640.0,-4.5267486572265625,decrease,4860.0087890625,4639.9404296875,-4.528147220611572,decrease,True
train,IND013010,Kaithal,Haryana,2019,2020,4600.0,4950.0,7.6086955070495605,increase,4600.03857421875,4950.041015625,7.60868501663208,increase,True
train,IND028013,Mansa,Punjab,2019,2020,5390.0,4970.0,-7.792207717895508,decrease,5389.92333984375,4970.00732421875,-7.790760517120361,decrease,True
train,IND013011,Karnal,Haryana,2019,2020,4850.0,5180.0,6.804123401641846,increase,4849.94873046875,5179.9814453125,6.804870128631592,increase,True
train,IND013012,Kurukshetra,Haryana,2019,2020,4710.0,5150.0,9.341825485229492,increase,4709.9658203125,5149.94873046875,9.341530799865723,increase,True
train,IND013022,Yamuna Nagar,Haryana,2019,2020,4890.0,5100.0,4.294478416442871,increase,4889.98583984375,5099.98779296875,4.294530868530273,increase,True
train,IND013001,Ambala,Haryana,2019,2020,4180.0,5060.0,21.052631378173828,increase,4180.1015625,5059.8642578125,21.046443939208984,increase,True
train,IND028015,Mohali,Punjab,2019,2020,4520.0,4370.0,-3.3185839653015137,decrease,4519.98193359375,4370.046875,-3.3171606063842773,decrease,True
train,IND013016,Panchkula,Haryana,2019,2020,4170.0,3600.0,-13.66906452178955,decrease,4169.955078125,3600.101806640625,-13.665694236755371,decrease,True
train,IND028003,Bathinda,Punjab,2019,2020,5420.0,4950.0,-8.671586990356445,decrease,5420.00048828125,4950.0546875,-8.670585632324219,decrease,True
train,IND028019,Patiala,Punjab,2019,2020,4770.0,4970.0,4.192872047424316,increase,4769.96484375,4970.01318359375,4.193916320800781,increase,True
train,IND028021,Sangrur,Punjab,2019,2020,5770.0,5260.0,-8.838821411132812,decrease,5769.8857421875,5259.9873046875,-8.837236404418945,decrease,True
train,IND028016,Muktsar,Punjab,2019,2020,5460.0,5050.0,-7.509157657623291,decrease,5460.01025390625,5050.00830078125,-7.509179592132568,decrease,True
train,IND028006,Fazilka,Punjab,2019,2020,4930.0,4740.0,-3.8539555072784424,decrease,4930.0146484375,4739.98828125,-3.8544788360595703,decrease,True
train,IND028002,Barnala,Punjab,2019,2020,5250.0,4800.0,-8.571429252624512,decrease,5250.021484375,4800.0458984375,-8.570928573608398,decrease,True
train,IND028004,Faridkot,Punjab,2019,2020,5570.0,5070.0,-8.97666072845459,decrease,5569.96142578125,5070.0224609375,-8.975626945495605,decrease,True
train,IND028005,Fatehgarh Sahib,Punjab,2019,2020,4400.0,4960.0,12.727272033691406,increase,4400.06689453125,4960.01220703125,12.725835800170898,increase,True
train,IND028014,Moga,Punjab,2019,2020,5350.0,5150.0,-3.7383177280426025,decrease,5350.05078125,5149.87646484375,-3.7415404319763184,decrease,True
train,IND028012,Ludhiana,Punjab,2019,2020,5100.0,4970.0,-2.5490195751190186,decrease,5099.96337890625,4969.9912109375,-2.548492193222046,decrease,True
train,IND028007,Firozpur,Punjab,2019,2020,5120.0,4930.0,-3.7109375,decrease,5120.03076171875,4929.98583984375,-3.711792469024658,decrease,True
train,IND028020,Rupnagar,Punjab,2019,2020,4330.0,4510.0,4.157043933868408,increase,4330.03125,4510.0234375,4.156833648681641,increase,True
train,IND028017,Nawan Shehar,Punjab,2019,2020,5080.0,4940.0,-2.7559053897857666,decrease,5079.97412109375,4939.98095703125,-2.7557849884033203,decrease,True
train,IND028010,Jalandhar,Punjab,2019,2020,5030.0,4900.0,-2.5844929218292236,decrease,5029.9013671875,4899.947265625,-2.5836310386657715,decrease,True
train,IND028022,Tarn Taran,Punjab,2019,2020,4550.0,4710.0,3.516483783721924,increase,4550.04638671875,4710.05322265625,3.5165979862213135,increase,True
train,IND028011,Kapurthala,Punjab,2019,2020,4650.0,4620.0,-0.6451612710952759,decrease,4650.02880859375,4620.0712890625,-0.6442437171936035,decrease,True
train,IND028009,Hoshiarpur,Punjab,2019,2020,4290.0,4140.0,-3.4965033531188965,decrease,4290.0439453125,4140.06201171875,-3.496046781539917,decrease,True
train,IND028001,Amritsar,Punjab,2019,2020,4530.0,4760.0,5.0772624015808105,increase,4529.99169921875,4759.943359375,5.076204776763916,increase,True
train,IND028008,Gurdaspur,Punjab,2019,2020,4170.0,4530.0,8.63309383392334,increase,4169.98583984375,4530.08154296875,8.635417938232422,increase,True
train,IND028018,Pathankot,Punjab,2019,2020,3950.0,4330.0,9.62025260925293,increase,3950.078125,4329.984375,9.61768913269043,increase,True
val,IND013014,Mewat,Haryana,2020,2021,4220.0,4260.0,0.9478673338890076,increase,4220.01904296875,4697.1552734375,11.30649471282959,increase,True
val,IND013015,Palwal,Haryana,2020,2021,4450.0,4640.0,4.269662857055664,increase,4449.9609375,4840.28466796875,8.77139663696289,increase,True
val,IND013018,Rewari,Haryana,2020,2021,4700.0,4580.0,-2.5531914234161377,decrease,4699.99267578125,4939.12939453125,5.0880231857299805,increase,False
val,IND013004,Faridabad,Haryana,2020,2021,3370.0,3920.0,16.32047462463379,increase,3370.08544921875,4641.1474609375,37.71601486206055,increase,True
val,IND013006,Gurgaon,Haryana,2020,2021,4740.0,4670.0,-1.4767932891845703,decrease,4740.0439453125,4763.82958984375,0.5018022060394287,increase,False
val,IND013008,Jhajjar,Haryana,2020,2021,4530.0,4400.0,-2.8697571754455566,decrease,4530.044921875,4798.65869140625,5.929605007171631,increase,False
val,IND013021,Sonepat,Haryana,2020,2021,5020.0,4720.0,-5.976095676422119,decrease,5019.92138671875,4831.25390625,-3.758375406265259,decrease,True
val,IND013017,Panipat,Haryana,2020,2021,4940.0,4630.0,-6.275303840637207,decrease,4940.0458984375,5079.94580078125,2.8319554328918457,increase,False
val,IND013013,Mahendragarh,Haryana,2020,2021,4840.0,4650.0,-3.9256200790405273,decrease,4839.9912109375,4474.3603515625,-7.554369926452637,decrease,True
val,IND013003,Charkhi Dadri,Haryana,2020,2021,4990.0,4120.0,-17.43486976623535,decrease,4989.94921875,4861.6357421875,-2.5714385509490967,decrease,True
val,IND013002,Bhiwani,Haryana,2020,2021,4240.0,4270.0,0.7075471878051758,increase,4240.03955078125,4746.2333984375,11.938423156738281,increase,True
val,IND013019,Rohtak,Haryana,2020,2021,4790.0,4370.0,-8.768267631530762,decrease,4789.96875,4904.14892578125,2.383735179901123,increase,False
val,IND013007,Hissar,Haryana,2020,2021,4970.0,4640.0,-6.639839172363281,decrease,4969.9921875,4752.0908203125,-4.384340286254883,decrease,True
val,IND013009,Jind,Haryana,2020,2021,5010.0,4660.0,-6.986027717590332,decrease,5010.07763671875,5092.47607421875,1.6446537971496582,increase,False
val,IND013005,Fatehabad,Haryana,2020,2021,5040.0,4670.0,-7.3412699699401855,decrease,5039.90869140625,5021.02783203125,-0.374627023935318,stable,False
val,IND013020,Sirsa,Haryana,2020,2021,4640.0,4290.0,-7.543103218078613,decrease,4639.9404296875,4815.630859375,3.78648042678833,increase,False
val,IND013010,Kaithal,Haryana,2020,2021,4950.0,4620.0,-6.6666669845581055,decrease,4950.041015625,5103.38916015625,3.097916603088379,increase,False
val,IND028013,Mansa,Punjab,2020,2021,4970.0,4450.0,-10.462776184082031,decrease,4970.00732421875,5059.8876953125,1.8084555864334106,increase,False
val,IND013011,Karnal,Haryana,2020,2021,5180.0,5100.0,-1.5444015264511108,decrease,5179.9814453125,5097.0302734375,-1.6013797521591187,decrease,True
val,IND013012,Kurukshetra,Haryana,2020,2021,5150.0,4260.0,-17.281553268432617,decrease,5149.94873046875,5021.07568359375,-2.5024142265319824,decrease,True
val,IND013022,Yamuna Nagar,Haryana,2020,2021,5100.0,4510.0,-11.56862735748291,decrease,5099.98779296875,4655.11572265625,-8.723002433776855,decrease,True
val,IND013001,Ambala,Haryana,2020,2021,5060.0,4110.0,-18.774703979492188,decrease,5059.8642578125,4482.68212890625,-11.40706729888916,decrease,True
val,IND028015,Mohali,Punjab,2020,2021,4370.0,3710.0,-15.102974891662598,decrease,4370.046875,4650.431640625,6.416058540344238,increase,False
val,IND013016,Panchkula,Haryana,2020,2021,3600.0,3770.0,4.722222328186035,increase,3600.101806640625,3930.325927734375,9.172632217407227,increase,True
val,IND028003,Bathinda,Punjab,2020,2021,4950.0,4410.0,-10.909090995788574,decrease,4950.0546875,5058.3837890625,2.1884424686431885,increase,False
val,IND028019,Patiala,Punjab,2020,2021,4970.0,3880.0,-21.931591033935547,decrease,4970.01318359375,4901.19970703125,-1.3845733404159546,decrease,True
val,IND028021,Sangrur,Punjab,2020,2021,5260.0,4175.82421875,-20.611705780029297,decrease,5259.9873046875,5429.2001953125,3.2169830799102783,increase,False
val,IND028016,Muktsar,Punjab,2020,2021,5050.0,4530.0,-10.297029495239258,decrease,5050.00830078125,5231.626953125,3.596403121948242,increase,False
val,IND028006,Fazilka,Punjab,2020,2021,4740.0,4280.0,-9.704641342163086,decrease,4739.98828125,4921.517578125,3.8297414779663086,increase,False
val,IND028002,Barnala,Punjab,2020,2021,4800.0,4570.0,-4.791666507720947,decrease,4800.0458984375,5290.89111328125,10.225844383239746,increase,False
val,IND028004,Faridkot,Punjab,2020,2021,5070.0,4580.0,-9.664693832397461,decrease,5070.0224609375,5407.54443359375,6.657208442687988,increase,False
val,IND028005,Fatehgarh Sahib,Punjab,2020,2021,4960.0,3400.0,-31.45161247253418,decrease,4960.01220703125,4793.1650390625,-3.3638458251953125,decrease,True
val,IND028014,Moga,Punjab,2020,2021,5150.0,4370.0,-15.145630836486816,decrease,5149.87646484375,5408.6142578125,5.024155139923096,increase,False
val,IND028012,Ludhiana,Punjab,2020,2021,4970.0,4280.0,-13.883299827575684,decrease,4969.9912109375,5095.7490234375,2.5303428173065186,increase,False
val,IND028007,Firozpur,Punjab,2020,2021,4930.0,4370.0,-11.359025955200195,decrease,4929.98583984375,5202.2060546875,5.521724224090576,increase,False
val,IND028020,Rupnagar,Punjab,2020,2021,4510.0,3620.0,-19.733924865722656,decrease,4510.0234375,4615.99267578125,2.3496384620666504,increase,False
val,IND028017,Nawan Shehar,Punjab,2020,2021,4940.0,3870.0,-21.65991973876953,decrease,4939.98095703125,4942.56103515625,0.05222850665450096,stable,False
val,IND028010,Jalandhar,Punjab,2020,2021,4900.0,4220.0,-13.877551078796387,decrease,4899.947265625,5029.93701171875,2.6528806686401367,increase,False
val,IND028022,Tarn Taran,Punjab,2020,2021,4710.0,4290.0,-8.917197227478027,decrease,4710.05322265625,4974.52197265625,5.614984512329102,increase,False
val,IND028011,Kapurthala,Punjab,2020,2021,4620.0,3990.0,-13.636363983154297,decrease,4620.0712890625,4896.3974609375,5.980993747711182,increase,False
val,IND028009,Hoshiarpur,Punjab,2020,2021,4140.0,3620.0,-12.560386657714844,decrease,4140.06201171875,4412.92822265625,6.590872287750244,increase,False
val,IND028001,Amritsar,Punjab,2020,2021,4760.0,4450.0,-6.5126051902771,decrease,4759.943359375,5017.31689453125,5.407071590423584,increase,False
val,IND028008,Gurdaspur,Punjab,2020,2021,4530.0,4220.0,-6.843267440795898,decrease,4530.08154296875,4649.087890625,2.6270244121551514,increase,False
val,IND028018,Pathankot,Punjab,2020,2021,4330.0,3650.0,-15.704387664794922,decrease,4329.984375,4106.49169921875,-5.16151237487793,decrease,True
test,IND013014,Mewat,Haryana,2021,2022,4260.0,3900.0,-8.450703620910645,decrease,4697.1552734375,4829.94677734375,2.8270623683929443,increase,False
test,IND013015,Palwal,Haryana,2021,2022,4640.0,4240.0,-8.620689392089844,decrease,4840.28466796875,4814.90869140625,-0.5242661833763123,decrease,True
test,IND013018,Rewari,Haryana,2021,2022,4580.0,4150.0,-9.388646125793457,decrease,4939.12939453125,4515.72607421875,-8.572427749633789,decrease,True
test,IND013004,Faridabad,Haryana,2021,2022,3920.0,4140.0,5.612244606018066,increase,4641.1474609375,4861.3544921875,4.744668006896973,increase,True
