blend_rule,candidate,hierarchy_weight,period,model_rmse,model_mae,model_bias,model_equal_state_rmse,model_mean_year_rmse,model_max_year_rmse,model_direction_accuracy,v5_rmse,v5_mae,v5_bias,v5_equal_state_rmse,v5_mean_year_rmse,v5_max_year_rmse,v5_direction_accuracy,rmse_gain_vs_v5
exact_development,xgb1__hier__none__history__extra__extra,0.25,development,254.9322577441338,187.74194703743478,-8.497051547658609,266.0237667888359,254.07939716610463,274.9148471067785,0.7941176470588235,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,2.066380291438719
exact_development,xgb1__hier__none__history__extra__extra,0.25,late,301.9423137344388,216.9547498096016,87.104632984553,329.1096408946628,301.83038105068795,310.05120206217015,0.7605042016806722,288.61001033283793,208.89521311406367,37.87685343612686,312.20452345818313,288.60268458196344,290.65902025605124,0.7815126050420168,-13.332303401600882
exact_development,xgb1__hier__none__history__extra__extra,0.25,four_year,279.4276443570211,202.34834842351816,39.3037907184472,299.2338552255868,277.9548891083963,310.05120206217015,0.7773109243697479,273.2618140323123,198.21184230013606,15.046404322645783,291.0416712569787,272.3331671907237,290.65902025605124,0.7794117647058824,-6.165830324708793
regularized_near_tie,xgb1__hier__none__history__extra__extra,0.175,development,255.11602385608919,187.20006055035645,-8.283149520611856,266.3282600615007,254.2388189395288,275.376665858602,0.7941176470588235,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,1.8826141794833404
regularized_near_tie,xgb1__hier__none__history__extra__extra,0.175,late,296.6411907089405,213.29488654274334,72.33629912002495,322.7102358350929,296.5975804496221,301.6839639042945,0.7773109243697479,288.61001033283793,208.89521311406367,37.87685343612686,312.20452345818313,288.60268458196344,290.65902025605124,0.7815126050420168,-8.031180376102554
regularized_near_tie,xgb1__hier__none__history__extra__extra,0.175,four_year,276.65879857087384,200.2474735465499,32.026574799706545,295.86537345567126,275.41819969457543,301.6839639042945,0.7857142857142857,273.2618140323123,198.21184230013606,15.046404322645783,291.0416712569787,272.3331671907237,290.65902025605124,0.7794117647058824,-3.396984538561526
