blend_rule,candidate,hierarchy_weight,period,model_rmse,model_mae,model_bias,model_equal_state_rmse,model_mean_year_rmse,model_max_year_rmse,model_direction_accuracy,v5_rmse,v5_mae,v5_bias,v5_equal_state_rmse,v5_mean_year_rmse,v5_max_year_rmse,v5_direction_accuracy,rmse_gain_vs_v5
exact_development,hier__none__history__extra__ridge100,0.1,development,255.55047774991698,188.87998129720185,-6.4591447856551065,267.70231277453496,254.7933642085295,274.4501247125001,0.7857142857142857,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,1.4481602856555469
exact_development,hier__none__history__extra__ridge100,0.1,late,293.87611266606217,210.51741230890818,67.28555488087368,320.70438311219993,293.8163840336236,299.74108395195566,0.773109243697479,288.61001033283793,208.89521311406367,37.87685343612686,312.20452345818313,288.60268458196344,290.65902025605124,0.7815126050420168,-5.266102333224239
exact_development,hier__none__history__extra__ridge100,0.1,four_year,275.38084199334463,199.69869680305501,30.413205047609285,295.3945070682693,274.3048741210766,299.74108395195566,0.7794117647058824,273.2618140323123,198.21184230013606,15.046404322645783,291.0416712569787,272.3331671907237,290.65902025605124,0.7794117647058824,-2.119027961032316
regularized_near_tie,hier__none__history__extra__ridge100,0.075,development,255.7022615607489,188.47147013890117,-6.790369786950056,267.60353051964694,254.9011304242551,275.12636900674283,0.7857142857142857,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,1.2963764748236315
regularized_near_tie,hier__none__history__extra__ridge100,0.075,late,292.1445761052273,209.69305611620942,59.93337951968706,318.08952169277825,292.1175697150497,296.0898249279053,0.773109243697479,288.61001033283793,208.89521311406367,37.87685343612686,312.20452345818313,288.60268458196344,290.65902025605124,0.7815126050420168,-3.534565772389385
regularized_near_tie,hier__none__history__extra__ridge100,0.075,four_year,274.52877801333017,199.08226312755528,26.571504866368496,293.9324695889517,273.5093500696524,296.0898249279053,0.7794117647058824,273.2618140323123,198.21184230013606,15.046404322645783,291.0416712569787,272.3331671907237,290.65902025605124,0.7794117647058824,-1.2669639810178523
