split,season_year,district_id,district_name,state_name,actual_yield,predicted_yield,mape_percent,accuracy_category
t,2017,IND034072,Sonbhadra,Uttar Pradesh,2360.0,2461.0205078125,4.280529992055085,somewhat_accurate
t,2017,IND034056,Mirzapur,Uttar Pradesh,2950.0,2547.06787109375,13.65871623411017,inaccurate
t,2017,IND034020,Chandauli,Uttar Pradesh,3370.0,2461.004150390625,26.973170611554153,inaccurate
t,2017,IND034003,Allahabad,Uttar Pradesh,3760.0,2570.913330078125,31.624645476645615,inaccurate
t,2017,IND034066,Sant Ravi Das Nagar,Uttar Pradesh,3810.0,2541.8349609375,33.28517162893701,inaccurate
t,2017,IND034075,Varanasi,Uttar Pradesh,3380.0,2444.1943359375,27.68655810835799,inaccurate
t,2017,IND034045,Kaushambi,Uttar Pradesh,3170.0,2732.619140625,13.797503450315457,inaccurate
t,2017,IND034031,Ghazipur,Uttar Pradesh,2970.0,3160.616455078125,6.41806246054293,somewhat_inaccurate
t,2017,IND034039,Jaunpur,Uttar Pradesh,3540.0,3148.921875,11.04740466101695,inaccurate
t,2017,IND034012,Ballia,Uttar Pradesh,3620.0,3210.02734375,11.325211498618785,inaccurate
t,2017,IND034048,Lalitpur,Uttar Pradesh,2780.0,3286.888916015625,18.233414245166365,inaccurate
t,2017,IND034021,Chitrakoot,Uttar Pradesh,2640.0,2748.402099609375,4.10614013671875,somewhat_accurate
t,2017,IND034051,Mahoba,Uttar Pradesh,1790.0,3204.863525390625,79.04265504975558,inaccurate
t,2017,IND034014,Banda,Uttar Pradesh,2290.0,3164.324462890625,38.18010754980895,inaccurate
t,2017,IND034040,Jhansi,Uttar Pradesh,2630.0,3245.432861328125,23.400489023883082,inaccurate
t,2017,IND034034,Hamirpur,Uttar Pradesh,3130.0,3230.1787109375,3.2005977935303513,somewhat_accurate
t,2017,IND034027,Fatehpur,Uttar Pradesh,3480.0,3168.68359375,8.945873742816092,somewhat_inaccurate
t,2017,IND034038,Jalaun,Uttar Pradesh,3620.0,3574.2861328125,1.26281401070442,accurate
t,2017,IND034061,Rae Bareli,Uttar Pradesh,3360.0,2873.47607421875,14.479878743489582,inaccurate
t,2017,IND034042,Kanpur,Uttar Pradesh,3850.0,3331.56396484375,13.465871043019481,inaccurate
