district_id,district_name,state_name,year_from,year_to,actual_yield_from,actual_yield_to,actual_change_pct,actual_direction,predicted_yield_from,predicted_yield_to,predicted_change_pct,predicted_direction,direction_match
IND034032,Gonda,Uttar Pradesh,2017,2018,3000.0,3150.0,5.0,increase,3909.40283203125,3975.95654296875,1.702401041984558,increase,True
IND034050,Maharajganj,Uttar Pradesh,2017,2018,3550.0,4130.0,16.338027954101562,increase,4026.976318359375,4140.55224609375,2.8203773498535156,increase,True
IND034070,Siddharth Nagar,Uttar Pradesh,2017,2018,3980.0,4380.0,10.050251007080078,increase,4074.234375,4149.43115234375,1.8456664085388184,increase,True
IND034013,Balrampur,Uttar Pradesh,2017,2018,3650.0,3500.0,-4.109589099884033,decrease,3890.765869140625,3901.0400390625,0.2640654742717743,stable,False
IND034069,Shravasti,Uttar Pradesh,2017,2018,3220.0,3420.0,6.211180210113525,increase,3982.8515625,4055.164794921875,1.8156144618988037,increase,True
IND034011,Bahraich,Uttar Pradesh,2017,2018,3750.0,3790.0,1.066666603088379,increase,3910.479248046875,4065.053466796875,3.952820301055908,increase,True
IND034023,Etah,Uttar Pradesh,2017,2018,3910.0,3840.0,-1.7902814149856567,decrease,4262.61572265625,4422.15576171875,3.7427730560302734,increase,False
IND034044,Kasganj,Uttar Pradesh,2017,2018,3970.0,4260.0,7.304786205291748,increase,4330.85888671875,4466.8974609375,3.1411454677581787,increase,True
IND034067,Shahjahanpur,Uttar Pradesh,2017,2018,4000.0,4470.0,11.75,increase,4262.345703125,4315.92919921875,1.2571362257003784,increase,True
IND034009,Badaun,Uttar Pradesh,2017,2018,3690.0,3890.0,5.420053958892822,increase,4405.12451171875,4472.05078125,1.5192821025848389,increase,True
IND034047,Lakhimpur Kheri,Uttar Pradesh,2017,2018,4110.0,4250.0,3.4063260555267334,increase,4104.14697265625,4171.2939453125,1.6360762119293213,increase,True
IND034064,Sambhal,Uttar Pradesh,2017,2018,3570.0,4030.0,12.885154724121094,increase,4255.0498046875,4304.9267578125,1.172182559967041,increase,True
IND034016,Bareilly,Uttar Pradesh,2017,2018,3670.0,3910.0,6.539509296417236,increase,4157.3076171875,4191.32275390625,0.8182010650634766,increase,True
IND034059,Pilibhit,Uttar Pradesh,2017,2018,4240.0,4440.0,4.716981410980225,increase,4265.8955078125,4240.47119140625,-0.5959901213645935,decrease,False
IND034062,Rampur,Uttar Pradesh,2017,2018,4010.0,4300.0,7.23192024230957,increase,4184.24267578125,4240.74658203125,1.3503974676132202,increase,True
IND034057,Moradabad,Uttar Pradesh,2017,2018,3700.0,4000.0,8.108107566833496,increase,4173.83447265625,4157.27734375,-0.39668869972229004,stable,False
IND034001,Agra,Uttar Pradesh,2017,2018,4040.0,4370.0,8.168316841125488,increase,4248.7568359375,4480.84375,5.462466716766357,increase,True
IND034028,Firozabad,Uttar Pradesh,2017,2018,3400.0,3770.0,10.882352828979492,increase,4242.94970703125,4418.20263671875,4.130450248718262,increase,True
IND034037,Hathras,Uttar Pradesh,2017,2018,3780.0,4140.0,9.523809432983398,increase,4368.8203125,4555.52587890625,4.273592472076416,increase,True
IND034053,Mathura,Uttar Pradesh,2017,2018,3520.0,4170.0,18.465909957885742,increase,4440.107421875,4702.70947265625,5.914317607879639,increase,True
IND034002,Aligarh,Uttar Pradesh,2017,2018,4300.0,4270.0,-0.6976743936538696,decrease,4475.05908203125,4666.24951171875,4.272355556488037,increase,False
IND013014,Mewat,Haryana,2017,2018,4320.0,4540.0,5.092592716217041,increase,4555.466796875,4832.25830078125,6.076029300689697,increase,True
IND013015,Palwal,Haryana,2017,2018,4550.0,4230.0,-7.032967567443848,decrease,4648.16552734375,4943.794921875,6.360130786895752,increase,False
IND013018,Rewari,Haryana,2017,2018,4900.0,4950.0,1.0204081535339355,increase,4722.1611328125,4944.05712890625,4.699035167694092,increase,True
IND013004,Faridabad,Haryana,2017,2018,4450.0,5140.0,15.50561809539795,increase,4751.6318359375,5073.54931640625,6.774882793426514,increase,True
IND034029,Gautam Buddha Nagar,Uttar Pradesh,2017,2018,3900.0,4140.0,6.153846263885498,increase,4610.119140625,4883.060546875,5.920485019683838,increase,True
IND013006,Gurgaon,Haryana,2017,2018,4910.0,4950.0,0.8146640062332153,increase,4647.47998046875,4961.38818359375,6.7543745040893555,increase,True
IND034019,Bulandshahr,Uttar Pradesh,2017,2018,4540.0,4530.0,-0.22026431560516357,stable,4368.31298828125,4512.2490234375,3.2950029373168945,increase,False
IND013008,Jhajjar,Haryana,2017,2018,4650.0,4760.0,2.365591287612915,increase,4774.28662109375,5059.47021484375,5.973323822021484,increase,True
IND034035,Hapur,Uttar Pradesh,2017,2018,4150.0,4220.0,1.6867469549179077,increase,4294.9521484375,4441.6015625,3.4144599437713623,increase,True
IND034006,Amroha,Uttar Pradesh,2017,2018,3710.0,3810.0,2.695417881011963,increase,4158.33544921875,4167.6884765625,0.22492238879203796,stable,False
IND034030,Ghaziabad,Uttar Pradesh,2017,2018,4030.0,4250.0,5.459057331085205,increase,4369.01025390625,4583.9677734375,4.920051097869873,increase,True
IND034055,Meerut,Uttar Pradesh,2017,2018,4360.0,4660.0,6.880733966827393,increase,4238.8837890625,4316.59619140625,1.833322286605835,increase,True
IND034010,Baghpat,Uttar Pradesh,2017,2018,4430.0,4560.0,2.934537172317505,increase,4619.919921875,4789.283203125,3.6659352779388428,increase,True
IND013021,Sonepat,Haryana,2017,2018,5070.0,4480.0,-11.637081146240234,decrease,4967.72412109375,5186.56787109375,4.4053120613098145,increase,False
IND013017,Panipat,Haryana,2017,2018,5190.0,5220.0,0.5780346393585205,increase,5134.30615234375,5272.66357421875,2.6947638988494873,increase,True
IND013013,Mahendragarh,Haryana,2017,2018,4270.0,4740.0,11.007025718688965,increase,4676.87841796875,4870.203125,4.133626937866211,increase,True
IND013003,Charkhi Dadri,Haryana,2017,2018,4120.0,5000.0,21.359222412109375,increase,4781.47119140625,5003.0673828125,4.634477138519287,increase,True
IND013002,Bhiwani,Haryana,2017,2018,4320.0,4420.0,2.314814805984497,increase,4833.46533203125,5012.8154296875,3.710590362548828,increase,True
IND013019,Rohtak,Haryana,2017,2018,4630.0,4570.0,-1.295896291732788,decrease,4921.8134765625,5170.61767578125,5.0551323890686035,increase,False
IND013007,Hissar,Haryana,2017,2018,4910.0,4960.0,1.0183298587799072,increase,5146.52978515625,5200.49560546875,1.0485866069793701,increase,True
IND013009,Jind,Haryana,2017,2018,5050.0,5240.0,3.762376308441162,increase,5307.701171875,5379.97607421875,1.3616987466812134,increase,True
IND013005,Fatehabad,Haryana,2017,2018,5380.0,5380.0,0.0,stable,5435.01904296875,5441.4228515625,0.11782494932413101,stable,True
IND013020,Sirsa,Haryana,2017,2018,5060.0,5060.0,0.0,stable,5314.87890625,5403.72998046875,1.67174232006073,increase,False
IND013010,Kaithal,Haryana,2017,2018,4830.0,4920.0,1.8633540868759155,increase,5338.390625,5384.779296875,0.8689636588096619,increase,True
IND028013,Mansa,Punjab,2017,2018,5170.0,5450.0,5.415860652923584,increase,5452.29345703125,5550.5966796875,1.802970051765442,increase,True
IND034018,Bijnor,Uttar Pradesh,2017,2018,3620.0,3750.0,3.5911600589752197,increase,4133.15771484375,4075.69921875,-1.3901840448379517,decrease,False
IND034058,Muzaffarnagar,Uttar Pradesh,2017,2018,3990.0,4250.0,6.516290664672852,increase,4391.60791015625,4407.3251953125,0.3578936457633972,stable,False
IND034068,Shamli,Uttar Pradesh,2017,2018,4590.0,4570.0,-0.43572983145713806,stable,4820.791015625,4878.802734375,1.2033652067184448,increase,False
IND013011,Karnal,Haryana,2017,2018,4920.0,5640.0,14.634145736694336,increase,5149.830078125,5239.88037109375,1.7486071586608887,increase,True
IND034063,Saharanpur,Uttar Pradesh,2017,2018,3890.0,4220.0,8.483290672302246,increase,4515.91357421875,4479.21484375,-0.8126535415649414,decrease,False
IND013012,Kurukshetra,Haryana,2017,2018,4820.0,4960.0,2.904564380645752,increase,5091.8232421875,5127.380859375,0.6983277797698975,increase,True
IND013022,Yamuna Nagar,Haryana,2017,2018,4780.0,4300.0,-10.041841506958008,decrease,4635.083984375,4673.3427734375,0.8254173994064331,increase,False
IND013001,Ambala,Haryana,2017,2018,4650.0,4750.0,2.1505377292633057,increase,4623.080078125,4616.6455078125,-0.1391836255788803,stable,False
IND028015,Mohali,Punjab,2017,2018,4960.0,4640.0,-6.45161247253418,decrease,4854.44287109375,4679.75146484375,-3.598588228225708,decrease,True
IND013016,Panchkula,Haryana,2017,2018,3740.0,3940.0,5.347593307495117,increase,4280.8076171875,4210.939453125,-1.6321256160736084,decrease,False
IND028003,Bathinda,Punjab,2017,2018,5300.0,5600.0,5.660377502441406,increase,5440.58251953125,5546.921875,1.954558253288269,increase,True
IND028019,Patiala,Punjab,2017,2018,5270.0,5470.0,3.7950663566589355,increase,5235.3515625,5240.7578125,0.10326431691646576,stable,False
IND028021,Sangrur,Punjab,2017,2018,5550.0,5800.0,4.504504203796387,increase,5493.34765625,5519.8388671875,0.4822416603565216,stable,False
IND028016,Muktsar,Punjab,2017,2018,5250.0,5570.0,6.095238208770752,increase,5399.771484375,5488.4287109375,1.6418699026107788,increase,True
IND028006,Fazilka,Punjab,2017,2018,4800.0,5060.0,5.416666507720947,increase,5271.41796875,5356.9306640625,1.6221953630447388,increase,True
IND028002,Barnala,Punjab,2017,2018,5340.0,5570.0,4.3071160316467285,increase,5558.48974609375,5609.99853515625,0.9266687631607056,increase,True
IND028004,Faridkot,Punjab,2017,2018,5340.0,5340.0,0.0,stable,5500.392578125,5553.091796875,0.9580992460250854,increase,False
IND028005,Fatehgarh Sahib,Punjab,2017,2018,5340.0,5180.0,-2.9962546825408936,decrease,5387.89208984375,5250.6982421875,-2.5463361740112305,decrease,True
IND028014,Moga,Punjab,2017,2018,5190.0,5380.0,3.660886287689209,increase,5503.865234375,5541.5185546875,0.6841250061988831,increase,True
IND028012,Ludhiana,Punjab,2017,2018,5140.0,5130.0,-0.19455252587795258,stable,5468.0556640625,5425.84033203125,-0.772035539150238,decrease,False
IND028007,Firozpur,Punjab,2017,2018,5220.0,5400.0,3.4482758045196533,increase,5345.75439453125,5400.6142578125,1.026232361793518,increase,True
IND028020,Rupnagar,Punjab,2017,2018,4870.0,4570.0,-6.1601643562316895,decrease,5161.08349609375,4926.97509765625,-4.536031723022461,decrease,True
IND028017,Nawan Shehar,Punjab,2017,2018,5000.0,5000.0,0.0,stable,5202.78369140625,5023.9111328125,-3.438016414642334,decrease,False
IND028010,Jalandhar,Punjab,2017,2018,5060.0,4970.0,-1.778656005859375,decrease,5196.3076171875,5153.27099609375,-0.8282153606414795,decrease,True
IND028022,Tarn Taran,Punjab,2017,2018,4680.0,4900.0,4.700854778289795,increase,5045.259765625,5215.80078125,3.3802225589752197,increase,True
IND028011,Kapurthala,Punjab,2017,2018,4840.0,4730.0,-2.2727272510528564,decrease,5003.69482421875,4985.96240234375,-0.354386568069458,stable,False
IND028009,Hoshiarpur,Punjab,2017,2018,4340.0,4240.0,-2.304147481918335,decrease,4560.6494140625,4459.33203125,-2.2215559482574463,decrease,True
IND028001,Amritsar,Punjab,2017,2018,4870.0,4810.0,-1.2320328950881958,decrease,4792.685546875,4938.8466796875,3.049670934677124,increase,False
IND028008,Gurdaspur,Punjab,2017,2018,4740.0,4720.0,-0.4219409227371216,stable,4435.77783203125,4585.58056640625,3.3771469593048096,increase,False
IND028018,Pathankot,Punjab,2017,2018,4020.0,3980.0,-0.9950248599052429,decrease,4188.54638671875,4369.82861328125,4.3280463218688965,increase,False
IND034072,Sonbhadra,Uttar Pradesh,2018,2019,2700.0,2390.0,-11.481481552124023,decrease,3416.52880859375,3299.77685546875,-3.4172682762145996,decrease,True
IND034056,Mirzapur,Uttar Pradesh,2018,2019,3150.0,2420.0,-23.174602508544922,decrease,3657.53564453125,3466.7177734375,-5.217115879058838,decrease,True
IND034020,Chandauli,Uttar Pradesh,2018,2019,3750.0,3410.0,-9.066666603088379,decrease,3817.306884765625,3560.245849609375,-6.734094142913818,decrease,True
IND034003,Allahabad,Uttar Pradesh,2018,2019,3550.0,2820.0,-20.56338119506836,decrease,3856.3427734375,3709.609375,-3.804988384246826,decrease,True
IND034066,Sant Ravi Das Nagar,Uttar Pradesh,2018,2019,3750.0,2750.0,-26.666667938232422,decrease,3984.34716796875,3682.725830078125,-7.570157051086426,decrease,True
IND034075,Varanasi,Uttar Pradesh,2018,2019,3500.0,3300.0,-5.714285850524902,decrease,3916.5771484375,3681.5791015625,-6.000087261199951,decrease,True
IND034045,Kaushambi,Uttar Pradesh,2018,2019,3490.0,3120.0,-10.601719856262207,decrease,3916.2724609375,3774.3828125,-3.6230790615081787,decrease,True
IND034031,Ghazipur,Uttar Pradesh,2018,2019,3300.0,3450.0,4.545454502105713,increase,4045.89892578125,3878.886474609375,-4.127944469451904,decrease,False
IND034039,Jaunpur,Uttar Pradesh,2018,2019,3710.0,3590.0,-3.2345011234283447,decrease,4009.86767578125,3867.05078125,-3.561635971069336,decrease,True
IND034012,Ballia,Uttar Pradesh,2018,2019,3840.0,3810.0,-0.78125,decrease,4169.95654296875,4049.565673828125,-2.887101173400879,decrease,True
IND034048,Lalitpur,Uttar Pradesh,2018,2019,3410.0,3200.0,-6.158357620239258,decrease,3888.947998046875,3690.373046875,-5.106135368347168,decrease,True
IND034021,Chitrakoot,Uttar Pradesh,2018,2019,2710.0,2650.0,-2.214022159576416,decrease,3663.1455078125,3584.3076171875,-2.152191162109375,decrease,True
IND034051,Mahoba,Uttar Pradesh,2018,2019,2820.0,2880.0,2.127659559249878,increase,3575.78369140625,3530.445556640625,-1.2679216861724854,decrease,False
IND034014,Banda,Uttar Pradesh,2018,2019,3060.0,2850.0,-6.86274528503418,decrease,3613.01513671875,3527.441162109375,-2.3684921264648438,decrease,True
IND034040,Jhansi,Uttar Pradesh,2018,2019,3260.0,3420.0,4.907975196838379,increase,3928.24169921875,3703.928466796875,-5.710270404815674,decrease,False
IND034034,Hamirpur,Uttar Pradesh,2018,2019,3210.0,3270.0,1.8691588640213013,increase,3976.023193359375,3810.757568359375,-4.156556129455566,decrease,False
IND034027,Fatehpur,Uttar Pradesh,2018,2019,3990.0,3960.0,-0.7518796920776367,decrease,3990.400634765625,3850.441650390625,-3.5073916912078857,decrease,True
IND034038,Jalaun,Uttar Pradesh,2018,2019,3710.0,3730.0,0.5390835404396057,increase,4187.4619140625,3991.781005859375,-4.6730194091796875,decrease,False
IND034061,Rae Bareli,Uttar Pradesh,2018,2019,3450.0,3360.0,-2.6086955070495605,decrease,4040.39599609375,3931.534912109375,-2.694317102432251,decrease,True
IND034042,Kanpur,Uttar Pradesh,2018,2019,4170.0,4070.0,-2.3980815410614014,decrease,4218.46484375,4052.326904296875,-3.9383509159088135,decrease,True
IND034060,Pratapgarh,Uttar Pradesh,2018,2019,3420.0,3430.0,0.292397677898407,stable,4003.863525390625,3876.09716796875,-3.1910765171051025,decrease,False
IND034008,Azamgarh,Uttar Pradesh,2018,2019,3690.0,3450.0,-6.504064559936523,decrease,4114.5224609375,3969.412109375,-3.526784896850586,decrease,True
IND034054,Maunathbhanjan,Uttar Pradesh,2018,2019,3850.0,3460.0,-10.129870414733887,decrease,4247.63330078125,4015.041748046875,-5.4757914543151855,decrease,True
IND034073,Sultanpur,Uttar Pradesh,2018,2019,4170.0,3970.0,-4.796163082122803,decrease,4096.40771484375,3963.387939453125,-3.247229814529419,decrease,True
IND034005,Amethi,Uttar Pradesh,2018,2019,3540.0,3090.0,-12.711864471435547,decrease,4160.041015625,3948.34765625,-5.0887322425842285,decrease,True
IND034004,Ambedkar Nagar,Uttar Pradesh,2018,2019,4100.0,3920.0,-4.390244007110596,decrease,4136.85400390625,4002.081298828125,-3.25785493850708,decrease,True
IND034022,Deoria,Uttar Pradesh,2018,2019,3330.0,3360.0,0.9009009003639221,increase,4206.578125,4087.22900390625,-2.8372020721435547,decrease,False
IND034025,Faizabad,Uttar Pradesh,2018,2019,3890.0,3710.0,-4.627249240875244,decrease,4088.594482421875,3909.732177734375,-4.374664783477783,decrease,True
IND034033,Gorakhpur,Uttar Pradesh,2018,2019,4020.0,3700.0,-7.960198879241943,decrease,4135.61376953125,4024.46630859375,-2.6875686645507812,decrease,True
IND034065,Sant Kabir Nagar,Uttar Pradesh,2018,2019,3360.0,3910.0,16.369047164916992,increase,4115.95458984375,4021.598388671875,-2.292449951171875,decrease,False
IND034043,Kanpur Dehat,Uttar Pradesh,2018,2019,4430.0,4250.0,-4.063205242156982,decrease,4194.4638671875,4044.126953125,-3.584174871444702,decrease,True
IND034074,Unnao,Uttar Pradesh,2018,2019,3870.0,3310.0,-14.470283508300781,decrease,4098.84716796875,4003.184326171875,-2.3338961601257324,decrease,True
IND034007,Auraiya,Uttar Pradesh,2018,2019,4140.0,3880.0,-6.280193328857422,decrease,4259.1640625,4119.3916015625,-3.2816874980926514,decrease,True
IND034024,Etawah,Uttar Pradesh,2018,2019,4370.0,4110.0,-5.9496564865112305,decrease,4371.29150390625,4192.0830078125,-4.099669456481934,decrease,True
IND034049,Lucknow,Uttar Pradesh,2018,2019,3600.0,3100.0,-13.88888931274414,decrease,4108.51318359375,4027.829345703125,-1.9638208150863647,decrease,True
IND034041,Kannauj,Uttar Pradesh,2018,2019,4600.0,4450.0,-3.2608695030212402,decrease,4286.255859375,4151.59130859375,-3.141775608062744,decrease,True
IND034052,Mainpuri,Uttar Pradesh,2018,2019,4440.0,4230.0,-4.729729652404785,decrease,4381.439453125,4235.55517578125,-3.329596996307373,decrease,True
IND034036,Hardoi,Uttar Pradesh,2018,2019,3720.0,3570.0,-4.032258033752441,decrease,4241.72021484375,4136.03271484375,-2.4916188716888428,decrease,True
IND034026,Farrukhabad,Uttar Pradesh,2018,2019,4280.0,4210.0,-1.6355140209197998,decrease,4343.82177734375,4241.1123046875,-2.3644955158233643,decrease,True
IND034071,Sitapur,Uttar Pradesh,2018,2019,3480.0,3360.0,-3.4482758045196533,decrease,4141.7373046875,4047.275146484375,-2.2807376384735107,decrease,True
IND034017,Basti,Uttar Pradesh,2018,2019,3760.0,3070.0,-18.351062774658203,decrease,4065.96728515625,3976.08349609375,-2.210637331008911,decrease,True
IND034046,Kushinagar,Uttar Pradesh,2018,2019,3190.0,3700.0,15.987460136413574,increase,4050.031005859375,4069.98486328125,0.4926840662956238,stable,False
IND034015,Barabanki,Uttar Pradesh,2018,2019,3950.0,4040.0,2.2784810066223145,increase,4201.6435546875,4026.3056640625,-4.173078536987305,decrease,False
IND034032,Gonda,Uttar Pradesh,2018,2019,3150.0,3280.0,4.126984119415283,increase,3975.95654296875,3884.38427734375,-2.3031504154205322,decrease,False
IND034050,Maharajganj,Uttar Pradesh,2018,2019,4130.0,4030.0,-2.4213075637817383,decrease,4140.55224609375,4051.052978515625,-2.161529541015625,decrease,True
IND034070,Siddharth Nagar,Uttar Pradesh,2018,2019,4380.0,4050.0,-7.534246921539307,decrease,4149.43115234375,4040.40625,-2.6274662017822266,decrease,True
IND034013,Balrampur,Uttar Pradesh,2018,2019,3500.0,3680.0,5.142857074737549,increase,3901.0400390625,3846.91015625,-1.387575626373291,decrease,False
IND034069,Shravasti,Uttar Pradesh,2018,2019,3420.0,3320.0,-2.9239766597747803,decrease,4055.164794921875,3933.146484375,-3.008960485458374,decrease,True
IND034011,Bahraich,Uttar Pradesh,2018,2019,3790.0,3060.0,-19.261213302612305,decrease,4065.053466796875,3975.8759765625,-2.1937594413757324,decrease,True
IND034023,Etah,Uttar Pradesh,2018,2019,3840.0,4150.0,8.072916030883789,increase,4422.15576171875,4276.69580078125,-3.2893447875976562,decrease,False
IND034044,Kasganj,Uttar Pradesh,2018,2019,4260.0,3920.0,-7.981220722198486,decrease,4466.8974609375,4356.103515625,-2.4803333282470703,decrease,True
IND034067,Shahjahanpur,Uttar Pradesh,2018,2019,4470.0,4350.0,-2.6845638751983643,decrease,4315.92919921875,4233.423828125,-1.9116480350494385,decrease,True
IND034009,Badaun,Uttar Pradesh,2018,2019,3890.0,4080.0,4.884318828582764,increase,4472.05078125,4332.73291015625,-3.1153016090393066,decrease,False
IND034047,Lakhimpur Kheri,Uttar Pradesh,2018,2019,4250.0,4230.0,-0.47058820724487305,stable,4171.2939453125,4112.86328125,-1.4007803201675415,decrease,False
IND034064,Sambhal,Uttar Pradesh,2018,2019,4030.0,4120.0,2.233250617980957,increase,4304.9267578125,4164.33740234375,-3.265778064727783,decrease,False
IND034016,Bareilly,Uttar Pradesh,2018,2019,3910.0,3160.0,-19.18158531188965,decrease,4191.32275390625,4115.828125,-1.8012125492095947,decrease,True
IND034059,Pilibhit,Uttar Pradesh,2018,2019,4440.0,4290.0,-3.37837815284729,decrease,4240.47119140625,4173.400390625,-1.581682801246643,decrease,True
