split,season_year,district_id,district_name,state_name,actual_yield,predicted_yield,mape_percent,accuracy_category
t,2017,IND034072,Sonbhadra,Uttar Pradesh,2360.0,3175.6474609375,34.561333090572035,inaccurate
t,2017,IND034056,Mirzapur,Uttar Pradesh,2950.0,3406.5205078125,15.475271451271185,inaccurate
t,2017,IND034020,Chandauli,Uttar Pradesh,3370.0,3653.846435546875,8.422742894566024,somewhat_inaccurate
t,2017,IND034003,Allahabad,Uttar Pradesh,3760.0,3678.310791015625,2.1725853453291224,somewhat_accurate
t,2017,IND034066,Sant Ravi Das Nagar,Uttar Pradesh,3810.0,3856.865478515625,1.2300650529035433,accurate
t,2017,IND034075,Varanasi,Uttar Pradesh,3380.0,3816.42236328125,12.911904239090235,inaccurate
t,2017,IND034045,Kaushambi,Uttar Pradesh,3170.0,3789.3369140625,19.537442083990538,inaccurate
t,2017,IND034031,Ghazipur,Uttar Pradesh,2970.0,3944.140380859375,32.79933942287458,inaccurate
t,2017,IND034039,Jaunpur,Uttar Pradesh,3540.0,3934.753173828125,11.151219599664548,inaccurate
t,2017,IND034012,Ballia,Uttar Pradesh,3620.0,3965.425048828125,9.542128420666437,somewhat_inaccurate
t,2017,IND034048,Lalitpur,Uttar Pradesh,2780.0,3343.53125,20.270908273381295,inaccurate
t,2017,IND034021,Chitrakoot,Uttar Pradesh,2640.0,3466.33203125,31.300455729166664,inaccurate
t,2017,IND034051,Mahoba,Uttar Pradesh,1790.0,2926.79248046875,63.50795980272347,inaccurate
t,2017,IND034014,Banda,Uttar Pradesh,2290.0,3356.116455078125,46.555303715201966,inaccurate
t,2017,IND034040,Jhansi,Uttar Pradesh,2630.0,3253.025146484375,23.689169067846958,inaccurate
t,2017,IND034034,Hamirpur,Uttar Pradesh,3130.0,3737.36572265625,19.40465567591853,inaccurate
t,2017,IND034027,Fatehpur,Uttar Pradesh,3480.0,3866.0888671875,11.094507677801724,inaccurate
t,2017,IND034038,Jalaun,Uttar Pradesh,3620.0,3963.2509765625,9.482071175759668,somewhat_inaccurate
t,2017,IND034061,Rae Bareli,Uttar Pradesh,3360.0,3960.1552734375,17.861764090401785,inaccurate
t,2017,IND034042,Kanpur,Uttar Pradesh,3850.0,4104.85888671875,6.619711343344156,somewhat_inaccurate
t,2017,IND034060,Pratapgarh,Uttar Pradesh,3170.0,3901.095947265625,23.062963636139592,inaccurate
t,2017,IND034008,Azamgarh,Uttar Pradesh,3440.0,4017.0634765625,16.775101062863374,inaccurate
t,2017,IND034054,Maunathbhanjan,Uttar Pradesh,3700.0,4053.04541015625,9.54176784206081,somewhat_inaccurate
t,2017,IND034073,Sultanpur,Uttar Pradesh,4030.0,4013.021484375,0.4213031172456576,accurate
t,2017,IND034005,Amethi,Uttar Pradesh,3880.0,4043.14697265625,4.204818882893041,somewhat_accurate
t,2017,IND034004,Ambedkar Nagar,Uttar Pradesh,4110.0,4024.41455078125,2.0823710272201947,somewhat_accurate
t,2017,IND034022,Deoria,Uttar Pradesh,3140.0,4000.02734375,27.38940585191083,inaccurate
t,2017,IND034025,Faizabad,Uttar Pradesh,3780.0,3998.96044921875,5.792604476686508,somewhat_inaccurate
t,2017,IND034033,Gorakhpur,Uttar Pradesh,4240.0,3998.296875,5.700545400943397,somewhat_inaccurate
t,2017,IND034065,Sant Kabir Nagar,Uttar Pradesh,3210.0,4002.644775390625,24.692983657028815,inaccurate
t,2017,IND034043,Kanpur Dehat,Uttar Pradesh,4280.0,4050.04052734375,5.372884875146028,somewhat_inaccurate
t,2017,IND034074,Unnao,Uttar Pradesh,3270.0,4026.71142578125,23.14102219514526,inaccurate
t,2017,IND034007,Auraiya,Uttar Pradesh,3880.0,4104.22607421875,5.779022531411082,somewhat_inaccurate
t,2017,IND034024,Etawah,Uttar Pradesh,3750.0,4176.841796875,11.382447916666667,inaccurate
t,2017,IND034049,Lucknow,Uttar Pradesh,3260.0,4030.2412109375,23.627031010352763,inaccurate
t,2017,IND034041,Kannauj,Uttar Pradesh,4530.0,4177.4658203125,7.782211472130244,somewhat_inaccurate
t,2017,IND034052,Mainpuri,Uttar Pradesh,4420.0,4232.56298828125,4.240656373727376,somewhat_accurate
t,2017,IND034036,Hardoi,Uttar Pradesh,3670.0,4156.70068359375,13.261599008004088,inaccurate
t,2017,IND034026,Farrukhabad,Uttar Pradesh,4500.0,4248.447265625,5.590060763888889,somewhat_inaccurate
t,2017,IND034071,Sitapur,Uttar Pradesh,3250.0,4030.943115234375,24.029018930288462,inaccurate
t,2017,IND034017,Basti,Uttar Pradesh,3940.0,3979.386474609375,0.9996567159739848,accurate
t,2017,IND034046,Kushinagar,Uttar Pradesh,3500.0,3877.32421875,10.780691964285714,inaccurate
t,2017,IND034015,Barabanki,Uttar Pradesh,4020.0,4073.42626953125,1.3290116798818408,accurate
t,2017,IND034032,Gonda,Uttar Pradesh,3000.0,3909.40283203125,30.313427734374997,inaccurate
t,2017,IND034050,Maharajganj,Uttar Pradesh,3550.0,4026.976318359375,13.43595262984155,inaccurate
t,2017,IND034070,Siddharth Nagar,Uttar Pradesh,3980.0,4074.234375,2.367697864321608,somewhat_accurate
t,2017,IND034013,Balrampur,Uttar Pradesh,3650.0,3890.765869140625,6.596325181934931,somewhat_inaccurate
t,2017,IND034069,Shravasti,Uttar Pradesh,3220.0,3982.8515625,23.691042313664596,inaccurate
t,2017,IND034011,Bahraich,Uttar Pradesh,3750.0,3910.479248046875,4.279446614583334,somewhat_accurate
t,2017,IND034023,Etah,Uttar Pradesh,3910.0,4262.61572265625,9.01830492726982,somewhat_inaccurate
t,2017,IND034044,Kasganj,Uttar Pradesh,3970.0,4330.85888671875,9.089644501731737,somewhat_inaccurate
t,2017,IND034067,Shahjahanpur,Uttar Pradesh,4000.0,4262.345703125,6.558642578125,somewhat_inaccurate
t,2017,IND034009,Badaun,Uttar Pradesh,3690.0,4405.12451171875,19.380068068258808,inaccurate
t,2017,IND034047,Lakhimpur Kheri,Uttar Pradesh,4110.0,4104.14697265625,0.1424094244221411,accurate
t,2017,IND034064,Sambhal,Uttar Pradesh,3570.0,4255.0498046875,19.189070159313726,inaccurate
t,2017,IND034016,Bareilly,Uttar Pradesh,3670.0,4157.3076171875,13.278136708106267,inaccurate
t,2017,IND034059,Pilibhit,Uttar Pradesh,4240.0,4265.8955078125,0.6107431087853774,accurate
t,2017,IND034062,Rampur,Uttar Pradesh,4010.0,4184.24267578125,4.3452038848192025,somewhat_accurate
t,2017,IND034057,Moradabad,Uttar Pradesh,3700.0,4173.83447265625,12.806337098817567,inaccurate
t,2017,IND034001,Agra,Uttar Pradesh,4040.0,4248.7568359375,5.167248414294554,somewhat_inaccurate
t,2017,IND034028,Firozabad,Uttar Pradesh,3400.0,4242.94970703125,24.792638442095587,inaccurate
t,2017,IND034037,Hathras,Uttar Pradesh,3780.0,4368.8203125,15.577256944444445,inaccurate
t,2017,IND034053,Mathura,Uttar Pradesh,3520.0,4440.107421875,26.139415394176137,inaccurate
t,2017,IND034002,Aligarh,Uttar Pradesh,4300.0,4475.05908203125,4.0711414425872094,somewhat_accurate
t,2017,IND013014,Mewat,Haryana,4320.0,4555.466796875,5.450620298032407,somewhat_inaccurate
t,2017,IND013015,Palwal,Haryana,4550.0,4648.16552734375,2.1574841174450547,somewhat_accurate
t,2017,IND013018,Rewari,Haryana,4900.0,4722.1611328125,3.629364636479592,somewhat_accurate
t,2017,IND013004,Faridabad,Haryana,4450.0,4751.6318359375,6.778243504213482,somewhat_inaccurate
t,2017,IND034029,Gautam Buddha Nagar,Uttar Pradesh,3900.0,4610.119140625,18.20818309294872,inaccurate
t,2017,IND013006,Gurgaon,Haryana,4910.0,4647.47998046875,5.346639908986762,somewhat_inaccurate
t,2017,IND034019,Bulandshahr,Uttar Pradesh,4540.0,4368.31298828125,3.7816522405011015,somewhat_accurate
t,2017,IND013008,Jhajjar,Haryana,4650.0,4774.28662109375,2.672830561155914,somewhat_accurate
t,2017,IND034035,Hapur,Uttar Pradesh,4150.0,4294.9521484375,3.492822853915663,somewhat_accurate
t,2017,IND034006,Amroha,Uttar Pradesh,3710.0,4158.33544921875,12.084513456030997,inaccurate
t,2017,IND034030,Ghaziabad,Uttar Pradesh,4030.0,4369.01025390625,8.412165109336229,somewhat_inaccurate
t,2017,IND034055,Meerut,Uttar Pradesh,4360.0,4238.8837890625,2.7778947462729358,somewhat_accurate
t,2017,IND034010,Baghpat,Uttar Pradesh,4430.0,4619.919921875,4.287131419300226,somewhat_accurate
t,2017,IND013021,Sonepat,Haryana,5070.0,4967.72412109375,2.0172757180719922,somewhat_accurate
t,2017,IND013017,Panipat,Haryana,5190.0,5134.30615234375,1.073099184128131,accurate
t,2017,IND013013,Mahendragarh,Haryana,4270.0,4676.87841796875,9.528768570696721,somewhat_inaccurate
t,2017,IND013003,Charkhi Dadri,Haryana,4120.0,4781.47119140625,16.055126005006066,inaccurate
t,2017,IND013002,Bhiwani,Haryana,4320.0,4833.46533203125,11.885771574797452,inaccurate
t,2017,IND013019,Rohtak,Haryana,4630.0,4921.8134765625,6.302666880399569,somewhat_inaccurate
t,2017,IND013007,Hissar,Haryana,4910.0,5146.52978515625,4.817307233324848,somewhat_accurate
t,2017,IND013009,Jind,Haryana,5050.0,5307.701171875,5.102993502475248,somewhat_inaccurate
t,2017,IND013005,Fatehabad,Haryana,5380.0,5435.01904296875,1.0226587912407064,accurate
t,2017,IND013020,Sirsa,Haryana,5060.0,5314.87890625,5.0371325345849804,somewhat_inaccurate
t,2017,IND013010,Kaithal,Haryana,4830.0,5338.390625,10.525685817805384,inaccurate
t,2017,IND028013,Mansa,Punjab,5170.0,5452.29345703125,5.460221606020309,somewhat_inaccurate
t,2017,IND034018,Bijnor,Uttar Pradesh,3620.0,4133.15771484375,14.175627481871548,inaccurate
t,2017,IND034058,Muzaffarnagar,Uttar Pradesh,3990.0,4391.60791015625,10.065361156798245,inaccurate
t,2017,IND034068,Shamli,Uttar Pradesh,4590.0,4820.791015625,5.028126702069717,somewhat_inaccurate
t,2017,IND013011,Karnal,Haryana,4920.0,5149.830078125,4.671343051321139,somewhat_accurate
t,2017,IND034063,Saharanpur,Uttar Pradesh,3890.0,4515.91357421875,16.09032324469794,inaccurate
t,2017,IND013012,Kurukshetra,Haryana,4820.0,5091.8232421875,5.63948635243776,somewhat_inaccurate
t,2017,IND013022,Yamuna Nagar,Haryana,4780.0,4635.083984375,3.0317158080543933,somewhat_accurate
t,2017,IND013001,Ambala,Haryana,4650.0,4623.080078125,0.5789230510752688,accurate
t,2017,IND028015,Mohali,Punjab,4960.0,4854.44287109375,2.128167921496976,somewhat_accurate
t,2017,IND013016,Panchkula,Haryana,3740.0,4280.8076171875,14.460096716243315,inaccurate
t,2017,IND028003,Bathinda,Punjab,5300.0,5440.58251953125,2.6525003685141506,somewhat_accurate
t,2017,IND028019,Patiala,Punjab,5270.0,5235.3515625,0.6574656072106262,accurate
t,2017,IND028021,Sangrur,Punjab,5550.0,5493.34765625,1.0207629504504505,accurate
