split,district_id,district_name,state_name,year_from,year_to,actual_yield_from,actual_yield_to,actual_change_pct,actual_direction,predicted_yield_from,predicted_yield_to,predicted_change_pct,predicted_direction,direction_match
train,IND028003,Bathinda,Punjab,2018,2019,5600.0,5420.0,-3.2142858505249023,decrease,5410.93115234375,5157.49658203125,-4.683751583099365,decrease,True
train,IND028019,Patiala,Punjab,2018,2019,5470.0,4770.0,-12.797075271606445,decrease,5149.5224609375,4917.21240234375,-4.511293411254883,decrease,True
train,IND028021,Sangrur,Punjab,2018,2019,5800.0,5770.0,-0.517241358757019,decrease,5433.12451171875,5406.51953125,-0.48968103528022766,stable,False
train,IND028016,Muktsar,Punjab,2018,2019,5570.0,5460.0,-1.974865436553955,decrease,5399.3935546875,5182.60693359375,-4.015017986297607,decrease,True
train,IND028006,Fazilka,Punjab,2018,2019,5060.0,4930.0,-2.5691699981689453,decrease,4930.45849609375,4841.3359375,-1.8075916767120361,decrease,True
train,IND028002,Barnala,Punjab,2018,2019,5570.0,5250.0,-5.745062828063965,decrease,5356.7060546875,5242.6240234375,-2.1297049522399902,decrease,True
train,IND028004,Faridkot,Punjab,2018,2019,5340.0,5570.0,4.3071160316467285,increase,5385.82763671875,5237.5810546875,-2.752531051635742,decrease,False
train,IND028005,Fatehgarh Sahib,Punjab,2018,2019,5180.0,4400.0,-15.057915687561035,decrease,4926.8642578125,4767.09326171875,-3.2428536415100098,decrease,True
train,IND028014,Moga,Punjab,2018,2019,5380.0,5350.0,-0.5576208233833313,decrease,5391.77294921875,5300.98681640625,-1.6837900876998901,decrease,True
train,IND028012,Ludhiana,Punjab,2018,2019,5130.0,5100.0,-0.584795355796814,decrease,5090.9443359375,4942.26806640625,-2.9204065799713135,decrease,True
train,IND028007,Firozpur,Punjab,2018,2019,5400.0,5120.0,-5.185184955596924,decrease,5352.09619140625,4976.26220703125,-7.022182464599609,decrease,True
train,IND028020,Rupnagar,Punjab,2018,2019,4570.0,4330.0,-5.251641273498535,decrease,4551.2763671875,4519.5068359375,-0.6980356574058533,decrease,True
train,IND028017,Nawan Shehar,Punjab,2018,2019,5000.0,5080.0,1.600000023841858,increase,4851.234375,4841.62451171875,-0.19809110462665558,stable,False
train,IND028010,Jalandhar,Punjab,2018,2019,4970.0,5030.0,1.2072434425354004,increase,4799.62109375,4782.333984375,-0.36017656326293945,stable,False
train,IND028022,Tarn Taran,Punjab,2018,2019,4900.0,4550.0,-7.142857551574707,decrease,4711.8173828125,4655.32080078125,-1.199040174484253,decrease,True
train,IND028011,Kapurthala,Punjab,2018,2019,4730.0,4650.0,-1.6913318634033203,decrease,4654.50244140625,4581.45068359375,-1.5694859027862549,decrease,True
train,IND028009,Hoshiarpur,Punjab,2018,2019,4240.0,4290.0,1.1792453527450562,increase,4310.755859375,4299.24560546875,-0.26701241731643677,stable,False
train,IND028001,Amritsar,Punjab,2018,2019,4810.0,4530.0,-5.8212056159973145,decrease,4728.47900390625,4689.431640625,-0.8257911801338196,decrease,True
train,IND028008,Gurdaspur,Punjab,2018,2019,4720.0,4170.0,-11.652543067932129,decrease,4560.9990234375,4395.90234375,-3.61974835395813,decrease,True
train,IND028018,Pathankot,Punjab,2018,2019,3980.0,3950.0,-0.7537688612937927,decrease,4138.64892578125,4135.81494140625,-0.06847607344388962,stable,False
train,IND013014,Mewat,Haryana,2019,2020,4600.0,4220.0,-8.260869026184082,decrease,4565.29931640625,4397.74951171875,-3.670072555541992,decrease,True
train,IND013015,Palwal,Haryana,2019,2020,4840.0,4450.0,-8.057851791381836,decrease,4633.35205078125,4541.0966796875,-1.9911150932312012,decrease,True
train,IND013018,Rewari,Haryana,2019,2020,4410.0,4700.0,6.575963497161865,increase,4629.869140625,4643.935546875,0.30381864309310913,stable,False
train,IND013004,Faridabad,Haryana,2019,2020,4200.0,3370.0,-19.761905670166016,decrease,4510.60888671875,4003.0634765625,-11.252259254455566,decrease,True
train,IND013006,Gurgaon,Haryana,2019,2020,5060.0,4740.0,-6.324110984802246,decrease,4820.30712890625,4746.73388671875,-1.5263185501098633,decrease,True
train,IND013008,Jhajjar,Haryana,2019,2020,4810.0,4530.0,-5.8212056159973145,decrease,4694.97705078125,4656.77099609375,-0.8137644529342651,decrease,True
train,IND013021,Sonepat,Haryana,2019,2020,4890.0,5020.0,2.658486843109131,increase,4817.2763671875,4838.40380859375,0.43857645988464355,stable,False
train,IND013017,Panipat,Haryana,2019,2020,4750.0,4940.0,4.0,increase,4947.26025390625,4866.09375,-1.640635371208191,decrease,False
train,IND013013,Mahendragarh,Haryana,2019,2020,4480.0,4840.0,8.035714149475098,increase,4611.251953125,4599.20751953125,-0.2611966133117676,stable,False
train,IND013003,Charkhi Dadri,Haryana,2019,2020,4570.0,4990.0,9.1903715133667,increase,4615.2333984375,4604.92529296875,-0.22334960103034973,stable,False
train,IND013002,Bhiwani,Haryana,2019,2020,4190.0,4240.0,1.1933174133300781,increase,4388.23876953125,4322.07275390625,-1.5078034400939941,decrease,False
train,IND013019,Rohtak,Haryana,2019,2020,4320.0,4790.0,10.879630088806152,increase,4642.54443359375,4615.2578125,-0.5877514481544495,decrease,False
train,IND013007,Hissar,Haryana,2019,2020,4560.0,4970.0,8.991228103637695,increase,4768.22265625,4735.03369140625,-0.6960448026657104,decrease,False
train,IND013009,Jind,Haryana,2019,2020,4810.0,5010.0,4.158003807067871,increase,4911.45068359375,4861.77880859375,-1.0113483667373657,decrease,False
train,IND013005,Fatehabad,Haryana,2019,2020,4850.0,5040.0,3.9175257682800293,increase,5024.453125,4939.19677734375,-1.6968283653259277,decrease,False
train,IND013020,Sirsa,Haryana,2019,2020,4860.0,4640.0,-4.5267486572265625,decrease,4875.728515625,4736.3759765625,-2.858086585998535,decrease,True
train,IND013010,Kaithal,Haryana,2019,2020,4600.0,4950.0,7.6086955070495605,increase,4861.69970703125,4809.36279296875,-1.076514720916748,decrease,False
train,IND028013,Mansa,Punjab,2019,2020,5390.0,4970.0,-7.792207717895508,decrease,5186.63330078125,4924.86328125,-5.0470123291015625,decrease,True
train,IND013011,Karnal,Haryana,2019,2020,4850.0,5180.0,6.804123401641846,increase,4956.71337890625,4921.00244140625,-0.7204559445381165,decrease,False
train,IND013012,Kurukshetra,Haryana,2019,2020,4710.0,5150.0,9.341825485229492,increase,4794.92333984375,4856.24169921875,1.2788182497024536,increase,True
train,IND013022,Yamuna Nagar,Haryana,2019,2020,4890.0,5100.0,4.294478416442871,increase,4691.40771484375,4721.78662109375,0.6475434899330139,increase,True
train,IND013001,Ambala,Haryana,2019,2020,4180.0,5060.0,21.052631378173828,increase,4583.96630859375,4629.15283203125,0.9857516884803772,increase,True
train,IND028015,Mohali,Punjab,2019,2020,4520.0,4370.0,-3.3185839653015137,decrease,4566.6494140625,4581.60986328125,0.3276022970676422,stable,False
train,IND013016,Panchkula,Haryana,2019,2020,4170.0,3600.0,-13.66906452178955,decrease,4107.8359375,3941.394287109375,-4.051808834075928,decrease,True
train,IND028003,Bathinda,Punjab,2019,2020,5420.0,4950.0,-8.671586990356445,decrease,5157.49658203125,4906.314453125,-4.870233535766602,decrease,True
train,IND028019,Patiala,Punjab,2019,2020,4770.0,4970.0,4.192872047424316,increase,4917.21240234375,4894.82861328125,-0.45521295070648193,stable,False
train,IND028021,Sangrur,Punjab,2019,2020,5770.0,5260.0,-8.838821411132812,decrease,5406.51953125,4991.57763671875,-7.674842834472656,decrease,True
train,IND028016,Muktsar,Punjab,2019,2020,5460.0,5050.0,-7.509157657623291,decrease,5182.60693359375,4865.95068359375,-6.10998010635376,decrease,True
train,IND028006,Fazilka,Punjab,2019,2020,4930.0,4740.0,-3.8539555072784424,decrease,4841.3359375,4835.537109375,-0.11977744102478027,stable,False
train,IND028002,Barnala,Punjab,2019,2020,5250.0,4800.0,-8.571429252624512,decrease,5242.6240234375,4904.4326171875,-6.450804233551025,decrease,True
train,IND028004,Faridkot,Punjab,2019,2020,5570.0,5070.0,-8.97666072845459,decrease,5237.5810546875,4809.18896484375,-8.179197311401367,decrease,True
train,IND028005,Fatehgarh Sahib,Punjab,2019,2020,4400.0,4960.0,12.727272033691406,increase,4767.09326171875,4744.248046875,-0.47922736406326294,stable,False
train,IND028014,Moga,Punjab,2019,2020,5350.0,5150.0,-3.7383177280426025,decrease,5300.98681640625,4934.5869140625,-6.911918640136719,decrease,True
train,IND028012,Ludhiana,Punjab,2019,2020,5100.0,4970.0,-2.5490195751190186,decrease,4942.26806640625,4896.9404296875,-0.9171424508094788,decrease,True
train,IND028007,Firozpur,Punjab,2019,2020,5120.0,4930.0,-3.7109375,decrease,4976.26220703125,4862.11328125,-2.2938687801361084,decrease,True
train,IND028020,Rupnagar,Punjab,2019,2020,4330.0,4510.0,4.157043933868408,increase,4519.5068359375,4503.12255859375,-0.3625235855579376,stable,False
train,IND028017,Nawan Shehar,Punjab,2019,2020,5080.0,4940.0,-2.7559053897857666,decrease,4841.62451171875,4706.72607421875,-2.7862226963043213,decrease,True
train,IND028010,Jalandhar,Punjab,2019,2020,5030.0,4900.0,-2.5844929218292236,decrease,4782.333984375,4748.3427734375,-0.7107661366462708,decrease,True
train,IND028022,Tarn Taran,Punjab,2019,2020,4550.0,4710.0,3.516483783721924,increase,4655.32080078125,4574.95068359375,-1.7264140844345093,decrease,False
train,IND028011,Kapurthala,Punjab,2019,2020,4650.0,4620.0,-0.6451612710952759,decrease,4581.45068359375,4533.84033203125,-1.0391981601715088,decrease,True
train,IND028009,Hoshiarpur,Punjab,2019,2020,4290.0,4140.0,-3.4965033531188965,decrease,4299.24560546875,4193.3447265625,-2.463243246078491,decrease,True
train,IND028001,Amritsar,Punjab,2019,2020,4530.0,4760.0,5.0772624015808105,increase,4689.431640625,4634.861328125,-1.1636871099472046,decrease,False
train,IND028008,Gurdaspur,Punjab,2019,2020,4170.0,4530.0,8.63309383392334,increase,4395.90234375,4565.1748046875,3.850687265396118,increase,True
train,IND028018,Pathankot,Punjab,2019,2020,3950.0,4330.0,9.62025260925293,increase,4135.81494140625,4050.362548828125,-2.0661561489105225,decrease,False
train,IND013014,Mewat,Haryana,2020,2021,4220.0,4260.0,0.9478673338890076,increase,4397.74951171875,4426.37646484375,0.6509454846382141,increase,True
train,IND013015,Palwal,Haryana,2020,2021,4450.0,4640.0,4.269662857055664,increase,4541.0966796875,4587.3017578125,1.0174872875213623,increase,True
train,IND013018,Rewari,Haryana,2020,2021,4700.0,4580.0,-2.5531914234161377,decrease,4643.935546875,4650.5400390625,0.14221756160259247,stable,False
train,IND013004,Faridabad,Haryana,2020,2021,3370.0,3920.0,16.32047462463379,increase,4003.0634765625,4141.89111328125,3.4680347442626953,increase,True
train,IND013006,Gurgaon,Haryana,2020,2021,4740.0,4670.0,-1.4767932891845703,decrease,4746.73388671875,4770.7060546875,0.5050244927406311,increase,False
train,IND013008,Jhajjar,Haryana,2020,2021,4530.0,4400.0,-2.8697571754455566,decrease,4656.77099609375,4586.166015625,-1.516178846359253,decrease,True
train,IND013021,Sonepat,Haryana,2020,2021,5020.0,4720.0,-5.976095676422119,decrease,4838.40380859375,4835.9248046875,-0.05123598501086235,stable,False
train,IND013017,Panipat,Haryana,2020,2021,4940.0,4630.0,-6.275303840637207,decrease,4866.09375,4858.64794921875,-0.1530139297246933,stable,False
train,IND013013,Mahendragarh,Haryana,2020,2021,4840.0,4650.0,-3.9256200790405273,decrease,4599.20751953125,4558.5009765625,-0.8850772976875305,decrease,True
train,IND013003,Charkhi Dadri,Haryana,2020,2021,4990.0,4120.0,-17.43486976623535,decrease,4604.92529296875,4531.36669921875,-1.597389578819275,decrease,True
train,IND013002,Bhiwani,Haryana,2020,2021,4240.0,4270.0,0.7075471878051758,increase,4322.07275390625,4299.82421875,-0.5147653818130493,decrease,False
train,IND013019,Rohtak,Haryana,2020,2021,4790.0,4370.0,-8.768267631530762,decrease,4615.2578125,4551.18115234375,-1.3883657455444336,decrease,True
train,IND013007,Hissar,Haryana,2020,2021,4970.0,4640.0,-6.639839172363281,decrease,4735.03369140625,4679.77880859375,-1.1669374704360962,decrease,True
train,IND013009,Jind,Haryana,2020,2021,5010.0,4660.0,-6.986027717590332,decrease,4861.77880859375,4776.93603515625,-1.7450973987579346,decrease,True
train,IND013005,Fatehabad,Haryana,2020,2021,5040.0,4670.0,-7.3412699699401855,decrease,4939.19677734375,4582.642578125,-7.218869686126709,decrease,True
train,IND013020,Sirsa,Haryana,2020,2021,4640.0,4290.0,-7.543103218078613,decrease,4736.3759765625,4658.06494140625,-1.653395652770996,decrease,True
train,IND013010,Kaithal,Haryana,2020,2021,4950.0,4620.0,-6.6666669845581055,decrease,4809.36279296875,4756.85546875,-1.0917729139328003,decrease,True
train,IND028013,Mansa,Punjab,2020,2021,4970.0,4450.0,-10.462776184082031,decrease,4924.86328125,4616.66796875,-6.257946968078613,decrease,True
train,IND013011,Karnal,Haryana,2020,2021,5180.0,5100.0,-1.5444015264511108,decrease,4921.00244140625,4847.4033203125,-1.495612382888794,decrease,True
train,IND013012,Kurukshetra,Haryana,2020,2021,5150.0,4260.0,-17.281553268432617,decrease,4856.24169921875,4775.70654296875,-1.6583845615386963,decrease,True
train,IND013022,Yamuna Nagar,Haryana,2020,2021,5100.0,4510.0,-11.56862735748291,decrease,4721.78662109375,4492.51513671875,-4.8556084632873535,decrease,True
train,IND013001,Ambala,Haryana,2020,2021,5060.0,4110.0,-18.774703979492188,decrease,4629.15283203125,4513.21240234375,-2.5045711994171143,decrease,True
train,IND028015,Mohali,Punjab,2020,2021,4370.0,3710.0,-15.102974891662598,decrease,4581.60986328125,3947.44482421875,-13.841533660888672,decrease,True
train,IND013016,Panchkula,Haryana,2020,2021,3600.0,3770.0,4.722222328186035,increase,3941.394287109375,3946.526123046875,0.13020355999469757,stable,False
train,IND028003,Bathinda,Punjab,2020,2021,4950.0,4410.0,-10.909090995788574,decrease,4906.314453125,4600.03369140625,-6.242583274841309,decrease,True
train,IND028019,Patiala,Punjab,2020,2021,4970.0,3880.0,-21.931591033935547,decrease,4894.82861328125,4111.755859375,-15.997961044311523,decrease,True
train,IND028021,Sangrur,Punjab,2020,2021,5260.0,4175.82421875,-20.611705780029297,decrease,4991.57763671875,4753.90234375,-4.761526584625244,decrease,True
train,IND028016,Muktsar,Punjab,2020,2021,5050.0,4530.0,-10.297029495239258,decrease,4865.95068359375,4755.5458984375,-2.268925189971924,decrease,True
train,IND028006,Fazilka,Punjab,2020,2021,4740.0,4280.0,-9.704641342163086,decrease,4835.537109375,4472.7841796875,-7.50181245803833,decrease,True
train,IND028002,Barnala,Punjab,2020,2021,4800.0,4570.0,-4.791666507720947,decrease,4904.4326171875,4854.0078125,-1.028147578239441,decrease,True
train,IND028004,Faridkot,Punjab,2020,2021,5070.0,4580.0,-9.664693832397461,decrease,4809.18896484375,4734.234375,-1.5585702657699585,decrease,True
train,IND028005,Fatehgarh Sahib,Punjab,2020,2021,4960.0,3400.0,-31.45161247253418,decrease,4744.248046875,3883.844482421875,-18.13572120666504,decrease,True
train,IND028014,Moga,Punjab,2020,2021,5150.0,4370.0,-15.145630836486816,decrease,4934.5869140625,4745.09765625,-3.840022563934326,decrease,True
train,IND028012,Ludhiana,Punjab,2020,2021,4970.0,4280.0,-13.883299827575684,decrease,4896.9404296875,4525.31591796875,-7.588912487030029,decrease,True
train,IND028007,Firozpur,Punjab,2020,2021,4930.0,4370.0,-11.359025955200195,decrease,4862.11328125,4811.96728515625,-1.0313621759414673,decrease,True
train,IND028020,Rupnagar,Punjab,2020,2021,4510.0,3620.0,-19.733924865722656,decrease,4503.12255859375,3843.911865234375,-14.638967514038086,decrease,True
train,IND028017,Nawan Shehar,Punjab,2020,2021,4940.0,3870.0,-21.65991973876953,decrease,4706.72607421875,4555.63916015625,-3.210021495819092,decrease,True
train,IND028010,Jalandhar,Punjab,2020,2021,4900.0,4220.0,-13.877551078796387,decrease,4748.3427734375,4679.404296875,-1.4518429040908813,decrease,True
train,IND028022,Tarn Taran,Punjab,2020,2021,4710.0,4290.0,-8.917197227478027,decrease,4574.95068359375,4513.70654296875,-1.3386842012405396,decrease,True
train,IND028011,Kapurthala,Punjab,2020,2021,4620.0,3990.0,-13.636363983154297,decrease,4533.84033203125,4558.41259765625,0.541974663734436,increase,False
train,IND028009,Hoshiarpur,Punjab,2020,2021,4140.0,3620.0,-12.560386657714844,decrease,4193.3447265625,4199.83447265625,0.15476299822330475,stable,False
train,IND028001,Amritsar,Punjab,2020,2021,4760.0,4450.0,-6.5126051902771,decrease,4634.861328125,4639.95361328125,0.10986920446157455,stable,False
train,IND028008,Gurdaspur,Punjab,2020,2021,4530.0,4220.0,-6.843267440795898,decrease,4565.1748046875,4142.263671875,-9.263854026794434,decrease,True
train,IND028018,Pathankot,Punjab,2020,2021,4330.0,3650.0,-15.704387664794922,decrease,4050.362548828125,4003.909912109375,-1.1468759775161743,decrease,True
