split,season_year,district_id,district_name,state_name,actual_yield,predicted_yield,mape_percent,accuracy_category
t,2017,IND013014,Mewat,Haryana,4320.0,4388.6845703125,1.5899206090856481,accurate
t,2017,IND013015,Palwal,Haryana,4550.0,4260.84228515625,6.355114611950549,somewhat_inaccurate
t,2017,IND013018,Rewari,Haryana,4900.0,4386.8974609375,10.471480389030612,inaccurate
t,2017,IND013004,Faridabad,Haryana,4450.0,4394.77001953125,1.2411231566011236,accurate
t,2017,IND013006,Gurgaon,Haryana,4910.0,4689.19921875,4.496960921588595,somewhat_accurate
t,2017,IND013008,Jhajjar,Haryana,4650.0,4520.18017578125,2.791824176747312,somewhat_accurate
t,2017,IND013021,Sonepat,Haryana,5070.0,4960.13037109375,2.1670538245808677,somewhat_accurate
t,2017,IND013017,Panipat,Haryana,5190.0,5011.4111328125,3.4410186355973025,somewhat_accurate
t,2017,IND013013,Mahendragarh,Haryana,4270.0,4224.69140625,1.0610911885245902,accurate
t,2017,IND013003,Charkhi Dadri,Haryana,4120.0,4251.4384765625,3.1902542854975726,somewhat_accurate
t,2017,IND013002,Bhiwani,Haryana,4320.0,4058.16943359375,6.060892740885417,somewhat_inaccurate
t,2017,IND013019,Rohtak,Haryana,4630.0,4667.3701171875,0.8071299608531318,accurate
t,2017,IND013007,Hissar,Haryana,4910.0,4896.10791015625,0.2829346200356415,accurate
t,2017,IND013009,Jind,Haryana,5050.0,5118.83642578125,1.3630975402227723,accurate
t,2017,IND013005,Fatehabad,Haryana,5380.0,5305.103515625,1.3921279623605949,accurate
t,2017,IND013020,Sirsa,Haryana,5060.0,5072.3916015625,0.2448933115118577,accurate
t,2017,IND013010,Kaithal,Haryana,4830.0,5042.328125,4.3960274327122155,somewhat_accurate
t,2017,IND028013,Mansa,Punjab,5170.0,5127.037109375,0.8310036871373309,accurate
t,2017,IND013011,Karnal,Haryana,4920.0,5068.50341796875,3.018362153836382,somewhat_accurate
t,2017,IND013012,Kurukshetra,Haryana,4820.0,4981.6162109375,3.353033421939834,somewhat_accurate
t,2017,IND013022,Yamuna Nagar,Haryana,4780.0,4895.73095703125,2.4211497286872383,somewhat_accurate
t,2017,IND013001,Ambala,Haryana,4650.0,4815.7314453125,3.564117103494624,somewhat_accurate
t,2017,IND028015,Mohali,Punjab,4960.0,4845.275390625,2.312996156754032,somewhat_accurate
t,2017,IND013016,Panchkula,Haryana,3740.0,3762.86181640625,0.6112785135360963,accurate
t,2017,IND028003,Bathinda,Punjab,5300.0,5313.7373046875,0.25919442806603776,accurate
t,2017,IND028019,Patiala,Punjab,5270.0,5201.35546875,1.302552775142315,accurate
t,2017,IND028021,Sangrur,Punjab,5550.0,5458.9365234375,1.6407833614864864,accurate
t,2017,IND028016,Muktsar,Punjab,5250.0,5329.4453125,1.5132440476190476,accurate
t,2017,IND028006,Fazilka,Punjab,4800.0,4908.00927734375,2.250193277994792,somewhat_accurate
t,2017,IND028002,Barnala,Punjab,5340.0,5326.5107421875,0.25260782420411987,accurate
t,2017,IND028004,Faridkot,Punjab,5340.0,5282.50634765625,1.07666015625,accurate
t,2017,IND028005,Fatehgarh Sahib,Punjab,5340.0,5294.01904296875,0.8610666110720974,accurate
t,2017,IND028014,Moga,Punjab,5190.0,5305.0419921875,2.2166087126685934,somewhat_accurate
t,2017,IND028012,Ludhiana,Punjab,5140.0,5204.0361328125,1.2458391597762646,accurate
t,2017,IND028007,Firozpur,Punjab,5220.0,5112.033203125,2.0683294420498086,somewhat_accurate
t,2017,IND028020,Rupnagar,Punjab,4870.0,4926.7275390625,1.1648365310574949,accurate
t,2017,IND028017,Nawan Shehar,Punjab,5000.0,5086.18212890625,1.7236425781249998,accurate
t,2017,IND028010,Jalandhar,Punjab,5060.0,5055.69189453125,0.08514042428359683,accurate
t,2017,IND028022,Tarn Taran,Punjab,4680.0,4815.75048828125,2.900651459001068,somewhat_accurate
t,2017,IND028011,Kapurthala,Punjab,4840.0,4925.78271484375,1.7723701413997934,accurate
t,2017,IND028009,Hoshiarpur,Punjab,4340.0,4485.0400390625,3.341936383928571,somewhat_accurate
t,2017,IND028001,Amritsar,Punjab,4870.0,4849.43994140625,0.42217779453285426,accurate
t,2017,IND028008,Gurdaspur,Punjab,4740.0,4783.07958984375,0.9088521064082278,accurate
t,2017,IND028018,Pathankot,Punjab,4020.0,4046.619873046875,0.6621858966884329,accurate
