correction_candidate,gamma,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
d1_effect_minus_base,-0.25,257.0995849553721,187.69911147796867,-8.039434853888714,268.3666510569762,256.1409619682655,278.32212934503207,0.7773109243697479,259.67669573399644
d1_future_ensemble_minus_base,1.25,257.07131277499894,187.27550913258966,-5.465537160885094,268.32749909379567,256.2590302404718,276.67885570677487,0.7773109243697479,259.68228872106636
d1_full_minus_no_future,1.5,257.16763140197367,186.72231652628992,0.13140839071198349,268.2645007928589,256.1726465684287,278.77277468816106,0.7815126050420168,259.69310254130875
d1_full_minus_base,1.0,257.05109636591095,187.03543924842094,-5.7968927232822,268.50070473716363,256.1889294908298,277.22457897591715,0.7773109243697479,259.69795673995384
d1_future_ensemble_minus_base,-0.5,257.17101334741557,187.83395870083433,-8.711447842815335,268.36488698812803,256.18091240879585,278.7257615662744,0.7815126050420168,259.72195652293874
d1_effect_minus_base,3.5,257.2328318079166,186.6853827065792,-4.208583908087417,267.80707220716505,256.6279087404644,274.25874012800244,0.7815126050420168,259.7251611408657
d2_full_minus_no_future,2.5,257.08731105131255,187.80703524771806,-21.285456998174286,268.83635531497754,255.89558971203968,280.6207321690967,0.7941176470588235,259.7266417824106
d1_broad_minus_base,0.5,257.13917799621163,187.65025804556012,-6.506191794778476,268.3682873864191,256.270202979709,277.3922276294951,0.7773109243697479,259.7292115896378
d1_no_future_minus_base,0.25,257.159308476477,187.71083698143426,-8.606498970871568,268.3968891731188,256.24246198451067,277.93832823171226,0.7815126050420168,259.73949202764584
d1_broad_minus_no_future,-0.25,257.1838095791329,187.7160257534244,-9.24542546889998,268.40850480949,256.2332249020464,278.3249963550783,0.7815126050420168,259.7523372174506
d1_full_minus_no_future,-0.25,257.20422628004894,187.919968994696,-9.103286987759843,268.38191460986206,256.2668254869348,278.20601806933246,0.7815126050420168,259.7642981642237
d1_full_minus_base,-0.75,257.25647876800286,188.2374922328759,-9.274408841500117,268.29021017600803,256.2548201742741,278.93439260327654,0.7815126050420168,259.76449697157193
d1_future_ensemble_minus_no_future,-0.25,257.203157925973,187.83931210158292,-9.070200496861615,268.4353015926388,256.2605592308879,278.2603371789862,0.7815126050420168,259.7755441688682
d1_no_future_minus_base,-1.5,257.3768894487393,187.5151706500984,-2.8493197106176598,268.1222168910349,256.2593992273917,280.21735260252,0.7857142857142857,259.7838487539763
d1_future_ensemble_minus_base,1.5,257.1721616694875,187.33648211989447,-5.001835634895028,268.43414152263995,256.3819105370317,276.5272992684134,0.7857142857142857,259.7900938496616
d1_future_ensemble_minus_no_future,3.0,257.4171456991646,186.9374297015573,7.649823681480436,267.8993181438587,256.4608430715006,278.62890277369564,0.7899159663865546,259.79861315342214
d1_full_minus_base,1.25,257.13497144108095,187.0393214838146,-5.300104706393927,268.6414867825047,256.28827474240495,277.1380653304912,0.7689075630252101,259.79992610176794
d1_effect_minus_base,-0.5,257.2161731264288,187.9026938902041,-8.294824916942135,268.53548158957636,256.2340186119809,278.6903634561447,0.7773109243697479,259.8004616136037
d2_no_future_minus_base,0.5,257.2536259820384,187.9313252717185,-5.937173134305252,268.3246223008065,256.4130121314214,277.1926966958724,0.7857142857142857,259.81122159907613
d1_broad_minus_base,-0.5,257.28167465739006,187.7302571156063,-9.061897786892116,268.42438554991406,256.2689129694257,279.0747096005468,0.7857142857142857,259.81416195852995
d1_broad_minus_no_future,2.25,257.2067191921522,187.148024730563,5.368381311746853,268.4005412791101,256.45174664770514,276.14433507411303,0.7689075630252101,259.8164315777799
d1_effect_minus_no_future,-0.25,257.25320312179883,187.9050318562008,-8.861889033924987,268.5410635408768,256.31270098399494,278.2901856151959,0.7857142857142857,259.8400426921174
d1_future_ensemble_minus_base,-0.75,257.30029078124045,187.9925726484275,-9.175149368805403,268.48219162250246,256.2813104730416,279.1577074430923,0.7815126050420168,259.8410209145062
d1_effect_minus_no_future,2.25,257.65966397728886,187.5561607992743,1.9165533969719357,267.42433499460407,256.62516515235825,279.69087674802034,0.7941176470588235,259.842207025385
d1_effect_minus_base,3.75,257.36711260427137,186.73190214634056,-3.9531938450339976,267.9016035795,256.78487742975375,274.0868245353845,0.7857142857142857,259.85517655444914
d1_full_minus_base,-1.0,257.3989183828963,188.52628062055052,-9.771196858388391,268.37096256392147,256.3726303960534,279.33515570346475,0.7815126050420168,259.8853574314419
d2_no_future_minus_base,-0.5,257.3377946327617,187.50321215360648,-9.630916447365339,268.67871366927346,256.2838723924318,279.5500989449507,0.7773109243697479,259.9095438318071
d1_future_ensemble_minus_base,1.75,257.30172546183286,187.41864404749768,-4.538134108905033,268.56871918929727,256.53269433452044,276.41119184081873,0.7815126050420168,259.9262161118709
d2_effect_minus_no_future,2.75,258.45282469247934,185.19874996024174,11.0114522299182,265.539188093322,257.27289590389455,281.9410864485077,0.8109243697478992,259.9294333455438
d1_full_minus_base,1.5,257.2471093560662,187.07787535484115,-4.803316689505652,268.80985468918516,256.414827880561,277.0911746331698,0.7689075630252101,259.92972532046963
d1_full_minus_no_future,1.75,257.429346167063,186.97303118097196,1.4506505876365297,268.44896996021157,256.41154731155575,279.28044919370427,0.7899159663865546,259.92980240147335
d1_effect_minus_base,-0.75,257.3483812905774,188.17697171003408,-8.550214979995554,268.7206370329344,256.342818852059,279.0705238805226,0.7815126050420168,259.94005461653705
d1_broad_minus_base,0.75,257.36815404461277,187.98803620254574,-5.867265296750066,268.5818250344642,256.52794496128934,277.3072656977629,0.7857142857142857,259.9615195212448
d1_no_future_minus_base,0.5,257.3837362582333,187.9613380706499,-9.42895315090784,268.62725166609385,256.4817706202631,278.0105659823482,0.7815126050420168,259.96912370070584
d1_broad_minus_no_future,-0.5,257.41045813528876,187.9520021665337,-10.706806146964661,268.6456497714949,256.44531685922703,278.7151039796716,0.7815126050420168,259.97797072532484
d1_future_ensemble_minus_base,-1.0,257.4582402411485,188.19616334628947,-9.63885089479545,268.62741650027215,256.4094907158281,279.6241097934398,0.7815126050420168,259.9883469245993
d2_broad_minus_no_future,2.25,258.039173880371,186.7400895796098,21.181335092425993,266.9244460858799,256.9994651194286,280.14012598276474,0.7857142857142857,260.0005647415126
d1_effect_minus_base,4.0,257.5169859292673,186.7874963197716,-3.697803781980578,268.0125760082777,256.9572128134862,273.92744631863405,0.7857142857142857,260.0009401700746
d1_future_ensemble_minus_no_future,-0.5,257.44430112976,188.22839183677638,-10.356356202887882,268.68619291846005,256.49262988988005,278.60821254925287,0.7815126050420168,260.016856266965
d1_full_minus_no_future,-0.5,257.4763479441962,188.40339805676317,-10.422529184684388,268.59981747813475,256.5330311667664,278.5528783749475,0.7815126050420168,260.0213861333234
d1_no_future_minus_base,-1.75,257.6632058126634,187.78601322171346,-2.026865530581387,268.2743531798729,256.5020051446842,280.9365910101203,0.7899159663865546,260.025692487471
d2_broad_minus_base,1.25,257.77135934208485,187.42252215552648,12.925012063412751,267.5717688969402,256.99714256816304,276.96066953274317,0.773109243697479,260.02790753731824
d1_full_minus_base,-1.25,257.5695339907567,188.84766824809606,-10.267984875276666,268.4793843102854,256.5173792555779,279.77461426031493,0.7857142857142857,260.0339578868442
d1_future_ensemble_minus_no_future,3.25,257.690963273491,187.1483395527918,8.935979387506757,268.06823417489596,256.7234305788303,279.0329071449931,0.7899159663865546,260.04339782517707
d1_broad_minus_no_future,2.5,257.4379252226936,187.25559931836818,6.829761989811535,268.6361019427072,256.7064002302121,276.0999410057212,0.7689075630252101,260.05458815457666
d2_full_minus_base,4.0,257.31488972888263,192.63561765975172,-14.611331070337332,268.9908141821986,256.6062274835252,275.69016032925566,0.773109243697479,260.0567052808723
d1_full_minus_base,1.75,257.38747317042436,187.1329256320073,-4.306528672617379,269.00575666009837,256.5685707633281,277.0839270000359,0.7689075630252101,260.0873184410688
d1_broad_minus_base,-0.75,257.58167946740133,187.99008545211348,-9.700824284920527,268.6659010063194,256.5254672818223,279.82796142064404,0.7815126050420168,260.0886818057361
d1_future_ensemble_minus_base,2.0,257.459960800703,187.54857593751845,-4.074432582914988,268.73119012477815,256.71135017947836,276.33057810844633,0.7857142857142857,260.0906154764156
d1_effect_minus_base,-1.0,257.4961853881544,188.45241348884218,-8.805605043048974,268.92208366747764,256.4673587824939,279.4625619471179,0.7857142857142857,260.0954533065701
d2_no_future_minus_base,0.75,257.6035333927812,188.29996922843688,-5.01373730604023,268.5953866986526,256.80155691308596,277.11265691925917,0.7857142857142857,260.15100259932524
d1_effect_minus_base,4.25,257.6824245761132,186.8939482798867,-3.4424137189271584,268.1399690806081,257.1448686377373,273.78062737321585,0.7899159663865546,260.1624217176429
d1_future_ensemble_minus_base,-1.25,257.6448089948849,188.45254449036722,-10.102552420785496,268.80051636802415,256.5653956245092,280.12479650929,0.7815126050420168,260.16388249557576
d1_effect_minus_no_future,-0.5,257.5730250800238,188.40233672458893,-9.93973327701468,268.9153238783293,256.6237346909129,278.71721884716425,0.7857142857142857,260.17127718232246
d2_future_ensemble_minus_base,3.0,257.89469024808835,187.3335358087765,17.6048486251126,267.70210568016375,257.19916128996937,276.1269897415839,0.773109243697479,260.17266186657747
d1_effect_minus_no_future,2.5,258.06009679574885,188.02094045743726,2.9943976400616275,267.5765647140196,256.9972259922376,280.3946487247952,0.7941176470588235,260.17349607443873
d1_full_minus_base,-1.5,257.7682696429178,189.19771786470358,-10.764772892164938,268.61544191039945,256.6889903853473,280.2525862411378,0.7857142857142857,260.2102428953956
d1_full_minus_no_future,2.0,257.7574200004423,187.22374583565403,2.7698927845610757,268.68356607372067,256.71296271814697,279.8936084761006,0.7899159663865546,260.2278421981881
d2_effect_minus_base,3.0,258.2736396099375,185.99251859135765,23.80136371643969,266.7212851322986,257.7123044753296,274.73114813108145,0.7605042016806722,260.2452172068758
d1_broad_minus_no_future,-0.75,257.6784742571446,188.31867778665153,-12.168186825029345,268.92549787925907,256.69984893223665,279.13606192946094,0.7815126050420168,260.2455738314462
d1_no_future_minus_base,0.75,257.6717547861678,188.36647901985052,-10.251407330944113,268.9051412821516,256.78148190198465,278.18250446642645,0.7815126050420168,260.25753318911796
d1_effect_minus_base,-1.25,257.6595585797589,188.72785526765026,-9.060995106102393,269.13978491215494,256.6076314590476,279.8664277411818,0.7857142857142857,260.2666333826801
d1_full_minus_base,2.0,257.5560167362,187.2754824257154,-3.8097406557291045,269.22913259056554,256.749475514549,277.1163255415345,0.773109243697479,260.2726603943786
d1_future_ensemble_minus_base,2.25,257.6468148596959,187.7449940599579,-3.610731056924941,268.9215037733071,256.91783760865235,276.2854891400222,0.7857142857142857,260.28324277533784
d1_future_ensemble_minus_no_future,-0.75,257.7219648447369,188.64134863401557,-11.642511908914221,268.966766943454,256.7597493131139,279.0092952882275,0.7857142857142857,260.2926114865104
d1_broad_minus_base,1.0,257.70260153866445,188.43989520372443,-5.228338798721655,268.8860924944425,256.8884271594035,277.35710643686366,0.7857142857142857,260.29493068279373
d2_no_future_minus_base,-0.75,257.72960465333847,187.637698351251,-10.554352275630361,269.1258146758802,256.6063527806354,280.6423430324687,0.7773109243697479,260.2978441907981
d1_future_ensemble_minus_no_future,3.5,258.0011966016402,187.3751250776225,10.2221350935331,268.2670386321486,257.0209415958414,279.4898763517496,0.7941176470588235,260.3225933578176
d2_effect_minus_no_future,-0.25,257.6829870103136,188.5086645717096,-9.492726338176523,269.1881897398237,256.7441120357126,278.7209800917139,0.7857142857142857,260.32456894904084
d1_no_future_minus_base,-2.0,258.0129062802802,188.12252493940616,-1.204411350545115,268.47420436239054,256.80387129422525,281.7524483176878,0.7941176470588235,260.3259720542941
d1_broad_minus_no_future,2.75,257.7104855814502,187.40094498056624,8.29114266787622,268.9143703047532,257.00287925652026,276.08728211553927,0.7689075630252101,260.33455518104347
d1_effect_minus_base,4.5,257.86339858585796,187.00126062659356,-3.187023655873739,268.2837594047347,257.3477962609457,273.6463879143324,0.7899159663865546,260.3395882093491
d1_full_minus_no_future,-0.75,257.81479235145866,188.92920063280155,-11.741771381608935,268.86776290075284,256.8620449004818,279.00605187231577,0.7857142857142857,260.33984812603796
d2_future_ensemble_minus_no_future,4.5,258.81727981260707,187.01092693947226,13.677450424316152,266.21959904727424,257.51518488684906,283.4442011097853,0.8151260504201681,260.3423358898344
d2_effect_minus_base,-0.25,257.6979178566201,188.38793620439176,-10.416162166441543,269.2885387202628,256.7056977291791,279.29776759921646,0.7815126050420168,260.34751804067054
d1_future_ensemble_minus_base,-1.5,257.85993492191886,188.7407031242692,-10.566253946775563,269.0014374138905,256.7489592093033,280.65958410443693,0.7815126050420168,260.3675666167579
d2_full_minus_base,-0.25,257.7858180424591,188.041979701822,-7.357339398366419,269.1414812825264,256.8146721702748,279.16980898251796,0.7815126050420168,260.38194738442985
d2_full_minus_no_future,-0.25,257.7900643764033,188.12875983418505,-6.433903570101396,269.0800756860753,256.8727410048311,278.60088450249606,0.7773109243697479,260.38323636092827
d1_full_minus_base,-1.75,257.9950603561046,189.56513420646917,-11.261560909053212,268.7790933959586,256.88737863447915,280.7688749539269,0.7857142857142857,260.41414818566176
d2_future_ensemble_minus_no_future,-0.25,257.78051166034874,188.3441311355245,-8.976350080565924,269.2867565470951,256.8416890950152,278.82211071723805,0.773109243697479,260.42236724070193
d1_effect_minus_base,-1.5,257.8384712704383,189.00329704645833,-9.316385169155813,269.3737013572328,256.76362689159697,280.2820701340697,0.7857142857142857,260.4535676974266
d1_broad_minus_base,-1.0,257.9868937517623,188.34483161738,-10.339750782948938,268.9980611513555,256.88411776655715,280.7124074026323,0.7773109243697479,260.4639916053593
d2_future_ensemble_minus_base,-0.25,257.8242560444958,188.27731281059033,-9.899785908830944,269.41324762006866,256.8299588594426,279.45117096566594,0.7773109243697479,260.47292964212573
d1_full_minus_base,2.25,257.7526847734805,187.4389244049139,-3.312952638840829,269.4799141598676,256.95750454701255,277.18835635580257,0.773109243697479,260.4856970634603
d1_future_ensemble_minus_base,2.5,257.86222542508443,187.95363561441908,-3.147029530934946,269.13960107058045,257.15210718686075,276.27594232875487,0.7815126050420168,260.5040397769025
d1_effect_minus_base,4.75,258.0598752742643,187.10857297330045,-2.931633592820319,268.4439206313995,257.56594470755493,273.52474646312515,0.7899159663865546,260.5324039718708
d1_broad_minus_no_future,-1.0,257.9877290179665,188.68938519191644,-13.629567503094027,269.24791597975656,256.99672098458404,279.5877308562028,0.7857142857142857,260.5550237500684
d1_effect_minus_no_future,-0.75,257.9578611895487,189.0894583001508,-11.017577520104371,269.3367597917592,256.99648882317115,279.24649740852084,0.7857142857142857,260.56224274850695
d1_effect_minus_no_future,2.75,258.5251764214386,188.5519789460419,4.072241883151319,267.77668152888356,257.43022268155653,281.19884262172474,0.7857142857142857,260.56431426332927
d2_full_minus_no_future,2.75,257.89614179536744,188.6329939003747,-22.635598218908186,269.8241224205906,256.67127985701563,281.7765392561502,0.8025210084033614,260.5719214670853
d1_full_minus_no_future,2.25,258.15159990352595,187.52713468969233,4.089134981485622,268.96815797008463,257.07654834583957,280.6115610575277,0.7899159663865546,260.586976530744
d1_future_ensemble_minus_base,-1.75,258.10354661617015,189.07853460543348,-11.029955472765558,269.230117350714,256.9601071306965,281.2282780388325,0.7815126050420168,260.5993294284377
d1_future_ensemble_minus_no_future,-1.0,258.0360311755256,189.11020642671565,-12.92866761494054,269.276930883665,257.06178858040704,279.46335630811086,0.7857142857142857,260.60269545378077
d1_no_future_minus_base,1.0,258.0231511107201,188.9012934602361,-11.073861510980384,269.23041085414616,257.14144610164345,278.4539589957418,0.7857142857142857,260.60453979430747
d2_no_future_minus_base,1.0,258.10099754312324,188.9048329648588,-4.090301477775208,269.00934357845045,257.3323012138253,277.23736802487656,0.7857142857142857,260.6359099696306
d1_future_ensemble_minus_no_future,3.75,258.34771449556195,187.62896124725268,11.508290799559363,268.49566512402384,257.35323156689833,279.99955107261036,0.7941176470588235,260.6360814205115
d1_full_minus_base,-2.0,258.2498322178619,189.97858976816465,-11.758348925941487,268.9702883995419,257.11245025241226,281.3232694404259,0.7815126050420168,260.6456007719195
d1_broad_minus_no_future,3.0,258.02426921624175,187.62006114808833,9.752523345940903,269.2352139435094,257.3409882296039,276.1063627685389,0.7689075630252101,260.6561851513992
d1_effect_minus_base,-1.75,258.0328911362504,189.2788872083541,-9.571775232209236,269.6237907994427,256.9353320396722,280.7094368134692,0.7857142857142857,260.6562262779039
d2_broad_minus_no_future,-0.25,257.9792510425125,188.52861443191375,-11.002420333419883,269.7212715627078,257.01566424299364,279.2921608748356,0.7815126050420168,260.6738594726816
d1_full_minus_no_future,-1.0,258.219298717105,189.5327707893029,-13.06101357853348,269.1856014417556,257.25358294230284,279.5650215624638,0.7857142857142857,260.7194454545671
d1_full_minus_base,2.5,257.9774129605427,187.61383520671328,-2.816164621952555,269.75802493474765,257.19261060465277,277.2999885584747,0.773109243697479,260.72636536512147
d1_broad_minus_base,1.25,258.1421105340232,188.96003062227197,-4.589412300693245,269.2807822125053,257.3513132543805,277.54167722350047,0.7815126050420168,260.729079133733
d1_effect_minus_base,5.0,258.27181926099416,187.21588532000732,-2.6762435297668996,268.62042347782875,257.7992607227793,273.4157198339894,0.7857142857142857,260.7408306806491
d2_effect_minus_no_future,3.0,259.39616140219,185.88751127253178,12.720133777259427,266.03552484808455,258.16580077968786,283.40045667140794,0.7941176470588235,260.7484121080381
d1_future_ensemble_minus_base,2.75,258.10612099869206,188.16500712153405,-2.6833280049448804,269.3854145347939,257.4141005596571,276.3019413588126,0.7773109243697479,260.75293927295877
d2_broad_minus_base,-0.25,258.0996951602729,188.46800626837356,-11.925856161684905,269.938698877353,257.07676586556966,280.03300889279194,0.7857142857142857,260.8037137658671
d2_no_future_minus_base,-1.0,258.26875510570216,187.81445324085476,-11.477788103895383,269.7152636109399,257.06926814117924,281.9317145454986,0.7815126050420168,260.8305104908809
d1_future_ensemble_minus_base,-2.0,258.3755635034756,189.41636608659775,-11.493656998755604,269.4864855118646,257.1987568381071,281.83067305814194,0.7815126050420168,260.8590923392307
d1_effect_minus_base,-2.0,258.2427831531454,189.57819272476522,-9.827165295262654,269.89000827940833,257.12273081122305,281.14847431401176,0.7857142857142857,260.87457634923055
d1_broad_minus_no_future,-1.25,258.33807431830985,189.110181298247,-15.09094818115871,269.61275135025187,257.3358096993281,280.0699621771266,0.7815126050420168,260.9061774215499
d2_full_minus_base,4.25,258.1404890236586,193.58611632332472,-15.03803646280621,270.01204127547834,257.4259529113346,276.6194633006548,0.773109243697479,260.92974305853255
d1_broad_minus_base,-1.25,258.49682273834446,188.88412160795784,-10.97867728097735,269.42053072622707,257.34432518548726,281.7268119463844,0.7857142857142857,260.9396253471008
d1_future_ensemble_minus_no_future,-1.25,258.3863673809931,189.60209383547837,-14.21482332096686,269.61658261937686,257.3986026523332,279.9701378453996,0.7857142857142857,260.9469800084241
d1_future_ensemble_minus_no_future,4.0,258.73037116741114,187.88651295053666,12.794446505585684,268.7540375425727,257.72014020147844,280.56164406958317,0.7857142857142857,260.98373001971834
d1_full_minus_base,2.75,258.2301280382467,187.78874600851262,-2.319376605064281,270.0633804845213,257.45473682368464,277.4511743488178,0.7815126050420168,260.99459334617484
d1_full_minus_no_future,2.5,258.61158359671094,187.83721616361186,5.408377178410168,269.302587146662,257.5019020376264,281.43350493846145,0.7899159663865546,261.0069140944276
d1_no_future_minus_base,1.25,258.43766670865784,189.47044095489682,-11.896315691016657,269.60288889371014,257.5614581357564,278.8246389137666,0.7899159663865546,261.0099201116956
d1_effect_minus_no_future,-1.0,258.40742098140515,189.84965157760055,-12.095421763194064,269.80515021636705,257.43064408973345,279.87744122888364,0.7857142857142857,261.01265906722773
d1_effect_minus_no_future,3.0,259.0545546741138,189.10561403037045,5.150086126241011,268.0245781765209,257.92371730305547,282.10259961752365,0.7899159663865546,261.014351206951
d1_broad_minus_no_future,3.25,258.37912593863206,187.88618061199205,11.213904024005586,269.59848085512016,257.7205116272149,276.157176385736,0.773109243697479,261.01931108989976
d1_future_ensemble_minus_base,3.0,258.3784209155044,188.45255162909874,-2.2196264789548334,269.65886837011567,257.70375052068783,276.36347619821754,0.7773109243697479,261.0298651804531
d2_effect_minus_base,3.25,259.18079660165046,186.8634423177421,26.433481092045938,267.55301645232424,258.628576514724,275.5384770772242,0.7563025210084033,261.1357965425873
d1_full_minus_no_future,-1.25,258.68955714304366,190.2194546072573,-14.380255775458027,269.55315660960093,257.7073012287916,280.22915435496503,0.7899159663865546,261.15989303111996
d2_future_ensemble_minus_base,3.25,258.86601462645814,188.0963536272651,19.720589743108246,268.8184019060062,258.1559646533548,277.31611711834006,0.773109243697479,261.1765989530693
d2_broad_minus_no_future,2.5,259.2456394293252,187.6910700455166,24.39971063501058,268.15295184930784,258.1524789253802,281.93480824361154,0.7857142857142857,261.1991774083346
d2_effect_minus_no_future,-0.5,258.5010721197618,189.6503610689722,-11.20140788551775,270.2800863493812,257.5541718053458,279.65966598052125,0.7857142857142857,261.2091005985626
d2_effect_minus_base,-0.5,258.518719528417,189.39251602564343,-13.048279542047792,270.50396173945586,257.4646523167416,280.78591201753204,0.7815126050420168,261.2515132782579
d1_broad_minus_base,1.5,258.6861455312673,189.61649249384655,-3.9504858026648337,269.7654973027315,257.91614160085794,277.8607095718677,0.7815126050420168,261.263482491531
d2_no_future_minus_base,1.25,258.7451673555185,189.74777846798446,-3.1668656495101866,269.5658332634177,258.00463766791194,277.5665540281452,0.7857142857142857,261.26520141059166
d2_future_ensemble_minus_no_future,4.75,259.79435745763345,187.85025109615003,14.8697557140468,267.0785404562592,258.44554080516707,284.88434949144045,0.8151260504201681,261.27819904417333
d1_full_minus_base,3.0,258.5107479282861,187.9842388408619,-1.8225885881760073,270.3958885073953,257.7438168124575,277.64184911186425,0.7815126050420168,261.29030029410626
d2_full_minus_base,-0.5,258.6650843775055,188.56722859799603,-6.9306340058975415,270.1797919025097,257.65492241458907,280.49276013084665,0.7815126050420168,261.2912207680274
d1_broad_minus_no_future,-1.5,258.7293432361791,189.54067196833094,-16.552328859223394,270.01983205542405,257.7169688660171,280.5825983114734,0.7815126050420168,261.29887184844983
d1_future_ensemble_minus_no_future,-1.5,258.7728261506953,190.14011669454402,-15.500979026993202,269.98561086044896,257.7700307462601,280.5293541784301,0.7899159663865546,261.32532347702494
d1_future_ensemble_minus_base,3.25,258.67903547557046,188.8688441295423,-1.7559249529647867,269.95987858223884,258.020981093581,276.460523118191,0.7773109243697479,261.3347326567402
d2_full_minus_no_future,-0.5,258.7238669668432,188.81289524477543,-5.083762349367498,270.111078655841,257.82272497824727,279.39775274341787,0.7815126050420168,261.34538439194364
d1_future_ensemble_minus_no_future,4.25,259.14900653082964,188.15472067689504,14.080602211612002,269.04207018901445,258.12149188687664,281.17584097786334,0.7815126050420168,261.3653937843876
d2_future_ensemble_minus_no_future,-0.5,258.6525428240322,189.26333668624451,-10.16865537029656,270.4557671493662,257.7075230163156,279.797577116136,0.7773109243697479,261.36709395343655
d1_broad_minus_no_future,3.5,258.77488677871054,188.21812899812994,12.675284702070266,270.00399980916194,258.14121456026453,276.2397054555283,0.7689075630252101,261.42374698171193
d2_broad_minus_base,1.5,259.17626412293936,189.17970411181318,17.06682343426236,269.04466391063744,258.3838638506829,278.6351548296643,0.7647058823529411,261.4452640017998
d1_no_future_minus_base,1.5,258.9149984236379,190.060858413468,-12.71876987105293,270.02238003802483,258.0412584149329,279.29414914420147,0.7899159663865546,261.47340882505836
d1_full_minus_no_future,2.75,259.1370206632581,188.20975413693563,6.727619375334714,269.68666819901694,257.9885661076391,282.35853196633855,0.7815126050420168,261.48731890829305
d2_no_future_minus_base,-1.25,258.95432569027037,188.20359697465045,-12.401223932160404,270.4461297158146,257.67147015903316,283.415523060336,0.7815126050420168,261.5065628138471
d1_broad_minus_base,-1.5,259.11084819369324,189.45898787877647,-11.617603779005758,269.9328857037945,257.90543474643755,282.8697769149425,0.7857142857142857,261.51500420940465
d2_future_ensemble_minus_base,-0.5,258.7850477301009,189.09914586992733,-12.015527026826604,270.7836974920233,257.72422689597215,281.13199909975276,0.7815126050420168,261.5195049620493
d1_effect_minus_no_future,-1.25,258.92136732065717,190.63498725098694,-13.173266006283757,270.3202510746181,257.9258256111234,280.6093645329723,0.7899159663865546,261.52220283176393
d1_effect_minus_no_future,3.25,259.6478382718287,189.6892290448701,6.2279303693307035,268.3201222279058,258.4772216614841,283.1049662068884,0.7857142857142857,261.5232551082618
d2_full_minus_no_future,3.0,258.84717327085866,189.52887995564262,-23.98573943964208,270.97563181875984,257.587980647861,283.08879114617906,0.8067226890756303,261.56448975208457
d1_full_minus_base,3.25,258.81918186485365,188.21617551201902,-1.3258005712877334,270.7554489675603,258.0597747497158,277.8719315560344,0.7773109243697479,261.61339686174585
d1_full_minus_no_future,-1.5,259.2252097886264,191.04476358977257,-15.699497972382572,269.97022534193746,258.2227971770403,280.99770459776215,0.7899159663865546,261.6608605240576
d1_future_ensemble_minus_base,3.5,259.00786608969435,189.32158364209542,-1.292223426974717,270.2883531056048,258.3657076281395,276.59304473885805,0.7773109243697479,261.66744822828326
d2_effect_minus_no_future,3.25,260.4706032529414,186.64701166946023,14.428815324600652,266.6539836261828,259.1847347196413,285.034462905066,0.7815126050420168,261.69498121292673
d1_broad_minus_no_future,-1.75,259.1613504183131,189.979532924443,-18.013709537288076,270.46896734598243,258.14002973554125,281.1254729285167,0.7815126050420168,261.7329244795375
d1_future_ensemble_minus_no_future,-1.75,259.19524590901386,190.70673698761505,-16.787134733019464,270.38389532503913,258.17589674850814,281.14069241356566,0.7899159663865546,261.73757097289376
d1_future_ensemble_minus_no_future,4.5,259.6034465286419,188.4229284032534,15.366757917638266,269.35966791422203,258.55709613441843,281.8418011591024,0.7857142857142857,261.7809142764811
d1_broad_minus_no_future,3.75,259.2113643807781,188.57414639969824,14.13666538013495,270.451580745758,258.6028434697538,276.3539215638443,0.7689075630252101,261.86928824426695
d1_broad_minus_base,1.75,259.3340487024182,190.39586287796328,-3.3115593046364236,270.33975352316173,258.58232758202325,278.31374108059026,0.773109243697479,261.89754462750534
d2_full_minus_base,4.5,259.0577957350092,194.56838448331789,-15.464741855275086,271.14320415610075,258.3351770193234,277.67109813719736,0.7647058823529411,261.89849316136065
d1_full_minus_base,3.5,259.1553305392351,188.49212459664938,-0.8290125543994595,271.1419542425917,258.4025255008714,278.1413238855686,0.7773109243697479,261.9637852054833
d1_no_future_minus_base,1.75,259.45479955822134,190.74570859903173,-13.541224051089202,270.4886655543782,258.58053396536025,279.8619922797231,0.7899159663865546,261.9946996590453
d2_broad_minus_no_future,-0.5,259.1740650933834,189.63193116670269,-14.220795876004471,271.49049869871584,258.17366985501997,280.9234437136867,0.7857142857142857,262.0030746851256
d1_full_minus_no_future,3.0,259.7275138606688,188.61072707870525,8.04686157225926,270.12018932879477,258.53602977355683,283.3856326913189,0.7857142857142857,262.0278117059223
d1_future_ensemble_minus_base,3.75,259.3648054383756,189.7847294331073,-0.8285219009847256,270.64419194185604,258.7378369105617,276.76099010111056,0.7773109243697479,262.02790993229223
d2_no_future_minus_base,1.5,259.53495045501217,190.8903345955825,-2.2434298212451647,270.26397530428363,258.8177027016752,278.09948882000174,0.773109243697479,262.0378947289958
d1_effect_minus_no_future,-1.5,259.49931764900464,191.47274262890406,-14.251110249373449,270.8817958970819,258.4816047881003,281.44147949305733,0.7899159663865546,262.0905089957979
d1_effect_minus_no_future,3.5,260.3045902576956,190.35887852964876,7.305774612420396,268.6631564388951,259.09019971339876,284.20489902869923,0.7857142857142857,262.0906341669213
d2_effect_minus_base,3.5,260.20740247011656,187.75221024938378,29.065598467652187,268.5285697570406,259.6614490718657,276.5085309006013,0.7521008403361344,262.15120594228483
