operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,8,0.9764716029167175,"[2017, 2018, 2019, 2020]",[2021],[2022],610.0548095703125,490.8506774902344,12.625321388244629,0.24747496853820716,490.0848388671875,391.8227233886719,10.840587615966797,-0.1286541435786892,557.6840209960938,434.3063049316406,11.544478416442871,0.11886688884681795,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,17,22,28,52
