operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,1,0.5787305235862732,"[2017, 2018, 2019, 2020]",[2021],[2022],601.6876220703125,484.7047119140625,12.481891632080078,0.2679759049836187,495.49212646484375,403.01953125,11.028261184692383,-0.15369723942541613,543.3125610351562,428.7955017089844,11.172146797180176,0.16369514364064863,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,9,28,29,53
