operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,5,0.9458313584327698,"[2017, 2018, 2019, 2020]",[2021],[2022],559.06787109375,446.04168701171875,11.474580764770508,0.3680068706193752,491.2749938964844,393.78167724609375,10.923463821411133,-0.13414258041826765,513.23974609375,395.5126953125,10.24891185760498,0.2537132927547914,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,16,28,29,46
