operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,32,0.998145580291748,"[2017, 2018, 2019, 2020]",[2021],[2022],484.5939025878906,387.44744873046875,9.989242553710938,0.5251689244756572,493.0997314453125,404.59820556640625,11.121175765991211,-0.14258326144439848,506.6601257324219,414.3297119140625,10.787303924560547,0.2727252469052799,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,7,23,42,47
