operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,2,0.8307372331619263,"[2017, 2018, 2019, 2020]",[2021],[2022],569.7346801757812,457.1167907714844,11.781744003295898,0.34366044535598383,494.8959045410156,406.3954772949219,11.112922668457031,-0.15092237787825247,551.7280883789062,430.3907775878906,11.298127174377441,0.1375870077559893,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,19,22,30,48
