operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,256,0.9999997615814209,"[2017, 2018, 2019, 2020]",[2021],[2022],531.2994384765625,425.0547790527344,10.966703414916992,0.4292289774190102,488.2237243652344,386.4605712890625,10.682167053222656,-0.12009807696210983,515.5142211914062,406.1747741699219,10.730025291442871,0.24708431405338338,-1,-1,experiments\pca_xgboost\predictions\predictions_pca_xgb_opdate_02-15.csv,12,26,32,49
