operational_date,n_components,explained_variance,train_years,val_years,test_years,train_rmse,train_mae,train_mape,train_r2,val_rmse,val_mae,val_mape,val_r2,test_rmse,test_mae,test_mape,test_r2,epochs_ran,best_epoch,prediction_file,count_accurate,count_moderate,count_serious,count_extreme
02-15,5,0.9458313584327698,"[2017, 2018, 2019, 2020]",[2021],[2022],510.6160583496094,397.41162109375,10.063111305236816,0.4728039002563976,640.6965942382812,506.3750915527344,13.619354248046875,-0.9289597534902561,597.3187255859375,500.1339416503906,12.082128524780273,-0.01082813975484509,-1,-1,experiments\linear_regression\predictions\predictions_lr_opdate_02-15.csv,8,14,28,69
