year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0840903289375054,0.3379285840069615,0.207102963164751,0.116299441043675
2010,1,2010-10-06,2010-10-11,0.10615851299847,0.2989424961924794,0.2177012277761894,0.1305048497404769
2010,2,2010-10-11,2010-10-16,0.1088937062644173,0.2800158196804589,0.2236767551420286,0.1408771668608691
2010,3,2010-10-16,2010-10-21,0.118146171088307,0.2847689316231531,0.240768858984106,0.1518248693278839
2010,4,2010-10-21,2010-10-26,0.115131825101672,0.2336096799405366,0.2181841412517733,0.1497578030495255
2010,5,2010-10-26,2010-10-31,0.1209416931961321,0.2448294066391641,0.2346265845333232,0.1559988711427843
2010,6,2010-10-31,2010-11-05,0.1100160183548256,0.2136634304163305,0.2258574278680035,0.1616253789923853
2010,7,2010-11-05,2010-11-10,0.1243916544699164,0.2198606419204919,0.2292168061898626,0.1700431655480843
2010,8,2010-11-10,2010-11-15,0.1199870935899603,0.2104532852668474,0.2432700901844449,0.1830829711939129
2010,9,2010-11-15,2010-11-20,0.155881642106992,0.1967474073395811,0.2241457871117683,0.1997508033618135
2010,10,2010-11-20,2010-11-25,0.1238873032299771,0.1957085403015499,0.2259890043304656,0.1834813640200273
2010,11,2010-11-25,2010-11-30,0.1133373071140543,0.1885069090987763,0.2329408906574867,0.1856822398111985
2010,12,2010-11-30,2010-12-05,0.1190262848173925,0.1869833299373612,0.2148250696054097,0.1692423949744615
2010,13,2010-12-05,2010-12-10,0.1112041885214867,0.1958517698651838,0.2147631840932186,0.1796484107587502
2010,14,2010-12-10,2010-12-15,0.1074234590798448,0.2001136198115833,0.2169198633039262,0.1647600556989793
2010,15,2010-12-15,2010-12-20,0.1114314272868502,0.1986559498926599,0.2097234678330455,0.1641359252364332
2010,16,2010-12-20,2010-12-25,0.108071776728677,0.2116750799565113,0.1923857543296277,0.1428928395135418
2010,17,2010-12-25,2010-12-30,0.1077476179042609,0.2058943498840473,0.2046528088167769,0.1538264476062605
2010,18,2010-12-30,2011-01-04,0.1077648658104458,0.2445128758739515,0.1889789126756391,0.1280079374444335
2010,19,2011-01-04,2011-01-09,0.1077648658104458,0.2445128758739515,0.1889789126756391,0.1280079374444335
2010,20,2011-01-09,2011-01-14,0.1074579548922147,0.2773506717913917,0.1855720710216505,0.1131230353753253
