year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.1332629355888687,0.2304288643288596,0.2676039423496097,0.2083367737733386
2010,1,2010-10-06,2010-10-11,0.1289717124919486,0.2206243284798778,0.2617777055080003,0.1989238290967076
2010,2,2010-10-11,2010-10-16,0.1332629355888687,0.2304288643288596,0.2676039423496097,0.2083367737733386
2010,3,2010-10-16,2010-10-21,0.1345129498717959,0.2230757701193241,0.2701186930271251,0.208443665860546
2010,4,2010-10-21,2010-10-26,0.1246804893950285,0.2108197926308961,0.2559514686663909,0.1895108844200767
2010,5,2010-10-26,2010-10-31,0.1455954246314907,0.2279786533982168,0.2868006680653748,0.2274833393882229
2010,6,2010-10-31,2010-11-05,0.1343212087112001,0.2175772994392783,0.2701492589019229,0.2042891023098684
2010,7,2010-11-05,2010-11-10,0.1343212087112001,0.2175772994392783,0.2701492589019229,0.2042891023098684
2010,8,2010-11-10,2010-11-15,0.1391415683692859,0.2209560528434695,0.2772481540196889,0.2116782112547643
2010,9,2010-11-15,2010-11-20,0.1326877121070811,0.2139334522887222,0.2676956399740031,0.1958730831213057
2010,10,2010-11-20,2010-11-25,0.1326877121070811,0.2139334522887222,0.2676956399740031,0.1958730831213057
2010,11,2010-11-25,2010-11-30,0.1326877121070811,0.2139334522887222,0.2676956399740031,0.1958730831213057
2010,12,2010-11-30,2010-12-05,0.1171007816627596,0.2349848102519618,0.2521308480779312,0.1749424744028523
2010,13,2010-12-05,2010-12-10,0.1015138512184381,0.2560361682152014,0.2365660561818594,0.154011865684399
2010,14,2010-12-10,2010-12-15,0.1015138512184381,0.2560361682152014,0.2365660561818594,0.154011865684399
2010,15,2010-12-15,2010-12-20,0.1015138512184381,0.2560361682152014,0.2365660561818594,0.154011865684399
2010,16,2010-12-20,2010-12-25,0.0945659180188632,0.2718495105563089,0.227300976804216,0.1419978492695249
2010,17,2010-12-25,2010-12-30,0.1103922542347975,0.2587437722227244,0.2405628171287365,0.1580572046982016
2010,18,2010-12-30,2011-01-04,0.0876179848192883,0.2876628528974165,0.2180358974265727,0.1299838328546508
2010,19,2011-01-04,2011-01-09,0.1045886401552607,0.2651851467657286,0.230092870851109,0.1476747709522217
2010,20,2011-01-09,2011-01-14,0.1420449266666663,0.2325322955555555,0.2670864977777774,0.1901759155555551
2010,21,2011-01-14,2011-01-19,0.0841030089798275,0.2753602918442139,0.2051562173489771,0.1228645644464592
2010,22,2011-01-19,2011-01-24,0.1011562620894232,0.2745861025407566,0.2191044621261456,0.1393688921788301
2010,23,2011-01-24,2011-01-29,0.0883876094053222,0.3008628354597618,0.2017288479858576,0.1237598552896349
2010,24,2011-01-29,2011-02-03,0.0908973678547585,0.2898427398017398,0.2034752718973847,0.1245137608514034
2010,25,2011-02-03,2011-02-08,0.0900895033058768,0.2895889873034953,0.2024462853919703,0.1206752334236714
2010,26,2011-02-08,2011-02-13,0.1010093497280075,0.2935588445994883,0.204569736862734,0.1307553902458483
2010,27,2011-02-13,2011-02-18,0.0973421654337764,0.2857387707804499,0.2065376867706882,0.1288943989729715
2010,28,2011-02-18,2011-02-23,0.1009276432674451,0.274068480438366,0.2125970380573604,0.1352525732493949
2010,29,2011-02-23,2011-02-28,0.116422932188396,0.2613146089027461,0.2307287874115776,0.1616752425666512
2010,30,2011-02-28,2011-03-05,0.1276290895724615,0.2482138656023485,0.2472120312394727,0.1808885364032381
2010,31,2011-03-05,2011-03-10,0.1294991260541204,0.2463233537375196,0.2479598881405316,0.1827361132039193
2010,32,2011-03-10,2011-03-15,0.1342556097040113,0.2313077568356105,0.2577884865856844,0.1979568935674426
2010,33,2011-03-15,2011-03-20,0.1458339792642692,0.241155871397898,0.2705027121743146,0.2076085655921959
2010,34,2011-03-20,2011-03-25,0.1544529877941302,0.2373908193059951,0.2836385463995914,0.2234735267678821
2010,35,2011-03-25,2011-03-30,0.1550517962071631,0.2407196033732268,0.2872031178772263,0.2257376021348193
2010,36,2011-03-30,2011-04-04,0.1619838583748804,0.2438568855524322,0.2970079949744069,0.2349978383239449
2010,37,2011-04-04,2011-04-09,0.185664608066242,0.2530239659534035,0.3368827263493147,0.2739114226117569
2010,38,2011-04-09,2011-04-14,0.1850949049533209,0.252458054659269,0.3363729912402059,0.2776576359223121
2010,39,2011-04-14,2011-04-19,0.1850949049533209,0.252458054659269,0.3363729912402059,0.2776576359223121
2010,40,2011-04-19,2011-04-24,0.1845252018403999,0.2518921433651346,0.3358632561310971,0.2814038492328674
2010,41,2011-04-24,2011-04-29,0.1845252018403999,0.2518921433651346,0.3358632561310971,0.2814038492328674
2010,42,2011-04-29,2011-05-04,0.1845252018403999,0.2518921433651346,0.3358632561310971,0.2814038492328674
2011,0,2011-10-01,2011-10-06,0.1153259076506293,0.2543133669638283,0.2523980613531799,0.1806938355545771
2011,1,2011-10-06,2011-10-11,0.1270906754025761,0.2373671956098786,0.2582736790347075,0.1920648434960166
2011,2,2011-10-11,2011-10-16,0.1280075113750032,0.2370197013503934,0.2562445817761364,0.1931208560434751
2011,3,2011-10-16,2011-10-21,0.1262953603247912,0.2202853901116446,0.2504369208119897,0.1947762464076377
2011,4,2011-10-21,2011-10-26,0.1433181021220165,0.2361128527162224,0.2638696659046688,0.2049484987156692
2011,5,2011-10-26,2011-10-31,0.135370978348432,0.2274295580625322,0.2513002276198467,0.1960995779265358
2011,6,2011-10-31,2011-11-05,0.1328945379882484,0.2332760282630858,0.2557523025594084,0.2008787592132949
2011,7,2011-11-05,2011-11-10,0.1389759129586721,0.2200439611591761,0.2351420212033202,0.1837948073695417
2011,8,2011-11-10,2011-11-15,0.1257396468606022,0.223015968425084,0.2376625738411022,0.1810269546286731
2011,9,2011-11-15,2011-11-20,0.1157323854177465,0.2130466667538726,0.2319609227386344,0.1742817580391851
2011,10,2011-11-20,2011-11-25,0.12178030348936,0.2247223661257797,0.2273211719313836,0.166941033152314
2011,11,2011-11-25,2011-11-30,0.115355751077742,0.2256972175242015,0.2277950488630461,0.1651524938926709
2011,12,2011-11-30,2011-12-05,0.1170571645032794,0.2401016190658686,0.2143866949205336,0.1445350733078584
2011,13,2011-12-05,2011-12-10,0.1129440644863386,0.2494090482672504,0.2178567782076823,0.1480368059631471
2011,14,2011-12-10,2011-12-15,0.1077209939107314,0.2574766193582177,0.2184555030777146,0.1460487705611032
2011,15,2011-12-15,2011-12-20,0.1116423484536017,0.2743607371207139,0.210789865969435,0.1364108860909562
2011,16,2011-12-20,2011-12-25,0.0954643681675346,0.2715586707409569,0.1989465885138534,0.1257960832576879
2011,17,2011-12-25,2011-12-30,0.0970205625133417,0.27791029032765,0.2063647081610094,0.1342523700273662
2011,18,2011-12-30,2012-01-04,0.0850844243066481,0.2760655252664816,0.1896295015628828,0.1168138616386705
2011,19,2012-01-04,2012-01-09,0.0654735677924637,0.2764870361572462,0.1601762768472548,0.0864723063513263
2011,20,2012-01-09,2012-01-14,0.0662012184671853,0.2755040374603162,0.1811871552738321,0.1101198840850335
2011,21,2012-01-14,2012-01-19,0.0739898415325003,0.2958184783893495,0.1777035106594933,0.1047246201739993
2011,22,2012-01-19,2012-01-24,0.0847746768934639,0.3232760941831815,0.1782477576511565,0.1058809447186043
