year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0745876208093383,0.276575528896918,0.1882789179631076,0.1071291856627426
2010,1,2010-10-06,2010-10-11,0.0771737950420846,0.2770264282199746,0.1878995050884368,0.1085410180365791
2010,2,2010-10-11,2010-10-16,0.0771737950420846,0.2770264282199746,0.1878995050884368,0.1085410180365791
2010,3,2010-10-16,2010-10-21,0.0786940594529906,0.2649540822480307,0.1902403139388048,0.1117707343447624
2010,4,2010-10-21,2010-10-26,0.0797599692748309,0.2774773275430313,0.187520092213766,0.1099528504104157
2010,5,2010-10-26,2010-10-31,0.0807472787748167,0.2591433589235871,0.1912210119266534,0.1140915086857724
2010,6,2010-10-31,2010-11-05,0.0817345882748026,0.240809390304143,0.1949219316395409,0.1182301669611291
2010,7,2010-11-05,2010-11-10,0.0807472787748167,0.2591433589235871,0.1912210119266534,0.1140915086857724
2010,8,2010-11-10,2010-11-15,0.1197025267682622,0.2647308248298081,0.2396949022056391,0.1502495408373594
2010,9,2010-11-15,2010-11-20,0.1246638191218564,0.2542511802001225,0.2461107968430369,0.161241616127097
2010,10,2010-11-20,2010-11-25,0.1461284345453833,0.2609720751481122,0.2717052294447849,0.1827473407100809
2010,11,2010-11-25,2010-11-30,0.1576704652617218,0.2886522593554733,0.2844678727717374,0.1822689147135898
2010,12,2010-11-30,2010-12-05,0.1345864038290449,0.2332918909407512,0.2589425861178324,0.1832257667065721
2010,13,2010-12-05,2010-12-10,0.1320530756763882,0.2411384902323973,0.2467637285490706,0.1746690816668164
2010,14,2010-12-10,2010-12-15,0.1351228198218599,0.2290803941546186,0.2411582953747558,0.1811659465303384
2010,15,2010-12-15,2010-12-20,0.1268519886025498,0.2281278491021224,0.2429114876098433,0.1774481656408765
2010,16,2010-12-20,2010-12-25,0.106033700866765,0.2265400576090215,0.2063384008711844,0.1492366147427053
2010,17,2010-12-25,2010-12-30,0.1241080820310695,0.237392671356411,0.2294785343533926,0.1743039577874878
2010,18,2010-12-30,2011-01-04,0.1196404595847649,0.2404090469786509,0.2188048829843616,0.1557675592928819
2010,19,2011-01-04,2011-01-09,0.1215680668386754,0.2695756098470491,0.1964911091030261,0.1220814990004583
2010,20,2011-01-09,2011-01-14,0.1097047786237318,0.2645882223082482,0.2031986387802098,0.1342649463365594
2010,21,2011-01-14,2011-01-19,0.1063479930187664,0.2668463949971349,0.1853526404743022,0.1124665282066523
2010,22,2011-01-19,2011-01-24,0.1110375451174786,0.2624662847992121,0.2006445102950829,0.1252591481803876
2010,23,2011-01-24,2011-01-29,0.0821054205077037,0.2889183232303206,0.1861804013693377,0.1154151803779039
2010,24,2011-01-29,2011-02-03,0.110680939611208,0.2464253621119578,0.1580945411297621,0.0871102852678596
2010,25,2011-02-03,2011-02-08,0.1114828221380688,0.2760183795189981,0.1711880650041387,0.0959714083806634
2010,26,2011-02-08,2011-02-13,0.0937255526831666,0.2895837557024644,0.1743622182613563,0.1003139756228435
2010,27,2011-02-13,2011-02-18,0.0732631710833596,0.3157851719989419,0.1780395099833088,0.1039101637455738
2010,28,2011-02-18,2011-02-23,0.0910954100754931,0.3207715416521035,0.1783085738202345,0.099162840342217
2010,29,2011-02-23,2011-02-28,0.0797650204278251,0.3065174582099209,0.1786244522625892,0.1077496286463397
2010,30,2011-02-28,2011-03-05,0.065843626117083,0.3154320922919669,0.17275305761499,0.1049926646522515
2010,31,2011-03-05,2011-03-10,0.0861210396567111,0.2962760596338575,0.1784848717170544,0.1123242751254736
2010,32,2011-03-10,2011-03-15,0.0825018552064788,0.2843224254727347,0.1855362481773586,0.1183581993661827
2010,33,2011-03-15,2011-03-20,0.0865044198379439,0.255895125341968,0.1834029261912547,0.1218554668694137
2010,34,2011-03-20,2011-03-25,0.1006398804623608,0.2592183265779098,0.199797543504521,0.1365744228504662
2010,35,2011-03-25,2011-03-30,0.1109069043063519,0.2328685304996513,0.2094538256966391,0.1469907777859736
2010,36,2011-03-30,2011-04-04,0.1371651833043183,0.2267294919413377,0.2421098457402985,0.1833433951052875
2010,37,2011-04-04,2011-04-09,0.131709113899946,0.2249767758090817,0.2363572545548102,0.177915728109874
2010,38,2011-04-09,2011-04-14,0.1470552540891679,0.2153323049862562,0.257508092227493,0.203413011438361
2010,39,2011-04-14,2011-04-19,0.1495439127318377,0.2271355708676715,0.2661190893854623,0.2098521299757824
2010,40,2011-04-19,2011-04-24,0.1557332774455974,0.2273386103308385,0.2781237112080442,0.2231064974110298
2010,41,2011-04-24,2011-04-29,0.164411300802027,0.2393449156754208,0.2987393301885954,0.2427999833836987
2010,42,2011-04-29,2011-05-04,0.164411300802027,0.2393449156754208,0.2987393301885954,0.2427999833836987
2011,0,2011-10-01,2011-10-06,0.0701827569242609,0.282647404765787,0.1624540679386267,0.0888467656127117
