year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.067741668331525,0.2819367087583705,0.1805538753029746,0.0890754045444576
2010,1,2010-10-06,2010-10-11,0.067741668331525,0.2819367087583705,0.1805538753029746,0.0890754045444576
2010,2,2010-10-11,2010-10-16,0.0836224765833783,0.2816362788460762,0.1953207191023889,0.1020796788075891
2010,3,2010-10-16,2010-10-21,0.0921021434593296,0.271538619241841,0.2104970066848784,0.118986111801019
2010,4,2010-10-21,2010-10-26,0.0995032848352316,0.2813358489337819,0.2100875629018032,0.1150839530707206
2010,5,2010-10-26,2010-10-31,0.1042823810232319,0.2663395744835761,0.2254685723758303,0.1339414654292997
2010,6,2010-10-31,2010-11-05,0.1090614772112323,0.2513433000333704,0.2408495818498575,0.1527989777878789
2010,7,2010-11-05,2010-11-10,0.1189400057922192,0.254778624048363,0.2427118051264227,0.1540446441183472
2010,8,2010-11-10,2010-11-15,0.1286583662707131,0.2415000116056536,0.2590239262387325,0.1735249896421605
2010,9,2010-11-15,2010-11-20,0.1482552553301939,0.2316567231779368,0.2771982706276076,0.1942510014964422
2010,10,2010-11-20,2010-11-25,0.1411764183190036,0.2226854717010499,0.2691938853544593,0.1940571990696289
2010,11,2010-11-25,2010-11-30,0.1336027783205174,0.2260216938977185,0.2648860733692782,0.1878735622705242
2010,12,2010-11-30,2010-12-05,0.1340975813078133,0.2137142202241631,0.2611895000813111,0.1938633966428156
2010,13,2010-12-05,2010-12-10,0.1240113211265154,0.2258256293678538,0.2531580043042624,0.182514382283741
2010,14,2010-12-10,2010-12-15,0.1184554983235451,0.2326941382910557,0.2562704493989161,0.1755062886723149
2010,15,2010-12-15,2010-12-20,0.1194808837481878,0.2310685295883427,0.24201406343256,0.1781734615360927
2010,16,2010-12-20,2010-12-25,0.1212119990214847,0.2301000378319231,0.2465326334515979,0.1739885598710074
2010,17,2010-12-25,2010-12-30,0.1256996149927214,0.226537445616371,0.2413133875233178,0.1682859294046146
2010,18,2010-12-30,2011-01-04,0.1225902493704546,0.2288029876023568,0.2416637254779389,0.1732296954703536
2010,19,2011-01-04,2011-01-09,0.134004685170969,0.2451467032104583,0.2356354833211258,0.1644189231590698
2010,20,2011-01-09,2011-01-14,0.1222489240207118,0.2425967662453919,0.2315973994000118,0.1584640783740809
2010,21,2011-01-14,2011-01-19,0.120523578534707,0.2506264265599024,0.2267394053383588,0.153553152858814
2010,22,2011-01-19,2011-01-24,0.1423097553492166,0.2637559608045457,0.229957579118934,0.1605519169135251
2010,23,2011-01-24,2011-01-29,0.0987374017201974,0.2374968923152592,0.2235212315577837,0.146554388804103
2010,24,2011-01-29,2011-02-03,0.1109695948507886,0.2675603682362751,0.2104406574400682,0.1363444223973185
2010,25,2011-02-03,2011-02-08,0.1024456397501881,0.2500496677968054,0.2132151045159376,0.1441005074786775
2010,26,2011-02-08,2011-02-13,0.1092626750281815,0.2682102857526303,0.2159406944526042,0.1374379710258046
2010,27,2011-02-13,2011-02-18,0.1020925024061597,0.3182890345121351,0.1695686775550815,0.0930773277644824
2010,28,2011-02-18,2011-02-23,0.0580462214142274,0.3729556278064993,0.1737588040888711,0.0844836678166925
2010,29,2011-02-23,2011-02-28,0.0927460433144306,0.3059674907755114,0.2035634395810693,0.1260851332464851
2010,30,2011-02-28,2011-03-05,0.0954554208518632,0.2861966840849574,0.2267953045974571,0.1544916806591471
2010,31,2011-03-05,2011-03-10,0.0988733968717215,0.2841858217213348,0.2317537172113326,0.160935018966299
2010,32,2011-03-10,2011-03-15,0.102857976230991,0.2684652009340512,0.2158134225072714,0.1455421705972377
2010,33,2011-03-15,2011-03-20,0.097372726268528,0.2668911301081494,0.1680356976725932,0.0971985735213946
2010,34,2011-03-20,2011-03-25,0.1214758856301497,0.2493563120410178,0.2562381180433322,0.1918717456920737
2010,35,2011-03-25,2011-03-30,0.101112451532693,0.255696056714797,0.1962442750116421,0.1232138341472742
2010,36,2011-03-30,2011-04-04,0.1393979201369561,0.2407189190997088,0.2730728698648899,0.2059170531236157
2010,37,2011-04-04,2011-04-09,0.1306656935671465,0.2470145444032511,0.2560842293751005,0.1873330915438116
2010,38,2011-04-09,2011-04-14,0.1337289628794788,0.2462339551906623,0.2560329331523566,0.1858202068277242
2010,39,2011-04-14,2011-04-19,0.1606765169687873,0.2422868897574811,0.2987816545805378,0.2283297332122828
2010,40,2011-04-19,2011-04-24,0.1606765169687873,0.2422868897574811,0.2987816545805378,0.2283297332122828
2010,41,2011-04-24,2011-04-29,0.1606765169687873,0.2422868897574811,0.2987816545805378,0.2283297332122828
2010,42,2011-04-29,2011-05-04,0.1606765169687873,0.2422868897574811,0.2987816545805378,0.2283297332122828
2011,0,2011-10-01,2011-10-06,0.0745076723556099,0.3172301668287156,0.1892987455819814,0.0979657894871215
2011,1,2011-10-06,2011-10-11,0.0846037234004258,0.2806005225600474,0.2130239275882712,0.1245832263640834
2011,2,2011-10-11,2011-10-16,0.0963278950046324,0.2602607637718137,0.2461394595439512,0.1570640370868201
2011,3,2011-10-16,2011-10-21,0.0829756028410351,0.2643106370796132,0.2036335776388813,0.1187198525183089
2011,4,2011-10-21,2011-10-26,0.1211198233067458,0.2604073315386903,0.2244462265591712,0.1413714415055184
2011,5,2011-10-26,2011-10-31,0.1286653854507698,0.2612202458621236,0.2167447144442192,0.1385599127558696
2011,6,2011-10-31,2011-11-05,0.1765104099305461,0.2558376794412109,0.2312671546096333,0.1511419636610753
2011,7,2011-11-05,2011-11-10,0.1472388367231615,0.247044893317535,0.2280359420082838,0.1513200051889927
2011,8,2011-11-10,2011-11-15,0.1546453921299142,0.237492252214315,0.2271311597359768,0.1556434544761901
2011,9,2011-11-15,2011-11-20,0.1291341593814161,0.2336293957524905,0.2370007392433061,0.1599346898628357
2011,10,2011-11-20,2011-11-25,0.1693308949484598,0.2448499370573095,0.2504192739104333,0.1820767519629789
2011,11,2011-11-25,2011-11-30,0.1470651399796202,0.2241887204362726,0.26300511697263,0.2093157362636242
2011,12,2011-11-30,2011-12-05,0.1742260625546417,0.247302498671641,0.2581819786352521,0.1908878511252418
2011,13,2011-12-05,2011-12-10,0.2464788883028889,0.2840893798261601,0.2745400796898201,0.2034131272492657
2011,14,2011-12-10,2011-12-15,0.1967720141412545,0.2541390501312163,0.268772598331225,0.2063644317564449
2011,15,2011-12-15,2011-12-20,0.1678315514118403,0.2612830557436741,0.2450079542922993,0.1744482743830437
2011,16,2011-12-20,2011-12-25,0.1678315514118403,0.2612830557436741,0.2450079542922993,0.1744482743830437
2011,17,2011-12-25,2011-12-30,0.0891842145207917,0.2384767316611881,0.2154758288947785,0.1454834215168217
2011,18,2011-12-30,2012-01-04,0.0891842145207917,0.2384767316611881,0.2154758288947785,0.1454834215168217
2011,19,2012-01-04,2012-01-09,0.1073536495911208,0.2691344797629248,0.200073155862004,0.1248695073191917
2011,20,2012-01-09,2012-01-14,0.1073536495911208,0.2691344797629248,0.200073155862004,0.1248695073191917
2011,21,2012-01-14,2012-01-19,0.1348605996612212,0.3062509241033659,0.1899797358601123,0.1089251432535239
2011,22,2012-01-19,2012-01-24,0.0980161345913495,0.2626757835242205,0.1947639028311212,0.1201999571872298
2011,23,2012-01-24,2012-01-29,0.095010576692011,0.3073081790575006,0.1915956169662363,0.1137663133025771
2011,24,2012-01-29,2012-02-03,0.0503608057700727,0.3809517777628456,0.1699404334896464,0.0868757086950607
2011,25,2012-02-03,2012-02-08,0.0968047667454006,0.2793542308395706,0.2116983956840654,0.1390644440744942
2011,26,2012-02-08,2012-02-13,0.078742049831023,0.3148670427598248,0.1989897604964794,0.1233376832863464
2011,27,2012-02-13,2012-02-18,0.0748906120264148,0.3244747074893711,0.1914194238421911,0.1157029967616784
2011,28,2012-02-18,2012-02-23,0.0830672141118622,0.305649017398213,0.1985790872930394,0.1253120927838843
2011,29,2012-02-23,2012-02-28,0.0890605769775957,0.2842951196770582,0.2153304523157265,0.1440728970894846
2011,30,2012-02-28,2012-03-04,0.0633362986125903,0.3532977016780102,0.1687084138793264,0.0927989371876743
2011,31,2012-03-04,2012-03-09,0.0871899417130544,0.2961973220217098,0.1983951308332779,0.1269418270488641
2011,32,2012-03-09,2012-03-14,0.1079312197646302,0.2788057076726201,0.233021086791493,0.1644438482566582
2011,33,2012-03-14,2012-03-19,0.1001291608979416,0.2862090696824272,0.2069409061307479,0.1375279573683245
2011,34,2012-03-19,2012-03-24,0.0884316714974014,0.268390759059151,0.1765205703465657,0.1064516256616392
2011,35,2012-03-24,2012-03-29,0.1408174537171446,0.2443421103199274,0.2495135535056066,0.1864174183673263
2011,36,2012-03-29,2012-04-03,0.1234088693228929,0.2467143863288202,0.2201846205810452,0.1502491787580167
2011,37,2012-04-03,2012-04-08,0.1409774827541327,0.2274102896073824,0.2345197378909635,0.1578784922450847
2011,38,2012-04-08,2012-04-13,0.1541029623378276,0.2510850010049141,0.2741511955096328,0.2028235626059601
2011,39,2012-04-13,2012-04-18,0.1607457166481692,0.2544564463474075,0.2864700165116458,0.2110266347252771
2011,40,2012-04-18,2012-04-23,0.1607457166481692,0.2544564463474075,0.2864700165116458,0.2110266347252771
2011,41,2012-04-23,2012-04-28,0.1805139505422057,0.2815026030874325,0.3384202951323282,0.2641747772054695
2011,42,2012-04-28,2012-05-03,0.1805139505422057,0.2815026030874325,0.3384202951323282,0.2641747772054695
2012,0,2012-10-01,2012-10-06,0.0962886969016942,0.3222649127668597,0.1835590769472329,0.0893807364402202
2012,1,2012-10-06,2012-10-11,0.1005813749243634,0.2810154996955243,0.2077276898679263,0.1287299141271328
2012,2,2012-10-11,2012-10-16,0.1282058499123335,0.2499601251918441,0.2455419960490741,0.1831157582308972
2012,3,2012-10-16,2012-10-21,0.0772495779590628,0.2708214611278691,0.1940819966074721,0.113693247710281
2012,4,2012-10-21,2012-10-26,0.1114957040936708,0.2572659922760785,0.234196398117352,0.1632901423727487
2012,5,2012-10-26,2012-10-31,0.1377375151340936,0.2455711823328924,0.2636772120800698,0.2049285079956614
2012,6,2012-10-31,2012-11-05,0.1156450429227863,0.2508990238271717,0.233259605621,0.1627679526749951
2012,7,2012-11-05,2012-11-10,0.1027898733691936,0.2627112004517084,0.2334843877327923,0.1514230555541551
2012,8,2012-11-10,2012-11-15,0.1448032052287955,0.2244922513962168,0.2417948260636661,0.1810269994398829
2012,9,2012-11-15,2012-11-20,0.1254968084132425,0.2360039493761261,0.2405133446679444,0.1730830025619877
2012,10,2012-11-20,2012-11-25,0.1121913273462344,0.2359691231343791,0.2385263524058142,0.1640770090873059
2012,11,2012-11-25,2012-11-30,0.13171062479902,0.2296012636311779,0.2419008506417544,0.177774524453609
2012,12,2012-11-30,2012-12-05,0.1422028277087466,0.2208432225222003,0.2482478124695052,0.1958049461666069
2012,13,2012-12-05,2012-12-10,0.1276451389123038,0.2371004574719156,0.2390344116280321,0.1701891431206405
2012,14,2012-12-10,2012-12-15,0.1349239833105252,0.2289718399970579,0.2436411120487686,0.1829970446436237
2012,15,2012-12-15,2012-12-20,0.1349239833105252,0.2289718399970579,0.2436411120487686,0.1829970446436237
2012,16,2012-12-20,2012-12-25,0.1276451389123038,0.2371004574719156,0.2390344116280321,0.1701891431206405
2012,17,2012-12-25,2012-12-30,,,,
2012,18,2012-12-30,2013-01-04,,,,
2012,19,2013-01-04,2013-01-09,,,,
2012,20,2013-01-09,2013-01-14,,,,
2012,21,2013-01-14,2013-01-19,,,,
2012,22,2013-01-19,2013-01-24,,,,
2012,23,2013-01-24,2013-01-29,0.076507937117384,0.2555750027169708,0.184910089657328,0.1091546640004382
2012,24,2013-01-29,2013-02-03,0.076507937117384,0.2555750027169708,0.184910089657328,0.1091546640004382
2012,25,2013-02-03,2013-02-08,0.0547192583590022,0.3204642049578379,0.1661684010672981,0.0861916494820983
2012,26,2013-02-08,2013-02-13,0.076507937117384,0.2555750027169708,0.184910089657328,0.1091546640004382
2012,27,2013-02-13,2013-02-18,0.0604349515675826,0.3073197189583158,0.1761115207523336,0.0967267671266124
2012,28,2013-02-18,2013-02-23,0.0329305796006205,0.3853534071987051,0.1474267124772683,0.0632286349637585
2012,29,2013-02-23,2013-02-28,0.0718663379847435,0.2810307469592715,0.1959977601224047,0.1177970024156408
2012,30,2013-02-28,2013-03-05,0.0621122548788884,0.3187646922648918,0.1808564773077082,0.1026655405938835
2012,31,2013-03-05,2013-03-10,0.0509556585308398,0.3390730399007457,0.1569858903750882,0.0778198346324568
2012,32,2013-03-10,2013-03-15,0.0926964433993499,0.2696015750008451,0.2230155462560719,0.1518166903636782
2012,33,2013-03-15,2013-03-20,0.0718260509650948,0.3043373074507954,0.19000071831558,0.1148182624980675
2012,34,2013-03-20,2013-03-25,0.1008219469277488,0.2949754516480461,0.2273272184471767,0.1454117007919312
