year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0973872820740953,0.3195456753226606,0.2491227037446441,0.1521315582443748
2010,1,2010-10-06,2010-10-11,0.0973872820740953,0.3195456753226606,0.2491227037446441,0.1521315582443748
2010,2,2010-10-11,2010-10-16,0.124954417380763,0.284733210043844,0.2395793308045195,0.1573389036102859
2010,3,2010-10-16,2010-10-21,0.124954417380763,0.284733210043844,0.2395793308045195,0.1573389036102859
2010,4,2010-10-21,2010-10-26,0.1556606723304405,0.2791258695510463,0.2220512434723317,0.1463852492490464
2010,5,2010-10-26,2010-10-31,0.1218152977377532,0.2555280852578253,0.2475640451965827,0.1734999033374366
2010,6,2010-10-31,2010-11-05,0.1370518521232515,0.2535695841174469,0.2438048477749198,0.1712565510660715
2010,7,2010-11-05,2010-11-10,0.1323254915912013,0.239363537492583,0.2374626562952851,0.1749597783386852
2010,8,2010-11-10,2010-11-15,0.1308489120541886,0.2450508223062471,0.2510560492091158,0.1795469850050799
2010,9,2010-11-15,2010-11-20,0.1384059468336113,0.2402608441683331,0.2681414461354796,0.1901812733391181
2010,10,2010-11-20,2010-11-25,0.1361716838030865,0.2377899882054152,0.2560351082621248,0.1859972374176502
2010,11,2010-11-25,2010-11-30,0.1394368023558129,0.246662774441102,0.2750285493273264,0.199659656846157
2010,12,2010-11-30,2010-12-05,0.137783612984447,0.2337455829553296,0.2625012223556096,0.1928506605751474
2010,13,2010-12-05,2010-12-10,0.1390012741204666,0.2443457458733713,0.2678286268158145,0.1979149582921213
2010,14,2010-12-10,2010-12-15,0.1421208472493805,0.2659818961996434,0.29444297949089,0.2159470366242056
2010,15,2010-12-15,2010-12-20,0.1370993621275723,0.233309758465141,0.2465416786009438,0.1849471776770112
2010,16,2010-12-20,2010-12-25,0.1434549960434705,0.2526302520637025,0.2728239634684514,0.2020223850974339
2010,17,2010-12-25,2010-12-30,0.1511447787534589,0.2585991015263231,0.2774872323135205,0.205172940991085
2010,18,2010-12-30,2011-01-04,0.1274931535360276,0.2506363557956013,0.2418476522831395,0.1731158399450632
2010,19,2011-01-04,2011-01-09,0.1160592329072716,0.2634154975546476,0.2357534994042728,0.1651685938784236
2010,20,2011-01-09,2011-01-14,0.1120654948142479,0.2726935204268252,0.2355563988748228,0.1615837633231442
2010,21,2011-01-14,2011-01-19,0.0942353197270518,0.2600002073953398,0.2015140459349543,0.1292274011670934
2010,22,2011-01-19,2011-01-24,0.1027976002413042,0.2716471837422801,0.2282592199643437,0.1611054394770925
2010,23,2011-01-24,2011-01-29,0.1000842805351768,0.3005275890433578,0.2349650972864726,0.1508292716573059
2010,24,2011-01-29,2011-02-03,0.0946437201661203,0.289238706230138,0.2036154830774788,0.1299435077650734
2010,25,2011-02-03,2011-02-08,0.1057303706195915,0.2877715496197787,0.1758390918945561,0.1016145195433574
2010,26,2011-02-08,2011-02-13,0.0703710297074773,0.326247001349934,0.1774999603070675,0.106940906980518
2010,27,2011-02-13,2011-02-18,0.0830126337383325,0.3270790006543815,0.1846119858948023,0.1096830749206321
2010,28,2011-02-18,2011-02-23,0.0742664200544239,0.3369076752347109,0.1764901329281288,0.09876315548826
2010,29,2011-02-23,2011-02-28,0.0744082698811867,0.3362570562454318,0.1849942200399352,0.111695505664455
2010,30,2011-02-28,2011-03-05,0.0816827145718375,0.3573897764131025,0.2086187584494568,0.1314137176703931
2010,31,2011-03-05,2011-03-10,0.0713129151910084,0.32448377198398,0.1773680284750879,0.1096642425186491
2010,32,2011-03-10,2011-03-15,0.0832089765385655,0.3134462355535519,0.189977120023345,0.1212397059505598
2010,33,2011-03-15,2011-03-20,0.0806242151454696,0.2937550625297725,0.1770288603365661,0.1128787283839174
2010,34,2011-03-20,2011-03-25,0.0992160612459467,0.2781563312873527,0.1968928328322694,0.1310021352292798
2010,35,2011-03-25,2011-03-30,0.1112174466430047,0.2651382569424549,0.2105935717437778,0.1437800856768694
2010,36,2011-03-30,2011-04-04,0.1128438227877514,0.2463708685317455,0.2069663574919734,0.1403044819057591
2010,37,2011-04-04,2011-04-09,0.1521856873928512,0.2422707654209489,0.2614862363143023,0.1909349971885214
2010,38,2011-04-09,2011-04-14,0.1400454823891904,0.2425803200020682,0.2502335164803033,0.1832478376956925
2010,39,2011-04-14,2011-04-19,0.1551069369869687,0.2390993260535104,0.2822479556346344,0.2185040339927972
2010,40,2011-04-19,2011-04-24,0.1536463121899099,0.2406850457372296,0.2718670959744683,0.2047195155906593
2010,41,2011-04-24,2011-04-29,0.1551069369869687,0.2390993260535104,0.2822479556346344,0.2185040339927972
2010,42,2011-04-29,2011-05-04,0.1551069369869687,0.2390993260535104,0.2822479556346344,0.2185040339927972
2011,0,2011-10-01,2011-10-06,0.0960674311560243,0.2819493129176478,0.2084469731629243,0.1382920752969322
2011,1,2011-10-06,2011-10-11,0.1152737564659769,0.2863798712931342,0.2276150777167571,0.1557709282157492
2011,2,2011-10-11,2011-10-16,0.1233193705683004,0.2864650509679936,0.245012216854689,0.1735807669973316
2011,3,2011-10-16,2011-10-21,0.1222605970613404,0.3057144311296991,0.2695809912025501,0.1926506106945466
2011,4,2011-10-21,2011-10-26,0.1301575288336316,0.2655431693786791,0.2460544917725651,0.1824361151845805
2011,5,2011-10-26,2011-10-31,0.1528375393245291,0.2927384701208077,0.2733635504186487,0.1987541055948495
2011,6,2011-10-31,2011-11-05,0.136845331586025,0.2771307840349264,0.262072300643454,0.1917935915280588
2011,7,2011-11-05,2011-11-10,0.1417069097609199,0.2676029016700022,0.2595694037904219,0.1915079184725629
2011,8,2011-11-10,2011-11-15,0.142125661124599,0.2445270655105198,0.259290169180052,0.1933335346382589
2011,9,2011-11-15,2011-11-20,0.1379362661031516,0.2394578944836684,0.2563828909279135,0.1951315207724599
2011,10,2011-11-20,2011-11-25,0.1397720490828591,0.2397670725475239,0.2581164976946626,0.1977539541549701
2011,11,2011-11-25,2011-11-30,0.1337468710817043,0.2343887234568171,0.253475612675775,0.196929506906661
2011,12,2011-11-30,2011-12-05,0.1386202190209073,0.2353892503462781,0.2460979145659062,0.1900388103550025
2011,13,2011-12-05,2011-12-10,0.1434436150422742,0.2403854286752351,0.2615837112281608,0.2029988209199905
2011,14,2011-12-10,2011-12-15,0.1386701709387436,0.2313935989067821,0.223234419793783,0.1701881032383562
2011,15,2011-12-15,2011-12-20,0.1319581842901039,0.2340038096286524,0.228832367186212,0.1737442498584096
2011,16,2011-12-20,2011-12-25,0.1319581842901039,0.2340038096286524,0.228832367186212,0.1737442498584096
2011,17,2011-12-25,2011-12-30,0.113760766889294,0.2302324013039402,0.2016789705366924,0.1480458254168823
2011,18,2011-12-30,2012-01-04,0.095409733157031,0.2473053782129614,0.1871055988795671,0.1257547049980957
2011,19,2012-01-04,2012-01-09,0.0916151791180331,0.2637360812361631,0.1926357666319826,0.1273719457179816
2011,20,2012-01-09,2012-01-14,0.0770586994247681,0.2643783551219827,0.1725322272224418,0.1034635845793091
2011,21,2012-01-14,2012-01-19,0.0821107694589225,0.292670478398897,0.1906770369116239,0.1191550863935503
2011,22,2012-01-19,2012-01-24,0.0840260710400374,0.2965974872825667,0.2036961021368136,0.1306064271577534
2011,23,2012-01-24,2012-01-29,0.0978796653413029,0.3024208557000707,0.1999192006491679,0.1263825747264933
2011,24,2012-01-29,2012-02-03,0.0852475379119621,0.3170355927921415,0.1958027813756164,0.1233952474435886
2011,25,2012-02-03,2012-02-08,0.1451863529884443,0.3316719876035919,0.2276456918617997,0.1480650397253222
2011,26,2012-02-08,2012-02-13,0.1058016824208251,0.3275027408868058,0.2101105700194888,0.1347189192274539
2011,27,2012-02-13,2012-02-18,0.0975962713337597,0.3268927326470406,0.2022837910525959,0.1291228455432185
2011,28,2012-02-18,2012-02-23,0.1017125158076922,0.3301784459320069,0.2044441276115891,0.1310320449097618
2011,29,2012-02-23,2012-02-28,0.0869711563620689,0.3338006422646842,0.2068832368210504,0.1326964705134509
2011,30,2012-02-28,2012-03-04,0.0729800380725635,0.3250627079277448,0.1788034541519174,0.1123346244905124
2011,31,2012-03-04,2012-03-09,0.0901285724473339,0.3187487489268885,0.198786684130521,0.1303577437195077
2011,32,2012-03-09,2012-03-14,0.1028726385138217,0.3350258158954049,0.2192027883902592,0.1493424817949648
2011,33,2012-03-14,2012-03-19,0.0976904568408815,0.2811058296197201,0.1902572571588572,0.127057398079103
2011,34,2012-03-19,2012-03-24,0.1193984992157148,0.283599284796721,0.222725145581613,0.1567618917775062
2011,35,2012-03-24,2012-03-29,0.1446801688210204,0.2829060434444961,0.2461450345157589,0.1791117305962878
2011,36,2012-03-29,2012-04-03,0.1323507326871356,0.235359450227263,0.2352955022615767,0.1715359566396694
2011,37,2012-04-03,2012-04-08,0.156891317608415,0.2641589465096716,0.2730508436972362,0.2031967931576994
2011,38,2012-04-08,2012-04-13,0.1816310825377732,0.2807681506916553,0.3128808240116957,0.2331967058968357
2011,39,2012-04-13,2012-04-18,0.1739426565394026,0.2702628429619074,0.3029516373477413,0.2327879215397036
2011,40,2012-04-18,2012-04-23,0.1689032863877311,0.2576021416752722,0.2978820139999138,0.2289427794980047
2011,41,2012-04-23,2012-04-28,0.2128855245449706,0.307321629253439,0.3657482091177791,0.2974762441243049
2011,42,2012-04-28,2012-05-03,0.1908944054663508,0.2824618854643556,0.3318151115588464,0.2632095118111548
2012,0,2012-10-01,2012-10-06,0.1104314356449996,0.2859299045372783,0.2446087996449842,0.1725963921428334
2012,1,2012-10-06,2012-10-11,0.1104314356449996,0.2859299045372783,0.2446087996449842,0.1725963921428334
2012,2,2012-10-11,2012-10-16,0.0985055538156071,0.2728645290467812,0.2242911490556888,0.1552068660637546
2012,3,2012-10-16,2012-10-21,0.1223573174743921,0.2989952800277753,0.2649264502342796,0.1899859182219123
2012,4,2012-10-21,2012-10-26,0.1285353308591514,0.2843041426570018,0.2580801065354071,0.1881247549088692
2012,5,2012-10-26,2012-10-31,0.142189552894286,0.2775305647212565,0.2511046442690153,0.1867644434263645
2012,6,2012-10-31,2012-11-05,0.1387867857731315,0.2785872960294304,0.2661841759208237,0.197284412911119
2012,7,2012-11-05,2012-11-10,0.1510888992523206,0.2878261968321943,0.2919981825826447,0.2205417919234455
2012,8,2012-11-10,2012-11-15,0.1395113734715273,0.2499971425364956,0.2567074265973552,0.1918454980727538
2012,9,2012-11-15,2012-11-20,0.1452899878132743,0.2639196315123076,0.2734468019987521,0.2085072384035677
2012,10,2012-11-20,2012-11-25,0.1534773190096971,0.2754501373270407,0.287990670338801,0.2214901017314746
2012,11,2012-11-25,2012-11-30,0.1370823595195524,0.2424050493534997,0.2570909284762077,0.200151561886597
2012,12,2012-11-30,2012-12-05,0.1466650001216465,0.2570918928624437,0.265585278167377,0.2073774458988489
2012,13,2012-12-05,2012-12-10,0.1429015791436474,0.2728563514423927,0.2768705241473346,0.2194982615067678
2012,14,2012-12-10,2012-12-15,0.1531987428136891,0.237656033326842,0.240388989707165,0.1883698584705563
2012,15,2012-12-15,2012-12-20,0.1480501609786682,0.2552561923846173,0.2586297569272497,0.203934059988662
2012,16,2012-12-20,2012-12-25,0.1480501609786682,0.2552561923846173,0.2586297569272497,0.203934059988662
2012,17,2012-12-25,2012-12-30,0.1531987428136891,0.237656033326842,0.240388989707165,0.1883698584705563
2012,18,2012-12-30,2013-01-04,0.146999337706334,0.2457217691612661,0.192579845558879,0.1299770114452212
2012,19,2013-01-04,2013-01-09,0.146999337706334,0.2457217691612661,0.192579845558879,0.1299770114452212
2012,20,2013-01-09,2013-01-14,0.146999337706334,0.2457217691612661,0.192579845558879,0.1299770114452212
2012,21,2013-01-14,2013-01-19,0.146999337706334,0.2457217691612661,0.192579845558879,0.1299770114452212
2012,22,2013-01-19,2013-01-24,0.146999337706334,0.2457217691612661,0.192579845558879,0.1299770114452212
2012,23,2013-01-24,2013-01-29,0.1054689347121475,0.2850183066685762,0.1805898516177633,0.1111842523699886
2012,24,2013-01-29,2013-02-03,0.1054689347121475,0.2850183066685762,0.1805898516177633,0.1111842523699886
2012,25,2013-02-03,2013-02-08,0.063938531717961,0.3243148441758864,0.1685998576766477,0.0923914932947561
2012,26,2013-02-08,2013-02-13,0.063938531717961,0.3243148441758864,0.1685998576766477,0.0923914932947561
2012,27,2013-02-13,2013-02-18,0.0597890515162717,0.3269381802027129,0.1661181927152765,0.0913809236562387
2012,28,2013-02-18,2013-02-23,0.0597890515162717,0.3269381802027129,0.1661181927152765,0.0913809236562387
2012,29,2013-02-23,2013-02-28,0.0544697355543254,0.3326468737666547,0.1568924758133364,0.0798450429542743
2012,30,2013-02-28,2013-03-05,0.0609588872765287,0.3238528226655977,0.1728622446558456,0.1019062347196859
2012,31,2013-03-05,2013-03-10,0.0728393401804866,0.3104021912807149,0.1820022404697798,0.1101092862937958
2012,32,2013-03-10,2013-03-15,0.0876813085818058,0.3132753736040813,0.2041469430991647,0.1315491366612901
2012,33,2013-03-15,2013-03-20,0.0789625417225404,0.3029872971187349,0.1903721620219277,0.1201973674069696
2012,34,2013-03-20,2013-03-25,0.0882474293092867,0.2718336950865259,0.1941072983107728,0.127136730839933
2012,35,2013-03-25,2013-03-30,0.099252286962803,0.2694299981637957,0.2134370087253804,0.1454410176171033
2012,36,2013-03-30,2013-04-04,0.134239115597617,0.2581177285337288,0.2528953721976496,0.183566342022765
2012,37,2013-04-04,2013-04-09,0.1218281229973167,0.2231809258007801,0.2420567847662037,0.177637185350087
2012,38,2013-04-09,2013-04-14,0.1572349587417822,0.2512597452573302,0.282289409141088,0.211781147614181
2012,39,2013-04-14,2013-04-19,0.1926417944862477,0.2793385647138803,0.3225220335159723,0.2459251098782751
2012,40,2013-04-19,2013-04-24,0.1572349587417822,0.2512597452573302,0.282289409141088,0.211781147614181
2012,41,2013-04-24,2013-04-29,0.1926417944862477,0.2793385647138803,0.3225220335159723,0.2459251098782751
2012,42,2013-04-29,2013-05-04,0.1926417944862477,0.2793385647138803,0.3225220335159723,0.2459251098782751
2013,0,2013-10-01,2013-10-06,0.0905835529844321,0.2850022149192244,0.2121763895935706,0.1300585157279196
2013,1,2013-10-06,2013-10-11,0.0925969237115856,0.2797542035451948,0.2133721521837204,0.1398907759702638
2013,2,2013-10-11,2013-10-16,0.0905835529844321,0.2850022149192244,0.2121763895935706,0.1300585157279196
2013,3,2013-10-16,2013-10-21,0.1123357681694973,0.2845547739889041,0.2355543755482385,0.1637148787013702
2013,4,2013-10-21,2013-10-26,0.0946102944387392,0.2745061921711653,0.2145679147738703,0.1497230362126081
2013,5,2013-10-26,2013-10-31,0.1422189960671877,0.2782754571588974,0.2449978248801729,0.1776942127394703
2013,6,2013-10-31,2013-11-05,0.1219302291876302,0.3004352317063293,0.2704753729453403,0.197383750125483
2013,7,2013-11-05,2013-11-10,0.1207738646473276,0.2598261081801845,0.2429428916795436,0.1812102768584039
2013,8,2013-11-10,2013-11-15,0.1304560374139229,0.2670663471851039,0.2526492829905163,0.1875124281308143
2013,9,2013-11-15,2013-11-20,0.1429279995515545,0.2587836528485474,0.2651257159767356,0.196776273506637
2013,10,2013-11-20,2013-11-25,0.1244290976159148,0.2380112860315609,0.2397046094707892,0.1844976274240774
2013,11,2013-11-25,2013-11-30,0.1316752184853245,0.244690180202391,0.2443500586285321,0.1874578771257214
2013,12,2013-11-30,2013-12-05,0.1257701380423412,0.2390925332599471,0.2483839244472368,0.1944074325326047
2013,13,2013-12-05,2013-12-10,0.1176850882635086,0.226382306121739,0.2179974669098393,0.1720865203823898
2013,14,2013-12-10,2013-12-15,0.1475637689533038,0.2611811227501611,0.2505385763380597,0.1895215317828983
2013,15,2013-12-15,2013-12-20,0.145793517392106,0.249014903873219,0.2358537772611787,0.1813971100847088
2013,16,2013-12-20,2013-12-25,0.1235026620117235,0.2431895314195142,0.2147158356083134,0.1600388184889075
2013,17,2013-12-25,2013-12-30,0.0935411058608593,0.2378180411016886,0.1990479773434581,0.1490450276914771
2013,18,2013-12-30,2014-01-04,0.1129298295888401,0.2415512832507632,0.1701413801890313,0.1081439025030637
