year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0796334617274216,0.2952231461858959,0.1852124976592371,0.1047592051082184
2010,1,2010-10-06,2010-10-11,0.1174427879407312,0.2858654279187216,0.2110184286392068,0.1296649914689857
2010,2,2010-10-11,2010-10-16,0.1312289574788913,0.2925399225927933,0.2193872118164792,0.1381354948568753
2010,3,2010-10-16,2010-10-21,0.1414659446158809,0.2698332149774756,0.2284555764419041,0.1461002744418635
2010,4,2010-10-21,2010-10-26,0.1270408625521062,0.2515323182738471,0.2294017585371364,0.1544237263377041
2010,5,2010-10-26,2010-10-31,0.1184150834753022,0.2329901750318575,0.2373620323804559,0.1592578956168086
2010,6,2010-10-31,2010-11-05,0.1170534646383507,0.2107659604932619,0.2324022135097067,0.1742012404352691
2010,7,2010-11-05,2010-11-10,0.1190983383303999,0.2139818652480466,0.2286938053687242,0.1742140924374747
2010,8,2010-11-10,2010-11-15,0.1202320361440782,0.2053228013104228,0.228697309665899,0.1827773147009216
2010,9,2010-11-15,2010-11-20,0.1206927690638685,0.2068485241566442,0.2163136659188354,0.1806199189968995
2010,10,2010-11-20,2010-11-25,0.1082497756015045,0.2093290065712643,0.2105763995292592,0.1638155287740102
2010,11,2010-11-25,2010-11-30,0.1033664858206596,0.2062963203651504,0.2068087319861235,0.1578498248135306
2010,12,2010-11-30,2010-12-05,0.0994868065531993,0.2185208229607816,0.1966346534743179,0.1464202518335576
2010,13,2010-12-05,2010-12-10,0.0887078113774121,0.2188483804528401,0.1904858905461788,0.1340150565846893
2010,14,2010-12-10,2010-12-15,0.0851801599508574,0.242090066868492,0.1729303254461341,0.1131962069391113
2010,15,2010-12-15,2010-12-20,0.0868385785072443,0.232792768689377,0.1731839795723809,0.1153412302199827
2010,16,2010-12-20,2010-12-25,0.0866277641934635,0.2374398587467991,0.15613572272483,0.0988124271361478
2010,17,2010-12-25,2010-12-30,0.0859039620721604,0.2397649628076455,0.164533024085482,0.1060043170376295
2010,18,2010-12-30,2011-01-04,0.0711179707274331,0.2650374883227212,0.1526754638536838,0.0859309476596219
2010,19,2011-01-04,2011-01-09,0.0646702742310599,0.278820451394853,0.151859960375232,0.0828557639992752
2010,20,2011-01-09,2011-01-14,0.0536915292498582,0.2995107477188801,0.149722079200433,0.0748774324308389
2010,21,2011-01-14,2011-01-19,0.0556081772614028,0.2926351178986434,0.1492152049825377,0.0730494681830961
2010,22,2011-01-19,2011-01-24,0.0517748812383137,0.3063863775391168,0.1502289534183284,0.0767053966785817
2010,23,2011-01-24,2011-01-29,0.0609888925480202,0.321119799741192,0.1488363444324296,0.0748288446448127
2010,24,2011-01-29,2011-02-03,0.091018965670684,0.3214692471187106,0.1565999531935584,0.0854818989413943
2010,25,2011-02-03,2011-02-08,0.062782464310226,0.3306146936887081,0.1487100575823936,0.0754219701320517
2010,26,2011-02-08,2011-02-13,0.0455535460216805,0.3639884564082971,0.1393012661352942,0.0640786147761791
2010,27,2011-02-13,2011-02-18,0.0682862558461822,0.3427288517635039,0.1479506096644263,0.0747802568587867
2010,28,2011-02-18,2011-02-23,0.0455535460216805,0.3639884564082971,0.1393012661352942,0.0640786147761791
2010,29,2011-02-23,2011-02-28,0.0503506478039513,0.3531300418902888,0.1469853699593002,0.0758404404980072
2010,30,2011-02-28,2011-03-05,0.0551477495862221,0.3422716273722807,0.1546694737833062,0.0876022662198353
2010,31,2011-03-05,2011-03-10,0.0645779994705244,0.3253754794810893,0.1595737203137897,0.0943266900825029
