year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0814860712793857,0.2978384353486699,0.2094371711524202,0.1151823356298121
2010,1,2010-10-06,2010-10-11,0.0814860712793857,0.2978384353486699,0.2094371711524202,0.1151823356298121
2010,2,2010-10-11,2010-10-16,0.0880668521404113,0.289352503390854,0.2110637100499262,0.1216774687259286
2010,3,2010-10-16,2010-10-21,0.094315383492366,0.2808306559480296,0.2218932090285444,0.134240548051129
2010,4,2010-10-21,2010-10-26,0.0946476330014369,0.2808665714330383,0.2126902489474323,0.1281726018220452
2010,5,2010-10-26,2010-10-31,0.1007300395988561,0.2723267662477096,0.2281212279666065,0.1437696542617875
2010,6,2010-10-31,2010-11-05,0.1068124461962754,0.2637869610623808,0.2435522069857808,0.1593667067015298
2010,7,2010-11-05,2010-11-10,0.1156978103741292,0.2647766379011079,0.2442387005892916,0.1586966892873367
2010,8,2010-11-10,2010-11-15,0.1159317907040637,0.2244245984213781,0.2224863929772803,0.1480469059906131
2010,9,2010-11-15,2010-11-20,0.1456333519246755,0.2496763812079047,0.2764736458346619,0.1885507593384351
2010,10,2010-11-20,2010-11-25,0.1257859008711756,0.2207670790961703,0.2323159640387499,0.1592576019635807
2010,11,2010-11-25,2010-11-30,0.0953495739912404,0.159810452993849,0.1474333261113985,0.0962232519318744
2010,12,2010-11-30,2010-12-05,0.1363747766976109,0.2528144030867571,0.2730409201701894,0.1929987946204328
2010,13,2010-12-05,2010-12-10,0.1230479881952757,0.2243457122419666,0.2305435727353185,0.1637018884701944
2010,14,2010-12-10,2010-12-15,0.1335625280555892,0.2406636884158487,0.2496993760107684,0.1814714660174387
2010,15,2010-12-15,2010-12-20,0.1269050740366626,0.2440943044714116,0.252000668648918,0.1841140413110319
2010,16,2010-12-20,2010-12-25,0.1390362922893553,0.2560197601139686,0.2422966975122173,0.1724728552614649
2010,17,2010-12-25,2010-12-30,0.1299686654805292,0.2418126601085971,0.2312010769625212,0.1683597452569307
2010,18,2010-12-30,2011-01-04,0.1292220585241459,0.2516303484269304,0.2265046049017899,0.1593517988370251
2010,19,2011-01-04,2011-01-09,0.1657089015846401,0.2975083874600173,0.2362856684266618,0.1559461684604585
2010,20,2011-01-09,2011-01-14,0.094305592994752,0.2231060416676956,0.1865310055690587,0.1289872403196794
2010,21,2011-01-14,2011-01-19,0.1124294755116792,0.2705434497038354,0.2046270255084684,0.1323563197585541
2010,22,2011-01-19,2011-01-24,0.1033260775479989,0.2706194773470203,0.2031679659347253,0.1269832999668662
2010,23,2011-01-24,2011-01-29,0.086377329919326,0.2909398923406086,0.1925234621034281,0.1175085702872126
2010,24,2011-01-29,2011-02-03,0.0917546960259797,0.299370680893426,0.1908265139786796,0.1146021082846847
