year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.1362596793922134,0.2530146802772129,0.2798330071732001,0.2156287126570986
2010,1,2010-10-06,2010-10-11,0.1598714438516534,0.2611507805526515,0.2969481246767732,0.2422134298339653
2010,2,2010-10-11,2010-10-16,0.1595209050754041,0.2644676414099575,0.3122478176938014,0.2659535025770595
2010,3,2010-10-16,2010-10-21,0.1838337470873428,0.2659700199707841,0.2987635491633181,0.2450580742677378
2010,4,2010-10-21,2010-10-26,0.1957398244133917,0.2673541276586616,0.3070840295149505,0.2628092602725709
2010,5,2010-10-26,2010-10-31,0.1981715209936142,0.2598186580408521,0.3078138440720102,0.2692150609926097
2010,6,2010-10-31,2010-11-05,0.1979882229121719,0.2575978311942327,0.2961673028388057,0.2523278539165776
2010,7,2010-11-05,2010-11-10,0.241433124497206,0.2791601912130528,0.3095109071306722,0.2710104032528768
2010,8,2010-11-10,2010-11-15,0.1685144990705247,0.2254424555522419,0.2685809109892227,0.224027877153086
2010,9,2010-11-15,2010-11-20,0.1786386656291564,0.2580945822301315,0.2772825458472086,0.2318382549432293
2010,10,2010-11-20,2010-11-25,0.1660893440671216,0.2664225411547563,0.2680717608916716,0.2161502886118454
2010,11,2010-11-25,2010-11-30,0.1259683733197387,0.2696810999250999,0.253755819421731,0.2004764844237252
2010,12,2010-11-30,2010-12-05,0.1164874961846418,0.285729643276864,0.2323575024715914,0.170409218158687
2010,13,2010-12-05,2010-12-10,0.1284413793810173,0.2914064179286308,0.2404394060250607,0.1690863896176938
2010,14,2010-12-10,2010-12-15,0.0950527358531695,0.2961014119768616,0.2028772819679827,0.1416647804346423
2010,15,2010-12-15,2010-12-20,0.1113120019438379,0.2917043955647,0.2205616095916051,0.1552652476422113
2010,16,2010-12-20,2010-12-25,0.1104418905973269,0.2876053567886076,0.2183681407817719,0.1550445728742978
2010,17,2010-12-25,2010-12-30,0.1027473132252482,0.2918533843827345,0.2106227113748773,0.14835467665447
2010,18,2010-12-30,2011-01-04,0.097722773361267,0.3034629482786233,0.2011612254804888,0.1311711657653383
2010,19,2011-01-04,2011-01-09,0.097722773361267,0.3034629482786233,0.2011612254804888,0.1311711657653383
2010,20,2011-01-09,2011-01-14,0.0703643086904086,0.3012564624233942,0.1567995372895764,0.090106369528612
