year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.1145268331537024,0.3106622115070953,0.256832511902078,0.166666931579438
2010,1,2010-10-06,2010-10-11,0.1145268331537024,0.3106622115070953,0.256832511902078,0.166666931579438
2010,2,2010-10-11,2010-10-16,0.1236692902428814,0.2896634193913632,0.2559457701168518,0.1708991472044667
2010,3,2010-10-16,2010-10-21,0.1236692902428814,0.2896634193913632,0.2559457701168518,0.1708991472044667
2010,4,2010-10-21,2010-10-26,0.1287705660615606,0.2878036854326827,0.2482647381070409,0.1604423099576056
2010,5,2010-10-26,2010-10-31,0.1277104715133814,0.2705243612343118,0.2627400603414366,0.1855882000763568
2010,6,2010-10-31,2010-11-05,0.1311729647355492,0.2686005718786633,0.2582889423069762,0.1770959437139606
2010,7,2010-11-05,2010-11-10,0.1311729647355492,0.2686005718786633,0.2582889423069762,0.1770959437139606
2010,8,2010-11-10,2010-11-15,0.1323741640725436,0.2589990151016536,0.2633010444069439,0.1854227605921381
2010,9,2010-11-15,2010-11-20,0.1370378566317058,0.2474736689689955,0.2638620284724512,0.1852573211079195
2010,10,2010-11-20,2010-11-25,0.1370378566317058,0.2474736689689955,0.2638620284724512,0.1852573211079195
2010,11,2010-11-25,2010-11-30,0.1378084870955116,0.2596871081455014,0.2682309922928473,0.1882502930311104
2010,12,2010-11-30,2010-12-05,0.1353314162114228,0.2565746415686555,0.2610536718515653,0.1849503076924251
2010,13,2010-12-05,2010-12-10,0.1344781960012813,0.2611251278684855,0.2596494935411224,0.1847968009846779
2010,14,2010-12-10,2010-12-15,0.1385791175593174,0.2719005473220073,0.2725999561132435,0.1912432649543013
2010,15,2010-12-15,2010-12-20,0.1303772744432452,0.2503497084149638,0.2466990309690014,0.1783503370150545
2010,16,2010-12-20,2010-12-25,0.1350532775940598,0.2624981934321317,0.2578151298320324,0.1829370064663919
2010,17,2010-12-25,2010-12-30,0.1362034407796168,0.2652443245594242,0.2541464024138525,0.1792174174298201
2010,18,2010-12-30,2011-01-04,0.1206460118181217,0.2593302800520151,0.2354292223286383,0.1626938511749405
2010,19,2011-01-04,2011-01-09,0.1147671408736976,0.2698334772340366,0.2256297654711742,0.1529337139975261
2010,20,2011-01-09,2011-01-14,0.1115956665048682,0.2767990591022879,0.2240812387979127,0.1491271847169068
2010,21,2011-01-14,2011-01-19,0.0953573202315034,0.2623968071816575,0.2054422336030612,0.1305137990799469
