year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.071411648415442,0.3581277110609024,0.1984301192897052,0.1073264541877938
2010,1,2010-10-06,2010-10-11,0.0868054558816101,0.3318531276280261,0.2076880278111952,0.1187726547967398
2010,2,2010-10-11,2010-10-16,0.0879028843698654,0.335727094711357,0.2107940438262227,0.1237106452410456
2010,3,2010-10-16,2010-10-21,0.1011018348595232,0.3017045771118189,0.2138399203176577,0.1252808649613802
2010,4,2010-10-21,2010-10-26,0.117095370789277,0.296131219115483,0.229666712564477,0.1468369720567166
2010,5,2010-10-26,2010-10-31,0.1571753927487355,0.2961366698924714,0.2516574330556491,0.1648827056830763
2010,6,2010-10-31,2010-11-05,0.1222013711789842,0.250956534746285,0.2423754530583785,0.1734736723413645
2010,7,2010-11-05,2010-11-10,0.1468056188352641,0.2495762289081641,0.2460888825975281,0.1811165735914656
2010,8,2010-11-10,2010-11-15,0.1600693118482682,0.2399559136170695,0.2577058953420342,0.1943129181608854
2010,9,2010-11-15,2010-11-20,0.1477763995650687,0.2112557973768308,0.2326167489340508,0.1917969981805362
2010,10,2010-11-20,2010-11-25,0.139621638753297,0.2125368987832405,0.2347833642864971,0.1868030042327469
2010,11,2010-11-25,2010-11-30,0.1190011275770464,0.1936802518195309,0.2319426097735667,0.1856780089500297
2010,12,2010-11-30,2010-12-05,0.1281481681181277,0.2037338413133979,0.2250008514906877,0.1805553772475249
2010,13,2010-12-05,2010-12-10,0.1316397160228047,0.2052556323195308,0.2168682030963367,0.1754240916395364
2010,14,2010-12-10,2010-12-15,0.1141754293075913,0.2047436837376992,0.2185758441587968,0.1693224102199973
2010,15,2010-12-15,2010-12-20,0.1251704008847448,0.2149275395993648,0.2130349383736105,0.1676295885663653
2010,16,2010-12-20,2010-12-25,0.1296960573238384,0.2347833027408646,0.2036607678656982,0.1581422638395622
2010,17,2010-12-25,2010-12-30,0.1219357433157148,0.2197634932392819,0.2111183060122475,0.1637323370297797
