year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0834913797066702,0.2864200394998237,0.1906517160669571,0.1129974231756445
2010,1,2010-10-06,2010-10-11,0.1333193391947174,0.2846722324742681,0.2208880531661354,0.1389495601187415
2010,2,2010-10-11,2010-10-16,0.1521032549243497,0.3008899391994671,0.2258472467689938,0.1369563357976236
2010,3,2010-10-16,2010-10-21,0.1643633829531325,0.2667067187235136,0.2461651966624554,0.1668949213829564
2010,4,2010-10-21,2010-10-26,0.1341587774112998,0.2406097031948399,0.2276317949872913,0.1582681364226207
2010,5,2010-10-26,2010-10-31,0.1120982643017325,0.2067195748110183,0.229254591854205,0.1650700218084641
2010,6,2010-10-31,2010-11-05,0.1080702074659845,0.1881225800453607,0.2092601446635109,0.1641512667014388
2010,7,2010-11-05,2010-11-10,0.1144184756175606,0.1980532584315073,0.2156659236866879,0.1680861544978122
2010,8,2010-11-10,2010-11-15,0.1095576348888916,0.1884376702437008,0.2138863251039019,0.1686988789759589
2010,9,2010-11-15,2010-11-20,0.127947795813634,0.2089332086259495,0.2102626331251339,0.1744244505053869
2010,10,2010-11-20,2010-11-25,0.1056825902543948,0.205750641012937,0.2046277253788475,0.1611774208099507
2010,11,2010-11-25,2010-11-30,0.0959502515494827,0.2041017580310731,0.206289582630628,0.1582794976087588
2010,12,2010-11-30,2010-12-05,0.1026100281213403,0.2169151907528968,0.1952693028832877,0.1482318774963
2010,13,2010-12-05,2010-12-10,0.0892746787655713,0.2215299271510246,0.1880723606557262,0.1433068561496983
2010,14,2010-12-10,2010-12-15,0.0972673863566734,0.2330958692035401,0.1764526351216629,0.1169167057213563
2010,15,2010-12-15,2010-12-20,0.0909666255882624,0.2329407121868035,0.1745789812820342,0.1211017693022835
2010,16,2010-12-20,2010-12-25,0.0863578116425426,0.244196340205846,0.1592119480687137,0.1030817460357961
2010,17,2010-12-25,2010-12-30,0.091812598999608,0.238646104704693,0.1678322915951883,0.1099992258785762
2010,18,2010-12-30,2011-01-04,0.0741201685000446,0.2772003147685623,0.1610352849903081,0.0931635044115925
2010,19,2011-01-04,2011-01-09,0.0651823259487422,0.2938511930823903,0.1542813549981261,0.0845538987871565
2010,20,2011-01-09,2011-01-14,0.0545945831018421,0.3186786195206625,0.1518160584628323,0.0752899751628368
2010,21,2011-01-14,2011-01-19,0.0618825253575467,0.3102042893312787,0.1628586219119026,0.0832452627873889
2010,22,2011-01-19,2011-01-24,0.0473066408461375,0.3271529497100464,0.140773495013762,0.0673346875382847
2010,23,2011-01-24,2011-01-29,0.0584381943780976,0.3436347534840155,0.1455501377138975,0.070122586071551
2010,24,2011-01-29,2011-02-03,0.0820227174626812,0.3369032554499312,0.1512720959400566,0.0763245508351161
2010,25,2011-02-03,2011-02-08,0.0572900840516146,0.3547782415349279,0.1397806429812291,0.065748360499605
2010,26,2011-02-08,2011-02-13,0.0425408938460251,0.4002785194448059,0.1272963379898689,0.0535858431254144
2010,27,2011-02-13,2011-02-18,0.0622818056543531,0.3685908874473685,0.1392842169649627,0.0649551969802652
2010,28,2011-02-18,2011-02-23,0.0425408938460251,0.4002785194448059,0.1272963379898689,0.0535858431254144
2010,29,2011-02-23,2011-02-28,0.0493515132676463,0.368687505186658,0.1445363570328744,0.0784109404316662
2010,30,2011-02-28,2011-03-05,0.0561621326892676,0.3370964909285102,0.1617763760758801,0.103236037737918
2010,31,2011-03-05,2011-03-10,0.0610926102209709,0.3221054068968766,0.1548537546301522,0.0937943051764901
2010,32,2011-03-10,2011-03-15,0.0561621326892676,0.3370964909285102,0.1617763760758801,0.103236037737918
2010,33,2011-03-15,2011-03-20,0.0682322625178952,0.2983458653499511,0.1584759231578884,0.0996779356756159
