year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0964775658334535,0.2932809576185533,0.2014645724419031,0.1166655936287352
2010,1,2010-10-06,2010-10-11,0.1223629101508858,0.2859068068742061,0.2114134618953288,0.1271937757311973
2010,2,2010-10-11,2010-10-16,0.0940111012937322,0.2760906723948085,0.2105547260653904,0.1253752199372795
2010,3,2010-10-16,2010-10-21,0.1766000633254719,0.2883487906092568,0.2222210871786931,0.1395405136275773
2010,4,2010-10-21,2010-10-26,0.1280390143827367,0.2638611490020563,0.2251167841880219,0.1458510480761997
2010,5,2010-10-26,2010-10-31,0.1080125883160054,0.2541429323478461,0.2391234553819735,0.1576988776943592
2010,6,2010-10-31,2010-11-05,0.1486635297288177,0.252363410382051,0.2344087852222827,0.1633625175425859
2010,7,2010-11-05,2010-11-10,0.1335323045957374,0.2368622006563141,0.2285678681260307,0.160789581045583
2010,8,2010-11-10,2010-11-15,0.176509162678056,0.2300997179147872,0.2477227302024337,0.1954210978028241
2010,9,2010-11-15,2010-11-20,0.1388126126761642,0.2288858141456323,0.2323287103275956,0.1692403506080881
2010,10,2010-11-20,2010-11-25,0.1413656712564782,0.2218841090769519,0.2292056543132335,0.1701104996727076
2010,11,2010-11-25,2010-11-30,0.1063963707546993,0.2196955238657957,0.2206955326543224,0.1515103729758573
2010,12,2010-11-30,2010-12-05,0.1281844986106161,0.2056556280638096,0.2162032510124413,0.1661750687753637
2010,13,2010-12-05,2010-12-10,0.1490248469974204,0.2008789938709108,0.2198364862701472,0.1727209468665663
2010,14,2010-12-10,2010-12-15,0.1291322780797288,0.1963923664547223,0.2080777341128544,0.1742938864836677
2010,15,2010-12-15,2010-12-20,0.1359987662910005,0.2066821812735256,0.2095647967988345,0.165871179265847
2010,16,2010-12-20,2010-12-25,0.1298391737958524,0.2227751834949438,0.2007801700135019,0.150598704447307
2010,17,2010-12-25,2010-12-30,0.1294857259377906,0.209583774974833,0.2044289520631781,0.1624462954654873
2010,18,2010-12-30,2011-01-04,0.1222057768923482,0.2265662427465113,0.1958048085385831,0.1389042309712257
2010,19,2011-01-04,2011-01-09,0.1222057768923482,0.2265662427465113,0.1958048085385831,0.1389042309712257
2010,20,2011-01-09,2011-01-14,0.1145723799888441,0.2303573019980788,0.1908294470636643,0.1272097574951446
2010,21,2011-01-14,2011-01-19,0.1145723799888441,0.2303573019980788,0.1908294470636643,0.1272097574951446
2010,22,2011-01-19,2011-01-24,0.0962355387248074,0.2346629912078769,0.1793843636373397,0.1148156469889505
2010,23,2011-01-24,2011-01-29,0.0838189035039761,0.2473403380708415,0.1728109964981151,0.1087765051856187
2010,24,2011-01-29,2011-02-03,0.0778986974607708,0.2389686804176751,0.1679392802110151,0.1024215364827565
2010,25,2011-02-03,2011-02-08,0.0684421652615422,0.2558318561072229,0.1638017712153406,0.0995598790308558
2010,26,2011-02-08,2011-02-13,0.0589856330623136,0.2726950317967707,0.1596642622196662,0.0966982215789551
2010,27,2011-02-13,2011-02-18,0.069062688744339,0.2771160982332994,0.1644498037735482,0.0979491605572056
2010,28,2011-02-18,2011-02-23,0.0644409673567675,0.3048854025256285,0.1631883181024761,0.0949379474779597
2010,29,2011-02-23,2011-02-28,0.0703037357099327,0.3196845824854527,0.1657458688899634,0.0947277236099052
2010,30,2011-02-28,2011-03-05,0.0696554197083807,0.3127137139985744,0.1636295079911298,0.0967907003440891
2010,31,2011-03-05,2011-03-10,0.0640335332980562,0.3222765932946623,0.1641548231977987,0.0933878972450188
2010,32,2011-03-10,2011-03-15,0.0746289901171533,0.2961799662156083,0.1609878318856275,0.1022564801773435
2010,33,2011-03-15,2011-03-20,0.0858396839798022,0.2886411886889492,0.1708174652200362,0.1097782645432839
2010,34,2011-03-20,2011-03-25,0.090333190835997,0.2762500539462584,0.1708701586154051,0.1167141675465612
2010,35,2011-03-25,2011-03-30,0.1143630216680025,0.2598581412992678,0.1872570471813138,0.1267545132042122
2010,36,2011-03-30,2011-04-04,0.1074525602991957,0.2452701968140773,0.1905840772594023,0.1341403645875316
2010,37,2011-04-04,2011-04-09,0.1093010545747506,0.2344655669718731,0.1963421268873765,0.139490550978611
2010,38,2011-04-09,2011-04-14,0.1175720217274429,0.2293101526523482,0.208110492099264,0.152456257125139
2010,39,2011-04-14,2011-04-19,0.1158129741180328,0.2105070250389101,0.2078669763535137,0.1536022266207419
2010,40,2011-04-19,2011-04-24,0.130811036548986,0.212409877299342,0.2409758179748523,0.189977737696991
2010,41,2011-04-24,2011-04-29,0.1385589607480491,0.2176621583797765,0.2389574862179093,0.1891658342041247
2010,42,2011-04-29,2011-05-04,0.1690528715771286,0.2300695728010777,0.268029664325362,0.2239175382946412
2011,0,2011-10-01,2011-10-06,0.1044544489895674,0.300070822998882,0.2163878024371766,0.1312733966177084
2011,1,2011-10-06,2011-10-11,0.1044544489895674,0.300070822998882,0.2163878024371766,0.1312733966177084
2011,2,2011-10-11,2011-10-16,0.1272329916225168,0.2692254297319258,0.2302100939545619,0.1577669105043011
2011,3,2011-10-16,2011-10-21,0.1272329916225168,0.2692254297319258,0.2302100939545619,0.1577669105043011
2011,4,2011-10-21,2011-10-26,0.127462539446467,0.2645662385729729,0.2271722498791074,0.153025431331541
2011,5,2011-10-26,2011-10-31,0.1497819864315161,0.2430392276239227,0.2470702295474017,0.1890019035636539
2011,6,2011-10-31,2011-11-05,0.1386222629389915,0.2538027330984478,0.2371212397132545,0.1710136674475974
2011,7,2011-11-05,2011-11-10,0.1386222629389915,0.2538027330984478,0.2371212397132545,0.1710136674475974
2011,8,2011-11-10,2011-11-15,0.1497819864315161,0.2430392276239227,0.2470702295474017,0.1890019035636539
2011,9,2011-11-15,2011-11-20,0.1393441021205299,0.1761238585232227,0.1834445547269457,0.1540996552765779
2011,10,2011-11-20,2011-11-25,0.1393441021205299,0.1761238585232227,0.1834445547269457,0.1540996552765779
