year,time_step,start_date,end_date,B7,B8,B8A,B12
2010,0,2010-10-01,2010-10-06,0.0595579691687719,0.2845827294169903,0.1648131137092193,0.0777909195284712
2010,1,2010-10-06,2010-10-11,0.0661131974426892,0.2636577706906376,0.1661238991032205,0.0832900820137998
2010,2,2010-10-11,2010-10-16,0.0661131974426892,0.2636577706906376,0.1661238991032205,0.0832900820137998
2010,3,2010-10-16,2010-10-21,0.0711177362982271,0.2475452655720665,0.1701649482949371,0.0883980498116294
2010,4,2010-10-21,2010-10-26,0.0726684257166065,0.2427328119642849,0.1674346844972217,0.0887892444991284
2010,5,2010-10-26,2010-10-31,0.0768976198629547,0.2290265336496046,0.1728408655877961,0.0937016149532086
2010,6,2010-10-31,2010-11-05,0.081126814009303,0.2153202553349243,0.1782470466783705,0.0986139854072888
2010,7,2010-11-05,2010-11-10,0.0982260502020538,0.2237594282585124,0.1834474488386122,0.1045682416275081
2010,8,2010-11-10,2010-11-15,0.1265640655588397,0.2135854939499725,0.1900112743060747,0.1150100962571825
2010,9,2010-11-15,2010-11-20,0.1408829108802519,0.2132252174763282,0.2046606153402446,0.1263014949761073
2010,10,2010-11-20,2010-11-25,0.1379556665690743,0.2055023867925031,0.1996377777463397,0.1302773461292379
2010,11,2010-11-25,2010-11-30,0.1576824717869643,0.2122110090386651,0.1871261608996091,0.1201148083881515
2010,12,2010-11-30,2010-12-05,0.1153016170400069,0.191070933862516,0.2071265569991655,0.1444157350234548
2010,13,2010-12-05,2010-12-10,0.1270361211139551,0.2003473008502731,0.1986008493160203,0.1401694384856454
2010,14,2010-12-10,2010-12-15,0.1091393685999223,0.1918955626486146,0.2054933834644317,0.154779469640622
2010,15,2010-12-15,2010-12-20,0.1319531444485943,0.1959644105509811,0.1979047170519159,0.1400164776923377
2010,16,2010-12-20,2010-12-25,0.1211040036942881,0.2105945881505887,0.1953534281649796,0.1415207016836609
2010,17,2010-12-25,2010-12-30,0.1115471241095916,0.1939966029745667,0.1864657133804749,0.1342272943527212
2010,18,2010-12-30,2011-01-04,0.1165836240381675,0.2043206301466548,0.191790544745615,0.1340692809998973
2010,19,2011-01-04,2011-01-09,0.1017302239001963,0.2167269189104827,0.1874383203850899,0.1205126502708696
2010,20,2011-01-09,2011-01-14,0.1511837473777535,0.2497664259431137,0.2120274837326681,0.1461390104241484
2010,21,2011-01-14,2011-01-19,0.1498152808286333,0.2602601751237248,0.2095722284958255,0.1400242666550835
2010,22,2011-01-19,2011-01-24,0.3119913534824765,0.3506273811037856,0.3090440940686714,0.2232206055943359
2010,23,2011-01-24,2011-01-29,0.0794662880187499,0.2377148007836201,0.1651618070964362,0.1065954914786672
2010,24,2011-01-29,2011-02-03,0.1060732579131109,0.2359715996970109,0.1766446924331046,0.1097683192764616
2010,25,2011-02-03,2011-02-08,0.1376674351844573,0.2353928062262605,0.1540775641217871,0.0914500336271283
2010,26,2011-02-08,2011-02-13,0.1029843471331299,0.250358842737354,0.1620323672407747,0.0988420756115613
2010,27,2011-02-13,2011-02-18,0.1120678273779997,0.2566155843263998,0.1550846619043477,0.0960255931323301
2010,28,2011-02-18,2011-02-23,0.0796469271713322,0.2860994226534785,0.1591931106481982,0.0903709405432197
2010,29,2011-02-23,2011-02-28,0.0843997419763111,0.2839084069621372,0.1667374546592352,0.104444533782237
2010,30,2011-02-28,2011-03-05,0.0692116185751154,0.2922102219508727,0.1663820023061255,0.1052664264416809
2010,31,2011-03-05,2011-03-10,0.0745311439591061,0.2977861147075168,0.1627061729817498,0.1001739869518813
2010,32,2011-03-10,2011-03-15,0.0865411927980025,0.2868306911724186,0.190321325455755,0.1303857218420733
2010,33,2011-03-15,2011-03-20,0.0943950622029705,0.2417742680706643,0.1650363920103151,0.1099274646284351
2010,34,2011-03-20,2011-03-25,0.0928508755468941,0.2491543545411429,0.17839511995558,0.1226028843268737
2010,35,2011-03-25,2011-03-30,0.097622813518566,0.2191363795998595,0.1796417028153115,0.1280498849301073
2010,36,2011-03-30,2011-04-04,0.1111641652558257,0.2002443191552554,0.1942700065147686,0.1444773632818719
2010,37,2011-04-04,2011-04-09,0.1137949504311528,0.2101888933961924,0.200393717494372,0.1491438702271693
2010,38,2011-04-09,2011-04-14,0.1325978725190667,0.2111859814334625,0.227269443153036,0.1749043624695287
2010,39,2011-04-14,2011-04-19,0.1295062317762166,0.2181962463041187,0.2290373282648743,0.1752623328769844
2010,40,2011-04-19,2011-04-24,0.1386772650364121,0.2271722098785503,0.2464209891399271,0.1906548176745406
2010,41,2011-04-24,2011-04-29,0.1447566575537575,0.2431584383236382,0.2655725351268183,0.2064052728795526
2010,42,2011-04-29,2011-05-04,0.1447566575537575,0.2431584383236382,0.2655725351268183,0.2064052728795526
2011,0,2011-10-01,2011-10-06,0.1064064282352761,0.3079995897767246,0.1690905321498452,0.0873063637433723
2011,1,2011-10-06,2011-10-11,0.0887287561998229,0.268461982509194,0.1659468847448955,0.0872560026205746
2011,2,2011-10-11,2011-10-16,0.0653795092251775,0.265384244808655,0.1621388068540167,0.0813120291433431
2011,3,2011-10-16,2011-10-21,0.0944003311390151,0.2320021129422025,0.1666113152308247,0.0931496149750086
2011,4,2011-10-21,2011-10-26,0.1176471085824624,0.2398889670359739,0.1811922373630649,0.1081192946984299
2011,5,2011-10-26,2011-10-31,0.09371607704841,0.2431549911539275,0.1951348454694588,0.1196996496047602
2011,6,2011-10-31,2011-11-05,0.1561711131992724,0.2251348026624019,0.1889179314321932,0.1234483401142895
2011,7,2011-11-05,2011-11-10,0.1785685123004371,0.2337686836126831,0.1931582878288314,0.1229868396547485
2011,8,2011-11-10,2011-11-15,0.1880548066722523,0.2281226229391552,0.2099150665603822,0.1424707666508903
2011,9,2011-11-15,2011-11-20,0.147505069053823,0.2189307645991431,0.1995544066680311,0.1363299113512891
2011,10,2011-11-20,2011-11-25,0.0971134831208493,0.2048637708141708,0.1991013211538007,0.1390526126636748
2011,11,2011-11-25,2011-11-30,0.1176174299763041,0.2027639429673046,0.2066794263649482,0.1536909976728425
2011,12,2011-11-30,2011-12-05,0.2480634646254893,0.314007556237835,0.3121273935342637,0.2419042462200157
2011,13,2011-12-05,2011-12-10,0.5294594807793146,0.5343949549320297,0.5306014330840423,0.4329691283235299
2011,14,2011-12-10,2011-12-15,0.7379910829710313,0.5274143931753311,0.478356952575973,0.3834660966800703
2011,15,2011-12-15,2011-12-20,0.7256160926949299,0.523956567579008,0.4673822736448833,0.3712420378111001
2011,16,2011-12-20,2011-12-25,1.566896338157475,0.8450842816266592,0.6977899982789284,0.5637381640438386
2011,17,2011-12-25,2011-12-30,0.8236943986527375,0.5187373739024972,0.4357726939253038,0.3403784925548851
2011,18,2011-12-30,2012-01-04,0.080492459148,0.1923904661783352,0.1737553895716792,0.1170188210659317
2011,19,2012-01-04,2012-01-09,0.6059742954110227,0.4334662268107876,0.3442444116013551,0.2577319774583738
2011,20,2012-01-09,2012-01-14,0.1190426201746776,0.2458341608729825,0.1708131793338422,0.1056344134057028
2011,21,2012-01-14,2012-01-19,0.1705340889275931,0.2629239326273686,0.1611878469534579,0.092438947265351
2011,22,2012-01-19,2012-01-24,0.117231456196587,0.2734936493866969,0.1675110731185801,0.0999476779656182
2011,23,2012-01-24,2012-01-29,0.1061013124484398,0.2821880838132438,0.1774963014763897,0.1074454718858259
2011,24,2012-01-29,2012-02-03,0.0750589672137281,0.2753689317194783,0.1638490709258929,0.0999586147456778
2011,25,2012-02-03,2012-02-08,0.0900426072203895,0.2798220675863723,0.1671840605384606,0.1020193684094952
2011,26,2012-02-08,2012-02-13,0.0679589624199449,0.2818640465505425,0.1699721216471267,0.1057226277596532
