district_id,state_name,district_name,season_label,season_start_year,season_end_year,area_ha,production_tonnes,yield_ton_per_ha,yield_kg_per_ha,crop,season,source,source_file,proxy_filled,proxy_source_district,proxy_overlap_years,proxy_selection_rmse,proxy_selection_mae
IND028012,Punjab,Ludhiana,2022 - 2023,2022,2023,244700.0,1123400.0,4.59,4590.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2010 - 2011,2010,2011,170000.0,830000.0,4.88,4880.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2011 - 2012,2011,2012,170000.0,841000.0,4.95,4950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2012 - 2013,2012,2013,171000.0,759000.0,4.44,4440.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2013 - 2014,2013,2014,170000.0,854000.0,5.02,5020.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2014 - 2015,2014,2015,166000.0,742000.0,4.47,4470.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2015 - 2016,2015,2016,170000.0,789000.0,4.64,4640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2016 - 2017,2016,2017,171000.0,876000.0,5.12,5120.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2017 - 2018,2017,2018,172000.0,890000.0,5.17,5170.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2018 - 2019,2018,2019,171000.0,932000.0,5.45,5450.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2019 - 2020,2019,2020,171000.0,922000.0,5.39,5390.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2020 - 2021,2020,2021,171600.0,852000.0,4.97,4970.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2021 - 2022,2021,2022,172500.0,768000.0,4.45,4450.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028013,Punjab,Mansa,2022 - 2023,2022,2023,170800.0,854200.0,5.0,5000.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2010 - 2011,2010,2011,177000.0,887000.0,5.01,5010.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2011 - 2012,2011,2012,176000.0,961000.0,5.46,5460.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2012 - 2013,2012,2013,176000.0,871000.0,4.95,4950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2013 - 2014,2013,2014,176000.0,922000.0,5.24,5240.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2014 - 2015,2014,2015,175000.0,794000.0,4.54,4540.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2015 - 2016,2015,2016,175000.0,805000.0,4.6,4600.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2016 - 2017,2016,2017,174000.0,918000.0,5.28,5280.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2017 - 2018,2017,2018,175000.0,908000.0,5.19,5190.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2018 - 2019,2018,2019,175000.0,941000.0,5.38,5380.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2019 - 2020,2019,2020,176000.0,942000.0,5.35,5350.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2020 - 2021,2020,2021,177000.0,911000.0,5.15,5150.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2021 - 2022,2021,2022,177900.0,778000.0,4.37,4370.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028014,Punjab,Moga,2022 - 2023,2022,2023,178100.0,846300.0,4.75,4750.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2010 - 2011,2010,2011,53000.0,227000.0,4.28,4280.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2011 - 2012,2011,2012,52000.0,249000.0,4.79,4790.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2012 - 2013,2012,2013,54000.0,233000.0,4.31,4310.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2013 - 2014,2013,2014,51000.0,228000.0,4.47,4470.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2014 - 2015,2014,2015,50000.0,198000.0,3.96,3960.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2015 - 2016,2015,2016,50000.0,232000.0,4.64,4640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2016 - 2017,2016,2017,50000.0,235000.0,4.7,4700.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2017 - 2018,2017,2018,50000.0,248000.0,4.96,4960.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2018 - 2019,2018,2019,50000.0,232000.0,4.64,4640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2019 - 2020,2019,2020,50000.0,226000.0,4.52,4520.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2020 - 2021,2020,2021,48500.0,212000.0,4.37,4370.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2021 - 2022,2021,2022,50100.0,186000.0,3.71,3710.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028015,Punjab,Mohali,2022 - 2023,2022,2023,53000.0,217000.0,4.09,4090.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2010 - 2011,2010,2011,192000.0,957000.0,4.98,4980.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2011 - 2012,2011,2012,206000.0,1036000.0,5.03,5030.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2012 - 2013,2012,2013,209000.0,996000.0,4.77,4770.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2013 - 2014,2013,2014,209000.0,1058000.0,5.06,5060.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2014 - 2015,2014,2015,208000.0,907000.0,4.36,4360.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2015 - 2016,2015,2016,209000.0,969000.0,4.64,4640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2016 - 2017,2016,2017,213000.0,1093000.0,5.13,5130.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2017 - 2018,2017,2018,211000.0,1108000.0,5.25,5250.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2018 - 2019,2018,2019,214000.0,1192000.0,5.57,5570.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2019 - 2020,2019,2020,214000.0,1168000.0,5.46,5460.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2020 - 2021,2020,2021,215200.0,1087000.0,5.05,5050.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2021 - 2022,2021,2022,219200.0,992000.0,4.53,4530.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028016,Punjab,Muktsar,2022 - 2023,2022,2023,217100.0,1019100.0,4.69,4690.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2010 - 2011,2010,2011,74000.0,348000.0,4.7,4700.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2011 - 2012,2011,2012,75000.0,387000.0,5.16,5160.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2012 - 2013,2012,2013,80000.0,382000.0,4.78,4780.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2013 - 2014,2013,2014,75000.0,371000.0,4.95,4950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2014 - 2015,2014,2015,76000.0,282000.0,3.71,3710.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2015 - 2016,2015,2016,78000.0,368000.0,4.72,4720.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2016 - 2017,2016,2017,76000.0,374000.0,4.92,4920.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2017 - 2018,2017,2018,77000.0,385000.0,5.0,5000.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2018 - 2019,2018,2019,77000.0,385000.0,5.0,5000.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2019 - 2020,2019,2020,77000.0,391000.0,5.08,5080.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2020 - 2021,2020,2021,77700.0,384000.0,4.94,4940.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2021 - 2022,2021,2022,77300.0,299000.0,3.87,3870.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028017,Punjab,Nawan Shehar,2022 - 2023,2022,2023,78100.0,386300.0,4.95,4950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2010 - 2011,2010,2011,154000.0,661000.0,4.29,4290.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,True,Hoshiarpur,11,353.79757951790356,248.18181818181827
IND028018,Punjab,Pathankot,2011 - 2012,2011,2012,154000.0,694000.0,4.51,4510.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,True,Hoshiarpur,11,353.79757951790356,248.18181818181827
IND028018,Punjab,Pathankot,2012 - 2013,2012,2013,42000.0,173000.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2013 - 2014,2013,2014,42000.0,167000.0,3.98,3980.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2014 - 2015,2014,2015,42000.0,115000.0,2.74,2740.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2015 - 2016,2015,2016,41000.0,166000.0,4.05,4050.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2016 - 2017,2016,2017,41000.0,168000.0,4.1,4100.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2017 - 2018,2017,2018,41000.0,165000.0,4.02,4019.9999999999995,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2018 - 2019,2018,2019,41000.0,163000.0,3.98,3980.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2019 - 2020,2019,2020,40000.0,158000.0,3.95,3950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2020 - 2021,2020,2021,42000.0,182000.0,4.33,4330.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2021 - 2022,2021,2022,39400.0,144000.0,3.65,3650.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028018,Punjab,Pathankot,2022 - 2023,2022,2023,40100.0,160300.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2010 - 2011,2010,2011,236000.0,1141000.0,4.83,4830.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2011 - 2012,2011,2012,237000.0,1297000.0,5.47,5470.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2012 - 2013,2012,2013,234000.0,1123000.0,4.8,4800.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2013 - 2014,2013,2014,232000.0,1153000.0,4.97,4970.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2014 - 2015,2014,2015,233000.0,1024000.0,4.39,4390.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2015 - 2016,2015,2016,234000.0,1073000.0,4.59,4590.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2016 - 2017,2016,2017,231000.0,1193000.0,5.16,5160.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2017 - 2018,2017,2018,232000.0,1223000.0,5.27,5270.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2018 - 2019,2018,2019,233000.0,1275000.0,5.47,5470.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2019 - 2020,2019,2020,234000.0,1116000.0,4.77,4770.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2020 - 2021,2020,2021,233700.0,1162000.0,4.97,4970.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2021 - 2022,2021,2022,233500.0,907000.0,3.88,3880.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028019,Punjab,Patiala,2022 - 2023,2022,2023,233300.0,1145100.0,4.91,4910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2010 - 2011,2010,2011,65000.0,253000.0,3.89,3890.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2011 - 2012,2011,2012,64000.0,297000.0,4.64,4640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2012 - 2013,2012,2013,63000.0,284000.0,4.51,4510.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2013 - 2014,2013,2014,67000.0,307000.0,4.58,4580.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2014 - 2015,2014,2015,66000.0,266000.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2015 - 2016,2015,2016,64000.0,274000.0,4.28,4280.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2016 - 2017,2016,2017,68000.0,328000.0,4.82,4820.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2017 - 2018,2017,2018,67000.0,326000.0,4.87,4870.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2018 - 2019,2018,2019,69000.0,315000.0,4.57,4570.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2019 - 2020,2019,2020,69000.0,299000.0,4.33,4330.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2020 - 2021,2020,2021,68700.0,310000.0,4.51,4510.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2021 - 2022,2021,2022,68600.0,248000.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028020,Punjab,Rupnagar,2022 - 2023,2022,2023,67900.0,306300.0,4.51,4510.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028021,Punjab,Sangrur,2010 - 2011,2010,2011,287000.0,1472000.0,5.13,5130.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND028021,Punjab,Sangrur,2011 - 2012,2011,2012,287000.0,1577000.0,5.49,5490.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
