split,season_year,district_id,district_name,state_name,actual_yield,predicted_yield,mape_percent,accuracy_category
t,2017,IND034002,Aligarh,Uttar Pradesh,4300.0,4356.9501953125,1.3244231468023255,accurate
t,2017,IND013014,Mewat,Haryana,4320.0,4579.56591796875,6.008470323350695,somewhat_inaccurate
t,2017,IND013015,Palwal,Haryana,4550.0,4683.30078125,2.9296875,somewhat_accurate
t,2017,IND013018,Rewari,Haryana,4900.0,4758.49267578125,2.887904575892857,somewhat_accurate
t,2017,IND013004,Faridabad,Haryana,4450.0,4911.65869140625,10.374352615870787,inaccurate
t,2017,IND034029,Gautam Buddha Nagar,Uttar Pradesh,3900.0,4676.1328125,19.900841346153847,inaccurate
t,2017,IND013006,Gurgaon,Haryana,4910.0,4799.33251953125,2.253920172479633,somewhat_accurate
t,2017,IND034019,Bulandshahr,Uttar Pradesh,4540.0,4409.68212890625,2.8704376892896475,somewhat_accurate
t,2017,IND013008,Jhajjar,Haryana,4650.0,4872.9169921875,4.793913810483871,somewhat_accurate
t,2017,IND034035,Hapur,Uttar Pradesh,4150.0,4429.95703125,6.745952560240964,somewhat_inaccurate
t,2017,IND034006,Amroha,Uttar Pradesh,3710.0,4227.80908203125,13.957118114049866,inaccurate
t,2017,IND034030,Ghaziabad,Uttar Pradesh,4030.0,4508.17138671875,11.865294955800248,inaccurate
t,2017,IND034055,Meerut,Uttar Pradesh,4360.0,4341.16357421875,0.4320281142488532,accurate
t,2017,IND034010,Baghpat,Uttar Pradesh,4430.0,4806.16845703125,8.491387291901805,somewhat_inaccurate
t,2017,IND013021,Sonepat,Haryana,5070.0,5076.23095703125,0.12289856077416174,accurate
t,2017,IND013017,Panipat,Haryana,5190.0,5189.279296875,0.013886380057803469,accurate
t,2017,IND013013,Mahendragarh,Haryana,4270.0,4705.8681640625,10.207685341042154,inaccurate
t,2017,IND013003,Charkhi Dadri,Haryana,4120.0,4834.009765625,17.33033411711165,inaccurate
t,2017,IND013002,Bhiwani,Haryana,4320.0,4899.89990234375,13.423608850549767,inaccurate
t,2017,IND013019,Rohtak,Haryana,4630.0,5014.966796875,8.314617643088553,somewhat_inaccurate
t,2017,IND013007,Hissar,Haryana,4910.0,5187.7451171875,5.656723364307536,somewhat_inaccurate
t,2017,IND013009,Jind,Haryana,5050.0,5315.02490234375,5.248017868193069,somewhat_inaccurate
t,2017,IND013005,Fatehabad,Haryana,5380.0,5238.56787109375,2.628849979670074,somewhat_accurate
t,2017,IND013020,Sirsa,Haryana,5060.0,5001.17236328125,1.16260151618083,accurate
t,2017,IND013010,Kaithal,Haryana,4830.0,5333.0166015625,10.414422392598343,inaccurate
t,2017,IND028013,Mansa,Punjab,5170.0,5176.90625,0.13358317214700194,accurate
t,2017,IND034018,Bijnor,Uttar Pradesh,3620.0,4191.7919921875,15.795358900207182,inaccurate
t,2017,IND034058,Muzaffarnagar,Uttar Pradesh,3990.0,4453.26025390625,11.610532679354636,inaccurate
t,2017,IND034068,Shamli,Uttar Pradesh,4590.0,4912.51708984375,7.026516118600218,somewhat_inaccurate
t,2017,IND013011,Karnal,Haryana,4920.0,5192.0927734375,5.530340923526423,somewhat_inaccurate
t,2017,IND034063,Saharanpur,Uttar Pradesh,3890.0,4835.78369140625,24.31320543460797,inaccurate
t,2017,IND013012,Kurukshetra,Haryana,4820.0,5170.31884765625,7.26802588498444,somewhat_inaccurate
t,2017,IND013022,Yamuna Nagar,Haryana,4780.0,4956.6376953125,3.6953492743200838,somewhat_accurate
t,2017,IND013001,Ambala,Haryana,4650.0,4935.900390625,6.148395497311828,somewhat_inaccurate
t,2017,IND028015,Mohali,Punjab,4960.0,5053.02490234375,1.8755020633820567,accurate
t,2017,IND013016,Panchkula,Haryana,3740.0,4268.71533203125,14.136773583723262,inaccurate
t,2017,IND028003,Bathinda,Punjab,5300.0,5271.12841796875,0.5447468307783019,accurate
t,2017,IND028019,Patiala,Punjab,5270.0,5313.462890625,0.8247227822580645,accurate
t,2017,IND028021,Sangrur,Punjab,5550.0,5393.015625,2.8285472972972974,somewhat_accurate
t,2017,IND028016,Muktsar,Punjab,5250.0,5244.8134765625,0.09879092261904762,accurate
t,2017,IND028006,Fazilka,Punjab,4800.0,5277.8603515625,9.955423990885416,somewhat_inaccurate
t,2017,IND028002,Barnala,Punjab,5340.0,5432.9833984375,1.7412621430243445,accurate
t,2017,IND028004,Faridkot,Punjab,5340.0,5417.28369140625,1.4472601386938202,accurate
t,2017,IND028005,Fatehgarh Sahib,Punjab,5340.0,5325.3623046875,0.2741141444288389,accurate
t,2017,IND028014,Moga,Punjab,5190.0,5456.2119140625,5.129323970375722,somewhat_inaccurate
t,2017,IND028012,Ludhiana,Punjab,5140.0,5377.06201171875,4.61210139530642,somewhat_accurate
t,2017,IND028007,Firozpur,Punjab,5220.0,5272.8759765625,1.0129497425766283,accurate
t,2017,IND028020,Rupnagar,Punjab,4870.0,5053.744140625,3.7729803003080082,somewhat_accurate
t,2017,IND028017,Nawan Shehar,Punjab,5000.0,5030.66162109375,0.6132324218749999,accurate
t,2017,IND028010,Jalandhar,Punjab,5060.0,5151.06982421875,1.7997988976037549,accurate
t,2017,IND028022,Tarn Taran,Punjab,4680.0,4909.35205078125,4.900684845753205,somewhat_accurate
t,2017,IND028011,Kapurthala,Punjab,4840.0,4861.384765625,0.4418340005165289,accurate
t,2017,IND028009,Hoshiarpur,Punjab,4340.0,4622.6591796875,6.512884324596774,somewhat_inaccurate
t,2017,IND028001,Amritsar,Punjab,4870.0,4643.25341796875,4.655987310703286,somewhat_accurate
t,2017,IND028008,Gurdaspur,Punjab,4740.0,4463.3046875,5.83745385021097,somewhat_inaccurate
t,2017,IND028018,Pathankot,Punjab,4020.0,4139.27392578125,2.967013079135572,somewhat_accurate
t,2018,IND034072,Sonbhadra,Uttar Pradesh,2700.0,3005.26416015625,11.306080005787036,inaccurate
t,2018,IND034056,Mirzapur,Uttar Pradesh,3150.0,3325.993408203125,5.58709232390873,somewhat_inaccurate
t,2018,IND034020,Chandauli,Uttar Pradesh,3750.0,3440.042724609375,8.26552734375,somewhat_inaccurate
t,2018,IND034003,Allahabad,Uttar Pradesh,3550.0,3577.56787109375,0.7765597491197183,accurate
t,2018,IND034066,Sant Ravi Das Nagar,Uttar Pradesh,3750.0,3818.101318359375,1.81603515625,accurate
t,2018,IND034075,Varanasi,Uttar Pradesh,3500.0,3739.96240234375,6.856068638392856,somewhat_inaccurate
t,2018,IND034045,Kaushambi,Uttar Pradesh,3490.0,3767.758544921875,7.958697562231376,somewhat_inaccurate
t,2018,IND034031,Ghazipur,Uttar Pradesh,3300.0,3976.4072265625,20.49718868371212,inaccurate
t,2018,IND034039,Jaunpur,Uttar Pradesh,3710.0,3855.171875,3.912988544474393,somewhat_accurate
t,2018,IND034012,Ballia,Uttar Pradesh,3840.0,4187.84228515625,9.058392842610678,somewhat_inaccurate
t,2018,IND034048,Lalitpur,Uttar Pradesh,3410.0,3460.554443359375,1.4825349958760998,accurate
t,2018,IND034021,Chitrakoot,Uttar Pradesh,2710.0,3456.249267578125,27.536873342366235,inaccurate
t,2018,IND034051,Mahoba,Uttar Pradesh,2820.0,3427.3505859375,21.537254820478722,inaccurate
t,2018,IND034014,Banda,Uttar Pradesh,3060.0,3449.990966796875,12.744802836499183,inaccurate
t,2018,IND034040,Jhansi,Uttar Pradesh,3260.0,3669.4287109375,12.55916291219325,inaccurate
t,2018,IND034034,Hamirpur,Uttar Pradesh,3210.0,3782.421630859375,17.832449559482086,inaccurate
t,2018,IND034027,Fatehpur,Uttar Pradesh,3990.0,3854.66552734375,3.3918414199561404,somewhat_accurate
t,2018,IND034038,Jalaun,Uttar Pradesh,3710.0,4160.75634765625,12.149766783187331,inaccurate
t,2018,IND034061,Rae Bareli,Uttar Pradesh,3450.0,3861.64404296875,11.93171139039855,inaccurate
t,2018,IND034042,Kanpur,Uttar Pradesh,4170.0,4078.580322265625,2.192318410896283,somewhat_accurate
t,2018,IND034060,Pratapgarh,Uttar Pradesh,3420.0,3790.21826171875,10.825095371893275,inaccurate
t,2018,IND034008,Azamgarh,Uttar Pradesh,3690.0,4080.65771484375,10.58692994156504,inaccurate
t,2018,IND034054,Maunathbhanjan,Uttar Pradesh,3850.0,4243.8447265625,10.229733157467532,inaccurate
t,2018,IND034073,Sultanpur,Uttar Pradesh,4170.0,4043.56298828125,3.032062631145084,somewhat_accurate
t,2018,IND034005,Amethi,Uttar Pradesh,3540.0,4001.145263671875,13.026702363612289,inaccurate
t,2018,IND034004,Ambedkar Nagar,Uttar Pradesh,4100.0,4247.53369140625,3.5983827172256095,somewhat_accurate
t,2018,IND034022,Deoria,Uttar Pradesh,3330.0,4242.3330078125,27.397387621996998,inaccurate
t,2018,IND034025,Faizabad,Uttar Pradesh,3890.0,4048.38623046875,4.0716254619215935,somewhat_accurate
t,2018,IND034033,Gorakhpur,Uttar Pradesh,4020.0,4180.27880859375,3.987035039645522,somewhat_accurate
t,2018,IND034065,Sant Kabir Nagar,Uttar Pradesh,3360.0,4211.2412109375,25.334559849330358,inaccurate
t,2018,IND034043,Kanpur Dehat,Uttar Pradesh,4430.0,4123.79541015625,6.912067490829571,somewhat_inaccurate
t,2018,IND034074,Unnao,Uttar Pradesh,3870.0,3972.766845703125,2.655474049176356,somewhat_accurate
t,2018,IND034007,Auraiya,Uttar Pradesh,4140.0,4269.3447265625,3.1242687575483092,somewhat_accurate
t,2018,IND034024,Etawah,Uttar Pradesh,4370.0,4368.099609375,0.043487199656750575,accurate
t,2018,IND034049,Lucknow,Uttar Pradesh,3600.0,4043.2568359375,12.312689887152779,inaccurate
t,2018,IND034041,Kannauj,Uttar Pradesh,4600.0,4269.15185546875,7.192350968070651,somewhat_inaccurate
t,2018,IND034052,Mainpuri,Uttar Pradesh,4440.0,4397.0341796875,0.9676986556869369,accurate
t,2018,IND034036,Hardoi,Uttar Pradesh,3720.0,4181.9775390625,12.418751050067204,inaccurate
t,2018,IND034026,Farrukhabad,Uttar Pradesh,4280.0,4315.4287109375,0.8277736200350468,accurate
t,2018,IND034071,Sitapur,Uttar Pradesh,3480.0,4096.7490234375,17.722673087284484,inaccurate
t,2018,IND034017,Basti,Uttar Pradesh,3760.0,4163.96923828125,10.74386272024601,inaccurate
t,2018,IND034046,Kushinagar,Uttar Pradesh,3190.0,4172.78662109375,30.808358028017242,inaccurate
t,2018,IND034015,Barabanki,Uttar Pradesh,3950.0,4097.046875,3.7227056962025316,somewhat_accurate
t,2018,IND034032,Gonda,Uttar Pradesh,3150.0,3927.728515625,24.6897941468254,inaccurate
t,2018,IND034050,Maharajganj,Uttar Pradesh,4130.0,4063.39111328125,1.6128059738196125,accurate
t,2018,IND034070,Siddharth Nagar,Uttar Pradesh,4380.0,4119.90625,5.938213470319634,somewhat_inaccurate
t,2018,IND034013,Balrampur,Uttar Pradesh,3500.0,3750.05859375,7.14453125,somewhat_inaccurate
t,2018,IND034069,Shravasti,Uttar Pradesh,3420.0,4001.6806640625,17.00820655153509,inaccurate
t,2018,IND034011,Bahraich,Uttar Pradesh,3790.0,4007.8623046875,5.748345770118733,somewhat_inaccurate
t,2018,IND034023,Etah,Uttar Pradesh,3840.0,4371.8720703125,13.85083516438802,inaccurate
t,2018,IND034044,Kasganj,Uttar Pradesh,4260.0,4358.70068359375,2.3169174552523475,somewhat_accurate
t,2018,IND034067,Shahjahanpur,Uttar Pradesh,4470.0,4303.078125,3.734270134228188,somewhat_accurate
t,2018,IND034009,Badaun,Uttar Pradesh,3890.0,4382.107421875,12.65057639781491,inaccurate
t,2018,IND034047,Lakhimpur Kheri,Uttar Pradesh,4250.0,4260.69091796875,0.25155101102941174,accurate
t,2018,IND034064,Sambhal,Uttar Pradesh,4030.0,4302.69580078125,6.7666451806761785,somewhat_inaccurate
t,2018,IND034016,Bareilly,Uttar Pradesh,3910.0,4212.0732421875,7.725658367966752,somewhat_inaccurate
t,2018,IND034059,Pilibhit,Uttar Pradesh,4440.0,4400.74072265625,0.8842179581925677,accurate
t,2018,IND034062,Rampur,Uttar Pradesh,4300.0,4188.65234375,2.589480377906977,somewhat_accurate
t,2018,IND034057,Moradabad,Uttar Pradesh,4000.0,4132.50146484375,3.31253662109375,somewhat_accurate
t,2018,IND034001,Agra,Uttar Pradesh,4370.0,4375.267578125,0.120539545194508,accurate
t,2018,IND034028,Firozabad,Uttar Pradesh,3770.0,4395.30517578125,16.586344185179044,inaccurate
t,2018,IND034037,Hathras,Uttar Pradesh,4140.0,4434.064453125,7.103006114130435,somewhat_inaccurate
t,2018,IND034053,Mathura,Uttar Pradesh,4170.0,4510.09326171875,8.155713710281773,somewhat_inaccurate
t,2018,IND034002,Aligarh,Uttar Pradesh,4270.0,4523.19873046875,5.929712657347775,somewhat_inaccurate
t,2018,IND013014,Mewat,Haryana,4540.0,4744.92626953125,4.513794483067181,somewhat_accurate
t,2018,IND013015,Palwal,Haryana,4230.0,4854.21630859375,14.756886727984634,inaccurate
t,2018,IND013018,Rewari,Haryana,4950.0,4912.3916015625,0.759765625,accurate
t,2018,IND013004,Faridabad,Haryana,5140.0,5077.0126953125,1.225433943336576,accurate
t,2018,IND034029,Gautam Buddha Nagar,Uttar Pradesh,4140.0,4846.93994140625,17.075843995320046,inaccurate
t,2018,IND013006,Gurgaon,Haryana,4950.0,4981.7099609375,0.6406052714646465,accurate
t,2018,IND034019,Bulandshahr,Uttar Pradesh,4530.0,4547.580078125,0.38808119481236203,accurate
t,2018,IND013008,Jhajjar,Haryana,4760.0,5067.5859375,6.46188944327731,somewhat_inaccurate
t,2018,IND034035,Hapur,Uttar Pradesh,4220.0,4555.5322265625,7.9510006294431275,somewhat_inaccurate
t,2018,IND034006,Amroha,Uttar Pradesh,3810.0,4250.79833984375,11.569510232119423,inaccurate
t,2018,IND034030,Ghaziabad,Uttar Pradesh,4250.0,4642.4931640625,9.235133272058823,somewhat_inaccurate
t,2018,IND034055,Meerut,Uttar Pradesh,4660.0,4409.83447265625,5.368358955874464,somewhat_inaccurate
t,2018,IND034010,Baghpat,Uttar Pradesh,4560.0,4924.544921875,7.994406181469298,somewhat_inaccurate
t,2018,IND013021,Sonepat,Haryana,4480.0,5238.7431640625,16.936231340680806,inaccurate
t,2018,IND013017,Panipat,Haryana,5220.0,5303.81005859375,1.6055566780411878,accurate
t,2018,IND013013,Mahendragarh,Haryana,4740.0,4798.671875,1.2378032700421941,accurate
t,2018,IND013003,Charkhi Dadri,Haryana,5000.0,4971.73828125,0.5652343750000001,accurate
t,2018,IND013002,Bhiwani,Haryana,4420.0,4958.39697265625,12.180926983173077,inaccurate
t,2018,IND013019,Rohtak,Haryana,4570.0,5133.2109375,12.324090536105032,inaccurate
t,2018,IND013007,Hissar,Haryana,4960.0,5190.42724609375,4.64571060672883,somewhat_accurate
t,2018,IND013009,Jind,Haryana,5240.0,5362.33837890625,2.3347018875238548,somewhat_accurate
t,2018,IND013005,Fatehabad,Haryana,5380.0,5396.12451171875,0.29971211373141265,accurate
t,2018,IND013020,Sirsa,Haryana,5060.0,5368.65576171875,6.099916239500988,somewhat_inaccurate
t,2018,IND013010,Kaithal,Haryana,4920.0,5355.173828125,8.84499650660569,somewhat_inaccurate
t,2018,IND028013,Mansa,Punjab,5450.0,5469.55078125,0.35872993119266056,accurate
t,2018,IND034018,Bijnor,Uttar Pradesh,3750.0,4143.84765625,10.502604166666666,inaccurate
t,2018,IND034058,Muzaffarnagar,Uttar Pradesh,4250.0,4432.04833984375,4.283490349264706,somewhat_accurate
t,2018,IND034068,Shamli,Uttar Pradesh,4570.0,4947.6455078125,8.263577851477026,somewhat_inaccurate
t,2018,IND013011,Karnal,Haryana,5640.0,5238.9423828125,7.110950659352837,somewhat_inaccurate
t,2018,IND034063,Saharanpur,Uttar Pradesh,4220.0,4738.306640625,12.282147882109005,inaccurate
t,2018,IND013012,Kurukshetra,Haryana,4960.0,5180.787109375,4.451353011592742,somewhat_accurate
t,2018,IND013022,Yamuna Nagar,Haryana,4300.0,4974.0498046875,15.675576853197676,inaccurate
t,2018,IND013001,Ambala,Haryana,4750.0,4904.21337890625,3.2465974506578945,somewhat_accurate
t,2018,IND028015,Mohali,Punjab,4640.0,4968.77490234375,7.085665998787716,somewhat_inaccurate
t,2018,IND013016,Panchkula,Haryana,3940.0,4164.171875,5.6896414974619285,somewhat_inaccurate
t,2018,IND028003,Bathinda,Punjab,5600.0,5465.8857421875,2.3948974609375,somewhat_accurate
t,2018,IND028019,Patiala,Punjab,5470.0,5320.8466796875,2.7267517424588665,somewhat_accurate
t,2018,IND028021,Sangrur,Punjab,5800.0,5470.390625,5.6829202586206895,somewhat_inaccurate
t,2018,IND028016,Muktsar,Punjab,5570.0,5412.30419921875,2.831163389250449,somewhat_accurate
t,2018,IND028006,Fazilka,Punjab,5060.0,5365.64599609375,6.040434705410079,somewhat_inaccurate
t,2018,IND028002,Barnala,Punjab,5570.0,5513.1767578125,1.020165927962298,accurate
t,2018,IND028004,Faridkot,Punjab,5340.0,5470.5703125,2.445136938202247,somewhat_accurate
t,2018,IND028005,Fatehgarh Sahib,Punjab,5180.0,5291.8740234375,2.1597301821911197,somewhat_accurate
t,2018,IND028014,Moga,Punjab,5380.0,5452.7490234375,1.3522123315520445,accurate
t,2018,IND028012,Ludhiana,Punjab,5130.0,5314.08154296875,3.5883341709307994,somewhat_accurate
t,2018,IND028007,Firozpur,Punjab,5400.0,5348.3623046875,0.9562536168981481,accurate
t,2018,IND028020,Rupnagar,Punjab,4570.0,4897.1171875,7.157925328227571,somewhat_inaccurate
t,2018,IND028017,Nawan Shehar,Punjab,5000.0,4811.98046875,3.760390625,somewhat_accurate
t,2018,IND028010,Jalandhar,Punjab,4970.0,5079.7978515625,2.2092123050804826,somewhat_accurate
t,2018,IND028022,Tarn Taran,Punjab,4900.0,5157.70556640625,5.259297273596938,somewhat_inaccurate
t,2018,IND028011,Kapurthala,Punjab,4730.0,4950.796875,4.6680100422832975,somewhat_accurate
t,2018,IND028009,Hoshiarpur,Punjab,4240.0,4459.28955078125,5.171923367482311,somewhat_inaccurate
t,2018,IND028001,Amritsar,Punjab,4810.0,4953.0244140625,2.973480541839917,somewhat_accurate
t,2018,IND028008,Gurdaspur,Punjab,4720.0,4768.01953125,1.0173629502118644,accurate
t,2018,IND028018,Pathankot,Punjab,3980.0,4393.24365234375,10.383006340295225,inaccurate
t,2019,IND034072,Sonbhadra,Uttar Pradesh,2390.0,3016.68994140625,26.22133646051255,inaccurate
t,2019,IND034056,Mirzapur,Uttar Pradesh,2420.0,3250.9296875,34.3359375,inaccurate
t,2019,IND034020,Chandauli,Uttar Pradesh,3410.0,3317.184326171875,2.72186726768695,somewhat_accurate
t,2019,IND034003,Allahabad,Uttar Pradesh,2820.0,3510.93994140625,24.50141636192376,inaccurate
t,2019,IND034066,Sant Ravi Das Nagar,Uttar Pradesh,2750.0,3578.388427734375,30.12321555397727,inaccurate
t,2019,IND034075,Varanasi,Uttar Pradesh,3300.0,3542.339599609375,7.343624230587122,somewhat_inaccurate
t,2019,IND034045,Kaushambi,Uttar Pradesh,3120.0,3594.1865234375,15.19828600761218,inaccurate
t,2019,IND034031,Ghazipur,Uttar Pradesh,3450.0,3778.55517578125,9.523338428442027,somewhat_inaccurate
t,2019,IND034039,Jaunpur,Uttar Pradesh,3590.0,3692.083251953125,2.843544622649721,somewhat_accurate
t,2019,IND034012,Ballia,Uttar Pradesh,3810.0,3951.161865234375,3.7050358329232287,somewhat_accurate
t,2019,IND034048,Lalitpur,Uttar Pradesh,3200.0,3193.28076171875,0.20997619628906253,accurate
t,2019,IND034021,Chitrakoot,Uttar Pradesh,2650.0,3420.31201171875,29.068377800707545,inaccurate
t,2019,IND034051,Mahoba,Uttar Pradesh,2880.0,3328.976806640625,15.58947245279948,inaccurate
t,2019,IND034014,Banda,Uttar Pradesh,2850.0,3360.079833984375,17.897538034539473,inaccurate
t,2019,IND034040,Jhansi,Uttar Pradesh,3420.0,3338.883544921875,2.371826171875,somewhat_accurate
t,2019,IND034034,Hamirpur,Uttar Pradesh,3270.0,3582.28515625,9.550004778287462,somewhat_inaccurate
t,2019,IND034027,Fatehpur,Uttar Pradesh,3960.0,3708.018798828125,6.363161645754419,somewhat_inaccurate
t,2019,IND034038,Jalaun,Uttar Pradesh,3730.0,3870.973388671875,3.779447417476542,somewhat_accurate
t,2019,IND034061,Rae Bareli,Uttar Pradesh,3360.0,3739.40283203125,11.291750953311013,inaccurate
t,2019,IND034042,Kanpur,Uttar Pradesh,4070.0,3943.854248046875,3.099404224892506,somewhat_accurate
t,2019,IND034060,Pratapgarh,Uttar Pradesh,3430.0,3700.54296875,7.887550109329446,somewhat_inaccurate
