district_id,district,state,season,last_season,point_forecast,p_increase,p_fall_over_5pct,p_fall_over_10pct,p_fall_over_20pct,p_fall_over_30pct,p_rise_over_5pct,p_rise_over_10pct,p_rise_over_20pct,q10,q90,actual
IND013018,Rewari,Haryana,2019,4950.0,4893.642799805445,0.42150183293923127,0.22227352129974107,0.0488125171489537,0.0,0.0,0.1994748598482814,0.07305759110448651,0.0018308428194689919,4532.917499378431,5316.8796183603345,4410.0
IND013019,Rohtak,Haryana,2019,4570.0,4412.812478477445,0.31932433882620936,0.3658795809358172,0.1203388242288539,0.005154692952750452,0.0,0.104315628352879,0.049865545138413014,0.0,4078.2229945829868,4805.384301185139,4320.0
IND013020,Sirsa,Haryana,2019,5060.0,4690.741637100101,0.1362009871371228,0.6303794099865673,0.28145810491659884,0.024530652668739775,0.0,0.061082107157269694,0.025113507391925638,0.0,4321.741817352459,5123.686899249568,4860.0
IND013021,Sonepat,Haryana,2019,4480.0,4744.6125217068475,0.8359926522591956,0.04455678445374826,0.016556784453748266,0.0,0.0,0.6022833686994538,0.3111953432698915,0.06097851844247382,4370.502078918614,5183.554047034897,4890.0
IND013022,Yamuna Nagar,Haryana,2019,4300.0,4513.588861681759,0.817717311881713,0.04463775649819741,0.017762756498197405,0.0,0.0,0.4979320263567829,0.2603441332492382,0.04345801892208878,4189.388091471789,4893.971669303746,4890.0
IND028001,Amritsar,Punjab,2019,4810.0,4601.618668111496,0.21151382867425927,0.404333412985623,0.09172064503098379,0.004704859774970146,0.0,0.04995973682503607,0.01989723682503597,0.0,4352.543581001977,4955.098065741458,4530.0
IND028002,Barnala,Punjab,2019,5570.0,5194.77423771705,0.11844021296555574,0.6287678978947625,0.19066864747935863,0.013165811429742122,0.0,0.03192697537346334,0.0,0.0,4912.059108405059,5595.994507354609,5250.0
IND028003,Bathinda,Punjab,2019,5600.0,5169.805285075232,0.08583053040898769,0.7004082138466422,0.24573267195895512,0.019080038751318397,0.0,0.024631164172336906,0.0,0.0,4888.143816366985,5569.530233282454,5420.0
IND028004,Faridkot,Punjab,2019,5340.0,5196.369163407704,0.3025139064481972,0.24866252683189136,0.06255527996563444,0.0,0.0,0.08920380555815188,0.02685617855982636,0.0,4922.905688177371,5584.4597814618155,5570.0
IND028005,Fatehgarh Sahib,Punjab,2019,5180.0,5024.379277119083,0.28269746095631765,0.2798850019710415,0.06931971272595858,0.0,0.0,0.08352741708504241,0.0262119783850161,0.0,4756.004211633662,5405.248586802296,4400.0
IND028006,Fazilka,Punjab,2019,5060.0,4880.335096380234,0.24254568484258343,0.3310012733193493,0.07585126939298831,0.0,0.0,0.06434716985713107,0.02187750586291093,0.0,4624.5268610223975,5243.369962662596,4930.0
IND028007,Firozpur,Punjab,2019,5400.0,5128.483846333784,0.1814199198594696,0.502003260459753,0.10429959276007512,0.002696053474344694,0.0,0.0439399360097521,0.010189936009751932,0.0,4854.711982634062,5517.012119440676,5120.0
IND028008,Gurdaspur,Punjab,2019,4720.0,4540.521545555061,0.23346797141273767,0.3577751234355027,0.08171756876423887,0.001954311469426557,0.0,0.061015880125385946,0.02304417374335277,0.0,4298.513694202364,4883.971348225444,4170.0
IND028009,Hoshiarpur,Punjab,2019,4240.0,4138.226013957371,0.3240357886333286,0.2324390382126408,0.05829375816076461,0.0,0.0,0.09760753570528224,0.03341751698656925,0.0,3919.9383757084797,4448.012848817967,4290.0
IND028010,Jalandhar,Punjab,2019,4970.0,4652.807034472153,0.13574025762528463,0.5993745617569716,0.17208696652731642,0.015588033655433037,0.0,0.036827716734957106,0.005765216734957113,0.0,4397.204391427242,5015.550130719326,5030.0
IND028011,Kapurthala,Punjab,2019,4730.0,4552.048347345102,0.23767767578412524,0.35586182298562863,0.08253225000694663,0.002295613016181164,0.0,0.06520394709678623,0.024006725887580682,0.0,4306.057144929469,4901.151194447249,4650.0
IND028012,Ludhiana,Punjab,2019,5130.0,5062.294810773695,0.40508754862951024,0.16808010847047808,0.046076226737395136,0.0,0.0,0.13785506723182828,0.036727237092553544,0.0,4798.802562720259,5436.234582121198,5100.0
IND028013,Mansa,Punjab,2019,5450.0,5067.5392124348045,0.10465505527361085,0.652290678893627,0.2058228358675122,0.015354501835356246,0.0,0.029805638161823467,0.0,0.0,4793.5617564221575,5456.359255576885,5390.0
IND028014,Moga,Punjab,2019,5380.0,5147.684642523276,0.2084197342840688,0.40066620390922725,0.08962436893493327,0.0,0.0,0.04886090240719032,0.015235902407190083,0.0,4874.375361527637,5535.556433050995,5350.0
IND028015,Mohali,Punjab,2019,4640.0,4575.31734532174,0.40162131344478036,0.17672090122745066,0.047811728257242635,0.0,0.0,0.1398223363071608,0.038630840835086944,0.0,4332.255833365299,4920.2624694224605,4520.0
IND028016,Muktsar,Punjab,2019,5570.0,5162.885086151731,0.09460876294998655,0.6741786737109912,0.22258751203221824,0.016379895885807173,0.0,0.02705569985468681,0.0,0.0,4884.101909824445,5558.525253866324,5460.0
IND028017,Nawan Shehar,Punjab,2019,5000.0,4869.1119964317095,0.3078742259966427,0.24460306256697936,0.06148297404662049,0.0,0.0,0.09128870810328193,0.028851892190315698,0.0,4612.738382213327,5232.949230310837,5080.0
IND028018,Pathankot,Punjab,2019,3980.0,3877.858827233902,0.313242291838552,0.24292189482547308,0.061794708142601046,0.003717508482254118,0.0,0.09441262954542273,0.03385630562687181,0.0,3671.8553296823234,4170.21240249203,3950.0
IND028019,Patiala,Punjab,2019,5470.0,5125.212777080061,0.13425225205375824,0.5953506409990242,0.1632745435525679,0.010579274333820762,0.0,0.034887358679000724,0.0006998586790005756,0.0,4849.025203703462,5517.169348100409,4770.0
IND028020,Rupnagar,Punjab,2019,4570.0,4568.4852072046615,0.4977232697663101,0.1126585646543314,0.040321454459571554,0.0,0.0,0.1877779730981971,0.046863802418168565,0.0,4327.813705885982,4910.038504646325,4330.0
IND028021,Sangrur,Punjab,2019,5800.0,5329.963904029867,0.07579475411181502,0.7298048047920602,0.2847254409967216,0.021295651603510466,0.0,0.020963823482113786,0.0,0.0,5036.917760993358,5745.845617935611,5770.0
IND028022,Tarn Taran,Punjab,2019,4900.0,4724.427175841445,0.24136434023358566,0.33476141823844996,0.07661748435393707,0.0,0.0,0.06391573517022708,0.0226708192124635,0.0,4476.251555100977,5076.630079567462,4550.0
IND034001,Agra,Uttar Pradesh,2019,4370.0,4125.24736203195,0.20750352380767678,0.5284950422324691,0.11185540807256682,0.006312249325569951,0.0,0.0753848882179814,0.03302365366288418,0.0,3923.977545785484,4508.318255452378,4040.0
IND034002,Aligarh,Uttar Pradesh,2019,4270.0,4182.11521983736,0.4080845282928153,0.20598068605815859,0.042496372732363966,0.0,0.0,0.14798258555088506,0.0591609372284394,0.00034633774197967426,3981.319649152267,4564.283495695537,4120.0
IND034003,Allahabad,Uttar Pradesh,2019,3550.0,3309.14521540522,0.2678482095986964,0.5518859842679033,0.31377979311723986,0.037553110660305096,0.0,0.1393452145192734,0.0791367959989292,0.021298263561322806,3043.248733154598,3815.2181324111434,2820.0
IND034004,Ambedkar Nagar,Uttar Pradesh,2019,4100.0,3985.49122266262,0.38546041599131065,0.3175101818197322,0.053707943682562216,0.0,0.0,0.15275617979826772,0.06833130804812304,0.006801725564430816,3768.375908855688,4398.720383330366,3920.0
IND034005,Amethi,Uttar Pradesh,2019,3540.0,3377.691390904574,0.3695561559967021,0.4804935915364302,0.18596384931834056,0.030282023010764648,0.0,0.20757401254509178,0.10637932453052856,0.03584964504761656,3098.572773636172,3908.929606754831,3090.0
IND034006,Amroha,Uttar Pradesh,2019,3810.0,3652.9442082108144,0.27307640278702516,0.4160338254496657,0.06632519540952996,0.00519746742971978,0.0,0.09652445933976217,0.042881532847570125,0.0,3475.57636825752,3990.523176493662,3870.0
IND034007,Auraiya,Uttar Pradesh,2019,4140.0,4048.3687861309954,0.40034270388996807,0.2181816679110662,0.043131296640385584,0.0,0.0,0.1418794713520265,0.05522023855497271,0.00028190633420399624,3855.9673618821944,4414.560731137282,3880.0
IND034008,Azamgarh,Uttar Pradesh,2019,3690.0,3432.5399989291254,0.14595930435742388,0.5904040360466739,0.19441066219690814,0.019400845680821874,0.0,0.05659929466530522,0.02920195699076289,0.0,3262.92607390427,3755.3611700691267,3450.0
IND034009,Badaun,Uttar Pradesh,2019,3890.0,3975.713093061612,0.7020495500992177,0.04614315260374736,0.021830652603747353,0.0,0.0,0.362245582019746,0.1253767156710085,0.02429407548421736,3796.3059971944162,4317.17331686215,4080.0
IND034010,Baghpat,Uttar Pradesh,2019,4560.0,4428.437067880424,0.3614422501564516,0.3086469216235374,0.046971881206304716,0.0,0.0,0.1284555509328007,0.04979014934527737,0.0,4212.441926953345,4839.534236608828,4520.0
IND034011,Bahraich,Uttar Pradesh,2019,3790.0,3546.0217873790198,0.2419475846218433,0.5497994164145902,0.23446508873532798,0.027268281106887005,0.0,0.11066861624685198,0.056533369896113794,0.00578375470106085,3307.035158897964,4000.8779749340765,3060.0
IND034012,Ballia,Uttar Pradesh,2019,3840.0,3699.942747631598,0.301339762247538,0.36048527438771716,0.05465101914027832,0.0028170162072994457,0.0,0.10723841038130089,0.04559613915465277,0.0,3519.729434310069,4042.937421287967,3810.0
IND034013,Balrampur,Uttar Pradesh,2019,3500.0,3435.639570435379,0.4498686339963909,0.32414257934547897,0.09760552741798065,0.019261787765667122,0.0,0.28126352675891875,0.15139934042957814,0.049528927461271244,3155.235756558164,3969.323863011597,3680.0
IND034014,Banda,Uttar Pradesh,2019,3060.0,2704.7425547401212,0.20732492680963155,0.6669096016991103,0.5368649519746761,0.13185277464517545,0.03037113390760902,0.11932853019204936,0.07762712625765666,0.02806450797736393,2412.8431452340055,3260.30607476379,2850.0
IND034015,Barabanki,Uttar Pradesh,2019,3950.0,3853.940424425824,0.3886435060523773,0.2436084766723179,0.044939278455129454,0.0,0.0,0.13871159005784361,0.054429980332107775,0.002291506327558701,3667.9887398116884,4207.856770585461,4040.0
IND034016,Bareilly,Uttar Pradesh,2019,3910.0,3847.6297047101484,0.42669793157318114,0.1716155125054463,0.040334139531892674,0.0,0.0,0.16281979659070756,0.06266615294883393,0.005758006472697641,3666.8235844369037,4191.752650319335,3160.0
IND034017,Basti,Uttar Pradesh,2019,3760.0,3569.781712827381,0.3277995058102541,0.5018010501171268,0.184897374277308,0.026525091025638745,0.0,0.16738354454688098,0.08757598988678983,0.023454198085293254,3300.710661600536,4081.8966931522136,3070.0
IND034018,Bijnor,Uttar Pradesh,2019,3750.0,3673.1863215114017,0.40744769369336875,0.2014351100354334,0.042998400441451,0.0,0.0,0.14607225629387288,0.05737758570161644,0.005725529242710303,3498.9485022631657,4004.8080138833757,3500.0
IND034019,Bulandshahr,Uttar Pradesh,2019,4530.0,4284.37768075977,0.2187002406574069,0.5196032260965618,0.10710435625548675,0.004476698954456083,0.0,0.08070957661959466,0.03492685726105271,0.0,4071.2754377570604,4689.968882358426,4380.0
IND034020,Chandauli,Uttar Pradesh,2019,3750.0,3266.1785515509837,0.1317173831221553,0.7548603346100645,0.5779817921754336,0.126237184370813,0.021191135889018085,0.0772254117733282,0.042837764394951905,0.0,2970.684635374362,3828.5833898972674,3410.0
IND034021,Chitrakoot,Uttar Pradesh,2019,2710.0,2763.7267098344214,0.6535802534636118,0.08373008685998169,0.03858353382923724,0.00470853382923724,0.0,0.397349548950961,0.19216375272638864,0.04590158780687659,2595.804834753062,3083.3274523197188,2650.0
IND034022,Deoria,Uttar Pradesh,2019,3330.0,3342.5012448361726,0.5297474704762046,0.08084866729154597,0.0338706546922001,0.0,0.0,0.24760974903287236,0.09044700283210827,0.021118766941655487,3186.7590024814617,3638.920852280256,3360.0
IND034023,Etah,Uttar Pradesh,2019,3840.0,3754.9740813092994,0.40279120490649567,0.22559973029188402,0.04446130373139977,0.0,0.0,0.1466715664296575,0.05943186544255141,0.005496124095153654,3571.7493086730547,4103.700376485978,4150.0
IND034024,Etawah,Uttar Pradesh,2019,4370.0,4119.042525139437,0.2135368298157171,0.5333929709377012,0.13275464944434276,0.009011406154859458,0.0,0.08099451357804277,0.03600199050066133,0.0,3906.701125620041,4523.185635820434,4110.0
IND034025,Faizabad,Uttar Pradesh,2019,3890.0,3693.039686321505,0.26674136387681247,0.5024836432521115,0.12978145892104198,0.014968539452776214,0.0,0.11125668209363582,0.05029913114301876,0.0015059612930643507,3476.6302109034164,4104.925445642406,3710.0
IND034026,Farrukhabad,Uttar Pradesh,2019,4280.0,4241.761358209252,0.4588538731284819,0.1355138916663618,0.03655285896326672,0.0,0.0,0.20285069988564208,0.07570527138660377,0.007057856327395862,4038.7368333857075,4628.171936610019,4210.0
IND034027,Fatehpur,Uttar Pradesh,2019,3990.0,3667.369149413508,0.13222505071394886,0.64271961419855,0.32653420301000097,0.02490255544382569,0.0,0.054300138752978344,0.02678114966502454,0.0,3469.808776710377,4043.3799685578324,3960.0
IND034028,Firozabad,Uttar Pradesh,2019,3770.0,3668.1668904997323,0.3690636778312334,0.28151251667402705,0.0459417448119334,0.0,0.0,0.12869377926383951,0.04935173888351618,0.0022267388835162105,3493.549674802398,4000.510676921509,4050.0
IND034029,Gautam Buddha Nagar,Uttar Pradesh,2019,4140.0,4172.788412983078,0.5721075599823672,0.06896576100763264,0.027694195398416752,0.0,0.0,0.26874177625034723,0.09559757426626225,0.016059477095927366,3979.7230449483554,4540.2440225765195,4220.0
IND034030,Ghaziabad,Uttar Pradesh,2019,4250.0,4103.693913043159,0.3161819272588876,0.3422860642479097,0.04961646565210867,0.0,0.0,0.11120056206664863,0.04582448412315543,0.0,3905.3881315552712,4481.123446699504,4110.0
IND034031,Ghazipur,Uttar Pradesh,2019,3300.0,3158.158329281451,0.2607375627795222,0.43892376842983855,0.06944039765660777,0.01162936419630347,0.0,0.09282566410579418,0.042539517324668874,0.0012895173246688652,3006.2100514177196,3447.356996227505,3450.0
IND034032,Gonda,Uttar Pradesh,2019,3150.0,3107.7857847645882,0.4383966096866586,0.15811920991648384,0.041485228022368294,0.0021102280223682895,0.0,0.17833368595241716,0.06771082430082598,0.0159010476089112,2960.5325379584438,3388.048537844332,3280.0
IND034033,Gorakhpur,Uttar Pradesh,2019,4019.999999999999,4067.856477121809,0.6122401907546507,0.0702554503999208,0.028863353952611193,0.0,0.0,0.30851579149074915,0.11790222306396503,0.023973118294050244,3865.854269689931,4452.321309042116,3700.0
IND034034,Hamirpur,Uttar Pradesh,2019,3210.0,3382.050368765099,0.9187776820064194,0.034504901509105596,0.014442401509105593,0.0,0.0,0.5285227030000335,0.2469574347702702,0.042140869581130835,3231.9753608687884,3667.6836963402516,3270.0
IND034035,Hapur,Uttar Pradesh,2019,4220.0,4253.109442514054,0.5690169403479772,0.0722825172244811,0.027984735742647898,0.0,0.0,0.27288054570827114,0.0978890323786592,0.01669649585457933,4052.385008663166,4635.142325737891,4480.0
IND034036,Hardoi,Uttar Pradesh,2019,3720.0,3603.728866832005,0.34419367005051027,0.3231594789319893,0.048482730166564236,0.001982730166564238,0.0,0.12129416861466591,0.048389063422934364,0.0018890634229344894,3428.471419626818,3937.2911869628233,3570.0
IND034037,Hathras,Uttar Pradesh,2019,4140.0,3975.5116934802936,0.2799787403967069,0.39573210942665593,0.06121503227872013,0.0003442430785465831,0.0,0.09778228213880846,0.042643372996349904,0.0,3783.9401989638945,4340.124057752636,3990.0
IND034038,Jalaun,Uttar Pradesh,2019,3710.0,3633.6732758600137,0.4083662556308517,0.2067133988448435,0.04356112269916889,0.0,0.0,0.14850330803687728,0.05961376217106895,0.007027595756157967,3458.724088269719,3966.6488945753676,3730.0
IND034039,Jaunpur,Uttar Pradesh,2019,3710.0,3438.8772082009373,0.13735961600924962,0.6071106204357598,0.22470782435082065,0.020765243820151682,0.0,0.052136846383187385,0.027549624628242952,0.0,3268.3622166094747,3763.4133527092204,3590.0
IND034040,Jhansi,Uttar Pradesh,2019,3260.0,3426.624745552577,0.8355504580260634,0.046835027705682764,0.026460027705682763,0.0,0.0,0.5061355842694789,0.31988898311821223,0.08061930008111096,3207.6849012340213,3843.326481225333,3420.0
IND034041,Kannauj,Uttar Pradesh,2019,4600.0,4389.193730109689,0.24819354592468124,0.46674670950323277,0.07884661771171272,0.0,0.0,0.09027124970611722,0.038677220278979796,0.0,4175.285269652648,4796.319381564177,4450.0
IND034042,Kanpur,Uttar Pradesh,2019,4170.0,3985.401745874751,0.2550648427550266,0.4541476251989794,0.07396684803515692,0.002388127378840011,0.0,0.09187060761692278,0.04030134324403167,0.0,3792.2178164496854,4353.083009858757,4070.000000000001
IND034043,Kanpur Dehat,Uttar Pradesh,2019,4430.0,4269.013429765045,0.3045652135321095,0.36012075444741726,0.05557296532769895,0.0,0.0,0.10919870099035756,0.04551818015803988,0.0,4059.5628775849045,4667.654476134348,4250.0
IND034044,Kasganj,Uttar Pradesh,2019,4260.0,3978.612433328728,0.15856758287229833,0.574572547851379,0.1697277187527965,0.012496333704811036,0.0,0.06068753097086865,0.02758419333750839,0.0,3783.9346303853395,4349.136942633832,3920.0
IND034045,Kaushambi,Uttar Pradesh,2019,3490.0,3280.526723191389,0.18930243609235886,0.5476640954600842,0.13426501716347278,0.016783455826082275,0.0,0.06959122613717772,0.034540613943233156,0.0,3120.2317234475026,3585.611459233107,3120.0
IND034046,Kushinagar,Uttar Pradesh,2019,3190.0,3262.9947695554915,0.6810192727539719,0.06001310292263606,0.03179233004479545,0.0,0.0,0.3970197973567219,0.17128501519810635,0.03946637211605719,3085.7640167564423,3600.312823908806,3700.0
IND034047,Lakhimpur Kheri,Uttar Pradesh,2019,4250.0,4206.732988230082,0.45190981049845647,0.13675744352563204,0.036431722093883824,0.0,0.0,0.19052725923234903,0.07039431278724417,0.004984415379171714,4010.181915319272,4580.822836906087,4230.0
IND034048,Lalitpur,Uttar Pradesh,2019,3410.0,3292.097085748266,0.3782627221977518,0.3828220382974065,0.09431989427963614,0.01660423328088075,0.0,0.17972631297851727,0.08487394464955855,0.02244722469194449,3078.4626616972578,3698.7011718093613,3200.0
IND034049,Lucknow,Uttar Pradesh,2019,3600.0,3235.2432233540167,0.16548413586983612,0.6757352298289825,0.504029010414301,0.05161286516184185,0.005405492765194993,0.0870971788863133,0.04685687792566806,0.0018568779256680212,2977.320636936476,3726.139660062073,3100.0
IND034050,Maharajganj,Uttar Pradesh,2019,4130.0,3899.149915066584,0.24565573913912153,0.5230404950024954,0.15637146875555905,0.015718594371673705,0.0,0.10107154328474777,0.0478006549586375,0.0,3668.271314866606,4338.574331999326,4030.000000000001
IND034051,Mahoba,Uttar Pradesh,2019,2820.0,2816.8853756018902,0.4981090767191114,0.32754130698956796,0.16040086359870534,0.04240674523024853,0.007156745230248504,0.4155486730064287,0.2970156022476308,0.13902870061807104,2457.047579703257,3501.754018759645,2880.0
IND034052,Mainpuri,Uttar Pradesh,2019,4440.0,4175.764939064596,0.19638893987304884,0.5445157537349802,0.13509403052346108,0.00803984094573866,0.0,0.0726499602065468,0.031747447346212154,0.0,3968.495916466769,4570.253944647533,4230.0
IND034053,Mathura,Uttar Pradesh,2019,4170.0,3974.639983336513,0.2929409180058763,0.4798544753417718,0.12197341550570247,0.012166558992749231,0.0,0.12773170850828675,0.06107138403683554,0.0032891016318504773,3732.916170112891,4434.7057737239575,2850.0
IND034054,Maunathbhanjan,Uttar Pradesh,2019,3850.0,3537.28619261009,0.12131119566470261,0.6556314937819213,0.3229250254781614,0.024342599611444825,0.0,0.048329225407131804,0.024266725407131817,0.0,3355.9590511124115,3882.400782518738,3460.0
IND034055,Meerut,Uttar Pradesh,2019,4660.0,4425.59017441968,0.22997508778399667,0.5014304782671589,0.09030201842904734,0.00020827105597993523,0.0,0.0834640163657765,0.035451130350142024,0.0,4210.2826895565895,4835.378547682816,4560.0
IND034056,Mirzapur,Uttar Pradesh,2019,3150.0,2874.0481903016544,0.09956606574015348,0.7100906676683331,0.3700070424491962,0.030841300561810385,0.0,0.04479763923621771,0.025110139236217632,0.0,2729.5929923076073,3148.985499764102,2420.0
IND034057,Moradabad,Uttar Pradesh,2019,4000.0,3874.360035167496,0.33499293286611875,0.3204011303245941,0.047439186258089704,0.0,0.0,0.11436704956776411,0.046226410551531205,0.0,3691.7043572048988,4222.003189269471,3770.0
IND034058,Muzaffarnagar,Uttar Pradesh,2019,4250.0,4155.615839264259,0.40020782429987933,0.21949161608434123,0.043056189662071066,0.0,0.0,0.1420516374596088,0.05544014444871159,0.0,3957.713166503537,4532.278147992687,3980.0
IND034059,Pilibhit,Uttar Pradesh,2019,4440.0,4306.893658405816,0.350997950533223,0.3134151448121745,0.04701280032166221,0.0,0.0,0.12188700701521027,0.04787322032200625,0.0,4100.407140984254,4699.893345011034,4290.0
IND034060,Pratapgarh,Uttar Pradesh,2019,3420.0,3218.3960034923457,0.19398907575621016,0.5426364804432893,0.12768180136665444,0.0169441971871201,0.0,0.07078103615661091,0.0352174076034838,0.0,3061.5867086245466,3516.846500451499,3430.0
IND034061,Rae Bareli,Uttar Pradesh,2019,3450.0,3278.5143344476833,0.23453333959949973,0.49767004895974887,0.09032209850378134,0.013216272027610615,0.0,0.08586251164612524,0.04014282127274771,0.0,3117.1759944687774,3585.5848291263587,3360.0
IND034062,Rampur,Uttar Pradesh,2019,4300.0,4146.073094075469,0.30093198035142954,0.3497525833855903,0.0498534342187873,0.0,0.0,0.10452844523609772,0.04407000379095538,0.0,3948.2889827050913,4522.509748413335,4100.0
IND034063,Saharanpur,Uttar Pradesh,2019,4220.0,4057.629419272227,0.2843728680516977,0.3797214103350051,0.05568106134333908,0.0,0.0,0.09803356326080792,0.04237440334542586,0.0,3864.6826126278474,4424.859374475104,3890.0
IND034064,Sambhal,Uttar Pradesh,2019,4030.000000000001,3744.452206904415,0.15838596497802948,0.589505826944246,0.22041984186940447,0.019246984823726564,0.0,0.06518291417018496,0.03087713276593551,0.0,3547.008034803065,4120.241864877283,4120.0
IND034065,Sant Kabir Nagar,Uttar Pradesh,2019,3360.0,3383.3013434247655,0.5581244766372906,0.07268653411634486,0.032487578993873854,0.0,0.0,0.2648475222727572,0.09508972033875562,0.02238609157353988,3225.590981990359,3683.4668137522012,3910.0
IND034066,Sant Ravi Das Nagar,Uttar Pradesh,2019,3750.0,3495.3762146257427,0.1672631399729001,0.5784693292090752,0.19233111574176345,0.01953733746847291,0.0,0.06673288180341652,0.03269209087431901,0.0,3314.3023824133165,3840.0086884574616,2750.0
IND034067,Shahjahanpur,Uttar Pradesh,2019,4470.0,4233.285067218959,0.21789637392444938,0.5141125952681228,0.09641474614185937,0.003380177031524454,0.0,0.07859380343446687,0.0338959139299968,0.0,4028.7192443209547,4622.629152697051,4350.0
IND034068,Shamli,Uttar Pradesh,2019,4570.0,4332.982080120699,0.22727920233400267,0.5086675186915641,0.09683955869696961,0.0026771701655640074,0.0,0.08362331597819195,0.03604108097221448,0.0,4118.291114487393,4741.597050552905,4760.0
IND034069,Shravasti,Uttar Pradesh,2019,3420.0,3289.9273639554126,0.2874983242439406,0.3749774390161691,0.05495112114795909,0.008006896847613177,0.0,0.09898472593299412,0.044166867568696255,0.0014168675686963006,3133.094356809545,3588.422991792679,3320.0
IND034070,Siddharth Nagar,Uttar Pradesh,2019,4380.0,4179.011947979064,0.24475256686626412,0.46662225344031955,0.07626034972271376,0.00036921128985079575,0.0,0.08784123510461783,0.03793507191050527,0.0,3979.022594748303,4559.645773981408,4050.0
IND034071,Sitapur,Uttar Pradesh,2019,3480.0,3319.015529492926,0.24622787468183305,0.4701381213209924,0.07976545182412745,0.011186580393967119,0.0,0.0894603834007981,0.041144789912035296,0.0,3157.487491289471,3626.447071196503,3360.0
