state,district,year,time_step,start_date,end_date,Red,NIR,SWIR1,SWIR2,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Jhansi,2021,0,2021-10-01,2021-10-06,0.0673163347938588,0.2961686201492675,0.200773908407752,0.1130846689486516,2,1.485,valid
Uttar_Pradesh,Jhansi,2021,1,2021-10-06,2021-10-11,0.0829752827882041,0.2892987196916056,0.2247385601193319,0.13952149926263518,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,2,2021-10-11,2021-10-16,0.0986342307825494,0.2824288192339437,0.2487032118309118,0.1659583295766188,2,0.1,valid
Uttar_Pradesh,Jhansi,2021,3,2021-10-16,2021-10-21,0.09754093412268112,0.2598440501609173,0.23741651395801275,0.16529177412054286,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,4,2021-10-21,2021-10-26,0.10923225677626315,0.2405915160402907,0.24765583922880846,0.18419923800925853,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,5,2021-10-26,2021-10-31,0.1176885604649218,0.2412376467978221,0.262189536290791,0.2006084562552621,2,0.08,valid
Uttar_Pradesh,Jhansi,2021,6,2021-10-31,2021-11-05,0.1065246104493945,0.2195411144626357,0.2379993993025962,0.1815156417016389,4,0.5525,valid
Uttar_Pradesh,Jhansi,2021,7,2021-11-05,2021-11-10,0.1140816254081869,0.2191584836667613,0.2417312094909348,0.1887145245035143,2,11.66,valid
Uttar_Pradesh,Jhansi,2021,8,2021-11-10,2021-11-15,0.1114997898074865,0.201307776937159,0.2306355720843274,0.1824273940182262,3,13.563333333333333,valid
Uttar_Pradesh,Jhansi,2021,9,2021-11-15,2021-11-20,0.10763288869777973,0.21160798610735235,0.2399412012670924,0.18593441010267933,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,10,2021-11-20,2021-11-25,0.098425529126051,0.2064245693628534,0.2493986241905112,0.1910800801873379,2,0.0499999999999999,valid
Uttar_Pradesh,Jhansi,2021,11,2021-11-25,2021-11-30,0.09450169415731798,0.2228059350385692,0.22357090779542932,0.16407903329676504,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,12,2021-11-30,2021-12-05,0.08883566227392847,0.22997198773903924,0.22121601969912996,0.157962913056278,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,13,2021-12-05,2021-12-10,0.0869255424571627,0.2356426758205665,0.2183290461440616,0.1507612064305353,3,0.3133333333333333,valid
Uttar_Pradesh,Jhansi,2021,14,2021-12-10,2021-12-15,0.0811559152385717,0.2478487180336978,0.1959203887628171,0.1320474525509608,2,13.065,valid
Uttar_Pradesh,Jhansi,2021,15,2021-12-15,2021-12-20,0.0805596153170467,0.24745569350352473,0.20045684221792767,0.13574603730877494,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,16,2021-12-20,2021-12-25,0.0735973882554057,0.2588756866563099,0.1871210917469043,0.1244294529448287,4,2.6725,valid
Uttar_Pradesh,Jhansi,2021,17,2021-12-25,2021-12-30,0.0773766517469887,0.25336220234500384,0.1915207402548607,0.12823845274789475,0,,insufficient_data
Uttar_Pradesh,Jhansi,2021,18,2021-12-30,2022-01-04,0.0735973882554057,0.2588756866563099,0.1871210917469043,0.1244294529448287,0,,insufficient_data
