state,district,year,time_step,start_date,end_date,Red,NIR,SWIR1,SWIR2,image_count,mean_cloud_cover,quality_flag
Punjab,Tarn Taran,2020,0,2020-10-01,2020-10-06,0.0916232758016151,0.2774920326189141,0.1897253937317843,0.1260536284941731,3,0.0166666666666666,valid
Punjab,Tarn Taran,2020,1,2020-10-06,2020-10-11,0.11015325338147046,0.2399846998729061,0.19797444127201144,0.13837879837626146,0,,insufficient_data
Punjab,Tarn Taran,2020,2,2020-10-11,2020-10-16,0.1203962938320926,0.252900010765656,0.2089220546635183,0.1440555745978667,2,2.05,valid
Punjab,Tarn Taran,2020,3,2020-10-16,2020-10-21,0.11604879187075,0.2132928504836051,0.191899724493212,0.134633919359006,1,0.0,valid
Punjab,Tarn Taran,2020,4,2020-10-21,2020-10-26,0.1125446520214241,0.2162539056234492,0.2013505921995312,0.148772071054,2,3.6,valid
Punjab,Tarn Taran,2020,5,2020-10-26,2020-10-31,0.151796552779782,0.2144964951099192,0.1951975155646192,0.147369450773179,2,0.015,valid
Punjab,Tarn Taran,2020,6,2020-10-31,2020-11-05,0.1266148334885106,0.20850774100309288,0.197879863992226,0.14925537062590727,0,,insufficient_data
Punjab,Tarn Taran,2020,7,2020-11-05,2020-11-10,0.1260693372820863,0.1899877127953981,0.2030716237115416,0.166246041317444,1,0.0,valid
Punjab,Tarn Taran,2020,8,2020-11-10,2020-11-15,0.13480336533737736,0.20278329221730865,0.20749421426872464,0.16829100284980536,0,,insufficient_data
Punjab,Tarn Taran,2020,9,2020-11-15,2020-11-20,0.1252310252736526,0.21178316444524034,0.2138403955748409,0.17561705124706972,0,,insufficient_data
Punjab,Tarn Taran,2020,10,2020-11-20,2020-11-25,0.1265442059502638,0.2038656687466086,0.2242135035300131,0.1912575164587931,2,8.615,valid
Punjab,Tarn Taran,2020,11,2020-11-25,2020-11-30,0.11292787255010762,0.22219746234330784,0.20809625662378106,0.1661706596529624,0,,insufficient_data
Punjab,Tarn Taran,2020,12,2020-11-30,2020-12-05,0.1230795325886077,0.2414961117937143,0.2142360594829681,0.1693475959649721,1,3.0,valid
Punjab,Tarn Taran,2020,13,2020-12-05,2020-12-10,0.0891598791114514,0.2212306064896006,0.185839206858362,0.137906866535122,1,1.29,valid
Punjab,Tarn Taran,2020,14,2020-12-10,2020-12-15,0.11042396999042431,0.2409473820436093,0.1817518651264731,0.1315040728228418,0,,insufficient_data
Punjab,Tarn Taran,2020,15,2020-12-15,2020-12-20,0.11042396999042431,0.2409473820436093,0.1817518651264731,0.1315040728228418,0,,insufficient_data
Punjab,Tarn Taran,2020,16,2020-12-20,2020-12-25,0.1190324982712138,0.260115427847513,0.1451803290380892,0.0872577559684313,3,15.996666666666668,valid
Punjab,Tarn Taran,2020,17,2020-12-25,2020-12-30,0.1190324982712138,0.260115427847513,0.1451803290380892,0.0872577559684313,0,,insufficient_data
Punjab,Tarn Taran,2020,18,2020-12-30,2021-01-04,0.1190324982712138,0.260115427847513,0.1451803290380892,0.0872577559684313,0,,insufficient_data
Punjab,Tarn Taran,2020,19,2021-01-04,2021-01-09,0.1190324982712138,0.260115427847513,0.1451803290380892,0.0872577559684313,0,,insufficient_data
Punjab,Tarn Taran,2020,20,2021-01-09,2021-01-14,0.0588357785852048,0.31981420940609,0.1359485379706517,0.0779633577091452,0,,insufficient_data
Punjab,Tarn Taran,2020,21,2021-01-14,2021-01-19,0.06261479565394855,0.3295881672866675,0.13674118658437462,0.0763377438410281,0,,insufficient_data
Punjab,Tarn Taran,2020,22,2021-01-19,2021-01-24,0.06261479565394855,0.3295881672866675,0.13674118658437462,0.0763377438410281,0,,insufficient_data
Punjab,Tarn Taran,2020,23,2021-01-24,2021-01-29,0.0588357785852048,0.31981420940609,0.1359485379706517,0.0779633577091452,3,9.016666666666667,valid
Punjab,Tarn Taran,2020,24,2021-01-29,2021-02-03,0.0663938127226923,0.339362125167245,0.1375338351980975,0.074712129972911,2,1.515,valid
Punjab,Tarn Taran,2020,25,2021-02-03,2021-02-08,0.08716402031051619,0.3607189973338753,0.16525661698126504,0.10041229034668475,0,,insufficient_data
Punjab,Tarn Taran,2020,26,2021-02-08,2021-02-13,0.1362624696236515,0.4229806574282908,0.2222874777750459,0.1485613833579981,2,6.390000000000001,valid
Punjab,Tarn Taran,2020,27,2021-02-13,2021-02-18,0.08366844967617264,0.37586561032315635,0.1683806438372287,0.09997150617818894,0,,insufficient_data
Punjab,Tarn Taran,2020,28,2021-02-18,2021-02-23,0.07723182575390607,0.38360798332554497,0.16714175192255568,0.09827753750977297,0,,insufficient_data
Punjab,Tarn Taran,2020,29,2021-02-23,2021-02-28,0.0483490666821741,0.3652540483739333,0.1453206185385427,0.0766410052036577,3,8.713333333333333,valid
Punjab,Tarn Taran,2020,30,2021-02-28,2021-03-05,0.04883456409271433,0.3533998714131033,0.13955282817571435,0.0748283809166188,0,,insufficient_data
Punjab,Tarn Taran,2020,31,2021-03-05,2021-03-10,0.0470839409558926,0.3625892441744107,0.1338171594540785,0.0696302239676631,2,11.0,valid
Punjab,Tarn Taran,2020,32,2021-03-10,2021-03-15,0.0510706846400763,0.3323563216909661,0.1395207065345219,0.0782139135785356,2,10.61,valid
Punjab,Tarn Taran,2020,33,2021-03-15,2021-03-20,0.08242935390626098,0.33107235703299714,0.16054917348938655,0.0952317859686179,0,,insufficient_data
Punjab,Tarn Taran,2020,34,2021-03-20,2021-03-25,0.08867810154862113,0.3160814681431973,0.16333530701512708,0.09755693079928442,0,,insufficient_data
Punjab,Tarn Taran,2020,35,2021-03-25,2021-03-30,0.1416233057492016,0.3363942333981715,0.1976329491997857,0.1262867407817771,1,0.0,valid
Punjab,Tarn Taran,2020,36,2021-03-30,2021-04-04,0.0899394842798734,0.2929496288684404,0.1712258787691601,0.1067962655464958,2,7.72,valid
Punjab,Tarn Taran,2020,37,2021-04-04,2021-04-09,0.1136730921180617,0.2561179125839982,0.1744798411180892,0.1068575101219505,1,1.0,valid
Punjab,Tarn Taran,2020,38,2021-04-09,2021-04-14,0.12897066569775928,0.29035621838600795,0.19647395985993243,0.12588669157521257,0,,insufficient_data
Punjab,Tarn Taran,2020,39,2021-04-14,2021-04-19,0.1706467806439005,0.2759630986934218,0.2425571703526948,0.1636062498506269,1,23.0,valid
Punjab,Tarn Taran,2020,40,2021-04-19,2021-04-24,0.1421599363809811,0.26604050563870996,0.208518505735392,0.13523187998628872,0,,insufficient_data
Punjab,Tarn Taran,2020,41,2021-04-24,2021-04-29,0.1706467806439005,0.2759630986934218,0.2425571703526948,0.1636062498506269,0,,insufficient_data
Punjab,Tarn Taran,2020,42,2021-04-29,2021-05-04,0.1706467806439005,0.2759630986934218,0.2425571703526948,0.1636062498506269,0,,insufficient_data
