state,district,year,time_step,start_date,end_date,Red,NIR,SWIR1,SWIR2,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Azamgarh,2019,0,2019-10-01,2019-10-06,0.056790632629572846,0.2804928984149792,0.15707894135540476,0.0808499540568952,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,1,2019-10-06,2019-10-11,0.0497248592930672,0.276329117376567,0.150463145127112,0.0752607493862849,1,0.0,valid
Uttar_Pradesh,Azamgarh,2019,2,2019-10-11,2019-10-16,0.06430357875580553,0.28062437198603535,0.16297473433322057,0.08797425273306743,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,3,2019-10-16,2019-10-21,0.0638564059660785,0.2846566794533914,0.1636947375836975,0.0864391587275055,3,1.04,valid
Uttar_Pradesh,Azamgarh,2019,4,2019-10-21,2019-10-26,0.0793294710082709,0.2808873191281476,0.1747663202888522,0.1022228500854119,1,5.0,valid
Uttar_Pradesh,Azamgarh,2019,5,2019-10-26,2019-10-31,0.10181109671030322,0.2615376983059329,0.19001037958780842,0.11624273556038278,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,6,2019-10-31,2019-11-05,0.1632532268887736,0.2559272973014131,0.1854579090005257,0.1148238848579673,3,13.386666666666663,valid
Uttar_Pradesh,Azamgarh,2019,7,2019-11-05,2019-11-10,0.1110245231638278,0.2428858579269381,0.2151869367484333,0.1392459335816243,1,10.0,valid
Uttar_Pradesh,Azamgarh,2019,8,2019-11-10,2019-11-15,0.0915918565245653,0.243331337719774,0.2109459943175335,0.1384818505494049,1,0.15,valid
Uttar_Pradesh,Azamgarh,2019,9,2019-11-15,2019-11-20,0.1092267137007822,0.2291149483259547,0.2389489387597861,0.1708479035703114,3,0.0866666666666666,valid
Uttar_Pradesh,Azamgarh,2019,10,2019-11-20,2019-11-25,0.11317712998053883,0.22913007865484256,0.2215258057455885,0.1558842316362775,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,11,2019-11-25,2019-11-30,0.1102423543213411,0.2157887754302392,0.2198699981918319,0.1601718493256322,1,1.16,valid
Uttar_Pradesh,Azamgarh,2019,12,2019-11-30,2019-12-05,0.1438002021921778,0.2145294738713068,0.2226771607103578,0.1706736211544147,3,0.2,valid
Uttar_Pradesh,Azamgarh,2019,13,2019-12-05,2019-12-10,0.13700014681034886,0.22362087017822416,0.2228426564333954,0.16690774364408636,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,14,2019-12-10,2019-12-15,0.1569578839175277,0.2405443612331265,0.2259808103979965,0.1698777604522122,1,3.0,valid
Uttar_Pradesh,Azamgarh,2019,15,2019-12-15,2019-12-20,0.15037904305485275,0.22753691755221667,0.22432898555417716,0.17027569080331345,1,26.96,missing_bands
Uttar_Pradesh,Azamgarh,2019,16,2019-12-20,2019-12-25,0.1301434944041553,0.22816843954112737,0.21815552141908412,0.16393061283010696,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,17,2019-12-25,2019-12-30,0.1301434944041553,0.22816843954112737,0.21815552141908412,0.16393061283010696,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,18,2019-12-30,2020-01-04,0.1033291048907829,0.2157925178491282,0.2103302324401717,0.1579834652080017,0,,insufficient_data
Uttar_Pradesh,Azamgarh,2019,19,2020-01-04,2020-01-09,0.1033291048907829,0.2157925178491282,0.2103302324401717,0.1579834652080017,1,9.0,valid
