state,district,year,time_step,start_date,end_date,Red,NIR,SWIR1,SWIR2,image_count,mean_cloud_cover,quality_flag
Haryana,Mahendragarh,2024,0,2024-10-01,2024-10-06,0.1073282890775769,0.2998416301966106,0.2633622696683448,0.1805486053562027,2,0.1599999999999999,valid
Haryana,Mahendragarh,2024,1,2024-10-06,2024-10-11,0.1260642491971508,0.2876259457661713,0.2867622967283358,0.2104145762057097,2,5.09,valid
Haryana,Mahendragarh,2024,2,2024-10-11,2024-10-16,0.13009714205088158,0.2807943384518224,0.28477038352837825,0.21599099656581044,0,,insufficient_data
Haryana,Mahendragarh,2024,3,2024-10-16,2024-10-21,0.1497425584198304,0.2836451729374467,0.3038975760238982,0.2401321315576914,2,12.335,valid
Haryana,Mahendragarh,2024,4,2024-10-21,2024-10-26,0.1372534715089681,0.252064604907061,0.2850593916929342,0.232868673143638,2,0.015,valid
Haryana,Mahendragarh,2024,5,2024-10-26,2024-10-31,0.14199157605327428,0.25002918604020785,0.2833342625415927,0.23309392147271868,0,,insufficient_data
Haryana,Mahendragarh,2024,6,2024-10-31,2024-11-05,0.1404064811500752,0.2392635613423239,0.2794190882987843,0.2341609232712266,2,0.03,valid
Haryana,Mahendragarh,2024,7,2024-11-05,2024-11-10,0.13940791526442228,0.23882385707446155,0.27647982471415755,0.23074785144439447,0,,insufficient_data
Haryana,Mahendragarh,2024,8,2024-11-10,2024-11-15,0.1405637931342235,0.2251434049739998,0.2649609941507541,0.2252139579183188,2,0.865,valid
Haryana,Mahendragarh,2024,9,2024-11-15,2024-11-20,0.13029700550659762,0.24082943747207033,0.25769643686893995,0.2137406798862413,0,,insufficient_data
Haryana,Mahendragarh,2024,10,2024-11-20,2024-11-25,0.12692718029210512,0.24135139618198578,0.2504555530589918,0.20693393209124622,0,,insufficient_data
Haryana,Mahendragarh,2024,11,2024-11-25,2024-11-30,0.1289843217629288,0.2380579246173022,0.2488251125465276,0.2080708632087231,2,11.235,valid
Haryana,Mahendragarh,2024,12,2024-11-30,2024-12-05,0.111233425979163,0.2608528589546554,0.2375805524796938,0.1875169751466968,2,0.11,valid
Haryana,Mahendragarh,2024,13,2024-12-05,2024-12-10,0.10696116651233568,0.26875222503990437,0.22579801478245887,0.17531016393792614,0,,insufficient_data
Haryana,Mahendragarh,2024,14,2024-12-10,2024-12-15,0.103104176510947,0.2838190487088651,0.2203294453514214,0.1678219408316101,2,0.43,valid
Haryana,Mahendragarh,2024,15,2024-12-15,2024-12-20,0.099620114762138,0.27898365851410506,0.21812231552776928,0.16438993084766054,0,,insufficient_data
Haryana,Mahendragarh,2024,16,2024-12-20,2024-12-25,0.084522741796304,0.2922790678787947,0.1964569487521927,0.1378308765646747,2,0.125,valid
Haryana,Mahendragarh,2024,17,2024-12-25,2024-12-30,0.08414701621812849,0.3044050798270476,0.19193998986437819,0.13462281897433795,0,,insufficient_data
Haryana,Mahendragarh,2024,18,2024-12-30,2025-01-04,0.07466843607171925,0.31469809538613885,0.1777452621208566,0.11802325804570185,0,,insufficient_data
Haryana,Mahendragarh,2024,19,2025-01-04,2025-01-09,0.0686637550782086,0.3239791537507628,0.1667349109100337,0.10726980799811216,0,,insufficient_data
Haryana,Mahendragarh,2024,20,2025-01-09,2025-01-14,0.0648141303471345,0.337117122893483,0.1590335754895205,0.098215639526729,1,24.21,valid
Haryana,Mahendragarh,2024,21,2025-01-14,2025-01-19,0.0593824207405769,0.34600551140858626,0.14898092644090483,0.0894940933856976,0,,insufficient_data
Haryana,Mahendragarh,2024,22,2025-01-19,2025-01-24,0.0566543930911873,0.3425412704800107,0.144714208488388,0.0857629079029328,2,0.2249999999999999,valid
Haryana,Mahendragarh,2024,23,2025-01-24,2025-01-29,0.0584179607668915,0.3505065468583798,0.1461827466899303,0.08740208586129222,0,,insufficient_data
Haryana,Mahendragarh,2024,24,2025-01-29,2025-02-03,0.0566787387834089,0.3583581408522652,0.143194995344806,0.084503732727431,2,2.265,valid
Haryana,Mahendragarh,2024,25,2025-02-03,2025-02-08,0.0555245808458353,0.3640096532077604,0.1377882074370068,0.0811260632880761,2,0.055,valid
Haryana,Mahendragarh,2024,26,2025-02-08,2025-02-13,0.05436840618209648,0.3648432270844565,0.13894666095484112,0.08181816431775388,0,,insufficient_data
Haryana,Mahendragarh,2024,27,2025-02-13,2025-02-18,0.0517049014050957,0.3640851154756636,0.1370953758871274,0.0808054095115977,2,3.315,valid
Haryana,Mahendragarh,2024,28,2025-02-18,2025-02-23,0.053565403694046,0.3729199988021367,0.1377080651504243,0.0808374517439107,2,13.625,valid
Haryana,Mahendragarh,2024,29,2025-02-23,2025-02-28,0.05904482588879845,0.35761181329155084,0.14412110484000049,0.0873867673576334,0,,insufficient_data
Haryana,Mahendragarh,2024,30,2025-02-28,2025-03-05,0.0533161132904366,0.352475849848491,0.1354003837881909,0.0798809284211826,2,0.335,valid
Haryana,Mahendragarh,2024,31,2025-03-05,2025-03-10,0.06987068066896703,0.3376751935503163,0.1593805417260595,0.10473323047913224,0,,insufficient_data
Haryana,Mahendragarh,2024,32,2025-03-10,2025-03-15,0.0775928851656155,0.3409662890399121,0.1662805945342594,0.1080232797538426,2,6.725,valid
