days_before_harvest,train_years,val_years,test_years,train_rmse,train_mae,train_r2,val_rmse,val_mae,val_r2,test_rmse,test_mae,test_r2,embedding_file,season_issue_dates
40,"[2017, 2018, 2019, 2020]",[2021],[2022],4208.3779296875,4149.20654296875,-34.810694753051095,3963.306640625,3936.36962890625,-72.81313489223136,4094.232177734375,4050.89990234375,-46.49085725756962,/Users/aaryan/Downloads/ugp/experiments/informer_gat_smoke/embeddings/informer_gat_embeddings_dayminus40.npz,"[{'season_year': 2017, 'issue_date': '2018-03-19', 'effective_horizon': 25}, {'season_year': 2018, 'issue_date': '2019-03-19', 'effective_horizon': 25}, {'season_year': 2019, 'issue_date': '2020-03-19', 'effective_horizon': 25}, {'season_year': 2020, 'issue_date': '2021-03-19', 'effective_horizon': 25}, {'season_year': 2021, 'issue_date': '2022-03-19', 'effective_horizon': 25}, {'season_year': 2022, 'issue_date': '2023-03-19', 'effective_horizon': 25}]"
